Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,npxG+xA,xG,xA,xG+xA,npxG,npxG+xA,Matches
296,Mathias Jørgensen\Mathias-Jorgensen,dk DEN,FW,NY Red Bulls,19,2000,8,2,269,3.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.33,0.03,0.33,0.32,0.02,0.34,0.32,0.34,Matches
297,Kaku\Kaku,py PAR,MF,NY Red Bulls,25,1995,16,13,1082,12.0,0.17,0.25,0.17,0.00,0.00,0.00,0.00,0.17,0.25,0.42,0.17,0.42,0.10,0.10,0.30,0.40,0.10,0.30,0.40,0.10,0.40,Matches
298,Brent Kallman\Brent-Kallman,us USA,DF,Minnesota,29,1990,4,3,271,3.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
299,Kei Kamara\Kei-Kamara,sl SLE,FW,Minnesota,35,1984,7,6,454,5.0,0.20,0.00,0.00,0.20,0.20,0.00,0.00,0.20,0.00,0.20,0.00,0.00,0.42,0.26,0.16,0.42,0.41,0.16,0.57,0.26,0.42,Matches
300,Kei Kamara\Kei-Kamara,sl SLE,FW,Colorado,35,1984,9,5,525,5.8,0.52,0.17,0.52,0.00,0.00,0.17,0.00,0.51,0.17,0.69,0.51,0.69,0.45,0.45,0.09,0.52,0.44,0.08,0.52,0.44,0.52,Matches
301,Ola Kamara\Ola-Kamara,no NOR,FW,D.C. United,30,1989,22,17,1320,14.7,0.27,0.00,0.14,0.14,0.14,0.00,0.00,0.27,0.00,0.27,0.14,0.14,0.32,0.22,0.04,0.26,0.32,0.04,0.37,0.22,0.26,Matches
302,Johan Kappelhof\Johan-Kappelhof,nl NED,DF,Chicago,29,1990,4,2,202,2.2,0.00,0.00,0.00,0.00,0.00,0.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
303,Guram Kashia\Guram-Kashia,ge GEO,DF,San Jose,32,1987,6,6,485,5.4,0.00,0.00,0.00,0.00,0.00,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.00,0.07,0.07,0.00,0.08,0.07,0.08,Matches
304,Aleksandar Katai\Aleksandar-Katai,rs SRB,MFFW,LA Galaxy,28,1991,2,2,115,1.3,0.00,0.00,0.00,0.00,0.00,1.54,0.00,0.00,0.00,0.00,0.00,0.00,0.38,0.38,0.08,0.46,0.40,0.09,0.49,0.40,0.49,Matches
305,Mark-Anthony Kaye\Mark-Anthony-Kaye,ca CAN,MF,Los Angeles FC,25,1994,16,15,1087,12.1,0.25,0.33,0.25,0.00,0.00,0.08,0.08,0.25,0.33,0.58,0.25,0.58,0.16,0.16,0.23,0.39,0.16,0.23,0.39,0.16,0.39,Matches
306,Aboubacar Keita\Aboubacar-Keita,us USA,DF,Columbus,19,2000,11,10,942,10.5,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
307,Jeremy Kelly\Jeremy-Kelly,us USA,DF,Colorado,22,1997,8,2,250,2.8,0.00,0.36,0.00,0.00,0.00,0.00,0.00,0.00,0.36,0.36,0.00,0.36,0.04,0.04,0.32,0.32,0.02,0.32,0.34,0.02,0.34,Matches
308,Henry Kessler\Henry-Kessler,us USA,DF,New England,21,1998,22,19,1824,20.3,0.05,0.00,0.05,0.00,0.00,0.10,0.00,0.05,0.00,0.05,0.05,0.05,0.03,0.03,0.00,0.03,0.03,0.00,0.04,0.03,0.04,Matches
309,Jasser Khemiri\Jasser-Khemiri,tn TUN,DF,Vancouver,22,1997,5,5,386,4.3,0.00,0.00,0.00,0.00,0.00,0.47,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,0.03,0.00,0.03,0.03,0.03,Matches
310,Jerome Kiesewetter\Jerome-Kiesewetter,us USA,FW,Miami,26,1993,2,0,24,0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
311,Gadi Kinda\Gadi-Kinda,il ISR,MFFW,Sporting KC,25,1994,18,16,1386,15.4,0.39,0.13,0.39,0.00,0.00,0.39,0.06,0.39,0.13,0.52,0.39,0.52,0.31,0.31,0.16,0.47,0.31,0.16,0.47,0.31,0.47,Matches
312,Perry Kitchen\Perry-Kitchen,us USA,MF,LA Galaxy,27,1992,21,19,1722,19.1,0.00,0.00,0.00,0.00,0.00,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.02,0.01,0.01,0.02,0.01,0.02,Matches
313,Mustafa Kizza\Mustafa-Kizza,ug UGA,DF,Montreal,20,1999,1,0,20,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
314,Jonathan Klinsmann\Jonathan-Klinsmann,us USA,GK,LA Galaxy,22,1997,4,4,360,4.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
315,Sacha Kljestan\Sacha-Kljestan,us USA,MF,LA Galaxy,34,1985,15,8,770,8.6,0.00,0.00,0.00,0.00,0.00,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.09,0.14,0.23,0.12,0.14,0.27,0.09,0.23,Matches
316,Brad Knighton\Brad-Knighton,us USA,GK,New England,34,1985,1,1,90,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
317,Kai Koreniuk\Kai-Koreniuk,nl NED,MFFW,LA Galaxy,21,1998,4,0,16,0.2,5.00,0.00,5.00,0.00,0.00,0.00,0.00,5.63,0.00,5.63,5.63,5.63,2.50,2.50,0.00,2.50,2.95,0.00,2.95,2.95,2.95,Matches
318,Franko Kovačević\Franko-Kovacevic,hr CRO,FW,FC Cincinnati,20,1999,1,1,90,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.10,0.20,0.09,0.13,0.22,0.09,0.22,Matches
319,Damir Kreilach\Damir-Kreilach,hr CRO,MFFW,Real Salt Lake,30,1989,21,20,1767,19.6,0.41,0.05,0.41,0.00,0.00,0.20,0.00,0.41,0.05,0.46,0.41,0.46,0.31,0.31,0.08,0.39,0.31,0.08,0.39,0.31,0.39,Matches
320,Bojan Krkić\Bojan-Krkic,es ESP,FWMF,Montreal,29,1990,17,14,1155,12.8,0.31,0.16,0.23,0.08,0.08,0.00,0.00,0.31,0.16,0.47,0.23,0.39,0.23,0.17,0.20,0.36,0.23,0.19,0.42,0.17,0.36,Matches
321,Kenneth Kronholm\Kenneth-Kronholm,de GER,GK,Chicago,34,1985,5,5,450,5.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
322,Yuya Kubo\Yuya-Kubo,jp JPN,MFFW,FC Cincinnati,26,1993,19,15,1280,14.2,0.21,0.00,0.14,0.07,0.07,0.07,0.00,0.21,0.00,0.21,0.14,0.14,0.12,0.06,0.11,0.18,0.12,0.11,0.23,0.07,0.18,Matches
323,Matt LaGrassa\Matt-LaGrassa,us USA,MF,Nashville,27,1993,8,4,375,4.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.02,0.05,0.04,0.02,0.06,0.04,0.06,Matches
324,Foster Langsdorf\Foster-Langsdorf,us USA,FW,Minnesota,24,1995,1,0,11,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.14,0.00,0.14,Matches
325,Lassi Lappalainen\Lassi-Lappalainen,fi FIN,FWDF,Montreal,21,1998,13,7,681,7.6,0.53,0.00,0.53,0.00,0.00,0.00,0.00,0.53,0.00,0.53,0.53,0.53,0.30,0.30,0.11,0.41,0.31,0.11,0.41,0.31,0.41,Matches
326,Jeff Larentowicz\Jeff-Larentowicz,us USA,MF,Atlanta,36,1983,19,11,1112,12.4,0.16,0.00,0.08,0.08,0.08,0.16,0.00,0.16,0.00,0.16,0.08,0.08,0.10,0.03,0.02,0.05,0.10,0.02,0.11,0.03,0.05,Matches
327,Jesús David Murillo Largacha\Jesus-David-Murillo-Largacha,co COL,DF,Los Angeles FC,25,1994,5,5,405,4.5,0.00,0.22,0.00,0.00,0.00,0.22,0.00,0.00,0.22,0.22,0.00,0.22,0.02,0.02,0.02,0.04,0.01,0.03,0.04,0.01,0.04,Matches
328,Richie Laryea\Richie-Laryea,ca CAN,DF,Toronto FC,25,1995,20,15,1394,15.5,0.26,0.19,0.26,0.00,0.00,0.13,0.00,0.26,0.19,0.45,0.26,0.45,0.08,0.08,0.10,0.19,0.08,0.10,0.19,0.08,0.19,Matches
329,Ariel Lassiter\Ariel-Lassiter,cr CRC,FWMF,Houston,25,1994,16,10,947,10.5,0.29,0.10,0.29,0.00,0.00,0.19,0.00,0.29,0.10,0.38,0.29,0.38,0.40,0.40,0.09,0.48,0.40,0.08,0.48,0.40,0.48,Matches
330,Randall Leal\Randall-Leal,cr CRC,MFFW,Nashville,23,1997,21,19,1605,17.8,0.17,0.22,0.17,0.00,0.00,0.11,0.00,0.17,0.22,0.39,0.17,0.39,0.12,0.12,0.15,0.28,0.12,0.15,0.27,0.12,0.27,Matches
331,Kelvin Leerdam\Kelvin-Leerdam,nl NED,DF,Seattle,29,1990,21,19,1541,17.1,0.18,0.06,0.18,0.00,0.00,0.12,0.00,0.18,0.06,0.23,0.18,0.23,0.11,0.11,0.15,0.26,0.11,0.15,0.26,0.11,0.26,Matches
332,Niccolo Lemoine\Niccolo-Lemoine,us USA,MFFW,Houston,19,2000,11,0,170,1.9,0.00,0.00,0.00,0.00,0.00,0.53,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.11,0.11,0.03,0.09,0.12,0.03,0.12,Matches
333,Brooks Lennon\Brooks-Lennon,us USA,DFFW,Atlanta,22,1997,23,19,1752,19.5,0.10,0.15,0.10,0.00,0.00,0.15,0.00,0.10,0.15,0.26,0.10,0.26,0.06,0.06,0.17,0.23,0.06,0.17,0.23,0.06,0.23,Matches
334,Jonathan Lewis\Jonathan-Lewis,us USA,FWMF,Colorado,22,1997,18,7,708,7.9,0.63,0.00,0.63,0.00,0.00,0.13,0.00,0.64,0.00,0.64,0.64,0.64,0.37,0.37,0.06,0.42,0.36,0.06,0.43,0.36,0.43,Matches
335,Danny Leyva\Danny-Leyva,us USA,MF,Seattle,16,2003,2,1,57,0.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches
336,Nick Lima\Nick-Lima,us USA,DF,San Jose,25,1994,20,19,1526,17.0,0.12,0.12,0.12,0.00,0.00,0.12,0.00,0.12,0.12,0.24,0.12,0.24,0.04,0.04,0.11,0.15,0.04,0.11,0.15,0.04,0.15,Matches
337,Jaylin Lindsey\Jaylin-Lindsey,us USA,DF,Sporting KC,19,2000,12,11,1060,11.8,0.00,0.17,0.00,0.00,0.00,0.08,0.00,0.00,0.17,0.17,0.00,0.17,0.03,0.03,0.05,0.08,0.03,0.05,0.08,0.03,0.08,Matches
338,Sebastian Lletget\Sebastian-Lletget,us USA,MFFW,LA Galaxy,27,1992,21,19,1680,18.7,0.32,0.16,0.32,0.00,0.00,0.05,0.00,0.32,0.16,0.48,0.32,0.48,0.25,0.25,0.08,0.33,0.25,0.08,0.33,0.25,0.33,Matches
339,Jürgen Locadia\Jurgen-Locadia,nl NED,FW,FC Cincinnati,26,1993,17,15,1364,15.2,0.07,0.00,0.07,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.07,0.07,0.38,0.38,0.06,0.44,0.38,0.06,0.44,0.38,0.44,Matches
340,Robin Lod\Robin-Lod,fi FIN,FWMF,Minnesota,26,1993,20,18,1582,17.6,0.40,0.17,0.40,0.00,0.00,0.17,0.00,0.40,0.17,0.57,0.40,0.57,0.28,0.26,0.18,0.43,0.28,0.18,0.46,0.26,0.43,Matches
341,Nicolás Lodeiro\Nicolas-Lodeiro,uy URU,MF,Seattle,30,1989,20,20,1781,19.8,0.35,0.30,0.15,0.20,0.20,0.10,0.00,0.35,0.30,0.66,0.15,0.45,0.32,0.16,0.37,0.54,0.32,0.37,0.69,0.16,0.54,Matches
342,David Loera\David-Loera,us USA,MF,Orlando City,21,1998,2,0,16,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
343,Aaron Long\Aaron-Long,us USA,DF,NY Red Bulls,27,1992,16,15,1329,14.8,0.14,0.00,0.14,0.00,0.00,0.27,0.00,0.14,0.00,0.14,0.14,0.14,0.07,0.07,0.01,0.09,0.07,0.01,0.09,0.07,0.09,Matches
344,Marcos López\Marcos-Lopez,pe PER,DF,San Jose,20,1999,13,11,989,11.0,0.18,0.09,0.18,0.00,0.00,0.09,0.00,0.18,0.09,0.27,0.18,0.27,0.02,0.02,0.05,0.07,0.02,0.05,0.07,0.02,0.07,Matches
345,Marvin Loría\Marvin-Loria,cr CRC,FWMF,Portland,22,1997,17,9,710,7.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.06,0.16,0.10,0.07,0.17,0.10,0.17,Matches
346,Daniel Lovitz\Daniel-Lovitz,us USA,DF,Nashville,28,1991,21,21,1890,21.0,0.05,0.10,0.05,0.00,0.00,0.29,0.00,0.05,0.10,0.14,0.05,0.14,0.04,0.04,0.10,0.14,0.04,0.10,0.14,0.04,0.14,Matches
347,Jorge Luis Corrales\Jorge-Luis-Corrales,cu CUB,DF,Montreal,28,1991,14,12,1068,11.9,0.00,0.08,0.00,0.00,0.00,0.25,0.00,0.00,0.08,0.08,0.00,0.08,0.01,0.01,0.08,0.09,0.01,0.08,0.09,0.01,0.09,Matches
348,Everton Luiz\Everton-Luiz,br BRA,MF,Real Salt Lake,31,1988,14,11,919,10.2,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,0.01,0.00,0.01,0.01,0.01,Matches
349,Adam Lundqvist\Adam-Lundqvist,se SWE,DF,Houston,25,1994,21,21,1814,20.2,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.11,0.01,0.11,0.12,0.01,0.12,Matches
350,Larrys Mabiala\Larrys-Mabiala,cd COD,DF,Portland,32,1987,17,15,1313,14.6,0.07,0.00,0.07,0.00,0.00,0.21,0.00,0.07,0.00,0.07,0.07,0.07,0.08,0.08,0.01,0.09,0.08,0.01,0.09,0.08,0.09,Matches
351,Emanuel Maciel\Emanuel-Maciel,ar ARG,MF,Montreal,22,1997,11,10,775,8.6,0.00,0.35,0.00,0.00,0.00,0.23,0.12,0.00,0.35,0.35,0.00,0.35,0.01,0.01,0.15,0.16,0.01,0.15,0.16,0.01,0.16,Matches
352,Gary Mackay-Steven\Gary-Mackay-Steven,sco SCO,FWMF,NYCFC,29,1990,22,10,958,10.6,0.19,0.09,0.19,0.00,0.00,0.09,0.00,0.19,0.09,0.28,0.19,0.28,0.26,0.26,0.15,0.42,0.27,0.15,0.41,0.27,0.41,Matches
353,Zac MacMath\Zac-MacMath,us USA,GK,Real Salt Lake,28,1991,6,6,540,6.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
354,Jack Maher\Jack-Maher,us USA,DF,Nashville,20,1999,3,2,126,1.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
355,Christian Makoun\Christian-Makoun,ve VEN,DF,Miami,19,2000,4,2,187,2.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
356,Michael Mancienne\Michael-Mancienne,eng ENG,DF,New England,32,1988,5,4,316,3.5,0.00,0.00,0.00,0.00,0.00,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,0.04,0.00,0.04,0.04,0.04,Matches
357,Kekuta Manneh\Kekuta-Manneh,us USA,MF,FC Cincinnati,25,1994,2,1,64,0.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.14,0.00,0.14,0.15,0.00,0.15,0.15,0.15,Matches
358,Kekuta Manneh\Kekuta-Manneh,us USA,FWMF,New England,25,1994,6,2,184,2.0,0.50,0.50,0.50,0.00,0.00,0.50,0.00,0.49,0.49,0.98,0.49,0.98,0.70,0.70,0.40,1.05,0.66,0.39,1.05,0.66,1.05,Matches
359,Mauro Manotas\Mauro-Manotas,co COL,FW,Houston,24,1995,20,15,1328,14.8,0.20,0.07,0.20,0.00,0.07,0.00,0.07,0.20,0.07,0.27,0.20,0.27,0.34,0.29,0.16,0.45,0.34,0.16,0.51,0.29,0.45,Matches
360,J.T. Marcinkowski\JT-Marcinkowski,us USA,GK,San Jose,22,1997,11,11,990,11.0,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,0.02,0.00,0.02,Matches
361,Marko Marić\Marko-Maric,hr CRO,GK,Houston,24,1996,23,23,2070,23.0,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
362,Paul Marie\Paul-Marie,fr FRA,DF,San Jose,24,1995,12,4,358,4.0,0.25,0.00,0.25,0.00,0.00,0.25,0.00,0.25,0.00,0.25,0.25,0.25,0.07,0.07,0.05,0.13,0.08,0.06,0.13,0.08,0.13,Matches
363,Jahkeele Marshall-Rutty\Jahkeele-Marshall-Rutty,ca CAN,FW,Toronto FC,15,2004,1,0,19,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.50,0.00,0.50,0.40,0.00,0.40,0.40,0.40,Matches
364,Douglas Martinez\Douglas-Martinez,hn HON,FW,Real Salt Lake,22,1997,18,9,836,9.3,0.22,0.00,0.22,0.00,0.00,0.22,0.11,0.22,0.00,0.22,0.22,0.22,0.29,0.29,0.08,0.37,0.29,0.07,0.36,0.29,0.36,Matches
365,Josef Martínez\Josef-Martinez,ve VEN,FW,Atlanta,26,1993,1,1,68,0.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05,Matches
366,Tomás Martínez\Tomas-Martinez,ar ARG,MFFW,Houston,24,1995,11,3,347,3.9,0.00,0.00,0.00,0.00,0.00,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.13,0.03,0.13,0.12,0.02,0.14,0.12,0.14,Matches
367,Luís Martins\Luis-Martins,pt POR,DF,Sporting KC,27,1992,11,9,773,8.6,0.00,0.12,0.00,0.00,0.00,0.12,0.00,0.00,0.12,0.12,0.00,0.12,0.01,0.01,0.10,0.12,0.01,0.11,0.12,0.01,0.12,Matches
368,Rónald Matarrita\Ronald-Matarrita,cr CRC,DFFW,NYCFC,25,1994,21,19,1646,18.3,0.00,0.11,0.00,0.00,0.00,0.11,0.00,0.00,0.11,0.11,0.00,0.11,0.03,0.03,0.21,0.24,0.03,0.21,0.24,0.03,0.24,Matches
369,Blaise Matuidi\Blaise-Matuidi,fr FRA,MF,Miami,32,1987,15,14,1272,14.1,0.07,0.00,0.07,0.00,0.00,0.14,0.00,0.07,0.00,0.07,0.07,0.07,0.06,0.06,0.06,0.12,0.06,0.06,0.12,0.06,0.12,Matches
370,Jimmy Maurer\Jimmy-Maurer,us USA,GK,FC Dallas,31,1988,16,16,1391,15.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
371,Chris Mavinga\Chris-Mavinga,cd COD,DF,Toronto FC,28,1991,19,17,1514,16.8,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,0.02,0.00,0.02,0.02,0.02,Matches
372,Olivier Mbaizo\Olivier-Mbaizo,cm CMR,DF,Philadelphia,22,1997,14,12,1054,11.7,0.00,0.09,0.00,0.00,0.00,0.34,0.00,0.00,0.09,0.09,0.00,0.09,0.01,0.01,0.09,0.10,0.01,0.09,0.10,0.01,0.10,Matches
373,Thomas McCabe\Thomas-McCabe,us USA,MF,FC Cincinnati,21,1998,1,0,13,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
374,John McCarthy\John-McCarthy,us USA,GK,Miami,27,1992,8,8,720,8.0,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
375,Dax McCarty\Dax-McCarty,us USA,MF,Nashville,32,1987,21,19,1677,18.6,0.05,0.16,0.05,0.00,0.00,0.27,0.00,0.05,0.16,0.21,0.05,0.21,0.03,0.03,0.15,0.18,0.03,0.15,0.18,0.03,0.18,Matches
376,Mark McKenzie\Mark-McKenzie,us USA,DF,Philadelphia,20,1999,22,22,1980,22.0,0.09,0.05,0.09,0.00,0.00,0.14,0.00,0.09,0.05,0.14,0.09,0.14,0.08,0.08,0.01,0.09,0.08,0.01,0.08,0.08,0.08,Matches
377,Jimmy McLaughlin\Jimmy-McLaughlin,us USA,DF,FC Cincinnati,26,1993,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
378,Thomas McNamara\Thomas-McNamara,us USA,MF,New England,28,1991,14,11,859,9.5,0.00,0.11,0.00,0.00,0.00,0.21,0.00,0.00,0.10,0.10,0.00,0.10,0.09,0.09,0.14,0.23,0.09,0.14,0.23,0.09,0.23,Matches
379,Thomas McNamara\Thomas-McNamara,us USA,FW,Houston,28,1991,4,2,180,2.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.25,0.10,0.40,0.27,0.12,0.39,0.27,0.39,Matches
380,Ryan Meara\Ryan-Meara,us USA,GK,NY Red Bulls,29,1990,13,13,1141,12.7,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
381,Jesús Medina\Jesus-Medina,py PAR,MFFW,NYCFC,22,1997,22,18,1487,16.5,0.30,0.12,0.30,0.00,0.00,0.18,0.00,0.30,0.12,0.42,0.30,0.42,0.30,0.30,0.18,0.48,0.30,0.18,0.48,0.30,0.48,Matches
382,Álvaro Medrán\Alvaro-Medran,es ESP,MF,Chicago,25,1994,23,23,1987,22.1,0.09,0.14,0.09,0.00,0.05,0.23,0.00,0.09,0.14,0.23,0.09,0.23,0.13,0.10,0.16,0.26,0.13,0.16,0.29,0.10,0.26,Matches
383,Jimmy Medranda\Jimmy-Medranda,co COL,FW,Nashville,25,1994,1,0,9,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.27,0.22,0.49,0.27,0.49,Matches
384,Jimmy Medranda\Jimmy-Medranda,co COL,DFMF,Seattle,25,1994,2,0,14,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
385,Haris Medunjanin\Haris-Medunjanin,ba BIH,MF,FC Cincinnati,34,1985,21,19,1729,19.2,0.05,0.05,0.05,0.00,0.00,0.10,0.00,0.05,0.05,0.10,0.05,0.10,0.02,0.02,0.19,0.20,0.01,0.19,0.20,0.01,0.20,Matches
386,Phelipe Megiolaro\Phelipe-Megiolaro,br BRA,GK,FC Dallas,20,1999,1,1,90,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
387,Tim Melia\Tim-Melia,us USA,GK,Sporting KC,33,1986,20,20,1783,19.8,0.00,0.00,0.00,0.00,0.00,0.10,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.00,0.00,Matches
388,Jhegson Méndez\Jhegson-Mendez,ec ECU,MF,Orlando City,22,1997,19,11,1088,12.1,0.00,0.00,0.00,0.00,0.00,0.41,0.08,0.00,0.00,0.00,0.00,0.00,0.12,0.12,0.02,0.13,0.12,0.02,0.13,0.12,0.13,Matches
389,Jonathan Mensah\Jonathan-Mensah,gh GHA,DF,Columbus,29,1990,23,23,2070,23.0,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,0.03,0.00,0.03,0.03,0.03,Matches
390,Justin Meram\Justin-Meram,iq IRQ,FWMF,Real Salt Lake,31,1988,21,13,1144,12.7,0.24,0.24,0.24,0.00,0.00,0.08,0.00,0.24,0.24,0.47,0.24,0.47,0.14,0.14,0.18,0.32,0.14,0.18,0.32,0.14,0.32,Matches
391,Bryan Meredith\Bryan-Meredith,us USA,GK,Vancouver,30,1989,3,3,270,3.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
392,Romain Métanire\Romain-Metanire,mg MAD,DF,Minnesota,29,1990,20,20,1785,19.8,0.00,0.15,0.00,0.00,0.00,0.25,0.05,0.00,0.15,0.15,0.00,0.15,0.02,0.02,0.10,0.12,0.02,0.10,0.12,0.02,0.12,Matches
393,Patrick Metcalfe\Patrick-Metcalfe,ca CAN,MF,Vancouver,21,1998,7,2,204,2.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.02,0.02,0.00,0.02,Matches
394,Fernando Meza\Fernando-Meza,ar ARG,DF,Atlanta,29,1990,13,13,1072,11.9,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,0.02,0.00,0.02,0.02,0.02,Matches
