Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Cmp,Off,Out,Int,Blocks,Matches
278,Aljaž Ivačič\Aljaz-Ivacic,si SVN,GK,Portland,26,1993,2.0,34.0,24.5,9.50,2.00,0.00,6.50,0.00,0.00,0.00,0.00,0.00,0.00,14.5,1.00,18.5,2.50,30.0,0.00,0.00,1.00,21.0,0.50,1.00,0.00,0.00,Matches
279,Anthony Jackson-Hamel\Anthony-Jackson-Hamel,ca CAN,FWDF,Montreal,26,1993,2.2,25.9,22.7,3.18,0.00,0.00,6.36,0.45,0.91,0.00,0.00,0.00,0.00,15.5,6.36,4.09,1.82,21.4,0.91,0.91,0.00,16.4,0.00,1.36,0.00,1.36,Matches
280,Adam Jahn\Adam-Jahn,us USA,FW,Atlanta,29,1991,11.9,22.1,20.5,1.60,0.00,0.08,5.80,0.08,0.25,0.00,0.00,0.00,0.00,14.9,4.54,2.69,3.78,15.4,1.43,0.00,0.25,16.6,0.00,0.50,0.34,0.76,Matches
281,Dejan Jakovic\Dejan-Jakovic,ca CAN,DF,Los Angeles FC,34,1985,11.9,55.2,53.9,1.34,1.18,0.08,5.21,1.34,0.00,0.00,0.00,0.00,0.00,44.7,4.62,5.88,4.62,46.7,2.69,0.17,0.34,49.9,0.00,1.01,0.50,0.50,Matches
282,Robin Jansson\Robin-Jansson,se SWE,DF,Orlando City,28,1991,22.0,42.7,41.2,1.45,1.45,0.00,3.05,1.09,0.05,0.00,0.00,0.00,0.00,33.8,2.86,6.00,33.5,7.18,1.50,0.00,0.14,38.3,0.00,0.77,0.18,0.27,Matches
283,Franco Jara\Franco-Jara,ar ARG,FW,FC Dallas,31,1988,15.3,19.9,18.0,1.90,0.13,0.07,4.44,0.46,0.59,0.00,0.00,0.00,0.00,14.2,2.94,2.68,2.29,16.3,0.52,0.00,0.59,15.1,0.00,0.20,0.20,1.37,Matches
284,David Jensen\David-Jensen,dk DEN,GK,NY Red Bulls,27,1992,10.3,24.1,14.0,10.1,3.50,0.00,1.07,0.29,0.00,0.00,0.00,0.00,0.00,4.76,2.52,16.8,0.49,16.7,0.10,0.00,3.40,12.5,0.10,0.49,0.10,0.00,Matches
285,Hector Jiménez\Hector-Jimenez,us USA,DF,Columbus,31,1988,4.2,48.8,41.9,6.90,0.48,0.00,5.48,1.19,1.19,0.00,0.00,0.00,0.00,31.0,7.62,10.2,8.81,29.0,3.81,6.43,0.00,39.3,0.95,0.95,0.71,1.43,Matches
286,Sam Johnson\Sam-Johnson,lr LBR,FW,Real Salt Lake,26,1993,3.7,21.1,20.3,0.81,0.00,0.00,9.19,0.00,0.81,0.00,0.00,0.00,0.00,10.0,5.68,5.41,1.62,13.8,3.24,0.00,0.00,12.7,0.00,0.54,0.00,0.81,Matches
287,Sean Johnson\Sean-Johnson,us USA,GK,NYCFC,30,1989,23.0,33.6,24.6,9.00,2.17,0.04,2.04,0.70,0.00,0.00,0.00,0.00,0.00,19.7,1.52,12.4,5.70,22.0,0.00,0.00,4.00,25.1,0.30,0.78,0.04,0.09,Matches
288,Alistair Johnston\Alistair-Johnston,ca CAN,DF,Nashville,21,1998,15.2,50.2,41.5,8.68,0.92,0.00,5.92,1.05,1.91,0.33,0.00,0.33,0.00,28.8,11.0,10.5,2.89,36.9,2.37,7.43,0.20,38.9,0.20,0.53,0.99,1.58,Matches
289,DeJuan Jones\DeJuan-Jones,us USA,DF,New England,22,1997,12.6,60.7,49.9,10.8,0.79,0.08,6.59,1.03,3.17,0.00,0.00,0.00,0.00,37.1,11.5,12.1,18.4,29.3,2.46,9.92,0.00,46.3,0.08,1.43,1.43,2.30,Matches
290,Derrick Jones\Derrick-Jones,us USA,MFFW,Nashville,22,1997,10.1,33.6,32.9,0.69,0.10,0.00,9.31,0.20,0.69,0.00,0.00,0.00,0.00,26.0,4.65,2.87,3.47,25.7,1.88,0.20,0.10,27.6,0.00,0.20,0.79,0.99,Matches
291,Joevin Jones\Joevin-Jones,tt TRI,FWDF,Seattle,28,1991,9.2,50.8,45.7,5.11,0.54,0.11,9.13,0.76,1.20,0.00,0.00,0.00,0.00,38.5,7.83,4.46,39.0,5.87,0.54,4.57,0.22,44.2,0.11,0.33,1.09,1.63,Matches
292,Siem de Jong\Siem-de-Jong,nl NED,MFFW,FC Cincinnati,31,1989,8.8,28.2,26.5,1.70,0.80,0.00,6.25,1.82,0.34,0.11,0.00,0.11,0.00,21.1,2.50,4.55,2.73,23.4,0.68,0.11,0.45,21.3,0.34,0.34,0.91,1.02,Matches
293,Judson\Judson,br BRA,MF,San Jose,26,1993,18.8,56.1,54.8,1.28,1.01,0.00,5.69,2.98,0.11,0.00,0.00,0.00,0.00,43.1,5.48,7.50,6.70,45.9,2.39,0.27,0.05,49.7,0.11,1.06,0.37,0.48,Matches
294,Florian Jungwirth\Florian-Jungwirth,de GER,DF,San Jose,31,1989,17.9,57.2,55.9,1.28,1.23,0.00,4.19,1.90,0.06,0.00,0.00,0.00,0.00,45.8,4.64,6.76,12.1,42.1,1.34,0.06,0.34,50.4,0.06,1.06,0.34,0.89,Matches
295,Sam Junqua\Sam-Junqua,us USA,DFFW,Houston,23,1996,2.8,36.1,33.2,2.86,1.07,0.00,6.07,0.36,1.79,0.00,0.00,0.00,0.00,24.6,6.43,5.00,25.7,5.00,2.14,1.79,0.36,26.1,0.00,1.07,0.00,2.14,Matches
296,Mathias Jørgensen\Mathias-Jorgensen,dk DEN,FW,NY Red Bulls,19,2000,3.0,14.3,12.7,1.67,0.00,0.00,3.67,0.00,0.67,0.00,0.00,0.00,0.00,8.67,3.67,2.00,2.33,8.00,1.33,0.00,1.33,6.67,0.33,1.00,1.00,1.00,Matches
297,Kaku\Kaku,py PAR,MF,NY Red Bulls,25,1995,12.0,54.8,48.9,5.92,1.83,0.42,9.33,1.58,2.92,2.50,1.00,0.67,0.42,33.9,8.92,12.0,45.4,7.67,0.75,0.83,0.00,37.5,0.58,1.08,1.58,2.33,Matches
298,Brent Kallman\Brent-Kallman,us USA,DF,Minnesota,29,1990,3.0,37.7,36.7,1.00,1.00,0.00,4.33,1.00,0.00,0.00,0.00,0.00,0.00,24.0,3.33,10.3,9.00,21.0,6.00,0.00,0.00,29.7,0.33,1.00,0.33,0.33,Matches
299,Kei Kamara\Kei-Kamara,sl SLE,FW,Minnesota,35,1984,5.0,24.6,23.2,1.40,0.00,0.00,5.40,0.60,0.60,0.00,0.00,0.00,0.00,16.0,5.00,3.60,3.80,16.4,2.00,0.00,1.00,18.6,0.00,0.00,0.00,1.20,Matches
300,Kei Kamara\Kei-Kamara,sl SLE,FW,Colorado,35,1984,5.8,26.2,25.3,0.86,0.00,0.34,8.10,0.52,0.00,0.00,0.00,0.00,0.00,16.0,6.21,3.97,1.55,17.8,2.59,0.17,1.55,20.9,0.00,0.69,0.17,1.03,Matches
301,Ola Kamara\Ola-Kamara,no NOR,FW,D.C. United,30,1989,14.7,25.9,24.0,1.84,0.00,0.00,6.67,0.82,0.27,0.00,0.00,0.00,0.00,16.0,5.03,4.83,3.13,17.0,2.31,0.34,0.48,19.2,0.20,0.75,0.27,0.95,Matches
302,Johan Kappelhof\Johan-Kappelhof,nl NED,DF,Chicago,29,1990,2.2,39.5,35.0,4.55,2.27,0.00,5.00,1.36,0.91,0.00,0.00,0.00,0.00,20.5,5.91,13.2,7.27,26.8,1.36,2.27,0.00,29.5,0.45,0.91,0.45,0.91,Matches
303,Guram Kashia\Guram-Kashia,ge GEO,DF,San Jose,32,1987,5.4,67.0,64.8,2.22,2.04,0.00,7.96,3.89,0.00,0.00,0.00,0.00,0.00,48.5,6.67,11.9,2.78,59.6,2.96,0.19,0.00,54.8,0.37,1.48,1.30,0.56,Matches
304,Aleksandar Katai\Aleksandar-Katai,rs SRB,MFFW,LA Galaxy,28,1991,1.3,35.4,30.0,5.38,2.31,0.00,6.92,0.77,3.08,2.31,0.00,0.77,0.00,16.2,7.69,11.5,8.46,22.3,2.31,0.77,0.00,23.1,0.00,0.00,0.77,0.77,Matches
305,Mark-Anthony Kaye\Mark-Anthony-Kaye,ca CAN,MF,Los Angeles FC,25,1994,12.1,65.1,62.9,2.23,1.32,0.17,10.2,0.91,0.58,0.00,0.00,0.00,0.00,50.9,6.94,7.27,48.5,11.7,2.23,0.91,0.33,54.5,0.41,1.24,1.32,0.91,Matches
306,Aboubacar Keita\Aboubacar-Keita,us USA,DF,Columbus,19,2000,10.5,51.5,49.6,1.90,1.90,0.00,4.00,1.05,0.00,0.00,0.00,0.00,0.00,43.4,3.14,4.95,44.1,5.14,1.05,0.00,0.19,46.3,0.00,0.95,0.29,0.19,Matches
307,Jeremy Kelly\Jeremy-Kelly,us USA,DF,Colorado,22,1997,2.8,70.7,62.9,7.86,1.43,0.00,4.29,1.43,0.71,0.00,0.00,0.00,0.00,52.5,11.8,6.43,4.64,57.9,1.43,6.43,0.00,63.2,0.00,0.00,1.07,1.43,Matches
308,Henry Kessler\Henry-Kessler,us USA,DF,New England,21,1998,20.3,46.0,45.0,0.94,0.74,0.00,5.02,2.17,0.00,0.00,0.00,0.00,0.00,35.2,3.30,7.44,13.3,29.2,2.17,0.20,0.05,39.2,0.10,1.67,0.25,0.54,Matches
309,Jasser Khemiri\Jasser-Khemiri,tn TUN,DF,Vancouver,22,1997,4.3,40.9,39.1,1.86,1.40,0.00,4.88,1.86,0.00,0.00,0.00,0.00,0.00,26.7,5.58,8.60,5.12,32.8,1.86,0.47,0.23,34.0,0.00,1.40,0.00,0.23,Matches
310,Jerome Kiesewetter\Jerome-Kiesewetter,us USA,FW,Miami,26,1993,0.3,10.0,10.0,0.00,0.00,0.00,3.33,0.00,0.00,0.00,0.00,0.00,0.00,3.33,6.67,0.00,0.00,10.0,0.00,0.00,0.00,3.33,0.00,0.00,0.00,0.00,Matches
311,Gadi Kinda\Gadi-Kinda,il ISR,MFFW,Sporting KC,25,1994,15.4,39.4,38.2,1.17,0.39,0.32,5.39,0.52,1.36,0.32,0.13,0.06,0.00,29.9,5.13,4.29,8.38,29.9,0.91,0.13,0.06,30.7,0.26,0.84,0.84,1.75,Matches
312,Perry Kitchen\Perry-Kitchen,us USA,MF,LA Galaxy,27,1992,19.1,36.9,36.1,0.79,0.47,0.00,5.50,0.47,0.21,0.00,0.00,0.00,0.00,27.7,4.55,4.66,5.97,27.3,2.04,0.31,0.21,31.8,0.00,0.52,0.26,0.52,Matches
313,Mustafa Kizza\Mustafa-Kizza,ug UGA,DF,Montreal,20,1999,0.2,55.0,40.0,15.0,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,30.0,10.0,15.0,30.0,5.00,5.00,15.0,0.00,45.0,0.00,0.00,0.00,0.00,Matches
314,Jonathan Klinsmann\Jonathan-Klinsmann,us USA,GK,LA Galaxy,22,1997,4.0,24.8,16.3,8.50,2.00,0.00,0.75,0.50,0.00,0.00,0.00,0.00,0.00,6.25,0.75,17.8,1.75,15.3,0.00,0.00,4.00,13.8,0.25,1.25,0.25,0.00,Matches
315,Sacha Kljestan\Sacha-Kljestan,us USA,MF,LA Galaxy,34,1985,8.6,55.5,53.7,1.74,1.40,0.12,7.91,1.05,0.93,0.12,0.00,0.12,0.00,37.3,9.77,8.37,9.65,40.6,3.14,0.12,0.23,45.7,0.12,0.58,0.93,1.05,Matches
316,Brad Knighton\Brad-Knighton,us USA,GK,New England,34,1985,1.0,32.0,19.0,13.0,5.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,9.00,2.00,21.0,1.00,21.0,0.00,0.00,9.00,20.0,0.00,1.00,0.00,0.00,Matches
317,Kai Koreniuk\Kai-Koreniuk,nl NED,MFFW,LA Galaxy,21,1998,0.2,40.0,40.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.0,10.0,5.00,0.00,35.0,5.00,0.00,0.00,35.0,0.00,0.00,0.00,0.00,Matches
318,Franko Kovačević\Franko-Kovacevic,hr CRO,FW,FC Cincinnati,20,1999,1.0,28.0,26.0,2.00,0.00,0.00,2.00,0.00,2.00,0.00,0.00,0.00,0.00,22.0,4.00,2.00,2.00,25.0,0.00,1.00,0.00,23.0,0.00,1.00,0.00,0.00,Matches
319,Damir Kreilach\Damir-Kreilach,hr CRO,MFFW,Real Salt Lake,30,1989,19.6,42.3,41.1,1.28,0.66,0.15,8.83,1.43,0.41,0.00,0.00,0.00,0.00,28.6,6.84,6.94,5.82,30.2,2.55,0.36,0.20,34.9,0.10,0.31,0.46,0.97,Matches
320,Bojan Krkić\Bojan-Krkic,es ESP,FWMF,Montreal,29,1990,12.8,37.6,36.4,1.17,0.08,0.08,6.72,2.03,0.94,0.23,0.16,0.00,0.00,29.3,3.52,4.77,3.20,32.5,1.09,0.16,0.31,30.4,0.39,0.86,0.63,1.48,Matches
321,Kenneth Kronholm\Kenneth-Kronholm,de GER,GK,Chicago,34,1985,5.0,28.6,20.8,7.80,2.20,0.00,2.00,0.20,0.00,0.00,0.00,0.00,0.00,18.2,1.20,9.20,0.80,24.0,0.00,0.00,3.20,23.4,0.20,0.40,0.00,0.20,Matches
322,Yuya Kubo\Yuya-Kubo,jp JPN,MFFW,FC Cincinnati,26,1993,14.2,33.4,32.5,0.85,0.21,0.28,5.99,0.92,1.20,0.28,0.14,0.00,0.07,25.4,4.44,3.52,5.63,26.6,0.63,0.35,0.00,26.2,0.35,0.28,0.14,1.48,Matches
323,Matt LaGrassa\Matt-LaGrassa,us USA,MF,Nashville,27,1993,4.2,44.3,42.9,1.43,1.43,0.00,6.67,1.67,0.48,0.00,0.00,0.00,0.00,32.9,6.43,5.00,17.4,23.6,1.90,0.00,0.48,36.4,0.00,0.71,0.48,1.19,Matches
324,Foster Langsdorf\Foster-Langsdorf,us USA,FW,Minnesota,24,1995,0.1,70.0,70.0,0.00,0.00,0.00,10.0,0.00,0.00,0.00,0.00,0.00,0.00,70.0,0.00,0.00,10.0,60.0,0.00,0.00,0.00,60.0,0.00,0.00,0.00,0.00,Matches
325,Lassi Lappalainen\Lassi-Lappalainen,fi FIN,FWDF,Montreal,21,1998,7.6,31.7,29.6,2.11,0.26,0.13,5.00,1.71,1.97,0.00,0.00,0.00,0.00,22.1,5.13,4.47,4.34,24.2,1.45,1.32,0.39,24.2,0.26,0.92,0.26,1.32,Matches
326,Jeff Larentowicz\Jeff-Larentowicz,us USA,MF,Atlanta,36,1983,12.4,47.9,45.2,2.66,2.26,0.00,4.76,1.37,0.16,0.00,0.00,0.00,0.00,35.1,5.81,7.02,6.61,36.6,3.06,0.32,0.40,41.0,0.16,0.40,0.32,0.97,Matches
327,Jesús David Murillo Largacha\Jesus-David-Murillo-Largacha,co COL,DF,Los Angeles FC,25,1994,4.5,56.2,54.9,1.33,0.89,0.22,5.56,0.22,0.22,0.00,0.00,0.00,0.00,40.4,8.00,7.78,5.78,45.8,1.56,0.44,0.44,46.7,0.00,0.44,0.89,1.56,Matches
328,Richie Laryea\Richie-Laryea,ca CAN,DF,Toronto FC,25,1995,15.5,44.1,37.0,7.16,0.71,0.06,5.35,0.45,2.00,0.00,0.00,0.00,0.00,32.1,6.45,5.55,8.06,27.9,1.48,6.45,0.06,37.0,0.13,0.71,0.26,1.61,Matches
329,Ariel Lassiter\Ariel-Lassiter,cr CRC,FWMF,Houston,25,1994,10.5,27.0,26.7,0.29,0.10,0.00,3.43,0.48,2.29,0.00,0.00,0.00,0.00,21.1,4.00,1.81,17.6,8.19,0.29,0.19,0.48,20.6,0.00,1.05,0.48,1.24,Matches
330,Randall Leal\Randall-Leal,cr CRC,MFFW,Nashville,23,1997,17.8,38.0,36.4,1.63,0.22,0.11,7.30,1.46,1.69,1.07,0.22,0.67,0.06,28.9,4.10,5.00,3.37,32.9,0.56,0.17,0.51,29.1,0.00,0.45,0.96,1.91,Matches
331,Kelvin Leerdam\Kelvin-Leerdam,nl NED,DF,Seattle,29,1990,17.1,53.3,43.7,9.53,0.29,0.29,5.67,1.58,1.64,0.00,0.00,0.00,0.00,29.8,10.9,12.6,2.51,38.1,2.69,9.24,0.06,42.2,0.18,0.82,0.94,1.58,Matches
332,Niccolo Lemoine\Niccolo-Lemoine,us USA,MFFW,Houston,19,2000,1.9,21.6,20.0,1.58,1.58,0.00,4.74,0.53,1.05,0.00,0.00,0.00,0.00,16.8,1.05,3.68,3.16,17.4,1.05,0.00,0.00,14.7,0.00,0.53,0.00,2.63,Matches
333,Brooks Lennon\Brooks-Lennon,us USA,DFFW,Atlanta,22,1997,19.5,50.3,42.5,7.85,1.03,0.00,6.21,2.31,4.36,0.51,0.10,0.41,0.00,29.3,9.64,11.4,2.36,38.9,2.10,6.31,0.10,39.3,0.00,1.08,0.31,2.15,Matches
334,Jonathan Lewis\Jonathan-Lewis,us USA,FWMF,Colorado,22,1997,7.9,27.6,25.1,2.53,0.25,0.00,2.53,0.63,4.81,0.00,0.00,0.00,0.00,20.0,4.18,3.42,5.70,20.1,0.38,1.14,0.13,19.7,0.13,0.76,1.01,1.27,Matches
335,Danny Leyva\Danny-Leyva,us USA,MF,Seattle,16,2003,0.6,61.7,61.7,0.00,0.00,0.00,1.67,0.00,0.00,0.00,0.00,0.00,0.00,55.0,3.33,3.33,5.00,55.0,1.67,0.00,0.00,60.0,0.00,0.00,0.00,0.00,Matches
336,Nick Lima\Nick-Lima,us USA,DF,San Jose,25,1994,17.0,56.5,46.5,10.0,0.53,0.00,5.06,2.00,2.82,0.00,0.00,0.00,0.00,32.7,12.4,11.5,10.2,34.5,1.41,9.47,0.06,44.4,0.12,1.18,0.24,1.47,Matches
337,Jaylin Lindsey\Jaylin-Lindsey,us USA,DF,Sporting KC,19,2000,11.8,55.8,44.0,11.9,0.76,0.00,3.73,0.42,2.03,0.08,0.00,0.00,0.00,34.0,14.0,7.88,5.08,35.6,3.22,11.0,0.08,46.0,0.00,1.44,0.85,1.36,Matches
338,Sebastian Lletget\Sebastian-Lletget,us USA,MFFW,LA Galaxy,27,1992,18.7,42.2,39.9,2.30,0.59,0.05,7.38,0.91,1.76,1.23,0.27,0.16,0.32,30.3,6.15,5.83,8.29,31.8,0.96,0.16,0.21,33.9,0.21,0.75,0.43,1.18,Matches
339,Jürgen Locadia\Jurgen-Locadia,nl NED,FW,FC Cincinnati,26,1993,15.2,27.6,25.2,2.43,0.20,0.00,6.84,0.92,0.59,0.00,0.00,0.00,0.00,21.1,3.95,2.63,5.33,19.1,1.05,0.39,1.25,22.2,0.07,0.66,0.72,0.46,Matches
340,Robin Lod\Robin-Lod,fi FIN,FWMF,Minnesota,26,1993,17.6,32.6,31.1,1.48,0.17,0.00,6.31,0.63,1.42,0.06,0.00,0.06,0.00,25.2,4.83,2.56,21.9,8.47,0.51,0.97,0.28,25.9,0.11,1.02,0.74,1.19,Matches
341,Nicolás Lodeiro\Nicolas-Lodeiro,uy URU,MF,Seattle,30,1989,19.8,79.8,70.2,9.65,2.98,0.56,11.8,3.48,3.99,4.65,1.21,1.77,0.35,53.1,10.5,16.3,66.0,9.75,1.72,1.52,0.56,61.0,0.35,1.82,1.21,3.23,Matches
342,David Loera\David-Loera,us USA,MF,Orlando City,21,1998,0.2,10.0,10.0,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.00,0.00,0.00,10.0,0.00,0.00,0.00,10.0,0.00,0.00,0.00,0.00,Matches
343,Aaron Long\Aaron-Long,us USA,DF,NY Red Bulls,27,1992,14.8,37.9,35.3,2.64,2.09,0.00,5.61,0.41,0.07,0.00,0.00,0.00,0.00,22.7,3.85,11.4,5.34,24.7,4.59,0.54,0.07,28.9,0.07,0.74,0.20,0.34,Matches
344,Marcos López\Marcos-Lopez,pe PER,DF,San Jose,20,1999,11.0,56.6,46.2,10.5,1.36,0.00,6.09,2.18,2.27,1.64,0.45,0.55,0.00,31.3,12.0,13.4,40.2,5.82,2.27,7.45,0.18,42.0,0.36,0.64,0.82,2.45,Matches
345,Marvin Loría\Marvin-Loria,cr CRC,FWMF,Portland,22,1997,7.9,31.5,29.6,1.90,0.63,0.00,6.71,2.15,1.90,0.76,0.51,0.25,0.00,21.5,3.67,6.33,26.1,3.42,0.76,0.51,0.25,25.3,0.38,0.51,0.38,0.63,Matches
346,Daniel Lovitz\Daniel-Lovitz,us USA,DF,Nashville,28,1991,21.0,52.1,39.0,13.2,2.86,0.05,4.67,2.29,3.14,2.38,0.86,1.29,0.14,23.8,10.3,18.0,33.5,7.86,2.05,7.95,0.10,36.4,0.29,1.43,0.62,1.38,Matches
347,Jorge Luis Corrales\Jorge-Luis-Corrales,cu CUB,DF,Montreal,28,1991,11.9,56.7,45.2,11.5,0.76,0.00,6.13,0.67,1.43,0.00,0.00,0.00,0.00,35.1,10.6,11.0,31.3,12.5,1.76,10.8,0.17,43.9,0.25,1.09,1.01,2.27,Matches
348,Everton Luiz\Everton-Luiz,br BRA,MF,Real Salt Lake,31,1988,10.2,39.8,38.4,1.37,0.69,0.10,6.96,0.49,0.00,0.10,0.10,0.00,0.00,31.2,4.22,4.41,2.65,34.2,1.76,0.29,0.20,34.8,0.10,0.49,0.49,0.20,Matches
349,Adam Lundqvist\Adam-Lundqvist,se SWE,DF,Houston,25,1994,20.2,52.1,43.2,8.91,0.79,0.05,5.10,1.93,3.51,0.30,0.10,0.10,0.00,31.7,11.3,9.06,40.4,2.33,1.29,7.82,0.05,42.0,0.10,0.74,0.35,2.33,Matches
350,Larrys Mabiala\Larrys-Mabiala,cd COD,DF,Portland,32,1987,14.6,47.1,45.3,1.78,1.64,0.00,4.25,1.64,0.14,0.00,0.00,0.00,0.00,34.6,3.70,8.84,6.16,38.1,1.71,0.07,0.21,40.9,0.00,1.23,0.21,0.41,Matches
351,Emanuel Maciel\Emanuel-Maciel,ar ARG,MF,Montreal,22,1997,8.6,52.1,51.0,1.05,0.70,0.47,6.40,1.98,0.70,0.23,0.00,0.00,0.12,38.3,6.40,7.44,42.8,6.98,1.63,0.12,0.12,43.0,0.35,1.28,0.81,0.58,Matches
352,Gary Mackay-Steven\Gary-Mackay-Steven,sco SCO,FWMF,NYCFC,29,1990,10.6,29.5,29.1,0.47,0.00,0.19,6.51,0.57,1.98,0.28,0.09,0.09,0.00,22.5,4.72,2.36,21.9,6.60,0.57,0.09,0.09,22.0,0.00,0.66,0.66,1.79,Matches
353,Zac MacMath\Zac-MacMath,us USA,GK,Real Salt Lake,28,1991,6.0,40.8,30.3,10.5,3.33,0.00,2.83,1.50,0.00,0.00,0.00,0.00,0.00,16.2,2.00,22.7,2.50,31.5,0.00,0.00,5.17,25.8,0.00,2.00,0.17,0.17,Matches
354,Jack Maher\Jack-Maher,us USA,DF,Nashville,20,1999,1.4,33.6,32.1,1.43,0.71,0.00,2.86,2.14,0.00,0.00,0.00,0.00,0.00,22.1,2.86,8.57,10.0,19.3,1.43,0.71,0.00,27.9,0.00,0.71,0.00,0.71,Matches
355,Christian Makoun\Christian-Makoun,ve VEN,DF,Miami,19,2000,2.1,26.7,25.7,0.95,0.95,0.00,1.90,1.90,0.00,0.00,0.00,0.00,0.00,16.2,1.43,9.05,23.3,2.38,0.95,0.00,0.00,19.0,0.00,2.86,0.00,0.48,Matches
356,Michael Mancienne\Michael-Mancienne,eng ENG,DF,New England,32,1988,3.5,40.6,39.7,0.86,0.57,0.00,3.71,2.86,0.00,0.00,0.00,0.00,0.00,29.1,5.71,5.71,3.71,34.3,1.71,0.29,0.00,35.1,0.00,0.57,0.57,0.29,Matches
357,Kekuta Manneh\Kekuta-Manneh,us USA,MF,FC Cincinnati,25,1994,0.7,22.9,22.9,0.00,0.00,0.00,5.71,1.43,1.43,0.00,0.00,0.00,0.00,12.9,1.43,8.57,4.29,15.7,0.00,0.00,1.43,15.7,0.00,1.43,0.00,0.00,Matches
358,Kekuta Manneh\Kekuta-Manneh,us USA,FWMF,New England,25,1994,2.0,33.0,33.0,0.00,0.00,0.50,4.50,0.50,4.00,0.00,0.00,0.00,0.00,27.5,3.00,2.50,6.50,26.5,0.00,0.00,0.00,22.5,0.00,0.50,1.00,1.50,Matches
359,Mauro Manotas\Mauro-Manotas,co COL,FW,Houston,24,1995,14.8,23.1,19.7,3.38,0.00,0.14,5.61,0.54,0.61,0.07,0.00,0.00,0.00,17.8,3.85,1.49,2.23,18.7,0.54,0.68,0.54,18.4,0.07,0.20,0.20,1.01,Matches
360,J.T. Marcinkowski\JT-Marcinkowski,us USA,GK,San Jose,22,1997,11.0,36.3,27.5,8.73,2.36,0.09,4.91,1.45,0.00,0.00,0.00,0.00,0.00,20.9,1.64,13.7,4.09,27.5,0.09,0.00,3.55,28.3,0.00,0.91,0.09,0.09,Matches
361,Marko Marić\Marko-Maric,hr CRO,GK,Houston,24,1996,23.0,29.7,19.3,10.4,1.96,0.00,1.61,0.65,0.00,0.00,0.00,0.00,0.00,16.9,1.09,11.7,16.3,6.91,0.00,0.00,4.78,21.6,0.09,1.09,0.13,0.04,Matches
362,Paul Marie\Paul-Marie,fr FRA,DF,San Jose,24,1995,4.0,56.3,46.0,10.3,0.50,0.00,6.50,1.75,2.25,0.25,0.00,0.00,0.00,34.0,11.0,11.3,3.00,39.5,3.00,9.50,0.25,43.3,0.00,1.25,0.75,2.25,Matches
363,Jahkeele Marshall-Rutty\Jahkeele-Marshall-Rutty,ca CAN,FW,Toronto FC,15,2004,0.2,60.0,60.0,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,55.0,0.00,5.00,15.0,45.0,0.00,0.00,0.00,55.0,0.00,0.00,0.00,0.00,Matches
364,Douglas Martinez\Douglas-Martinez,hn HON,FW,Real Salt Lake,22,1997,9.3,23.8,22.5,1.29,0.11,0.00,6.34,0.43,1.94,0.00,0.00,0.00,0.00,15.6,5.27,2.90,1.61,18.8,0.97,0.22,0.97,17.4,0.00,0.65,0.65,1.18,Matches
365,Josef Martínez\Josef-Martinez,ve VEN,FW,Atlanta,26,1993,0.8,23.8,21.3,2.50,0.00,0.00,3.75,0.00,0.00,0.00,0.00,0.00,0.00,13.8,7.50,2.50,2.50,20.0,0.00,0.00,1.25,20.0,0.00,1.25,0.00,2.50,Matches
366,Tomás Martínez\Tomas-Martinez,ar ARG,MFFW,Houston,24,1995,3.9,57.7,56.4,1.28,0.51,0.00,11.0,2.05,1.54,0.51,0.51,0.00,0.00,45.4,4.87,7.44,52.3,5.13,0.00,0.26,0.00,47.7,0.26,1.28,1.03,1.54,Matches
367,Luís Martins\Luis-Martins,pt POR,DF,Sporting KC,27,1992,8.6,67.8,53.7,14.1,1.51,0.00,4.77,1.74,3.49,0.81,0.12,0.23,0.23,36.4,14.2,17.2,49.0,4.07,2.21,11.7,0.12,52.4,0.12,1.40,1.74,2.79,Matches
368,Rónald Matarrita\Ronald-Matarrita,cr CRC,DFFW,NYCFC,25,1994,18.3,62.4,50.5,11.9,1.86,0.11,5.57,1.15,2.40,1.53,0.16,1.04,0.22,37.9,11.6,12.8,46.6,6.01,1.15,8.47,0.05,48.9,0.66,0.44,0.71,2.24,Matches
369,Blaise Matuidi\Blaise-Matuidi,fr FRA,MF,Miami,32,1987,14.1,53.3,51.8,1.49,1.13,0.21,8.16,1.42,0.50,0.00,0.00,0.00,0.00,41.3,6.17,5.82,44.9,5.60,1.42,0.35,0.07,47.6,0.14,0.71,0.35,1.13,Matches
370,Jimmy Maurer\Jimmy-Maurer,us USA,GK,FC Dallas,31,1988,15.5,31.1,20.9,10.2,1.10,0.00,2.00,0.65,0.00,0.00,0.00,0.00,0.00,18.0,2.13,11.0,17.7,8.00,0.00,0.00,4.71,24.5,0.19,0.65,0.06,0.06,Matches
