Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive,PassDead,Drib,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,Drib,Sh,Fld,Def,OG,Matches
583,Pablo Sisniega\Pablo-Sisniega,mx MEX,GK,Los Angeles FC,24,1995,14.0,0.07,0.07,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
584,Axel Sjöberg\Axel-Sjoberg,se SWE,DFMF,D.C. United,28,1991,1.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
585,Jack Skahan\Jack-Skahan,us USA,MF,San Jose,21,1998,0.1,,,,,,,,,,,,,,,,,,Matches
586,Brad Smith\Brad-Smith,au AUS,DFFW,Seattle,25,1994,1.7,1.18,1.20,0.59,0.00,0.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
587,Graham Smith\Graham-Smith,us USA,DF,Sporting KC,24,1995,3.5,0.29,0.29,0.00,0.00,0.00,0.29,0.00,0.00,0.29,0.29,0.00,0.00,0.00,0.29,0.00,0.00,0.00,Matches
588,Kyle Smith\Kyle-Smith,us USA,DF,Orlando City,28,1992,11.4,1.75,1.75,1.32,0.09,0.00,0.09,0.18,0.09,0.35,0.35,0.26,0.00,0.00,0.00,0.09,0.00,0.00,Matches
589,Erik Sorga\Erik-Sorga,ee EST,FW,D.C. United,20,1999,7.5,1.47,1.46,1.20,0.00,0.00,0.27,0.00,0.00,0.13,0.13,0.00,0.00,0.00,0.13,0.00,0.00,0.00,Matches
590,Connor Sparrow\Connor-Sparrow,us USA,GK,Chicago,25,1994,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
591,Dayne St. Clair\Dayne-St-Clair,ca CAN,GK,Minnesota,22,1997,13.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
592,Caleb Stanko\Caleb-Stanko,us USA,MF,FC Cincinnati,26,1993,5.2,0.77,0.76,0.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
593,Daniel Steres\Daniel-Steres,us USA,DF,LA Galaxy,29,1990,20.0,0.60,0.60,0.45,0.00,0.00,0.05,0.05,0.05,0.10,0.10,0.10,0.00,0.00,0.00,0.00,0.00,0.00,Matches
594,Luka Stojanović\Luka-Stojanovic,rs SRB,MF,Chicago,26,1994,0.7,1.43,1.48,1.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
595,Jared Stroud\Jared-Stroud,us USA,FWMF,NY Red Bulls,23,1996,10.3,3.11,3.11,2.52,0.10,0.00,0.19,0.19,0.10,0.39,0.39,0.29,0.00,0.00,0.00,0.10,0.00,0.00,Matches
596,Aljaž Struna\Aljaz-Struna,si SVN,DF,Houston,29,1990,15.9,0.06,0.06,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
597,Gustav Svensson\Gustav-Svensson,se SWE,MF,Seattle,32,1987,10.6,1.60,1.60,1.51,0.00,0.09,0.00,0.00,0.00,0.28,0.28,0.28,0.00,0.00,0.00,0.00,0.00,0.00,Matches
598,Ben Sweat\Ben-Sweat,us USA,DF,Miami,28,1991,18.5,1.35,1.35,1.19,0.00,0.11,0.05,0.00,0.00,0.11,0.11,0.11,0.00,0.00,0.00,0.00,0.00,0.00,Matches
599,Ballou Tabla\Ballou-Tabla,ca CAN,FW,Montreal,20,1999,1.1,1.82,1.76,0.00,0.00,1.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
600,Saphir Taïder\Saphir-Taider,dz ALG,MF,Montreal,27,1992,10.6,3.87,3.87,3.11,0.38,0.00,0.19,0.09,0.09,0.75,0.75,0.75,0.00,0.00,0.00,0.00,0.00,0.00,Matches
601,Ismael Tajouri-Shradi\Ismael-Tajouri-Shradi,ly LBY,FWMF,NYCFC,25,1994,7.5,4.13,4.14,2.53,0.67,0.13,0.67,0.13,0.00,0.27,0.27,0.13,0.00,0.00,0.13,0.00,0.00,0.00,Matches
602,Andrew Tarbell\Andrew-Tarbell,us USA,GK,Columbus,26,1993,6.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
603,Amro Tarek\Amro-Tarek,eg EGY,DF,NY Red Bulls,27,1992,10.4,0.38,0.38,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
604,Russell Teibert\Russell-Teibert,ca CAN,MF,Vancouver,27,1992,17.6,1.19,1.20,0.97,0.06,0.00,0.06,0.06,0.06,0.06,0.06,0.06,0.00,0.00,0.00,0.00,0.00,0.00,Matches
605,Carlos Terán\Carlos-Teran,co COL,MFDF,Chicago,19,2000,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
606,Tanner Tessmann\Tanner-Tessmann,us USA,MF,FC Dallas,18,2001,11.2,1.79,1.79,1.61,0.00,0.18,0.00,0.00,0.00,0.09,0.09,0.09,0.00,0.00,0.00,0.00,0.00,0.00,Matches
607,Samuel Tetteh\Samuel-Tetteh,gh GHA,FWMF,NY Red Bulls,23,1996,3.7,0.54,0.54,0.27,0.00,0.00,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
608,Tommy Thompson\Tommy-Thompson,us USA,DFMF,San Jose,24,1995,12.5,2.64,2.65,1.60,0.00,0.24,0.16,0.48,0.16,0.56,0.56,0.32,0.00,0.00,0.08,0.16,0.00,0.00,Matches
609,Anton Tinnerholm\Anton-Tinnerholm,se SWE,DF,NYCFC,28,1991,22.2,2.97,2.97,2.61,0.09,0.09,0.14,0.00,0.05,0.27,0.27,0.23,0.00,0.05,0.00,0.00,0.00,0.00,Matches
610,Donny Toia\Donny-Toia,us USA,DF,Real Salt Lake,27,1992,18.6,1.02,1.02,0.81,0.11,0.05,0.00,0.00,0.05,0.05,0.05,0.05,0.00,0.00,0.00,0.00,0.00,0.00,Matches
611,Nouhou Tolo\Nouhou-Tolo,cm CMR,DF,Seattle,22,1997,15.6,1.15,1.16,0.77,0.06,0.06,0.06,0.19,0.00,0.19,0.19,0.13,0.00,0.00,0.00,0.06,0.00,0.00,Matches
612,Christian Torres\Christian-Torres,us USA,FW,Los Angeles FC,15,2004,2.4,2.08,2.09,2.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
613,Erick Torres\Erick-Torres,mx MEX,FW,Atlanta,27,1993,5.5,0.91,0.90,0.36,0.00,0.18,0.00,0.36,0.00,0.18,0.18,0.18,0.00,0.00,0.00,0.00,0.00,0.00,Matches
614,Román Torres\Roman-Torres,pa PAN,DF,Miami,33,1986,3.6,0.83,0.83,0.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
615,Román Torres\Roman-Torres,pa PAN,DFFW,Seattle,33,1986,0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
616,Mason Toye\Mason-Toye,us USA,FW,Minnesota,21,1998,4.9,2.24,2.25,1.84,0.00,0.20,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
617,Mason Toye\Mason-Toye,us USA,FWMF,Montreal,21,1998,1.7,1.76,1.75,1.76,0.00,0.00,0.00,0.00,0.00,0.59,0.58,0.59,0.00,0.00,0.00,0.00,0.00,0.00,Matches
618,Diedie Traoré\Diedie-Traore,fr FRA,DF,LA Galaxy,21,1999,1.0,3.00,2.97,1.00,0.00,0.00,0.00,2.00,0.00,1.00,0.99,0.00,0.00,0.00,0.00,1.00,0.00,0.00,Matches
619,Mohamed Traore\Mohamed-Traore,sn SEN,DF,Los Angeles FC,17,2002,0.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
620,Wil Trapp\Wil-Trapp,us USA,MF,Miami,27,1993,15.1,0.99,0.99,0.66,0.20,0.07,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
621,Auston Trusty\Auston-Trusty,us USA,DF,Colorado,21,1998,5.9,1.02,1.02,0.68,0.00,0.17,0.00,0.00,0.17,0.34,0.34,0.17,0.00,0.17,0.00,0.00,0.00,0.00,Matches
622,Bill Tuiloma\Bill-Tuiloma,nz NZL,DF,Portland,24,1995,9.2,0.98,0.98,0.65,0.00,0.00,0.33,0.00,0.00,0.22,0.22,0.11,0.00,0.00,0.11,0.00,0.00,0.00,Matches
623,Cole Turner\Cole-Turner,us USA,MF,Philadelphia,18,2001,0.0,1,22.50,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
624,Matt Turner\Matt-Turner,us USA,GK,New England,25,1994,22.0,0.05,0.05,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
625,Ema Twumasi\Ema-Twumasi,gh GHA,MFFW,FC Dallas,22,1997,0.4,5.00,4.74,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
626,Przemysław Tytoń\Przemyslaw-Tyton,pl POL,GK,FC Cincinnati,33,1987,11.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
627,Victor Ulloa\Victor-Ulloa,us USA,MF,Miami,27,1992,15.9,1.64,1.63,1.26,0.00,0.00,0.19,0.13,0.06,0.19,0.19,0.19,0.00,0.00,0.00,0.00,0.00,0.00,Matches
628,Maximiliano Urruti\Maximiliano-Urruti,ar ARG,FWMF,Montreal,28,1991,9.9,2.83,2.83,0.61,1.11,0.30,0.40,0.30,0.10,0.40,0.40,0.20,0.20,0.00,0.00,0.00,0.00,0.00,Matches
629,Júnior Urso\Junior-Urso,br BRA,MF,Orlando City,30,1989,19.0,1.95,1.95,1.42,0.11,0.00,0.16,0.16,0.11,0.26,0.26,0.16,0.00,0.00,0.05,0.00,0.05,0.00,Matches
630,Zarek Valentin\Zarek-Valentin,us USA,DF,Houston,28,1991,18.0,1.72,1.72,1.56,0.17,0.00,0.00,0.00,0.00,0.17,0.17,0.17,0.00,0.00,0.00,0.00,0.00,0.00,Matches
631,Milton Valenzuela\Milton-Valenzuela,ar ARG,DF,Columbus,21,1998,16.1,1.80,1.80,1.49,0.19,0.06,0.06,0.00,0.00,0.25,0.25,0.25,0.00,0.00,0.00,0.00,0.00,0.00,Matches
632,Diego Valeri\Diego-Valeri,ar ARG,MFFW,Portland,33,1986,18.0,4.78,4.77,3.06,1.56,0.00,0.00,0.17,0.00,0.50,0.50,0.33,0.17,0.00,0.00,0.00,0.00,0.00,Matches
633,Florian Valot\Florian-Valot,fr FRA,MFFW,NY Red Bulls,26,1993,16.7,2.81,2.81,2.04,0.36,0.00,0.24,0.06,0.12,0.30,0.30,0.30,0.00,0.00,0.00,0.00,0.00,0.00,Matches
634,Brandon Vazquez\Brandon-Vazquez,us USA,FW,FC Cincinnati,21,1998,8.7,1.72,1.73,1.15,0.00,0.00,0.46,0.11,0.00,0.34,0.35,0.23,0.00,0.00,0.11,0.00,0.00,0.00,Matches
635,Carlos Vela\Carlos-Vela,mx MEX,FW,Los Angeles FC,30,1989,4.7,6.17,6.16,3.40,0.64,0.85,0.64,0.43,0.21,0.43,0.42,0.21,0.00,0.21,0.00,0.00,0.00,0.00,Matches
636,Matías Vera\Matias-Vera,ar ARG,MF,Houston,24,1995,18.8,1.65,1.65,1.33,0.05,0.05,0.05,0.16,0.00,0.16,0.16,0.11,0.00,0.00,0.00,0.05,0.00,0.00,Matches
637,Kenneth Vermeer\Kenneth-Vermeer,nl NED,GK,Los Angeles FC,34,1986,8.0,0.13,0.12,0.00,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
638,Ranko Veselinović\Ranko-Veselinovic,rs SRB,DF,Vancouver,20,1999,15.4,0.71,0.72,0.52,0.00,0.06,0.00,0.06,0.06,0.13,0.13,0.00,0.00,0.00,0.00,0.06,0.06,0.00,Matches
639,Jorge Villafaña\Jorge-Villafana,us USA,DF,Portland,30,1989,17.2,0.87,0.87,0.81,0.00,0.00,0.06,0.00,0.00,0.35,0.35,0.35,0.00,0.00,0.00,0.00,0.00,0.00,Matches
640,Sam Vines\Sam-Vines,us USA,DF,Colorado,20,1999,18.0,1.50,1.50,1.28,0.11,0.06,0.06,0.00,0.00,0.22,0.22,0.22,0.00,0.00,0.00,0.00,0.00,0.00,Matches
641,Kai Wagner\Kai-Wagner,de GER,DF,Philadelphia,22,1997,13.1,1.83,1.83,1.68,0.08,0.00,0.00,0.00,0.08,0.31,0.30,0.31,0.00,0.00,0.00,0.00,0.00,0.00,Matches
642,Anton Walkes\Anton-Walkes,eng ENG,DF,Atlanta,22,1997,14.8,0.34,0.34,0.34,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.07,0.00,0.00,0.00,0.00,0.00,0.00,Matches
643,Victor Wanyama\Victor-Wanyama,ke KEN,MF,Montreal,28,1991,21.0,1.48,1.48,1.14,0.05,0.00,0.10,0.05,0.14,0.10,0.10,0.10,0.00,0.00,0.00,0.00,0.00,0.00,Matches
644,Collen Warner\Collen-Warner,us USA,MF,Colorado,31,1988,2.9,1.03,1.03,0.69,0.00,0.00,0.00,0.00,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
645,Taylor Washington\Taylor-Washington,us USA,DFFW,Nashville,26,1993,4.5,2.67,2.69,2.44,0.22,0.00,0.00,0.00,0.00,0.44,0.45,0.44,0.00,0.00,0.00,0.00,0.00,0.00,Matches
646,Kendall Waston\Kendall-Waston,cr CRC,DF,FC Cincinnati,32,1988,17.0,0.29,0.29,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
647,Joel Waterman\Joel-Waterman,ca CAN,DF,Montreal,24,1996,6.1,0.82,0.82,0.66,0.00,0.00,0.16,0.00,0.00,0.16,0.16,0.00,0.00,0.00,0.16,0.00,0.00,0.00,Matches
648,Quentin Westberg\Quentin-Westberg,us USA,GK,Toronto FC,33,1986,20.0,0.25,0.25,0.20,0.05,0.00,0.00,0.00,0.00,0.10,0.10,0.10,0.00,0.00,0.00,0.00,0.00,0.00,Matches
649,Brian White\Brian-White,us USA,FW,NY Red Bulls,23,1996,9.7,1.86,1.86,1.65,0.00,0.10,0.10,0.00,0.00,0.10,0.10,0.10,0.00,0.00,0.00,0.00,0.00,0.00,Matches
650,Gordon Wild\Gordon-Wild,de GER,MFFW,LA Galaxy,24,1995,0.4,2.50,2.73,2.50,0.00,0.00,0.00,0.00,0.00,2.50,2.73,2.50,0.00,0.00,0.00,0.00,0.00,0.00,Matches
651,JJ Williams\JJ-Williams,us USA,FW,Atlanta,22,1998,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
652,Josh Williams\Josh-Williams,us USA,DF,Columbus,31,1988,11.4,0.35,0.35,0.26,0.00,0.00,0.09,0.00,0.00,0.09,0.09,0.09,0.00,0.00,0.00,0.00,0.00,0.00,Matches
653,Eryk Williamson\Eryk-Williamson,us USA,MF,Portland,22,1997,15.7,2.61,2.61,1.91,0.13,0.19,0.06,0.25,0.06,0.64,0.64,0.45,0.06,0.13,0.00,0.00,0.00,0.00,Matches
654,Joe Willis\Joe-Willis,us USA,GK,Nashville,31,1988,23.0,0.13,0.13,0.04,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
655,Danny Wilson\Danny-Wilson,sco SCO,DF,Colorado,28,1991,8.2,0.85,0.85,0.73,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
656,Alan Winn\Alan-Winn,us USA,FW,Nashville,23,1996,2.7,0.74,0.74,0.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
657,Tyler Wolff\Tyler-Wolff,us USA,MFFW,Atlanta,16,2003,1.3,0.77,0.75,0.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
658,Chris Wondolowski\Chris-Wondolowski,us USA,FWMF,San Jose,37,1983,14.2,1.62,1.62,1.34,0.00,0.00,0.28,0.00,0.00,0.07,0.07,0.07,0.00,0.00,0.00,0.00,0.00,0.00,Matches
659,Andrew Wooten\Andrew-Wooten,us USA,FW,Philadelphia,30,1989,5.0,2.60,2.58,2.40,0.00,0.00,0.00,0.00,0.20,0.80,0.79,0.80,0.00,0.00,0.00,0.00,0.00,0.00,Matches
660,Vito Wormgoor\Vito-Wormgoor,nl NED,DF,Columbus,31,1988,1.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
661,Bradley Wright-Phillips\Bradley-Wright-Phillips,eng ENG,FW,Los Angeles FC,34,1985,11.9,2.52,2.53,1.34,0.00,0.08,0.76,0.25,0.08,0.67,0.67,0.34,0.00,0.00,0.25,0.08,0.00,0.00,Matches
662,Laurence Wyke\Laurence-Wyke,eng ENG,DF,Atlanta,23,1996,2.5,1.20,1.18,0.80,0.00,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
663,Karifa Yao\Karifa-Yao,ca CAN,DF,Montreal,19,2000,1.4,0.71,0.70,0.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
664,William Yarbrough\William-Yarbrough,us USA,GK,Colorado,30,1989,14.0,0.14,0.14,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
665,Dru Yearwood\Dru-Yearwood,eng ENG,MF,NY Red Bulls,19,2000,6.8,0.74,0.74,0.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
666,Griffin Yow\Griffin-Yow,us USA,MFFW,D.C. United,17,2002,4.3,1.40,1.38,0.70,0.00,0.23,0.00,0.47,0.00,0.23,0.23,0.00,0.00,0.00,0.00,0.23,0.00,0.00,Matches
667,Jackson Yueill\Jackson-Yueill,us USA,MF,San Jose,22,1997,20.7,2.08,2.08,1.74,0.19,0.00,0.00,0.05,0.10,0.10,0.10,0.10,0.00,0.00,0.00,0.00,0.00,0.00,Matches
668,Wilfried Zahibo\Wilfried-Zahibo,cf CTA,MF,Houston,26,1993,1.3,0.77,0.78,0.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
669,Wilfried Zahibo\Wilfried-Zahibo,cf CTA,MF,New England,26,1993,2.0,0.50,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
670,Renzo Zambrano\Renzo-Zambrano,ve VEN,MF,Portland,25,1994,1.1,2.73,2.70,2.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
671,Gyasi Zardes\Gyasi-Zardes,us USA,FW,Columbus,28,1991,19.0,1.74,1.74,1.37,0.00,0.11,0.16,0.05,0.05,0.37,0.37,0.21,0.00,0.00,0.11,0.00,0.05,0.00,Matches
672,Eriq Zavaleta\Eriq-Zavaleta,us USA,DF,Toronto FC,27,1992,3.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
673,Gedion Zelalem\Gedion-Zelalem,us USA,MF,NYCFC,23,1997,0.2,5.00,6.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
674,Lucas Zelarayán\Lucas-Zelarayan,ar ARG,MFFW,Columbus,27,1992,11.5,4.17,4.17,2.00,0.87,0.70,0.17,0.35,0.09,0.61,0.61,0.35,0.00,0.17,0.00,0.09,0.00,0.00,Matches
675,Reto Ziegler\Reto-Ziegler,ch SUI,DF,FC Dallas,34,1986,17.0,0.82,0.82,0.06,0.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
676,Walker Zimmerman\Walker-Zimmerman,us USA,DF,Nashville,26,1993,21.7,0.78,0.78,0.65,0.00,0.00,0.14,0.00,0.00,0.18,0.18,0.14,0.00,0.00,0.05,0.00,0.00,0.00,Matches
677,Kyle Zobeck\Kyle-Zobeck,us USA,GK,FC Dallas,29,1990,3.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
678,Ethan Zubak\Ethan-Zubak,us USA,FW,LA Galaxy,21,1998,8.7,1.84,1.84,1.38,0.00,0.23,0.11,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
679,Dario Župarić\Dario-Zuparic,ba BIH,DF,Portland,27,1992,17.9,0.45,0.45,0.34,0.00,0.00,0.11,0.00,0.00,0.11,0.11,0.06,0.00,0.00,0.06,0.00,0.00,0.00,Matches
680,Graham Zusi\Graham-Zusi,us USA,DF,Sporting KC,33,1986,13.6,2.06,2.06,1.62,0.15,0.15,0.15,0.00,0.00,0.15,0.15,0.15,0.00,0.00,0.00,0.00,0.00,0.00,Matches
681,Guðmundur Þórarinsson\Gudmundur-Thorarinsson,is ISL,DF,NYCFC,27,1992,7.7,2.73,2.74,1.69,0.91,0.00,0.00,0.00,0.13,0.13,0.13,0.13,0.00,0.00,0.00,0.00,0.00,0.00,Matches
