Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog,Matches
544,Fabián Ruiz Peña\Fabian-Ruiz-Pena,es ESP,MF,it Napoli,23,1996,7.9,56.8,66.5,85.5,1045.1,230.9,23.9,26.6,90.0,24.3,27.1,89.7,7.34,8.99,81.7,0.00,0.09,-0.09,1.01,3.42,0.76,0.25,5.19,Matches
545,Maciej Rybus\Maciej-Rybus,pl POL,DF,ru Loko Moscow,29,1989,5.0,31.0,39.8,77.9,592.8,214.2,13.2,15.8,83.5,13.4,15.8,84.8,4.20,6.60,63.6,0.00,0.06,-0.06,1.00,3.20,0.80,0.60,2.40,Matches
546,José Sá\Jose-Sa,pt POR,GK,gr Olympiacos,26,1993,6.0,19.3,35.5,54.5,554.5,368.2,3.33,3.33,100.0,9.50,9.67,98.3,6.33,22.2,28.6,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,Matches
547,Marcel Sabitzer\Marcel-Sabitzer,at AUT,MFFW,de RB Leipzig,25,1994,8.9,54.5,67.9,80.3,908.9,251.1,29.1,33.6,86.6,17.6,21.8,80.9,6.07,9.78,62.1,0.34,0.16,0.18,1.24,4.27,2.02,0.11,6.29,Matches
548,Mohamed Salah\Mohamed-Salah,eg EGY,FW,eng Liverpool,27,1992,8.1,28.6,37.9,75.6,416.4,106.2,17.8,21.6,82.3,9.14,11.7,77.9,1.23,2.59,47.6,0.25,0.16,0.09,1.73,1.60,1.98,0.25,3.70,Matches
549,Andreas Samaris\Andreas-Samaris,gr GRE,MF,pt Benfica,30,1989,0.1,140.0,150.0,93.3,1980.0,520.0,100.0,110.0,90.9,40.0,40.0,100.0,0.00,0.00,,0.00,0.00,0.00,0.00,20.0,0.00,0.00,0.00,Matches
550,Mbwana Samatta\Mbwana-Samatta,tz TAN,FWMF,be Genk,26,1992,5.7,17.7,24.4,72.7,269.6,57.7,10.9,13.2,82.7,4.39,6.67,65.8,1.75,3.16,55.6,0.00,0.00,0.00,0.18,1.40,0.35,0.00,1.93,Matches
551,Renato Sanches\Renato-Sanches,pt POR,MFFW,fr Lille,21,1997,1.4,38.6,54.3,71.1,641.4,276.4,16.4,21.4,76.7,18.6,22.1,83.9,2.86,8.57,33.3,0.00,0.07,-0.07,0.71,5.00,0.71,0.00,5.00,Matches
552,Alexis Sánchez\Alexis-Sanchez,cl CHI,FW,it Inter,30,1988,0.7,30.0,32.9,91.3,411.4,81.4,21.4,21.4,100.0,7.14,10.0,71.4,1.43,1.43,100.0,1.43,0.57,0.86,2.86,1.43,1.43,1.43,2.86,Matches
553,Davinson Sánchez\Davinson-Sanchez,co COL,DF,eng Tottenham,23,1996,5.0,66.6,74.8,89.0,1456.4,366.6,17.4,19.4,89.7,35.8,37.6,95.2,13.0,17.2,75.6,0.00,0.02,-0.02,0.20,4.60,0.40,0.20,3.20,Matches
554,Jadon Sancho\Jadon-Sancho,eng ENG,FW,de Dortmund,19,2000,7.2,48.3,57.8,83.7,748.1,148.6,25.4,30.0,84.7,18.3,20.8,88.0,3.19,4.72,67.6,0.28,0.18,0.10,2.08,2.22,2.36,0.14,4.44,Matches
555,Alex Sandro\Alex-Sandro,br BRA,DF,it Juventus,28,1991,6.0,74.7,88.5,84.4,1388.8,490.8,34.2,37.5,91.1,30.8,34.7,88.9,9.00,14.5,62.1,0.33,0.15,0.18,1.67,5.67,2.50,1.17,7.00,Matches
556,Douglas Santos\Douglas-Santos,br BRA,DFMF,ru Zenit,25,1994,5.6,35.7,48.9,73.0,722.7,302.1,13.9,15.9,87.6,15.5,18.6,83.7,5.71,12.5,45.7,0.18,0.04,0.14,0.71,2.14,0.89,0.71,2.50,Matches
557,Pablo Sarabia\Pablo-Sarabia,es ESP,FWMF,fr Paris S-G,27,1992,4.5,28.0,36.0,77.8,424.7,92.7,16.7,17.6,94.9,9.78,13.3,73.3,0.89,2.22,40.0,0.44,0.40,0.04,1.56,1.78,1.56,0.67,3.11,Matches
558,Marcelo Saracchi\Marcelo-Saracchi,uy URU,DF,de RB Leipzig,21,1998,1.8,42.2,55.0,76.8,677.2,201.7,22.2,25.0,88.9,17.2,21.1,81.6,2.22,5.00,44.4,0.00,0.17,-0.17,0.56,3.33,0.56,0.56,3.33,Matches
559,Stefan Savić\Stefan-Savic,me MNE,DF,es Atlético Madrid,28,1991,4.3,23.7,28.4,83.6,538.1,155.8,5.81,7.21,80.6,12.1,13.0,92.9,5.12,7.44,68.8,0.00,0.00,0.00,0.00,1.40,0.00,0.00,1.16,Matches
560,Patrik Schick\Patrik-Schick,cz CZE,FWMF,de RB Leipzig,23,1996,2.7,18.5,25.6,72.5,254.4,43.7,10.7,14.1,76.3,5.56,7.04,78.9,0.74,1.11,66.7,0.00,0.07,-0.07,1.48,0.37,0.74,0.00,2.22,Matches
561,Marcel Schmelzer\Marcel-Schmelzer,de GER,FW,de Dortmund,31,1988,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,Matches
562,Siebe Schrijvers\Siebe-Schrijvers,be BEL,MFFW,be Club Brugge,23,1996,0.9,30.0,47.8,62.8,470.0,150.0,16.7,21.1,78.9,13.3,21.1,63.2,0.00,3.33,0.0,0.00,0.00,0.00,1.11,0.00,2.22,0.00,3.33,Matches
563,Nico Schulz\Nico-Schulz,de GER,DFMF,de Dortmund,26,1993,2.5,48.4,55.6,87.1,742.4,260.4,29.2,30.4,96.1,15.2,17.6,86.4,3.20,4.80,66.7,0.00,0.00,0.00,0.00,2.40,1.20,0.40,3.60,Matches
564,Perr Schuurs\Perr-Schuurs,nl NED,DF,nl Ajax,19,1999,1.2,49.2,55.8,88.1,1132.5,380.0,15.8,17.5,90.5,24.2,25.0,96.7,9.17,12.5,73.3,0.00,0.00,0.00,0.00,0.83,0.00,0.00,0.83,Matches
565,Haris Seferović\Haris-Seferovic,ch SUI,FW,pt Benfica,27,1992,2.3,17.0,22.6,75.0,225.2,42.2,11.3,14.3,78.8,3.48,4.78,72.7,1.30,1.74,75.0,0.00,0.04,-0.04,1.30,0.00,0.43,0.00,2.61,Matches
566,Nélson Semedo\Nelson-Semedo,pt POR,DF,es Barcelona,25,1993,7.0,55.0,61.6,89.3,898.0,236.0,29.4,31.4,93.6,19.0,21.4,88.7,4.71,5.86,80.5,0.14,0.14,0.00,0.71,3.71,0.57,0.14,4.00,Matches
567,Rúben Semedo\Ruben-Semedo,pt POR,DF,gr Olympiacos,25,1994,6.0,35.2,40.3,87.2,795.5,235.5,8.33,8.83,94.3,19.5,20.5,95.1,7.17,10.5,68.3,0.00,0.00,0.00,0.00,1.00,0.17,0.00,1.83,Matches
568,Stefano Sensi\Stefano-Sensi,it ITA,MF,it Inter,23,1995,2.1,46.7,61.9,75.4,897.1,333.8,20.5,26.2,78.2,20.0,23.3,85.7,5.71,11.9,48.0,0.48,0.43,0.05,3.33,4.29,0.95,0.00,6.67,Matches
569,Jean Seri\Jean-Seri,ci CIV,MF,tr Galatasaray,28,1991,5.3,53.8,63.2,85.1,1005.8,198.3,23.4,25.5,91.9,21.5,23.2,92.7,8.30,11.9,69.8,0.00,0.06,-0.06,1.70,3.96,0.57,0.00,2.83,Matches
570,Ryan Sessegnon\Ryan-Sessegnon,eng ENG,FWDF,eng Tottenham,19,2000,2.2,25.9,35.0,74.0,422.3,215.0,13.6,15.5,88.2,11.4,15.9,71.4,0.91,3.18,28.6,0.45,0.23,0.23,1.36,2.73,1.82,1.36,2.73,Matches
571,Petr Ševčík\Petr-Sevcik,cz CZE,MF,cz Slavia Prague,25,1994,5.0,47.2,56.4,83.7,792.6,192.6,25.0,29.0,86.2,17.0,20.0,85.0,4.80,5.80,82.8,0.00,0.12,-0.12,1.40,3.60,1.20,0.40,4.60,Matches
572,Xherdan Shaqiri\Xherdan-Shaqiri,ch SUI,MF,eng Liverpool,27,1991,0.0,4,4,100.0,58,20,2,2,100.0,2,2,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,Matches
573,Oleg Shatov\Oleg-Shatov,ru RUS,MF,ru Zenit,29,1990,2.6,36.2,46.5,77.7,616.2,133.8,18.8,22.7,83.1,12.3,15.0,82.1,4.23,6.92,61.1,0.00,0.04,-0.04,0.77,1.54,0.38,0.00,2.31,Matches
574,Danylo Sikan\Danylo-Sikan,ua UKR,FW,ua Shakhtar,18,2001,0.0,2,2,100.0,19,9,2,2,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,Matches
575,Bernardo Silva\Bernardo-Silva,pt POR,FWMF,eng Manchester City,24,1994,4.8,60.4,66.5,90.9,990.0,181.0,31.7,34.2,92.7,21.7,23.1,93.7,5.00,5.83,85.7,0.21,0.08,0.13,0.83,3.75,1.46,0.42,4.58,Matches
576,David Silva\David-Silva,es ESP,MF,eng Manchester City,33,1986,1.4,66.4,77.1,86.1,1007.9,186.4,34.3,38.6,88.9,26.4,30.0,88.1,3.57,3.57,100.0,0.00,0.21,-0.21,1.43,6.43,2.86,0.00,8.57,Matches
577,Rafa Silva\Rafa-Silva,pt POR,FWMF,pt Benfica,26,1993,1.4,32.9,41.4,79.3,512.1,106.4,19.3,22.1,87.1,11.4,12.9,88.9,1.43,2.86,50.0,0.71,0.36,0.36,1.43,2.14,0.71,0.00,1.43,Matches
578,Thiago Silva\Thiago-Silva,br BRA,DF,fr Paris S-G,34,1984,9.0,61.9,67.0,92.4,1255.3,495.9,21.3,22.1,96.5,31.9,33.3,95.7,8.11,10.6,76.8,0.00,0.03,-0.03,0.22,3.78,0.22,0.00,2.44,Matches
579,Daley Sinkgraven\Daley-Sinkgraven,nl NED,DFMF,de Leverkusen,24,1995,1.1,70.9,77.3,91.8,1279.1,356.4,32.7,34.5,94.7,28.2,29.1,96.9,9.09,11.8,76.9,0.00,0.00,0.00,0.00,6.36,0.00,0.00,2.73,Matches
580,Moussa Sissoko\Moussa-Sissoko,fr FRA,MFFW,eng Tottenham,29,1989,4.7,47.2,53.4,88.4,859.6,191.7,19.4,21.1,91.9,21.7,23.6,91.9,5.32,6.38,83.3,0.21,0.04,0.17,0.64,4.26,0.43,0.00,3.62,Matches
581,Mario Šitum\Mario-Situm,hr CRO,MF,hr Dinamo Zagreb,27,1992,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,Matches
582,Oliver Skipp\Oliver-Skipp,eng ENG,MFFW,eng Tottenham,18,2000,0.3,56.7,56.7,100.0,973.3,216.7,23.3,23.3,100.0,26.7,26.7,100.0,6.67,6.67,100.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.33,Matches
583,Milan Škoda\Milan-Skoda,cz CZE,FWMF,cz Slavia Prague,33,1986,0.8,20.0,27.5,72.7,248.8,53.8,16.3,21.3,76.5,3.75,5.00,75.0,0.00,0.00,,1.25,0.50,0.75,1.25,0.00,0.00,0.00,2.50,Matches
584,Milan Škriniar\Milan-Skriniar,sk SVK,DF,it Inter,24,1995,6.0,46.5,55.0,84.5,930.2,289.8,17.8,18.8,94.7,20.3,22.7,89.7,7.67,12.5,61.3,0.00,0.03,-0.03,0.50,2.33,0.00,0.00,2.17,Matches
585,Igor Smolnikov\Igor-Smolnikov,ru RUS,DF,ru Zenit,30,1988,1.5,37.3,46.0,81.2,710.0,238.0,14.7,18.0,81.5,17.3,20.7,83.9,4.67,6.67,70.0,0.00,0.00,0.00,0.00,1.33,0.67,0.00,5.33,Matches
586,Fyodor Smolov\Fyodor-Smolov,ru RUS,FW,ru Loko Moscow,29,1990,2.2,17.3,22.7,76.0,300.0,16.8,9.55,11.8,80.8,4.55,5.91,76.9,2.73,4.09,66.7,0.00,0.00,0.00,0.45,0.45,0.91,0.00,1.36,Matches
587,Eduard Sobol\Eduard-Sobol,ua UKR,DF,be Club Brugge,24,1995,2.9,29.7,39.7,74.8,484.1,221.4,14.8,17.2,86.0,12.8,16.2,78.7,2.07,4.48,46.2,0.00,0.00,0.00,0.00,3.79,0.69,0.00,6.21,Matches
588,Carlos Soler\Carlos-Soler,es ESP,MF,es Valencia,22,1997,4.4,25.5,32.3,78.9,413.0,110.0,13.2,15.0,87.9,10.0,12.7,78.6,2.05,3.64,56.3,0.00,0.02,-0.02,0.23,1.36,0.23,0.00,2.73,Matches
589,Manor Solomon\Manor-Solomon,il ISR,FWMF,ua Shakhtar,20,1999,1.5,21.3,28.0,76.2,385.3,46.7,10.7,12.7,84.2,8.67,10.0,86.7,2.00,4.00,50.0,0.00,0.00,0.00,0.67,1.33,0.67,0.67,1.33,Matches
590,Tomáš Souček\Tomas-Soucek,cz CZE,MF,cz Slavia Prague,24,1995,6.0,43.2,51.7,83.5,962.5,223.2,13.0,16.8,77.2,20.2,22.0,91.7,9.33,11.2,83.6,0.00,0.03,-0.03,0.83,4.33,0.33,0.17,4.33,Matches
591,Adama Soumaoro\Adama-Soumaoro,fr FRA,DF,fr Lille,27,1992,1.0,26.0,31.0,83.9,535.0,266.0,6.00,7.00,85.7,16.0,18.0,88.9,3.00,4.00,75.0,0.00,0.00,0.00,0.00,4.00,0.00,0.00,2.00,Matches
592,Boubakary Soumaré\Boubakary-Soumare,fr FRA,MF,fr Lille,20,1999,5.8,41.9,47.9,87.4,854.3,162.1,14.3,16.2,88.3,19.1,21.0,91.0,7.93,9.66,82.1,0.00,0.12,-0.12,1.03,6.21,0.34,0.00,3.28,Matches
593,Marco Sportiello\Marco-Sportiello,it ITA,GK,it Atalanta,27,1992,2.0,13.5,27.5,49.1,535.5,346.5,0.50,0.50,100.0,4.50,4.50,100.0,8.50,22.0,38.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
594,Nicolae Stanciu\Nicolae-Stanciu,ro ROU,MF,cz Slavia Prague,26,1993,5.1,41.4,56.5,73.3,831.2,229.2,18.4,20.6,89.5,13.7,17.1,80.5,8.63,15.3,56.4,0.00,0.24,-0.24,2.16,3.53,2.16,0.20,4.71,Matches
595,Cican Stankovic\Cican-Stankovic,at AUT,GK,at RB Salzburg,26,1992,3.4,16.5,25.3,65.1,454.7,252.4,3.24,3.24,100.0,7.65,7.65,100.0,5.59,14.4,38.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
596,Taras Stepanenko\Taras-Stepanenko,ua UKR,MF,ua Shakhtar,29,1989,6.0,42.8,48.7,88.0,898.2,139.7,13.8,15.5,89.2,20.2,22.2,91.0,8.00,9.17,87.3,0.00,0.00,0.00,0.00,2.67,0.00,0.00,2.00,Matches
597,Raheem Sterling\Raheem-Sterling,eng ENG,FW,eng Manchester City,24,1994,6.7,27.5,34.6,79.3,365.7,81.0,17.5,19.9,88.0,8.51,10.1,83.8,0.60,1.34,44.4,0.45,0.40,0.04,2.39,0.75,1.79,0.15,2.84,Matches
598,Petar Stojanović\Petar-Stojanovic,si SVN,DF,hr Dinamo Zagreb,23,1995,5.6,27.5,38.4,71.6,449.3,208.0,15.2,18.0,84.2,9.82,13.8,71.4,2.14,4.82,44.4,0.18,0.07,0.11,0.18,2.32,1.61,1.07,3.57,Matches
599,John Stones\John-Stones,eng ENG,DF,eng Manchester City,25,1994,0.6,31.7,31.7,100.0,728.3,120.0,6.67,6.67,100.0,18.3,18.3,100.0,6.67,6.67,100.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
600,Luis Suárez\Luis-Suarez,uy URU,FW,es Barcelona,32,1987,6.3,22.2,29.7,74.9,377.9,50.5,11.4,14.3,80.0,7.46,9.52,78.3,2.54,3.49,72.7,0.32,0.19,0.13,2.06,1.43,0.95,0.16,1.59,Matches
601,Niklas Süle\Niklas-Sule,de GER,DF,de Bayern Munich,23,1995,3.7,64.1,70.0,91.5,1481.4,444.3,15.4,15.9,96.6,34.3,35.9,95.5,14.1,17.3,81.3,0.00,0.00,0.00,0.00,6.22,0.54,0.00,4.86,Matches
602,Aleksei Sutormin\Aleksei-Sutormin,ru RUS,MF,ru Zenit,25,1994,0.3,26.7,36.7,72.7,396.7,130.0,10.0,16.7,60.0,10.0,10.0,100.0,3.33,3.33,100.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
603,Wojciech Szczęsny\Wojciech-Szczesny,pl POL,GK,it Juventus,29,1990,7.0,25.7,28.0,91.8,669.3,329.9,4.57,4.57,100.0,13.0,13.1,98.9,8.00,10.1,78.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
604,Dominik Szoboszlai\Dominik-Szoboszlai,hu HUN,MF,at RB Salzburg,18,2000,4.3,37.0,46.3,79.9,619.3,219.3,19.5,20.9,93.3,10.7,13.3,80.7,4.88,9.07,53.8,0.00,0.14,-0.14,1.16,3.95,0.93,0.00,5.81,Matches
605,Adel Taarabt\Adel-Taarabt,ma MAR,MF,pt Benfica,30,1989,4.0,52.3,60.5,86.4,990.3,268.3,25.3,28.0,90.2,17.0,21.3,80.0,9.25,9.75,94.9,0.25,0.20,0.05,1.00,7.50,0.50,0.00,4.25,Matches
606,Dušan Tadić\Dusan-Tadic,rs SRB,FW,nl Ajax,30,1988,6.0,25.3,32.3,78.4,386.7,108.2,14.7,17.8,82.2,7.33,9.00,81.5,2.00,2.50,80.0,0.50,0.20,0.30,1.83,3.00,1.33,0.17,3.33,Matches
607,Nicolás Tagliafico\Nicolas-Tagliafico,ar ARG,DF,nl Ajax,26,1992,6.0,43.5,55.3,78.6,692.3,281.8,22.7,26.2,86.6,18.2,20.8,87.2,2.17,4.50,48.1,0.17,0.07,0.10,0.50,3.00,1.83,0.50,5.67,Matches
608,Jonathan Tah\Jonathan-Tah,de GER,DF,de Leverkusen,23,1996,5.0,69.2,75.8,91.3,1504.8,387.2,17.4,19.6,88.8,40.0,41.4,96.6,11.4,13.4,85.1,0.00,0.02,-0.02,0.40,5.80,0.60,0.20,3.80,Matches
609,Taison\Taison,br BRA,MFFW,ua Shakhtar,31,1988,5.0,54.8,61.0,89.8,939.0,216.4,27.0,27.8,97.1,18.6,21.6,86.1,6.80,7.80,87.2,0.00,0.16,-0.16,1.60,4.00,3.60,0.20,7.20,Matches
610,Laco Takács\Laco-Takacs,cz CZE,DF,cz Slavia Prague,23,1996,1.0,40.0,45.0,88.9,862.0,348.0,12.0,14.0,85.7,20.0,20.0,100.0,8.00,11.0,72.7,0.00,0.00,0.00,0.00,4.00,0.00,0.00,3.00,Matches
611,Adrien Tameze\Adrien-Tameze,cm CMR,MF,it Atalanta,25,1994,0.1,20.0,20.0,100.0,170.0,10.0,20.0,20.0,100.0,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
612,Japhet Tanganga\Japhet-Tanganga,eng ENG,DF,eng Tottenham,20,1999,1.0,31.0,34.0,91.2,579.0,171.0,13.0,15.0,86.7,15.0,15.0,100.0,2.00,2.00,100.0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,Matches
613,Percy Tau\Percy-Tau,za RSA,FW,be Club Brugge,25,1994,2.6,21.9,31.5,69.5,314.6,62.7,14.2,17.3,82.2,6.54,10.0,65.4,1.15,2.69,42.9,0.38,0.27,0.12,1.15,0.00,1.15,0.38,1.54,Matches
614,David Tavares\David-Tavares,pt POR,MF,pt Benfica,20,1999,0.3,26.7,26.7,100.0,396.7,60.0,20.0,20.0,100.0,6.67,6.67,100.0,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
615,Tomás Tavares\Tomas-Tavares,pt POR,DF,pt Benfica,18,2001,5.0,51.2,61.4,83.4,768.0,314.0,30.8,32.6,94.5,15.8,19.8,79.8,3.00,5.20,57.7,0.00,0.08,-0.08,1.00,3.40,0.80,0.20,2.80,Matches
616,Stanislav Tecl\Stanislav-Tecl,cz CZE,FW,cz Slavia Prague,28,1990,1.5,16.0,24.7,64.9,244.0,55.3,9.33,12.0,77.8,5.33,9.33,57.1,1.33,1.33,100.0,0.00,0.00,0.00,0.67,0.67,0.67,0.00,2.00,Matches
617,Marc-André ter Stegen\Marc-Andre-ter-Stegen,de GER,GK,es Barcelona,27,1992,8.0,28.6,34.6,82.7,699.3,414.0,5.63,5.75,97.8,15.8,15.9,99.2,7.13,12.9,55.3,0.00,0.00,0.00,0.00,0.13,0.00,0.00,0.00,Matches
618,Martin Terrier\Martin-Terrier,fr FRA,FWMF,fr Lyon,22,1997,2.7,21.5,30.4,70.7,353.7,81.5,12.6,15.9,79.1,6.67,10.4,64.3,2.22,3.70,60.0,0.00,0.07,-0.07,0.74,1.11,0.37,0.00,1.85,Matches
619,Tetê\Tete,br BRA,MF,ua Shakhtar,19,2000,1.7,26.5,32.9,80.4,435.3,106.5,14.7,15.9,92.6,9.41,11.8,80.0,1.76,2.94,60.0,0.00,0.24,-0.24,2.94,1.18,0.59,0.00,2.35,Matches
620,Kenny Tete\Kenny-Tete,nl NED,DF,fr Lyon,23,1995,1.6,35.6,53.1,67.1,606.3,271.9,17.5,21.9,80.0,13.8,20.6,66.7,3.75,6.88,54.5,0.00,0.13,-0.13,1.25,1.88,0.63,0.63,3.75,Matches
621,Kévin Théophile-Catherine\Kevin-Theophile-Catherine,fr FRA,DF,hr Dinamo Zagreb,29,1989,4.8,22.1,34.4,64.2,447.7,231.7,9.79,12.5,78.3,8.13,12.3,66.1,3.54,8.33,42.5,0.42,0.10,0.31,0.83,2.50,1.04,0.42,3.54,Matches
622,Jean-Clair Todibo\Jean-Clair-Todibo,fr FRA,DF,es Barcelona,19,1999,1.0,47.0,55.0,85.5,838.0,318.0,17.0,18.0,94.4,26.0,30.0,86.7,4.00,7.00,57.1,0.00,0.00,0.00,0.00,3.00,0.00,0.00,2.00,Matches
623,Karl Toko Ekambi\Karl-Toko-Ekambi,cm CMR,FW,fr Lyon,26,1992,3.1,16.5,22.3,73.9,226.5,44.8,8.71,10.6,81.8,6.13,7.74,79.2,0.32,1.61,20.0,0.00,0.19,-0.19,1.29,0.65,0.32,0.00,0.97,Matches
624,Corentin Tolisso\Corentin-Tolisso,fr FRA,MF,de Bayern Munich,24,1994,3.8,62.6,71.1,88.1,1317.4,278.7,21.1,23.7,88.9,28.7,31.3,91.6,11.8,14.2,83.3,1.05,0.16,0.89,2.11,10.0,1.84,0.53,7.37,Matches
625,Rafael Tolói\Rafael-Toloi,br BRA,DF,it Atalanta,28,1990,7.0,39.0,48.4,80.5,843.1,312.6,12.4,13.6,91.6,19.3,22.1,87.1,7.00,11.4,61.3,0.00,0.04,-0.04,0.29,4.29,0.00,0.00,3.14,Matches
626,Tomané\Tomane,pt POR,FW,rs Red Star,26,1992,2.3,9.13,15.2,60.0,136.5,9.57,5.22,6.96,75.0,3.48,6.96,50.0,0.43,0.87,50.0,0.00,0.00,0.00,0.43,0.00,0.00,0.00,0.43,Matches
627,Raúl de Tomás\Raul-de-Tomas,es ESP,FW,pt Benfica,24,1994,1.4,18.6,20.0,92.9,350.0,42.1,9.29,10.7,86.7,7.14,7.14,100.0,2.14,2.14,100.0,0.00,0.07,-0.07,0.71,1.43,0.00,0.00,0.71,Matches
628,Fikayo Tomori\Fikayo-Tomori,eng ENG,DF,eng Chelsea,21,1997,4.0,55.5,64.0,86.7,1207.5,388.8,15.8,17.3,91.3,30.5,32.3,94.6,9.00,14.0,64.3,0.25,0.10,0.15,0.50,4.25,0.50,0.25,3.00,Matches
629,Vasilis Torosidis\Vasilis-Torosidis,gr GRE,DF,gr Olympiacos,34,1985,1.0,27.0,40.0,67.5,509.0,225.0,11.0,12.0,91.7,12.0,20.0,60.0,4.00,7.00,57.1,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,Matches
630,Ferrán Torres\Ferran-Torres,es ESP,MF,es Valencia,19,2000,5.3,28.5,37.9,75.1,456.4,161.9,15.7,19.1,82.2,10.6,13.0,81.2,1.89,3.58,52.6,0.38,0.43,-0.06,1.70,2.08,2.83,1.13,4.34,Matches
631,Lucas Tousart\Lucas-Tousart,fr FRA,MF,fr Lyon,22,1997,6.7,33.7,40.4,83.4,636.3,146.3,13.0,15.1,86.1,15.4,16.9,91.2,4.18,5.97,70.0,0.15,0.00,0.15,0.15,3.13,0.30,0.00,3.58,Matches
632,Bertrand Traoré\Bertrand-Traore,bf BFA,MFFW,fr Lyon,23,1995,2.6,32.3,46.9,68.9,612.3,170.0,15.0,18.5,81.3,10.8,15.8,68.3,5.38,10.4,51.9,0.00,0.08,-0.08,1.54,2.31,1.54,0.38,3.85,Matches
633,Ibrahim Traoré\Ibrahim-Traore,ci CIV,MFFW,cz Slavia Prague,30,1988,1.9,32.6,38.4,84.9,585.8,124.2,13.2,13.7,96.2,15.8,20.0,78.9,3.68,4.21,87.5,0.00,0.00,0.00,0.00,2.63,1.05,0.00,2.11,Matches
634,Kieran Trippier\Kieran-Trippier,eng ENG,DF,es Atlético Madrid,28,1990,6.0,50.7,68.8,73.6,905.3,397.2,25.7,29.8,86.0,17.3,22.3,77.6,6.83,14.8,46.1,0.17,0.10,0.07,1.83,2.67,2.17,0.50,6.83,Matches
635,Kostas Tsimikas\Kostas-Tsimikas,gr GRE,DF,gr Olympiacos,23,1996,6.0,35.3,46.7,75.7,739.7,288.5,12.7,14.5,87.4,16.0,19.5,82.1,6.50,11.2,58.2,0.17,0.18,-0.02,1.83,2.67,2.00,1.83,2.50,Matches
636,Andreas Ulmer\Andreas-Ulmer,at AUT,DF,at RB Salzburg,33,1985,6.0,36.7,54.8,66.9,731.3,404.7,15.7,19.7,79.7,14.5,21.5,67.4,5.83,12.0,48.6,0.00,0.07,-0.07,1.17,4.33,2.33,0.67,5.33,Matches
637,Samuel Umtiti\Samuel-Umtiti,fr FRA,DF,es Barcelona,25,1993,3.0,73.0,76.7,95.2,1566.0,334.0,20.7,21.0,98.4,39.7,40.3,98.3,12.7,14.7,86.4,0.00,0.00,0.00,0.33,7.00,0.00,0.00,3.00,Matches
638,Dayot Upamecano\Dayot-Upamecano,fr FRA,DF,de RB Leipzig,20,1998,7.3,63.6,72.6,87.5,1428.9,467.5,15.6,18.2,85.7,34.5,36.6,94.4,13.0,16.7,77.9,0.00,0.00,0.00,0.14,8.77,0.41,0.00,6.44,Matches
639,Jere Uronen\Jere-Uronen,fi FIN,DF,be Genk,25,1994,3.0,37.7,49.0,76.9,693.0,346.3,18.0,21.3,84.4,16.0,19.3,82.8,3.33,6.33,52.6,0.00,0.03,-0.03,0.33,3.67,1.33,0.33,6.33,Matches
640,Mathieu Valbuena\Mathieu-Valbuena,fr FRA,MF,gr Olympiacos,34,1984,1.2,51.7,58.3,88.6,780.8,157.5,30.0,33.3,90.0,13.3,14.2,94.1,5.00,6.67,75.0,0.83,0.33,0.50,3.33,3.33,0.83,0.83,4.17,Matches
641,Borja Valero\Borja-Valero,es ESP,MF,it Inter,34,1985,1.7,42.9,46.5,92.4,763.5,151.2,19.4,20.6,94.3,15.3,16.5,92.9,6.47,7.06,91.7,0.00,0.29,-0.29,1.76,1.76,1.76,0.00,4.71,Matches
642,Albert Vallci\Albert-Vallci,at AUT,DF,at RB Salzburg,24,1995,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,Matches
643,Manu Vallejo\Manu-Vallejo,es ESP,FWMF,es Valencia,22,1997,0.8,10.0,20.0,50.0,125.0,43.8,7.50,10.0,75.0,2.50,5.00,50.0,0.00,0.00,,0.00,0.00,0.00,1.25,0.00,1.25,0.00,2.50,Matches
