Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Cmp,Off,Out,Int,Blocks,Matches
276,Vladislav Ignatyev\Vladislav-Ignatyev,ru RUS,DFMF,ru Loko Moscow,32,1987,4.9,39.0,31.6,7.35,0.41,0.00,4.90,1.02,0.41,0.00,0.00,0.00,0.00,18.2,9.59,11.2,5.92,22.4,3.06,6.94,0.20,29.6,0.20,0.20,1.84,1.43,Matches
277,Jonathan Ikone\Jonathan-Ikone,fr FRA,MFFW,fr Lille,21,1998,2.7,28.9,28.5,0.37,0.00,0.37,5.93,0.00,1.11,0.00,0.00,0.00,0.00,20.4,6.30,2.22,25.2,2.59,0.74,0.00,0.37,22.6,0.00,0.00,0.37,0.74,Matches
278,Josip Iličić\Josip-Ilicic,si SVN,FW,it Atalanta,31,1988,5.7,42.6,38.6,4.04,1.40,0.70,11.6,1.23,1.93,0.88,0.53,0.18,0.00,28.9,5.79,7.89,34.0,7.37,0.18,0.35,0.18,34.2,0.18,1.40,0.53,1.23,Matches
279,Selçuk İnan\Selcuk-Inan,tr TUR,MFFW,tr Galatasaray,34,1985,0.7,44.3,41.4,2.86,0.00,0.00,12.9,0.00,0.00,1.43,0.00,1.43,0.00,32.9,4.29,7.14,4.29,40.0,0.00,0.00,0.00,34.3,0.00,1.43,2.86,1.43,Matches
280,Lorenzo Insigne\Lorenzo-Insigne,it ITA,MFFW,it Napoli,28,1991,3.9,43.3,41.3,2.05,0.77,0.26,5.64,4.36,2.56,0.77,0.51,0.26,0.00,25.1,7.95,10.3,4.62,37.2,1.28,0.26,0.00,35.1,0.00,0.51,0.26,1.03,Matches
281,Isco\Isco,es ESP,MFFW,es Real Madrid,27,1992,3.0,66.3,64.7,1.67,0.67,0.67,16.0,1.00,0.33,1.00,0.00,0.33,0.33,54.3,6.67,5.33,3.00,62.0,0.67,0.00,0.67,58.3,0.00,0.67,1.00,1.67,Matches
282,Ismaily\Ismaily,br BRA,DF,ua Shakhtar,29,1990,6.0,68.5,59.7,8.83,1.67,0.00,12.3,0.67,1.67,0.17,0.00,0.00,0.00,47.0,13.8,7.67,50.8,7.17,2.50,7.00,0.17,59.0,0.33,0.67,1.00,1.33,Matches
283,Junya Ito\Junya-Ito,jp JPN,MFFW,be Genk,26,1993,4.9,25.7,24.9,0.82,0.00,0.20,6.53,0.20,2.24,0.20,0.00,0.00,0.00,14.9,4.08,6.73,2.65,20.4,1.22,0.41,0.20,15.9,0.20,0.41,1.22,2.04,Matches
284,Mirko Ivanić\Mirko-Ivanic,me MNE,MF,rs Red Star,25,1993,1.2,18.3,18.3,0.00,0.00,0.83,8.33,0.00,0.00,0.00,0.00,0.00,0.00,8.33,5.00,5.00,2.50,12.5,2.50,0.00,0.00,9.17,0.00,0.00,1.67,0.83,Matches
285,Branislav Ivanović\Branislav-Ivanovic,rs SRB,DF,ru Zenit,35,1984,5.8,30.7,28.8,1.90,1.72,0.00,5.17,1.38,0.00,0.00,0.00,0.00,0.00,19.3,2.59,8.79,4.66,23.3,1.55,0.17,0.17,25.9,0.00,0.52,0.17,0.00,Matches
286,Luka Ivanušec\Luka-Ivanusec,hr CRO,MFDF,hr Dinamo Zagreb,20,1998,1.1,31.8,30.0,1.82,0.91,0.00,10.9,0.00,0.00,0.00,0.00,0.00,0.00,23.6,7.27,0.91,3.64,27.3,0.91,0.00,0.00,29.1,0.00,0.00,0.00,1.82,Matches
287,Reece James\Reece-James,eng ENG,DF,eng Chelsea,19,1999,4.2,60.2,51.7,8.57,1.90,0.00,8.57,1.43,5.00,0.48,0.00,0.48,0.00,36.2,10.2,13.8,5.48,46.2,1.67,6.19,0.00,48.6,0.95,1.19,0.48,2.62,Matches
288,Jardel\Jardel,br BRA,DF,pt Benfica,33,1986,1.8,56.7,54.4,2.22,2.22,0.00,8.33,0.00,0.00,0.00,0.00,0.00,0.00,46.7,2.78,7.22,13.3,36.7,3.33,0.00,0.00,50.0,0.00,0.00,0.00,0.00,Matches
289,Gabriel Jesus\Gabriel-Jesus,br BRA,FWMF,eng Manchester City,22,1997,6.5,29.4,28.0,1.38,0.00,0.15,10.2,0.00,0.31,0.15,0.00,0.00,0.00,21.8,5.23,2.31,3.69,23.4,0.92,0.00,0.46,26.0,0.00,0.31,0.62,0.46,Matches
290,Frenkie de Jong\Frenkie-de-Jong,nl NED,MF,es Barcelona,22,1997,8.3,67.7,65.7,2.05,1.33,0.12,11.7,1.20,0.24,0.00,0.00,0.00,0.00,53.4,8.31,6.02,2.77,62.0,1.69,0.72,0.24,61.9,0.12,0.36,0.60,1.20,Matches
291,Siem de Jong\Siem-de-Jong,nl NED,MF,nl Ajax,30,1989,0.1,140.0,130.0,10.0,10.0,0.00,30.0,0.00,0.00,0.00,0.00,0.00,0.00,90.0,40.0,10.0,10.0,110.0,10.0,0.00,0.00,120.0,0.00,10.0,0.00,0.00,Matches
292,Jorginho\Jorginho,it ITA,MF,eng Chelsea,27,1991,6.8,65.3,64.0,1.32,1.32,0.00,14.7,2.65,0.00,0.00,0.00,0.00,0.00,43.5,8.68,13.1,2.79,59.1,2.65,0.00,0.00,59.4,0.15,0.59,0.29,0.15,Matches
293,Jota\Jota,pt POR,FW,pt Benfica,20,1999,0.7,,,,,,,,2.86,,,,,,,,,,,,,,,,,,Matches
294,Dušan Jovančić\Dusan-Jovancic,rs SRB,MF,rs Red Star,28,1990,2.0,34.0,33.0,1.00,1.00,0.00,10.0,1.50,0.00,0.00,0.00,0.00,0.00,22.5,5.00,6.50,8.00,22.0,2.00,0.00,0.00,25.5,0.00,1.00,0.50,1.50,Matches
295,Luka Jović\Luka-Jovic,rs SRB,FW,es Real Madrid,21,1997,1.3,31.5,29.2,2.31,0.00,0.00,12.3,0.77,0.00,0.00,0.00,0.00,0.00,17.7,10.0,3.85,13.8,13.1,0.77,0.00,0.00,24.6,0.00,0.77,1.54,0.77,Matches
296,Vinicius Júnior\Vinicius-Junior,br BRA,FW,es Real Madrid,19,2000,2.2,39.5,39.5,0.00,0.00,0.00,6.82,0.45,3.64,0.00,0.00,0.00,0.00,30.9,4.55,4.09,4.09,34.1,0.91,0.00,0.45,31.8,0.00,1.36,0.00,1.36,Matches
297,Zlatko Junuzović\Zlatko-Junuzovic,at AUT,MF,at RB Salzburg,31,1987,5.6,57.1,51.3,5.89,2.32,0.36,8.21,2.14,1.07,3.39,1.43,1.43,0.36,32.7,9.46,15.0,7.14,46.4,2.68,0.00,0.00,42.7,0.36,0.89,0.36,0.54,Matches
298,Damian Kądzior\Damian-Kadzior,pl POL,MF,hr Dinamo Zagreb,27,1992,0.7,18.6,15.7,2.86,0.00,0.00,2.86,0.00,1.43,2.86,1.43,1.43,0.00,8.57,1.43,8.57,12.9,2.86,2.86,0.00,0.00,11.4,0.00,0.00,0.00,1.43,Matches
299,Kevin Kampl\Kevin-Kampl,si SVN,MF,de RB Leipzig,28,1990,3.2,80.9,77.8,3.13,3.13,0.00,11.3,0.94,0.31,0.00,0.00,0.00,0.00,70.6,5.00,5.31,4.38,75.3,0.63,0.00,0.31,75.0,0.00,0.94,0.63,0.63,Matches
300,Harry Kane\Harry-Kane,eng ENG,FW,eng Tottenham,26,1993,5.0,21.6,20.4,1.20,0.00,0.40,7.60,1.20,1.40,0.00,0.00,0.00,0.00,13.4,4.80,3.40,3.00,16.0,0.20,0.40,0.60,15.8,0.00,0.60,0.60,1.20,Matches
301,Lee Kangin\Lee-Kangin,kr KOR,MFFW,es Valencia,18,2001,1.4,53.6,52.9,0.71,0.71,0.00,10.0,3.57,0.71,0.00,0.00,0.00,0.00,38.6,3.57,11.4,48.6,3.57,1.43,0.00,0.00,42.9,0.00,0.00,1.43,0.71,Matches
302,N'Golo Kanté\NGolo-Kante,fr FRA,MF,eng Chelsea,28,1991,4.0,49.5,49.0,0.50,0.50,0.00,9.50,1.00,0.75,0.00,0.00,0.00,0.00,37.8,5.75,6.00,6.50,40.0,2.25,0.00,0.25,44.5,0.00,0.00,0.50,0.75,Matches
303,Vyacheslav Karavayev\Vyacheslav-Karavayev,ru RUS,DF,ru Zenit,24,1995,4.6,35.9,27.2,8.70,0.22,0.00,5.65,0.65,3.91,0.00,0.00,0.00,0.00,14.8,9.35,11.7,2.39,24.1,0.43,8.48,0.22,22.4,0.22,2.39,0.87,1.74,Matches
304,Thilo Kehrer\Thilo-Kehrer,de GER,DF,fr Paris S-G,22,1996,4.2,54.0,46.2,7.86,1.19,0.24,7.14,1.43,1.67,0.00,0.00,0.00,0.00,36.2,11.9,5.95,11.4,32.9,2.62,6.67,0.00,44.5,0.24,1.19,0.95,1.67,Matches
305,Naby Keïta\Naby-Keita,gn GUI,MFFW,eng Liverpool,24,1995,2.8,85.7,85.0,0.71,0.36,0.00,13.6,1.79,0.00,0.00,0.00,0.00,0.00,69.6,11.4,4.64,10.0,73.6,0.71,0.36,1.07,77.9,0.00,0.71,1.07,0.71,Matches
306,Mikhail Kerzhakov\Mikhail-Kerzhakov,ru RUS,GK,ru Zenit,32,1987,4.0,34.8,23.0,11.8,3.75,0.00,3.50,0.50,0.00,0.00,0.00,0.00,0.00,11.0,2.50,21.3,1.50,24.5,0.00,0.00,5.00,24.8,0.00,0.25,0.25,0.25,Matches
307,Sami Khedira\Sami-Khedira,de GER,MF,it Juventus,32,1987,2.9,51.4,51.4,0.00,0.00,0.00,10.0,0.69,1.38,0.00,0.00,0.00,0.00,34.1,10.0,7.24,5.52,43.1,1.72,0.00,0.34,43.4,0.00,0.34,0.34,1.72,Matches
308,Joshua Kimmich\Joshua-Kimmich,de GER,DFMF,de Bayern Munich,24,1995,10.0,88.0,73.9,14.1,3.10,0.10,11.3,4.20,3.00,5.20,1.50,2.40,0.90,58.1,10.0,19.9,13.0,66.9,1.80,5.80,0.10,73.2,0.20,0.50,1.00,1.00,Matches
309,Presnel Kimpembe\Presnel-Kimpembe,fr FRA,DF,fr Paris S-G,23,1995,10.0,65.8,63.4,2.40,2.20,0.00,9.90,1.10,0.00,0.00,0.00,0.00,0.00,53.8,6.20,5.80,55.0,6.90,2.30,0.20,0.10,61.0,0.10,0.20,0.40,0.60,Matches
310,Simon Kjær\Simon-Kjaer,dk DEN,DF,it Atalanta,30,1989,1.0,33.0,30.0,3.00,3.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,15.0,6.00,12.0,7.00,17.0,7.00,0.00,0.00,25.0,0.00,1.00,0.00,0.00,Matches
311,Lukas Klostermann\Lukas-Klostermann,de GER,DF,de RB Leipzig,23,1996,9.0,68.2,65.2,3.00,0.56,0.00,9.89,0.56,0.89,0.00,0.00,0.00,0.00,51.7,8.56,8.00,14.4,47.9,2.67,2.44,0.22,59.9,0.00,1.56,0.56,1.11,Matches
312,Anton Kochenkov\Anton-Kochenkov,ru RUS,GK,ru Loko Moscow,32,1987,1.0,31.0,9.00,22.0,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,1.00,24.0,0.00,28.0,0.00,0.00,1.00,14.0,0.00,1.00,0.00,0.00,Matches
313,Sekou Koita\Sekou-Koita,ml MLI,MF,at RB Salzburg,19,1999,0.0,3,3,0,0,0,0,0,1,0,0,0,0,2,1,0,1,1,1,0,0,1,0,0,0,0,Matches
314,Koke\Koke,es ESP,MF,es Atlético Madrid,27,1992,8.8,59.0,55.5,3.52,1.48,0.00,10.9,1.02,1.14,1.70,0.34,0.80,0.00,40.2,9.43,9.32,3.75,52.0,2.50,0.00,0.11,50.1,0.45,0.34,1.36,1.14,Matches
315,Ondřej Kolář\Ondrej-Kolar,cz CZE,GK,cz Slavia Prague,24,1994,6.0,44.0,32.8,11.2,3.17,0.00,4.00,3.67,0.00,0.00,0.00,0.00,0.00,18.8,3.33,21.8,3.67,32.7,0.00,0.00,5.33,32.2,0.17,1.67,0.33,0.33,Matches
316,Aleksandr Kolomeytsev\Aleksandr-Kolomeytsev,ru RUS,MFFW,ru Loko Moscow,30,1989,0.2,40.0,40.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.0,5.00,0.00,10.0,30.0,0.00,0.00,0.00,40.0,0.00,0.00,0.00,0.00,Matches
317,Ibrahima Konaté\Ibrahima-Konate,fr FRA,DF,de RB Leipzig,20,1999,1.2,59.2,56.7,2.50,2.50,0.00,10.8,2.50,0.00,0.00,0.00,0.00,0.00,45.0,6.67,7.50,5.83,51.7,0.83,0.00,0.00,53.3,0.83,0.00,0.00,0.00,Matches
318,Geoffrey Kondogbia\Geoffrey-Kondogbia,cf CTA,MFDF,es Valencia,26,1993,4.5,45.1,42.9,2.22,1.78,0.22,12.4,1.78,0.00,0.00,0.00,0.00,0.00,30.4,7.11,7.56,34.9,8.00,1.11,0.44,0.00,38.7,0.00,0.22,0.67,0.89,Matches
319,Youssouf Koné\Youssouf-Kone,ml MLI,DF,fr Lyon,24,1995,4.4,68.0,57.3,10.7,1.36,0.00,8.86,2.05,3.86,0.00,0.00,0.00,0.00,41.1,15.0,11.8,47.0,9.09,1.82,9.32,0.45,57.0,0.23,0.45,0.91,0.68,Matches
320,Yevhen Konoplyanka\Yevhen-Konoplyanka,ua UKR,FWMF,ua Shakhtar,29,1989,2.0,43.0,41.5,1.50,0.00,0.00,14.5,0.50,2.00,1.00,0.00,0.50,0.50,33.0,7.50,2.50,5.50,36.0,0.50,0.50,0.00,37.5,0.00,0.50,0.00,1.50,Matches
321,Odilon Kossonou\Odilon-Kossonou,ci CIV,DF,be Club Brugge,18,2001,2.0,46.5,39.5,7.00,1.00,0.00,7.50,0.00,0.50,0.00,0.00,0.00,0.00,29.5,10.5,6.50,6.00,31.5,2.50,6.00,0.00,37.5,0.50,1.00,0.00,1.50,Matches
322,Nianzou Kouassi\Nianzou-Kouassi,fr FRA,MF,fr Paris S-G,17,2002,0.8,58.8,57.5,1.25,1.25,0.00,10.0,0.00,0.00,0.00,0.00,0.00,0.00,53.8,1.25,3.75,6.25,50.0,0.00,0.00,0.00,56.3,0.00,0.00,1.25,0.00,Matches
323,Kalidou Koulibaly\Kalidou-Koulibaly,sn SEN,DF,it Napoli,28,1991,7.0,57.4,55.3,2.14,2.00,0.29,8.71,2.00,0.00,0.00,0.00,0.00,0.00,41.7,4.71,11.0,14.9,39.9,1.57,0.14,0.29,48.7,0.14,1.43,0.43,0.29,Matches
324,Mateo Kovačić\Mateo-Kovacic,hr CRO,MF,eng Chelsea,25,1994,6.8,58.8,56.3,2.50,2.06,0.29,11.2,2.06,0.59,0.15,0.00,0.00,0.00,45.4,7.35,6.03,2.79,54.0,1.03,0.29,0.29,52.8,0.29,0.15,0.59,1.03,Matches
325,Viktor Kovalenko\Viktor-Kovalenko,ua UKR,MF,ua Shakhtar,23,1996,3.7,36.5,34.6,1.89,0.81,0.27,8.38,0.54,0.81,0.27,0.00,0.00,0.00,27.3,6.76,2.43,4.32,30.3,0.54,0.81,0.27,30.5,0.27,0.27,0.54,1.35,Matches
326,Toni Kroos\Toni-Kroos,de GER,MF,es Real Madrid,29,1990,6.0,89.2,80.0,9.17,3.67,0.50,15.2,7.00,1.50,4.83,2.00,1.17,0.00,66.3,8.83,14.0,14.3,73.3,0.17,0.67,0.17,81.2,0.33,0.17,1.33,1.67,Matches
327,Grzegorz Krychowiak\Grzegorz-Krychowiak,pl POL,MF,ru Loko Moscow,29,1990,5.9,29.7,28.8,0.85,0.68,0.00,9.15,1.36,0.17,0.00,0.00,0.00,0.00,16.1,7.46,6.10,3.22,23.4,1.53,0.00,0.51,23.4,0.00,0.85,1.02,0.17,Matches
328,Serhiy Kryvtsov\Serhiy-Kryvtsov,ua UKR,DF,ua Shakhtar,28,1991,6.0,53.7,51.3,2.33,2.00,0.00,9.50,2.00,0.17,0.00,0.00,0.00,0.00,38.3,6.00,9.33,4.17,47.8,0.67,0.33,0.17,44.2,0.33,1.50,0.83,0.33,Matches
329,Ondřej Kúdela\Ondrej-Kudela,cz CZE,DF,cz Slavia Prague,32,1987,6.0,48.2,47.7,0.50,0.50,0.00,5.33,1.83,0.17,0.00,0.00,0.00,0.00,34.2,5.50,8.50,3.67,40.0,3.33,0.00,0.33,42.2,0.17,0.33,0.33,0.50,Matches
330,Daniil Kulikov\Daniil-Kulikov,ru RUS,MF,ru Loko Moscow,21,1998,0.3,26.7,26.7,0.00,0.00,0.00,13.3,0.00,0.00,0.00,0.00,0.00,0.00,16.7,10.0,0.00,3.33,20.0,0.00,0.00,0.00,20.0,0.00,3.33,0.00,0.00,Matches
331,Layvin Kurzawa\Layvin-Kurzawa,fr FRA,DF,fr Paris S-G,26,1992,2.3,57.8,50.9,6.96,0.43,0.00,9.13,0.87,0.43,0.00,0.00,0.00,0.00,39.6,11.7,6.52,40.9,6.52,3.04,6.52,0.00,50.4,0.43,0.87,0.43,0.87,Matches
332,Daler Kuzyaev\Daler-Kuzyaev,ru RUS,MF,ru Zenit,26,1993,1.5,40.0,40.0,0.00,0.00,0.67,6.00,0.00,1.33,0.00,0.00,0.00,0.00,24.7,6.00,9.33,4.67,30.7,3.33,0.00,0.00,32.7,0.00,1.33,0.67,0.67,Matches
333,Solomon Kvirkvelia\Solomon-Kvirkvelia,ge GEO,DF,ru Loko Moscow,27,1992,1.0,36.0,36.0,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,30.0,0.00,6.00,4.00,30.0,2.00,0.00,0.00,32.0,0.00,0.00,0.00,0.00,Matches
334,Rajiv van La Parra\Rajiv-van-La-Parra,nl NED,FW,rs Red Star,28,1991,3.9,21.3,20.8,0.51,0.00,0.00,5.38,0.26,0.26,0.00,0.00,0.00,0.00,17.9,3.08,0.26,1.28,19.2,0.00,0.51,0.00,19.5,0.26,0.26,0.26,0.26,Matches
335,Zakaria Labyad\Zakaria-Labyad,ma MAR,FW,nl Ajax,26,1993,0.5,22.0,22.0,0.00,0.00,0.00,6.00,0.00,2.00,0.00,0.00,0.00,0.00,14.0,2.00,6.00,8.00,12.0,0.00,0.00,0.00,16.0,0.00,0.00,0.00,0.00,Matches
336,Konrad Laimer\Konrad-Laimer,at AUT,MFDF,de RB Leipzig,22,1997,7.9,67.1,63.5,3.54,0.63,0.00,16.2,1.52,1.27,0.00,0.00,0.00,0.00,47.0,10.8,9.37,15.1,46.6,1.65,2.91,0.25,55.3,0.13,1.14,1.27,0.89,Matches
337,Érik Lamela\Erik-Lamela,ar ARG,MFFW,eng Tottenham,27,1992,2.6,37.3,35.4,1.92,0.38,0.00,7.69,0.00,1.54,1.54,0.38,1.15,0.00,30.0,4.62,2.69,33.8,3.08,0.38,0.00,0.00,33.1,0.00,0.00,0.38,0.77,Matches
338,Noa Lang\Noa-Lang,nl NED,FW,nl Ajax,20,1999,1.4,46.4,45.0,1.43,0.00,0.00,12.1,0.00,1.43,1.43,0.71,0.00,0.00,37.9,5.71,2.86,2.14,43.6,0.71,0.00,0.00,35.0,0.00,1.43,2.14,1.43,Matches
339,Aymeric Laporte\Aymeric-Laporte,fr FRA,DF,eng Manchester City,25,1994,2.4,72.1,70.8,1.25,0.42,0.00,6.67,1.67,0.42,0.00,0.00,0.00,0.00,55.0,6.25,10.8,50.0,17.1,1.67,0.83,0.00,62.9,0.00,2.08,0.42,0.42,Matches
340,Valentino Lazaro\Valentino-Lazaro,at AUT,DF,it Inter,23,1996,1.2,58.3,45.8,12.5,0.00,0.00,15.0,0.00,4.17,0.00,0.00,0.00,0.00,31.7,13.3,13.3,7.50,35.8,0.83,12.5,0.83,42.5,0.00,0.83,3.33,1.67,Matches
341,Thomas Lemar\Thomas-Lemar,fr FRA,MF,es Atlético Madrid,23,1995,2.6,42.7,39.2,3.46,1.54,0.38,8.85,2.31,3.46,1.54,0.00,0.77,0.00,30.4,5.77,6.54,38.1,3.46,0.00,0.38,0.00,36.9,0.00,0.38,0.38,0.00,Matches
342,Mario Lemina\Mario-Lemina,ga GAB,MF,tr Galatasaray,25,1993,3.7,34.6,33.8,0.81,0.81,0.00,6.49,0.54,0.27,0.00,0.00,0.00,0.00,27.3,4.32,2.97,3.78,28.9,0.81,0.00,0.27,29.5,0.00,0.00,0.27,0.54,Matches
343,Clément Lenglet\Clement-Lenglet,fr FRA,DF,es Barcelona,24,1995,8.0,71.6,69.4,2.25,1.88,0.25,9.75,1.88,0.00,0.00,0.00,0.00,0.00,56.9,5.50,9.25,63.0,5.88,2.00,0.38,0.00,63.8,0.38,0.50,1.13,0.75,Matches
344,Marin Leovac\Marin-Leovac,hr CRO,DF,hr Dinamo Zagreb,30,1988,5.0,45.2,34.8,10.4,0.80,0.00,7.80,0.80,3.20,1.00,0.40,0.40,0.00,23.4,10.6,11.2,30.2,4.60,1.00,8.60,0.20,31.6,0.00,1.20,0.60,1.40,Matches
345,Robert Lewandowski\Robert-Lewandowski,pl POL,FW,de Bayern Munich,30,1988,9.8,25.5,24.8,0.71,0.00,0.20,6.63,0.10,0.71,0.00,0.00,0.00,0.00,18.4,4.80,2.35,2.65,19.8,0.92,0.10,0.20,20.0,0.00,0.41,0.41,1.12,Matches
346,Matthijs de Ligt\Matthijs-de-Ligt,nl NED,DF,it Juventus,19,1999,6.0,62.3,60.8,1.50,1.50,0.00,6.83,2.33,0.00,0.00,0.00,0.00,0.00,51.8,3.83,6.67,10.0,47.7,2.83,0.00,0.17,58.7,0.00,0.67,0.00,0.00,Matches
347,Dominik Livaković\Dominik-Livakovic,hr CRO,GK,hr Dinamo Zagreb,24,1995,6.0,30.3,16.8,13.5,3.33,0.00,1.17,0.17,0.00,0.00,0.00,0.00,0.00,5.67,1.17,23.5,0.17,23.3,0.00,0.00,3.33,14.8,0.00,0.67,0.00,0.00,Matches
348,Fernando Llorente\Fernando-Llorente,es ESP,FW,it Napoli,34,1985,1.0,41.0,41.0,0.00,0.00,0.00,17.0,0.00,0.00,0.00,0.00,0.00,0.00,17.0,17.0,7.00,6.00,19.0,3.00,0.00,3.00,28.0,0.00,2.00,0.00,0.00,Matches
349,Marcos Llorente\Marcos-Llorente,es ESP,MFFW,es Atlético Madrid,24,1995,2.3,20.9,20.4,0.43,0.00,0.43,4.78,0.43,0.00,0.00,0.00,0.00,0.00,13.5,4.78,2.61,2.17,15.7,2.61,0.00,0.43,15.7,0.00,0.00,0.00,0.87,Matches
350,Hugo Lloris\Hugo-Lloris,fr FRA,GK,eng Tottenham,32,1986,4.0,22.8,14.5,8.25,1.75,0.00,2.00,0.25,0.00,0.00,0.00,0.00,0.00,12.5,1.00,9.25,12.3,6.00,0.00,0.00,2.75,17.8,0.00,0.50,0.00,0.00,Matches
351,Giovani Lo Celso\Giovani-Lo-Celso,ar ARG,MFFW,eng Tottenham,23,1996,3.7,64.3,56.8,7.57,3.78,0.54,14.3,1.89,2.16,3.51,1.08,0.81,1.08,47.0,8.11,9.19,55.9,5.14,1.35,0.27,0.54,49.5,0.27,0.27,1.62,2.16,Matches
352,Stanislav Lobotka\Stanislav-Lobotka,sk SVK,MF,it Napoli,24,1994,0.5,76.0,76.0,0.00,0.00,0.00,12.0,2.00,0.00,0.00,0.00,0.00,0.00,60.0,8.00,8.00,6.00,66.0,2.00,0.00,0.00,66.0,0.00,2.00,2.00,2.00,Matches
353,Renan Lodi\Renan-Lodi,br BRA,DF,es Atlético Madrid,21,1998,8.4,51.0,38.7,12.3,1.67,0.00,8.33,0.71,3.33,0.60,0.00,0.48,0.00,23.6,12.0,15.4,35.8,3.10,1.55,10.0,0.12,35.8,0.12,1.07,0.95,2.74,Matches
354,Ademola Lookman\Ademola-Lookman,eng ENG,FW,de RB Leipzig,21,1997,0.8,32.5,31.3,1.25,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,26.3,6.25,0.00,2.50,28.8,0.00,1.25,0.00,25.0,0.00,0.00,1.25,1.25,Matches
355,Anthony Lopes\Anthony-Lopes,pt POR,GK,fr Lyon,28,1990,10.0,33.2,21.3,11.9,2.80,0.00,3.30,1.20,0.00,0.00,0.00,0.00,0.00,16.5,1.60,15.1,19.7,5.50,0.20,0.00,5.50,23.9,0.30,1.20,0.10,0.00,Matches
356,Maximiliano Lovera\Maximiliano-Lovera,ar ARG,FWMF,gr Olympiacos,20,1999,1.1,29.1,25.5,3.64,0.00,0.00,5.45,1.82,0.91,2.73,0.91,0.91,0.00,19.1,2.73,7.27,2.73,24.5,0.91,0.91,0.00,21.8,0.00,0.00,0.00,0.91,Matches
357,Dejan Lovren\Dejan-Lovren,hr CRO,DF,eng Liverpool,30,1989,2.6,80.8,80.0,0.77,0.38,0.38,5.77,1.92,0.00,0.00,0.00,0.00,0.00,65.8,8.08,6.92,17.3,59.2,3.08,0.38,0.00,74.6,0.00,0.38,0.00,0.38,Matches
358,Hirving Lozano\Hirving-Lozano,mx MEX,FWMF,it Napoli,24,1995,4.6,22.2,20.7,1.52,0.00,0.00,5.43,0.43,1.30,0.22,0.22,0.00,0.00,15.9,4.78,1.52,1.74,18.5,0.65,0.65,0.43,17.8,0.00,0.43,0.87,1.09,Matches
359,Caio Lucas Fernandes\Caio-Lucas-Fernandes,br BRA,MF,pt Benfica,25,1994,0.4,57.5,57.5,0.00,0.00,0.00,2.50,2.50,0.00,0.00,0.00,0.00,0.00,45.0,5.00,7.50,0.00,52.5,5.00,0.00,0.00,40.0,0.00,0.00,2.50,2.50,Matches
360,Jean Lucas\Jean-Lucas,br BRA,MF,fr Lyon,21,1998,0.0,2,2,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,Matches
361,Jhon Lucumí\Jhon-Lucumi,co COL,DF,be Genk,21,1998,6.0,36.0,35.0,1.00,1.00,0.00,7.17,2.33,0.17,0.00,0.00,0.00,0.00,20.5,5.50,10.0,25.8,8.00,1.83,0.00,0.00,28.8,0.33,1.00,0.00,0.00,Matches
362,José Luis Gayà\Jose-Luis-Gaya,es ESP,DF,es Valencia,24,1995,6.0,45.5,36.7,8.83,1.67,0.00,9.17,1.67,2.67,0.00,0.00,0.00,0.00,24.7,11.0,9.83,30.5,6.17,0.83,7.17,0.17,34.5,0.17,0.67,0.83,2.83,Matches
363,José Luis Palomino\Jose-Luis-Palomino,ar ARG,DF,it Atalanta,29,1990,6.3,43.3,40.2,3.17,2.70,0.00,5.56,0.79,0.16,0.00,0.00,0.00,0.00,32.1,3.81,7.46,32.2,6.83,2.22,0.48,0.32,36.2,0.00,0.79,0.79,0.16,Matches
364,Florentino Luís\Florentino-Luis,pt POR,MF,pt Benfica,19,1999,2.0,53.0,52.0,1.00,1.00,0.00,11.5,0.00,0.00,0.00,0.00,0.00,0.00,45.0,5.00,3.00,2.00,47.5,3.00,0.00,0.00,45.0,0.00,2.50,0.50,1.00,Matches
365,Romelu Lukaku\Romelu-Lukaku,be BEL,FW,it Inter,26,1993,4.5,19.3,17.8,1.56,0.00,0.22,7.78,0.67,1.33,0.00,0.00,0.00,0.00,8.22,4.89,6.22,8.89,4.89,1.33,0.00,2.00,11.1,0.00,0.00,0.44,1.33,Matches
366,Andrey Lunyov\Andrey-Lunyov,ru RUS,GK,ru Zenit,27,1991,2.0,32.0,24.0,8.00,0.50,0.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,15.0,0.50,16.5,2.50,18.0,0.00,0.00,6.50,21.0,0.00,1.00,0.00,0.00,Matches
367,Sebastiano Luperto\Sebastiano-Luperto,it ITA,DF,it Napoli,22,1996,1.5,56.7,51.3,5.33,2.00,0.00,7.33,0.67,2.67,0.00,0.00,0.00,0.00,38.0,10.7,8.00,39.3,10.7,2.67,3.33,0.00,44.0,0.00,0.00,0.00,2.67,Matches
