Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
605,Adel Taarabt\Adel-Taarabt,ma MAR,MF,pt Benfica,30,1989,4.0,0.25,0.00,0.00,0.75,2.25,0.00,0.50,1.25,0.50,0.00,0.00,0.00,12.0,0.75,0.50,60.0,Matches
606,Dušan Tadić\Dusan-Tadic,rs SRB,FW,nl Ajax,30,1988,6.0,0.33,0.00,0.00,2.17,1.83,0.33,1.50,0.83,0.67,0.00,0.00,0.00,3.67,0.83,2.00,29.4,Matches
607,Nicolás Tagliafico\Nicolas-Tagliafico,ar ARG,DF,nl Ajax,26,1992,6.0,0.33,0.00,0.00,1.50,1.67,0.00,1.17,2.00,2.00,0.00,0.00,0.00,9.67,3.17,2.83,52.8,Matches
608,Jonathan Tah\Jonathan-Tah,de GER,DF,de Leverkusen,23,1996,5.0,0.20,0.00,0.00,1.00,0.40,0.00,0.40,0.40,0.80,0.00,0.00,0.00,12.6,2.40,1.40,63.2,Matches
609,Taison\Taison,br BRA,MFFW,ua Shakhtar,31,1988,5.0,0.00,0.00,0.00,0.80,3.20,0.40,0.20,0.60,1.00,0.00,0.00,0.00,6.20,0.60,0.60,50.0,Matches
610,Laco Takács\Laco-Takacs,cz CZE,DF,cz Slavia Prague,23,1996,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,3.00,0.00,0.00,0.00,19.0,1.00,0.00,100.0,Matches
611,Adrien Tameze\Adrien-Tameze,cm CMR,MF,it Atalanta,25,1994,0.1,0.00,0.00,0.00,10.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,Matches
612,Japhet Tanganga\Japhet-Tanganga,eng ENG,DF,eng Tottenham,20,1999,1.0,1.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,1.00,0.00,100.0,Matches
613,Percy Tau\Percy-Tau,za RSA,FW,be Club Brugge,25,1994,2.6,0.00,0.00,0.00,3.08,1.54,1.92,1.92,1.15,0.77,0.00,0.00,0.00,4.62,0.77,1.54,33.3,Matches
614,David Tavares\David-Tavares,pt POR,MF,pt Benfica,20,1999,0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,Matches
615,Tomás Tavares\Tomas-Tavares,pt POR,DF,pt Benfica,18,2001,5.0,0.00,0.00,0.00,0.60,1.00,0.00,1.60,0.60,1.00,0.00,0.00,0.00,9.20,0.20,1.40,12.5,Matches
616,Stanislav Tecl\Stanislav-Tecl,cz CZE,FW,cz Slavia Prague,28,1990,1.5,0.00,0.00,0.00,0.67,1.33,1.33,0.67,2.00,0.67,0.00,0.00,0.00,3.33,1.33,3.33,28.6,Matches
617,Marc-André ter Stegen\Marc-Andre-ter-Stegen,de GER,GK,es Barcelona,27,1992,8.0,0.00,0.00,0.00,0.00,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.50,0.00,0.00,,Matches
618,Martin Terrier\Martin-Terrier,fr FRA,FWMF,fr Lyon,22,1997,2.7,0.00,0.00,0.00,2.22,2.22,0.37,1.11,0.74,1.11,0.00,0.00,0.00,7.41,2.22,2.22,50.0,Matches
619,Tetê\Tete,br BRA,MF,ua Shakhtar,19,2000,1.7,0.00,0.00,0.00,0.59,0.59,0.59,2.94,0.00,0.00,0.00,0.00,0.00,4.71,0.00,2.35,0.0,Matches
620,Kenny Tete\Kenny-Tete,nl NED,DF,fr Lyon,23,1995,1.6,0.00,0.00,0.00,1.25,2.50,0.00,1.88,2.50,0.63,0.00,0.00,0.00,13.8,1.25,1.88,40.0,Matches
621,Kévin Théophile-Catherine\Kevin-Theophile-Catherine,fr FRA,DF,hr Dinamo Zagreb,29,1989,4.8,0.63,0.00,0.00,1.88,0.63,0.00,0.83,1.25,1.46,0.00,0.21,0.00,12.9,1.25,2.71,31.6,Matches
622,Jean-Clair Todibo\Jean-Clair-Todibo,fr FRA,DF,es Barcelona,19,1999,1.0,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,6.00,0.00,0.00,0.00,10.0,2.00,1.00,66.7,Matches
623,Karl Toko Ekambi\Karl-Toko-Ekambi,cm CMR,FW,fr Lyon,26,1992,3.1,0.00,0.00,0.00,0.65,0.32,0.00,1.29,0.32,0.00,0.00,0.00,0.00,6.13,1.94,3.55,35.3,Matches
624,Corentin Tolisso\Corentin-Tolisso,fr FRA,MF,de Bayern Munich,24,1994,3.8,0.00,0.00,0.00,0.53,1.84,0.26,2.11,0.79,1.32,0.00,0.00,0.00,10.8,1.58,0.53,75.0,Matches
625,Rafael Tolói\Rafael-Toloi,br BRA,DF,it Atalanta,28,1990,7.0,0.57,0.00,0.00,1.86,0.71,0.00,0.29,1.00,1.57,0.00,0.00,0.00,8.00,1.29,0.86,60.0,Matches
626,Tomané\Tomane,pt POR,FW,rs Red Star,26,1992,2.3,0.00,0.00,0.00,2.17,1.74,0.87,1.30,0.00,0.00,0.00,0.00,0.00,2.17,3.04,9.57,24.1,Matches
627,Raúl de Tomás\Raul-de-Tomas,es ESP,FW,pt Benfica,24,1994,1.4,0.00,0.00,0.00,3.57,2.14,0.71,0.71,0.00,0.00,0.00,0.00,0.00,4.29,1.43,5.00,22.2,Matches
628,Fikayo Tomori\Fikayo-Tomori,eng ENG,DF,eng Chelsea,21,1997,4.0,0.25,0.00,0.00,0.50,0.50,0.00,0.50,1.00,2.25,0.00,0.00,0.00,12.3,3.00,1.50,66.7,Matches
629,Vasilis Torosidis\Vasilis-Torosidis,gr GRE,DF,gr Olympiacos,34,1985,1.0,1.00,0.00,0.00,1.00,2.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,8.00,1.00,2.00,33.3,Matches
630,Ferrán Torres\Ferran-Torres,es ESP,MF,es Valencia,19,2000,5.3,0.00,0.00,0.00,0.19,2.08,0.19,2.64,0.94,1.13,0.00,0.00,0.00,8.68,2.08,2.83,42.3,Matches
631,Lucas Tousart\Lucas-Tousart,fr FRA,MF,fr Lyon,22,1997,6.7,0.00,0.00,0.00,2.24,0.45,0.00,0.15,0.90,1.94,0.00,0.15,0.00,12.1,1.94,1.79,52.0,Matches
632,Bertrand Traoré\Bertrand-Traore,bf BFA,MFFW,fr Lyon,23,1995,2.6,0.00,0.00,0.00,0.77,0.77,0.00,4.62,0.38,0.00,0.00,0.00,0.00,6.92,0.38,1.15,25.0,Matches
633,Ibrahim Traoré\Ibrahim-Traore,ci CIV,MFFW,cz Slavia Prague,30,1988,1.9,0.00,0.00,0.00,3.68,1.58,0.00,0.53,1.58,0.53,0.00,0.00,0.00,7.89,0.00,3.68,0.0,Matches
634,Kieran Trippier\Kieran-Trippier,eng ENG,DF,es Atlético Madrid,28,1990,6.0,0.00,0.00,0.00,0.33,0.67,0.33,4.33,0.67,1.50,0.00,0.00,0.00,10.3,1.00,0.67,60.0,Matches
635,Kostas Tsimikas\Kostas-Tsimikas,gr GRE,DF,gr Olympiacos,23,1996,6.0,0.17,0.00,0.00,0.83,2.17,0.17,4.00,1.67,2.33,0.00,0.00,0.00,8.33,0.50,1.17,30.0,Matches
636,Andreas Ulmer\Andreas-Ulmer,at AUT,DF,at RB Salzburg,33,1985,6.0,0.00,0.00,0.00,0.33,0.33,0.00,2.67,1.17,1.67,0.00,0.00,0.00,11.5,1.50,1.33,52.9,Matches
637,Samuel Umtiti\Samuel-Umtiti,fr FRA,DF,es Barcelona,25,1993,3.0,0.00,0.00,0.00,0.67,1.00,0.00,0.00,1.00,0.33,0.00,0.00,0.00,9.33,1.00,0.00,100.0,Matches
638,Dayot Upamecano\Dayot-Upamecano,fr FRA,DF,de RB Leipzig,20,1998,7.3,0.41,0.00,0.00,1.51,0.55,0.00,0.14,1.23,2.47,0.00,0.00,0.00,13.7,2.74,1.23,69.0,Matches
639,Jere Uronen\Jere-Uronen,fi FIN,DF,be Genk,25,1994,3.0,0.00,0.00,0.00,0.33,1.33,0.00,2.00,0.33,2.33,0.00,0.00,0.00,9.33,1.00,0.33,75.0,Matches
640,Mathieu Valbuena\Mathieu-Valbuena,fr FRA,MF,gr Olympiacos,34,1984,1.2,0.00,0.00,0.00,0.83,2.50,0.00,2.50,0.83,0.00,0.83,0.00,0.00,5.83,0.00,1.67,0.0,Matches
641,Borja Valero\Borja-Valero,es ESP,MF,it Inter,34,1985,1.7,0.59,0.00,0.00,1.76,2.94,0.00,0.00,1.18,1.18,0.00,0.00,0.00,13.5,0.00,2.35,0.0,Matches
642,Albert Vallci\Albert-Vallci,at AUT,DF,at RB Salzburg,24,1995,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
643,Manu Vallejo\Manu-Vallejo,es ESP,FWMF,es Valencia,22,1997,0.8,1.25,0.00,0.00,1.25,2.50,0.00,0.00,0.00,1.25,0.00,0.00,0.00,5.00,1.25,8.75,12.5,Matches
644,Federico Valverde\Federico-Valverde,uy URU,MF,es Real Madrid,21,1998,3.9,0.51,0.00,0.00,1.54,0.77,0.00,0.77,1.79,1.28,0.00,0.00,0.00,8.21,1.28,0.51,71.4,Matches
645,Hans Vanaken\Hans-Vanaken,be BEL,MF,be Club Brugge,26,1992,6.0,0.00,0.00,0.00,1.00,0.83,0.33,0.33,0.33,1.17,0.00,0.00,0.00,9.00,0.17,0.83,16.7,Matches
646,Maarten Vandevoordt\Maarten-Vandevoordt,be BEL,GK,be Genk,17,2002,1.0,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,,Matches
647,Raphaël Varane\Raphael-Varane,fr FRA,DF,es Real Madrid,26,1993,8.0,0.13,0.00,0.00,0.25,0.13,0.00,0.00,0.75,1.13,0.00,0.00,0.00,10.1,2.50,1.88,57.1,Matches
648,Lucas Vázquez\Lucas-Vazquez,es ESP,FWMF,es Real Madrid,28,1991,1.1,0.00,0.00,0.00,3.64,4.55,0.91,8.18,0.91,0.00,0.00,0.00,0.00,6.36,0.00,0.00,,Matches
649,Matías Vecino\Matias-Vecino,uy URU,MF,it Inter,27,1991,2.6,0.38,0.00,0.00,2.69,0.38,0.00,0.00,1.15,2.69,0.00,0.00,0.00,9.23,2.31,2.69,46.2,Matches
650,Joël Veltman\Joel-Veltman,nl NED,DF,nl Ajax,27,1992,4.7,0.64,0.21,0.21,1.28,1.49,0.00,0.21,1.06,1.49,0.00,0.21,0.00,11.7,2.55,0.43,85.7,Matches
651,Marco Verratti\Marco-Verratti,it ITA,MF,fr Paris S-G,26,1992,6.5,0.46,0.00,0.00,1.23,3.38,0.00,0.46,0.92,3.69,0.00,0.00,0.00,9.23,0.15,0.77,16.7,Matches
652,Jan Vertonghen\Jan-Vertonghen,be BEL,DF,eng Tottenham,32,1987,2.8,0.00,0.00,0.00,1.07,0.71,0.00,0.00,0.36,0.71,0.00,0.36,0.00,9.29,3.93,1.07,78.6,Matches
653,Arturo Vidal\Arturo-Vidal,cl CHI,MFFW,es Barcelona,32,1987,4.7,0.85,0.21,0.21,2.98,1.28,0.43,0.85,0.43,1.91,0.00,0.00,0.00,7.45,2.34,0.64,78.6,Matches
654,Carlos Vinícius\Carlos-Vinicius,br BRA,FW,pt Benfica,24,1995,3.6,0.00,0.00,0.00,0.28,0.83,0.83,0.83,0.00,0.56,0.00,0.00,0.00,2.22,0.28,0.56,33.3,Matches
655,Vitolo\Vitolo,es ESP,FWMF,es Atlético Madrid,29,1989,1.3,0.00,0.00,0.00,2.31,3.85,0.00,0.77,0.77,0.00,0.00,0.00,0.00,5.38,1.54,2.31,40.0,Matches
656,Odisseas Vlachodimos\Odisseas-Vlachodimos,gr GRE,GK,pt Benfica,25,1994,6.0,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.17,0.00,0.00,,Matches
657,Thibault Vlietinck\Thibault-Vlietinck,be BEL,DF,be Club Brugge,21,1997,0.8,0.00,0.00,0.00,1.25,2.50,0.00,1.25,1.25,1.25,0.00,0.00,0.00,1.25,0.00,2.50,0.0,Matches
658,Kevin Volland\Kevin-Volland,de GER,FW,de Leverkusen,27,1992,5.1,0.00,0.00,0.00,2.35,0.98,0.39,1.37,0.59,0.59,0.00,0.00,0.00,3.92,1.37,3.33,29.2,Matches
659,Ruud Vormer\Ruud-Vormer,nl NED,MF,be Club Brugge,31,1988,2.9,1.03,0.34,0.34,1.72,1.03,0.34,2.41,1.03,1.72,0.00,0.00,0.00,6.55,0.34,1.72,16.7,Matches
660,Stefan de Vrij\Stefan-de-Vrij,nl NED,DF,it Inter,27,1992,6.0,0.17,0.00,0.00,0.67,0.17,0.00,0.00,1.83,1.17,0.00,0.17,0.00,10.3,1.83,0.50,78.6,Matches
661,Šime Vrsaljko\Sime-Vrsaljko,hr CRO,DF,es Atlético Madrid,27,1992,1.3,0.00,0.00,0.00,1.54,2.31,0.00,2.31,1.54,2.31,0.00,0.00,0.00,5.38,2.31,0.77,75.0,Matches
662,Aleksa Vukanović\Aleksa-Vukanovic,rs SRB,FWMF,rs Red Star,27,1992,1.9,0.00,0.00,0.00,0.00,0.53,0.53,1.58,1.05,0.53,0.00,0.00,0.00,4.74,0.53,2.11,20.0,Matches
663,Miloš Vulić\Milos-Vulic,rs SRB,MF,rs Red Star,22,1996,2.1,0.48,0.00,0.00,0.95,1.43,0.00,0.00,1.90,0.48,0.00,0.00,0.00,8.57,0.95,0.48,66.7,Matches
664,Moussa Wagué\Moussa-Wague,sn SEN,DF,es Barcelona,20,1998,1.0,0.00,0.00,0.00,1.00,0.00,0.00,2.00,2.00,4.00,0.00,0.00,0.00,5.00,0.00,1.00,0.0,Matches
665,Kyle Walker\Kyle-Walker,eng ENG,DF,eng Manchester City,29,1990,4.9,0.00,0.00,0.00,0.82,0.82,0.00,0.20,0.82,1.43,0.00,0.00,0.00,11.6,2.04,0.61,76.9,Matches
666,Kyle Walker-Peters\Kyle-Walker-Peters,eng ENG,DF,eng Tottenham,22,1997,1.0,0.00,0.00,0.00,2.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,10.0,1.00,1.00,50.0,Matches
667,Victor Wanyama\Victor-Wanyama,ke KEN,MF,eng Tottenham,28,1991,0.1,0.00,0.00,0.00,0.00,10.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.0,0.00,0.00,,Matches
668,Daniel Wass\Daniel-Wass,dk DEN,DFMF,es Valencia,30,1989,8.0,0.38,0.00,0.00,1.13,1.50,0.00,2.13,0.75,1.38,0.00,0.13,0.00,10.5,2.00,1.63,55.2,Matches
669,Julian Weigl\Julian-Weigl,de GER,MFDF,de Dortmund,23,1995,3.8,0.79,0.26,0.26,2.11,1.58,0.00,0.26,1.58,1.32,0.00,0.00,0.00,7.37,1.05,0.00,100.0,Matches
670,Mitchell Weiser\Mitchell-Weiser,de GER,DF,de Leverkusen,25,1994,3.0,0.33,0.00,0.00,2.33,1.67,0.00,1.33,2.00,2.00,0.00,0.00,0.00,9.00,1.67,2.67,38.5,Matches
671,Wendell\Wendell,br BRA,DF,de Leverkusen,26,1993,3.9,0.26,0.00,0.00,1.79,1.03,0.00,0.77,1.54,4.36,0.00,0.00,0.00,11.8,0.51,0.77,40.0,Matches
672,Timo Werner\Timo-Werner,de GER,FWMF,de RB Leipzig,23,1996,6.4,0.16,0.00,0.00,0.94,0.94,1.88,2.81,0.16,0.63,0.00,0.00,0.00,5.63,0.00,0.94,0.0,Matches
673,Georginio Wijnaldum\Georginio-Wijnaldum,nl NED,MF,eng Liverpool,28,1990,6.1,0.00,0.00,0.00,0.33,0.98,0.16,0.66,0.82,1.15,0.00,0.00,0.00,9.67,1.80,0.98,64.7,Matches
674,Willian\Willian,br BRA,FW,eng Chelsea,30,1988,5.9,0.00,0.00,0.00,1.02,2.37,0.17,2.88,0.17,0.34,0.00,0.00,0.00,6.10,0.68,1.19,36.4,Matches
675,Harry Winks\Harry-Winks,eng ENG,MF,eng Tottenham,23,1996,4.9,0.41,0.00,0.00,1.63,1.02,0.00,0.82,1.43,2.65,0.00,0.00,0.00,11.8,0.00,0.41,0.0,Matches
676,Axel Witsel\Axel-Witsel,be BEL,MF,de Dortmund,30,1989,6.8,0.15,0.00,0.00,1.76,1.76,0.00,0.00,1.18,1.18,0.00,0.00,0.00,9.26,0.74,0.59,55.6,Matches
677,Maximilian Wöber\Maximilian-Wober,at AUT,DF,at RB Salzburg,21,1998,6.0,0.00,0.00,0.00,1.17,0.00,0.17,0.00,2.17,1.50,0.00,0.00,0.00,10.7,2.00,1.00,66.7,Matches
678,Xeka\Xeka,pt POR,MFFW,fr Lille,24,1994,1.3,0.77,0.00,0.00,1.54,0.00,0.00,0.77,3.85,1.54,0.00,0.00,0.00,11.5,0.00,1.54,0.0,Matches
679,Erencan Yardimci\Erencan-Yardimci,tr TUR,MF,tr Galatasaray,17,2002,0.0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,50.0,Matches
680,Yusuf Yazıcı\Yusuf-Yazici,tr TUR,FWMF,fr Lille,22,1997,4.1,0.00,0.00,0.00,1.46,1.71,0.24,2.20,0.73,1.95,0.00,0.00,0.00,6.59,0.00,0.24,0.0,Matches
681,Amin Younes\Amin-Younes,de GER,FW,it Napoli,25,1993,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.00,0.00,,Matches
682,Abdulla Yusuf Helal\Abdulla-Yusuf-Helal,bh BHR,FW,cz Slavia Prague,26,1993,0.4,0.00,0.00,0.00,7.50,2.50,0.00,0.00,0.00,5.00,0.00,0.00,0.00,2.50,5.00,7.50,40.0,Matches
683,Dan-Axel Zagadou\Dan-Axel-Zagadou,fr FRA,DF,de Dortmund,20,1999,3.2,0.31,0.00,0.00,0.63,0.63,0.00,0.00,0.00,2.50,0.00,0.00,0.00,9.69,2.81,1.56,64.3,Matches
684,Duván Zapata\Duvan-Zapata,co COL,FW,it Atalanta,28,1991,3.6,0.28,0.00,0.00,3.06,1.67,1.11,1.39,0.83,0.00,0.00,0.00,0.00,4.72,1.94,3.33,36.8,Matches
685,Jaroslav Zelený\Jaroslav-Zeleny,cz CZE,MFFW,cz Slavia Prague,26,1992,1.2,0.00,0.00,0.00,0.83,0.00,0.00,0.00,0.00,0.83,0.00,0.00,0.00,10.0,0.00,0.83,0.0,Matches
686,Rifat Zhemaletdinov\Rifat-Zhemaletdinov,ru RUS,MFFW,ru Loko Moscow,22,1996,4.0,0.00,0.00,0.00,2.25,2.00,0.50,0.75,0.25,1.25,0.00,0.25,0.25,7.75,2.25,0.75,75.0,Matches
687,Yuri Zhirkov\Yuri-Zhirkov,ru RUS,DFMF,ru Zenit,35,1983,0.8,0.00,0.00,0.00,0.00,1.25,0.00,3.75,0.00,2.50,0.00,0.00,0.00,3.75,0.00,2.50,0.0,Matches
688,Piotr Zieliński\Piotr-Zielinski,pl POL,MF,it Napoli,25,1994,5.8,0.34,0.00,0.00,0.34,1.55,0.00,0.17,0.17,0.69,0.00,0.00,0.00,8.28,0.52,0.86,37.5,Matches
689,Oleksandr Zinchenko\Oleksandr-Zinchenko,ua UKR,DFMF,eng Manchester City,22,1996,1.3,0.00,0.00,0.00,0.77,0.00,0.00,0.77,2.31,1.54,0.00,0.00,0.00,4.62,0.77,0.00,100.0,Matches
690,Joshua Zirkzee\Joshua-Zirkzee,nl NED,FW,de Bayern Munich,18,2001,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,Matches
691,Hakim Ziyech\Hakim-Ziyech,ma MAR,FWMF,nl Ajax,26,1993,5.5,0.00,0.00,0.00,2.00,0.36,0.18,3.82,0.55,1.45,0.00,0.00,0.00,7.82,0.18,1.09,14.3,Matches
692,Kurt Zouma\Kurt-Zouma,fr FRA,DF,eng Chelsea,24,1994,6.8,0.29,0.00,0.00,1.32,0.59,0.00,0.15,0.29,1.03,0.00,0.00,0.00,8.09,2.50,0.15,94.4,Matches
693,Marko Đira\Marko-Djira,hr CRO,MFDF,hr Dinamo Zagreb,20,1999,0.7,0.00,0.00,0.00,1.43,2.86,0.00,0.00,1.43,0.00,0.00,0.00,0.00,8.57,1.43,1.43,50.0,Matches
