Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
118,Mohamed Camara\Mohamed-Camara,gn GUI,MF,gr Olympiacos,22,1997,5,415,83,76.9,4.6,1.09,83,0.43,0.00,,0.22,1.73,1.09,2.39,-1.30,-1.30,-1.30,0.93,1.91,-0.98,-0.98,-1.99,Matches
119,Emre Can\Emre-Can,de GER,MF,de Dortmund,25,1994,2,178,89,24.7,2.0,1.00,89,0.50,0.00,,0.00,1.50,1.00,1.50,-0.50,-0.51,-0.51,0.75,1.25,-0.50,-0.49,-0.67,Matches
120,José Cañas\Jose-Canas,es ESP,MF,rs Red Star,32,1987,5,312,62,57.8,3.5,1.14,71,0.29,0.29,29,0.00,0.91,0.29,3.43,-3.14,-3.17,-0.80,0.37,2.43,-2.06,-2.07,+0.35,Matches
121,João Cancelo\Joao-Cancelo,pt POR,DF,eng Manchester City,25,1994,8,570,71,70.4,6.3,0.95,90,0.95,0.32,15,0.16,2.13,1.75,1.11,0.63,+0.63,-2.37,2.24,0.60,1.63,+1.63,-0.39,Matches
122,Antonio Candreva\Antonio-Candreva,it ITA,DF,it Inter,32,1987,5,388,78,71.9,4.3,1.16,78,0.70,0.00,,0.23,1.40,1.86,1.16,0.70,+0.70,+1.88,1.63,1.33,0.30,+0.29,+0.91,Matches
123,Maxence Caqueret\Maxence-Caqueret,fr FRA,MF,fr Lyon,19,2000,3,270,90,30.0,3.0,1.00,90,1.00,0.00,,1.00,1.00,1.33,2.00,-0.67,-0.67,-0.95,1.23,2.43,-1.20,-1.19,-0.85,Matches
124,Yannick Carrasco\Yannick-Carrasco,be BEL,MF,es Atlético Madrid,25,1993,1,90,90,10.7,1.0,1.00,90,1.00,0.00,,2.00,0.00,1.00,2.00,-1.00,-1.00,-1.60,1.00,0.50,0.50,+0.52,-0.11,Matches
125,Scott Carson\Scott-Carson,eng ENG,GK,eng Manchester City,33,1985,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
126,Dani Carvajal\Dani-Carvajal,es ESP,DF,es Real Madrid,27,1992,7,622,89,86.4,6.9,1.01,89,0.87,0.00,,0.14,1.14,1.88,1.59,0.29,+0.29,-1.55,2.07,1.57,0.51,+0.51,+0.39,Matches
127,Casemiro\Casemiro,br BRA,MF,es Real Madrid,27,1992,8,689,86,95.7,7.7,1.04,86,0.91,0.00,,0.00,1.38,1.82,1.56,0.26,+0.26,-5.55,1.77,1.52,0.23,+0.24,-5.10,Matches
128,Timothy Castagne\Timothy-Castagne,be BEL,DF,it Atalanta,23,1995,6,394,66,48.6,4.4,0.91,90,0.68,0.45,18,0.68,1.17,1.36,2.27,-0.91,-0.91,-1.56,1.86,1.98,-0.14,-0.13,-0.28,Matches
129,Edinson Cavani\Edinson-Cavani,uy URU,FW,fr Paris S-G,32,1987,3,132,44,13.3,1.5,0.67,90,0.67,1.33,21,2.00,3.00,2.00,0.00,2.00,+2.05,+0.37,1.73,0.87,0.93,+0.93,-0.31,Matches
130,Zeki Çelik\Zeki-Celik,tr TUR,DF,fr Lille,22,1997,6,540,90,100.0,6.0,1.00,90,1.00,0.00,,0.00,0.17,0.67,2.33,-1.67,-1.67,,1.18,1.57,-0.38,-0.38,,Matches
131,Murilo Cerqueira\Murilo-Cerqueira,br BRA,MFDF,ru Loko Moscow,22,1997,5,370,74,68.5,4.1,0.98,90,0.98,0.24,10,0.24,0.60,0.73,1.95,-1.22,-1.22,-0.16,0.56,2.49,-1.93,-1.92,-2.41,Matches
132,Franco Cervi\Franco-Cervi,ar ARG,MF,pt Benfica,25,1994,5,393,79,72.8,4.4,1.14,79,0.00,0.00,,0.00,1.40,1.36,1.14,0.23,+0.23,+1.45,1.20,1.25,-0.05,-0.04,+0.65,Matches
133,Leonardo César Jardim\Leonardo-Cesar-Jardim,br BRA,GK,fr Lille,24,1995,1,19,19,3.5,0.2,0.00,,0.00,5.00,19,25.0,0.00,5.00,0.00,5.00,+4.74,+6.64,1.50,2.50,-1.00,-1.05,-0.69,Matches
134,Rayan Cherki\Rayan-Cherki,fr FRA,MF,fr Lyon,15,2003,2,34,17,3.8,0.4,0.00,,0.00,5.00,17,7.50,0.00,0.00,5.00,-5.00,-5.29,-5.50,0.50,1.75,-1.25,-1.39,-0.83,Matches
135,Denis Cheryshev\Denis-Cheryshev,ru RUS,MF,es Valencia,28,1990,6,263,44,36.5,2.9,1.03,68,0.00,1.03,20,0.00,1.17,1.03,0.69,0.34,+0.34,+0.93,0.83,1.69,-0.86,-0.85,-1.06,Matches
136,Giorgio Chiellini\Giorgio-Chiellini,it ITA,DF,it Juventus,34,1984,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
137,Chiquinho\Chiquinho,pt POR,MFFW,pt Benfica,24,1995,3,270,90,50.0,3.0,1.00,90,1.00,0.00,,0.00,1.33,2.00,1.67,0.33,+0.33,+1.00,1.47,1.43,0.03,+0.03,+0.49,Matches
138,Andreas Christensen\Andreas-Christensen,dk DEN,DF,eng Chelsea,23,1996,4,360,90,50.0,4.0,1.00,90,1.00,0.00,,0.75,0.25,0.75,2.50,-1.75,-1.75,-2.50,1.57,2.38,-0.78,-0.78,-2.55,Matches
139,Jasper Cillessen\Jasper-Cillessen,nl NED,GK,es Valencia,30,1989,6,540,90,75.0,6.0,1.00,90,1.00,0.00,,0.17,1.33,1.83,1.83,0.00,0.00,+1.00,1.60,1.90,-0.28,-0.29,-0.45,Matches
140,Marquinhos Cipriano\Marquinhos-Cipriano,br BRA,FW,ua Shakhtar,20,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
141,Ebrima Colley\Ebrima-Colley,gm GAM,FW,it Atalanta,19,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
142,Kingsley Coman\Kingsley-Coman,fr FRA,FW,de Bayern Munich,23,1996,9,549,61,55.5,6.1,1.15,71,0.33,0.33,26,0.16,3.00,3.77,0.49,3.28,+3.28,+0.22,2.97,0.80,2.15,+2.15,+0.35,Matches
143,Dion Cools\Dion-Cools,be BEL,MF,be Club Brugge,23,1996,1,4,4,0.7,0.0,0,,0,1,4,2,1.00,0,0,0,0.00,+1.34,0.1,0.3,-0.2,-3.42,-3.20,Matches
144,Francis Coquelin\Francis-Coquelin,fr FRA,MFDF,es Valencia,28,1991,6,429,72,59.6,4.8,1.04,82,0.63,0.21,17,0.00,1.33,1.46,1.46,0.00,0.00,+0.62,1.10,1.69,-0.58,-0.59,-1.01,Matches
145,Vedran Ćorluka\Vedran-Corluka,hr CRO,DF,ru Loko Moscow,33,1986,6,518,86,95.9,5.8,1.03,86,0.86,0.00,,0.00,0.50,0.69,1.90,-1.21,-1.22,-1.22,0.97,2.10,-1.14,-1.15,+0.37,Matches
146,Maxwel Cornet\Maxwel-Cornet,ci CIV,DFMF,fr Lyon,22,1996,8,548,69,60.9,6.1,0.98,82,0.49,0.33,30,0.16,1.25,0.98,1.48,-0.49,-0.49,-1.26,0.97,1.57,-0.61,-0.61,-0.04,Matches
147,Carlos Coronel\Carlos-Coronel,br BRA,GK,at RB Salzburg,22,1996,3,238,79,44.1,2.6,0.77,90,0.77,0.38,58,0.38,1.33,2.69,1.54,1.15,+1.13,+1.13,2.04,1.81,0.23,+0.25,+0.16,Matches
148,Ángel Correa\Angel-Correa,ar ARG,MFFW,es Atlético Madrid,24,1995,8,444,56,52.9,4.9,1.02,76,0.00,0.61,22,0.00,2.00,1.43,1.02,0.41,+0.41,-0.05,1.29,1.04,0.24,+0.24,-0.81,Matches
149,Thierry Correia\Thierry-Correia,pt POR,DF,es Valencia,20,1999,1,21,21,2.9,0.2,0.00,,0.00,5.00,21,20.0,0.00,0.00,0.00,0.00,0.00,+0.26,0.50,1.00,-0.50,-0.32,-0.15,Matches
150,Diego Costa\Diego-Costa,es ESP,FW,es Atlético Madrid,30,1988,7,456,65,54.3,5.1,1.18,74,0.39,0.20,14,0.00,1.86,1.18,1.18,0.00,0.00,-0.94,1.24,0.78,0.45,+0.46,-0.36,Matches
151,Douglas Costa\Douglas-Costa,br BRA,MF,it Juventus,28,1990,1,21,21,2.9,0.2,0.00,,0.00,5.00,21,0.00,3.00,5.00,0.00,5.00,+4.29,+3.38,3.50,2.00,1.00,+1.01,+0.66,Matches
152,Jaume Costa\Jaume-Costa,es ESP,DF,es Valencia,31,1988,3,246,82,34.2,2.7,1.11,82,0.74,0.00,,1.48,0.67,0.74,2.22,-1.48,-1.46,-1.84,1.52,1.96,-0.44,-0.43,-0.38,Matches
153,Gaëtan Coucke\Gaetan-Coucke,be BEL,GK,be Genk,20,1998,5,450,90,83.3,5.0,1.00,90,1.00,0.00,,0.20,0.20,1.00,3.20,-2.20,-2.20,+1.80,0.94,2.38,-1.44,-1.44,+0.12,Matches
154,Vladimír Coufal\Vladimir-Coufal,cz CZE,DF,cz Slavia Prague,26,1992,6,540,90,100.0,6.0,1.00,90,1.00,0.00,,0.00,1.00,0.67,1.67,-1.00,-1.00,,1.28,1.90,-0.62,-0.62,,Matches
155,Thibaut Courtois\Thibaut-Courtois,be BEL,GK,es Real Madrid,27,1992,7,585,84,81.3,6.5,1.08,84,0.92,0.00,,0.15,1.14,1.69,1.69,0.00,0.00,-2.67,2.03,1.55,0.46,+0.47,+0.06,Matches
156,Philippe Coutinho\Philippe-Coutinho,br BRA,MFFW,de Bayern Munich,27,1992,11,519,47,52.4,5.8,0.86,82,0.52,1.03,18,0.00,3.00,4.31,0.86,3.45,+3.47,+0.60,2.83,0.95,1.88,+1.89,-0.22,Matches
157,Cristian\Cristian,es ESP,GK,es Valencia,21,1998,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
158,Juan Cuadrado\Juan-Cuadrado,co COL,DFFW,it Juventus,31,1988,6,497,83,69.0,5.5,1.09,83,0.55,0.00,,0.18,2.17,1.82,0.91,0.91,+0.91,-0.31,1.51,1.00,0.53,+0.52,+0.51,Matches
159,Carlos Cuesta\Carlos-Cuesta,co COL,DFMF,be Genk,20,1999,4,360,90,66.7,4.0,1.00,90,1.00,0.00,,0.25,0.25,0.75,2.50,-1.75,-1.75,+2.25,0.97,2.08,-1.10,-1.09,+1.10,Matches
160,Mickaël Cuisance\Mickael-Cuisance,fr FRA,MF,de Bayern Munich,19,1999,0,,,,,0,,0,0,,7,,,,,,,,,,,,Matches
161,Jamie Cumming\Jamie-Cumming,eng ENG,GK,eng Chelsea,19,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
162,Matheus Cunha\Matheus-Cunha,br BRA,FW,de RB Leipzig,20,1999,2,81,41,9.0,0.9,0.00,,0.00,2.22,41,4.44,2.00,2.22,1.11,1.11,+1.11,+0.78,2.78,1.22,1.56,+1.60,+1.22,Matches
163,Lennart-Marten Czyborra\Lennart-Marten-Czyborra,de GER,DF,it Atalanta,20,1999,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
164,Danilo D'Ambrosio\Danilo-DAmbrosio,it ITA,DF,it Inter,30,1988,3,184,61,34.1,2.0,1.00,82,0.50,0.50,20,0.50,0.33,1.00,1.50,-0.50,-0.49,-0.99,1.00,1.15,-0.15,-0.14,-0.27,Matches
165,Jacopo Da Riva\Jacopo-Da-Riva,it ITA,FW,it Atalanta,18,2000,1,9,9,1.1,0.1,0.00,,0.00,10.0,9,0.00,0.00,0.00,20.0,-20.00,-20.00,-20.11,0.00,14.0,-14.00,-13.71,-13.88,Matches
166,Colin Dagba\Colin-Dagba,fr FRA,DF,fr Paris S-G,20,1998,1,90,90,9.1,1.0,1.00,90,1.00,0.00,,5.00,3.00,1.00,0.00,1.00,+1.00,-0.80,1.40,1.70,-0.30,-0.35,-1.70,Matches
167,Mahmoud Dahoud\Mahmoud-Dahoud,de GER,MFFW,de Dortmund,23,1996,2,30,15,4.2,0.3,0.00,,0.00,6.67,15,20.0,1.50,0.00,3.33,-3.33,-3.00,-3.00,0.33,4.33,-3.67,-3.34,-3.51,Matches
168,Patson Daka\Patson-Daka,zm ZAM,FW,at RB Salzburg,20,1998,6,241,40,44.6,2.7,1.11,61,0.00,1.11,19,0.00,1.17,1.85,1.85,0.00,0.00,-0.90,1.63,1.67,-0.04,-0.05,-0.37,Matches
169,Danilo\Danilo,br BRA,DF,it Juventus,28,1991,6,471,79,65.4,5.2,0.96,90,0.96,0.19,21,0.19,2.17,1.35,0.77,0.58,+0.57,-1.23,1.08,1.29,-0.21,-0.20,-1.64,Matches
170,Alphonso Davies\Alphonso-Davies,ca CAN,DF,de Bayern Munich,18,2000,8,713,89,72.0,7.9,1.01,89,0.89,0.00,,0.38,3.00,3.54,0.51,3.04,+3.03,-0.54,3.11,0.94,2.18,+2.17,+0.64,Matches
171,Ben Davies\Ben-Davies,wal WAL,DF,eng Tottenham,26,1993,3,270,90,37.5,3.0,1.00,90,1.00,0.00,,0.67,1.33,2.33,1.00,1.33,+1.33,+2.13,1.70,1.47,0.27,+0.25,+0.12,Matches
172,Kevin De Bruyne\Kevin-De-Bruyne,be BEL,MF,eng Manchester City,28,1991,7,571,82,70.5,6.3,1.11,82,0.63,0.00,,0.16,2.00,2.22,1.27,0.95,+0.95,-1.31,2.44,0.94,1.51,+1.49,-0.84,Matches
173,Charles De Ketelaere\Charles-De-Ketelaere,be BEL,MFFW,be Club Brugge,18,2001,4,127,32,23.5,1.4,0.71,56,0.00,2.14,24,0.00,0.25,0.71,1.43,-0.71,-0.71,+0.82,0.93,0.93,0.00,+0.02,+0.34,Matches
174,Konrad De La Fuente\Konrad-De-La-Fuente,us USA,FW,es Barcelona,18,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
175,Mattia De Sciglio\Mattia-De-Sciglio,it ITA,DF,it Juventus,26,1992,2,180,90,25.0,2.0,1.00,90,1.00,0.00,,1.00,3.00,1.50,0.00,1.50,+1.50,+0.67,0.70,0.80,-0.10,-0.10,-0.62,Matches
176,Miloš Degenek\Milos-Degenek,au AUS,DF,rs Red Star,25,1994,6,540,90,100.0,6.0,1.00,90,1.00,0.00,,0.00,0.82,0.50,3.33,-2.83,-2.83,,0.67,2.90,-2.22,-2.22,,Matches
177,Thomas Delaney\Thomas-Delaney,dk DEN,MF,de Dortmund,27,1991,3,244,81,33.9,2.7,1.11,81,0.74,0.00,,0.37,1.33,0.74,0.37,0.37,+0.37,+0.75,1.56,0.85,0.70,+0.71,+1.05,Matches
178,Simon Deli\Simon-Deli,ci CIV,DF,be Club Brugge,27,1991,6,540,90,100.0,6.0,1.00,90,1.00,0.00,,0.00,1.30,0.67,2.00,-1.33,-1.33,,1.25,1.50,-0.23,-0.24,,Matches
179,Moussa Dembélé\Moussa-Dembele,fr FRA,FW,fr Lyon,23,1996,10,625,63,69.4,6.9,0.87,90,0.87,0.58,21,0.00,1.40,1.45,1.30,0.14,+0.14,+0.47,1.10,1.43,-0.33,-0.33,+0.86,Matches
180,Ousmane Dembélé\Ousmane-Dembele,fr FRA,FW,es Barcelona,22,1997,4,136,34,16.8,1.5,1.33,45,0.00,1.33,24,0.67,2.50,0.67,0.00,0.67,+0.66,+0.66,2.33,1.00,1.33,+1.30,+1.73,Matches
181,Merih Demiral\Merih-Demiral,tr TUR,DF,it Juventus,21,1998,1,90,90,12.5,1.0,1.00,90,1.00,0.00,,6.00,3.00,2.00,0.00,2.00,+2.00,+1.14,1.10,0.80,0.40,+0.37,+0.01,Matches
182,Kerem Demirbay\Kerem-Demirbay,de GER,MF,de Leverkusen,26,1993,5,372,74,68.9,4.1,1.22,74,0.24,0.00,,0.00,1.20,0.98,0.73,0.24,+0.24,+2.92,0.63,0.90,-0.27,-0.27,+0.27,Matches
183,Diego Demme\Diego-Demme,de GER,MF,it Napoli,27,1991,2,124,62,17.2,1.4,1.43,62,0.00,0.00,,0.00,0.50,1.43,2.86,-1.43,-1.45,-2.51,1.29,1.57,-0.29,-0.32,-0.90,Matches
184,Diego Demme\Diego-Demme,de GER,MF,de RB Leipzig,27,1991,5,365,73,40.6,4.1,0.98,90,0.98,0.24,5,0.24,2.20,1.95,1.22,0.73,+0.74,+0.57,2.10,1.05,1.05,+1.05,+0.94,Matches
185,Jason Denayer\Jason-Denayer,be BEL,DFMF,fr Lyon,24,1995,9,780,87,86.7,8.7,1.03,87,0.92,0.00,,0.00,1.22,1.38,1.61,-0.23,-0.23,-1.73,1.01,1.63,-0.62,-0.62,-0.19,Matches
186,Emmanuel Dennis\Emmanuel-Dennis,ng NGA,FWMF,be Club Brugge,21,1997,6,454,76,84.1,5.0,1.20,76,0.40,0.00,,0.00,1.30,0.60,1.80,-1.20,-1.19,+0.90,1.34,1.46,-0.12,-0.13,+0.73,Matches
187,Dentinho\Dentinho,br BRA,FWMF,ua Shakhtar,30,1989,2,19,10,3.5,0.2,0.00,,0.00,10.0,10,15.0,0.50,10.0,5.00,5.00,+4.74,+5.77,5.00,3.00,2.00,+1.85,+2.92,Matches
188,Memphis Depay\Memphis-Depay,nl NED,FWMF,fr Lyon,25,1994,8,590,74,65.6,6.6,1.21,74,0.45,0.00,,0.00,1.38,1.52,1.52,0.00,0.00,0.00,1.02,1.82,-0.79,-0.80,-0.60,Matches
189,Sergiño Dest\Sergino-Dest,us USA,DF,nl Ajax,18,2000,5,405,81,75.0,4.5,0.89,90,0.89,0.22,45,0.22,2.00,1.78,0.22,1.56,+1.56,+2.22,1.22,1.51,-0.29,-0.29,+1.83,Matches
190,Sébastien Dewaest\Sebastien-Dewaest,be BEL,DF,be Genk,28,1991,4,360,90,66.7,4.0,1.00,90,1.00,0.00,,0.50,0.00,1.00,4.00,-3.00,-3.00,-1.50,1.18,2.80,-1.63,-1.63,-0.51,Matches
191,Giovanni Di Lorenzo\Giovanni-Di-Lorenzo,it ITA,DFMF,it Napoli,25,1993,8,720,90,100.0,8.0,1.00,90,1.00,0.00,,0.00,1.63,1.63,1.00,0.63,+0.62,,1.63,1.20,0.42,+0.43,,Matches
192,Ángel Di María\Angel-Di-Maria,ar ARG,FWMF,fr Paris S-G,31,1988,9,744,83,75.2,8.3,1.08,83,0.36,0.00,,0.00,2.11,1.93,0.36,1.57,+1.57,-0.62,1.82,1.02,0.80,+0.79,-1.64,Matches
193,Moussa Diaby\Moussa-Diaby,fr FRA,MFFW,de Leverkusen,20,1999,2,180,90,33.3,2.0,1.00,90,1.00,0.00,,2.00,1.50,1.00,1.00,0.00,0.00,+1.00,0.70,1.20,-0.50,-0.49,-0.21,Matches
194,Mbaye Diagne\Mbaye-Diagne,sn SEN,FW,be Club Brugge,27,1991,2,42,21,7.8,0.5,0.00,,0.00,4.00,21,2.00,0.50,0.00,0.00,0.00,0.00,+1.45,1.80,0.20,1.40,+1.52,+1.91,Matches
195,Mouctar Diakhaby\Mouctar-Diakhaby,fr FRA,DF,es Valencia,22,1996,5,309,62,42.9,3.4,1.18,77,0.59,0.29,1,0.29,1.40,1.18,1.76,-0.59,-0.58,-0.58,1.03,1.68,-0.65,-0.63,-0.79,Matches
196,Abdou Diallo\Abdou-Diallo,fr FRA,DF,fr Paris S-G,23,1996,3,111,37,11.2,1.2,0.83,90,0.83,1.67,11,5.83,3.00,6.67,0.00,6.67,+6.49,+5.36,4.67,0.33,4.33,+4.23,+3.41,Matches
197,Amad Diallo\Amad-Diallo,ci CIV,FW,it Atalanta,17,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
198,Rúben Dias\Ruben-Dias,pt POR,DF,pt Benfica,22,1997,6,540,90,100.0,6.0,1.00,90,1.00,0.00,,0.00,1.17,1.67,1.83,-0.17,-0.17,,1.25,1.47,-0.22,-0.21,,Matches
199,Krepin Diatta\Krepin-Diatta,sn SEN,DFMF,be Club Brugge,20,1999,5,435,87,80.6,4.8,1.04,87,0.63,0.00,,0.00,1.25,0.42,1.88,-1.46,-1.45,-0.59,1.33,1.60,-0.27,-0.27,-0.17,Matches
200,Brahim Díaz\Brahim-Diaz,es ESP,FW,es Real Madrid,19,1999,1,18,18,2.5,0.2,0.00,,0.00,5.00,18,5.00,3.00,5.00,0.00,5.00,+5.00,+4.62,0.50,1.00,-0.50,-0.41,-0.89,Matches
201,Eric Dier\Eric-Dier,eng ENG,DFMF,eng Tottenham,25,1994,5,311,62,43.2,3.5,1.14,72,0.57,0.29,23,0.86,1.80,1.71,2.29,-0.57,-0.58,-1.02,1.11,1.63,-0.51,-0.53,-1.25,Matches
202,Virgil van Dijk\Virgil-van-Dijk,nl NED,DF,eng Liverpool,28,1991,8,750,94,100.0,8.3,0.96,94,0.96,0.00,,0.00,1.63,1.81,1.45,0.36,+0.36,,1.75,0.95,0.78,+0.79,,Matches
203,Emir Dilaver\Emir-Dilaver,at AUT,DF,hr Dinamo Zagreb,28,1991,6,540,90,100.0,6.0,1.00,90,1.00,0.00,,0.00,1.33,1.67,2.17,-0.50,-0.50,,1.00,2.32,-1.32,-1.32,,Matches
204,Federico Dimarco\Federico-Dimarco,it ITA,DFMF,it Inter,21,1997,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
205,Sinaly Diomande\Sinaly-Diomande,ci CIV,DF,fr Lyon,18,2001,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
206,Tiago Djaló\Tiago-Djalo,pt POR,DF,fr Lille,19,2000,3,266,89,49.3,3.0,1.00,89,0.67,0.00,,0.33,0.33,0.33,1.67,-1.33,-1.35,+0.62,1.17,1.50,-0.33,-0.35,+0.05,Matches
207,Berat Djimsiti\Berat-Djimsiti,al ALB,DF,it Atalanta,26,1993,6,509,85,62.8,5.7,1.05,85,0.88,0.00,,0.35,1.17,1.75,2.28,-0.53,-0.53,-1.13,1.74,1.89,-0.16,-0.17,-0.49,Matches
208,Dodô\Dodo,br BRA,DF,ua Shakhtar,20,1998,5,282,56,52.2,3.1,0.97,85,0.65,0.65,13,0.00,1.20,1.94,1.61,0.32,+0.32,+2.41,1.35,1.74,-0.39,-0.37,+1.24,Matches
209,Jaume Doménech\Jaume-Domenech,es ESP,GK,es Valencia,28,1990,2,180,90,25.0,2.0,1.00,90,1.00,0.00,,3.00,1.50,1.00,2.00,-1.00,-1.00,-1.00,1.35,1.20,0.15,+0.16,+0.45,Matches
210,Ryan Donk\Ryan-Donk,sr SUR,DF,tr Galatasaray,33,1986,6,361,60,66.9,4.0,1.00,79,0.75,0.50,23,0.00,0.33,0.25,2.50,-2.25,-2.24,-0.23,0.50,2.80,-2.30,-2.29,-0.42,Matches
211,Gabriel Dos Santos\Gabriel-Dos-Santos,br BRA,DF,fr Lille,21,1997,6,540,90,100.0,6.0,1.00,90,1.00,0.00,,0.00,0.17,0.67,2.33,-1.67,-1.67,,1.18,1.57,-0.38,-0.38,,Matches
212,Thomas Doyle\Thomas-Doyle,eng ENG,MF,eng Manchester City,17,2001,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
213,Aleksandar Dragović\Aleksandar-Dragovic,at AUT,DF,de Leverkusen,28,1991,3,94,31,17.4,1.0,1.00,90,1.00,2.00,2,3.00,1.00,0.00,3.00,-3.00,-2.87,-2.67,0.80,1.80,-1.00,-0.95,-0.72,Matches
214,Julian Draxler\Julian-Draxler,de GER,MFFW,fr Paris S-G,25,1993,5,70,14,7.1,0.8,0.00,,0.00,6.25,14,3.75,2.00,5.00,1.25,3.75,+3.86,+2.29,4.12,1.13,3.00,+3.02,+1.96,Matches
215,Sebastián Driussi\Sebastian-Driussi,ar ARG,MF,ru Zenit,23,1996,5,362,72,67.0,4.0,1.00,85,0.50,0.25,21,0.00,1.40,1.50,1.00,0.50,+0.50,+2.52,1.25,0.93,0.33,+0.31,+2.02,Matches
216,Leo Dubois\Leo-Dubois,fr FRA,DF,fr Lyon,24,1994,9,755,84,83.9,8.4,1.07,84,0.60,0.00,,0.00,1.44,1.19,1.31,-0.12,-0.12,-0.74,1.04,1.31,-0.27,-0.27,+1.99,Matches
217,Paulo Dybala\Paulo-Dybala,ar ARG,FWMF,it Juventus,25,1993,8,311,39,43.2,3.5,0.86,82,0.29,1.43,13,0.00,2.38,2.00,0.86,1.14,+1.16,+0.28,1.57,0.77,0.80,+0.81,+0.78,Matches
218,Artem Dzyuba\Artem-Dzyuba,ru RUS,FW,ru Zenit,30,1988,6,540,90,100.0,6.0,1.00,90,1.00,0.00,,0.00,1.17,1.17,1.50,-0.33,-0.33,,1.00,1.35,-0.35,-0.35,,Matches
219,Éder\Eder,pt POR,FW,ru Loko Moscow,31,1987,5,341,68,63.1,3.8,1.05,83,0.53,0.26,11,0.26,0.00,0.53,2.11,-1.58,-1.58,-1.13,1.03,2.16,-1.13,-1.14,+0.09,Matches
220,Ederson\Ederson,br BRA,GK,eng Manchester City,25,1993,8,675,84,83.3,7.5,1.07,84,0.93,0.00,,0.00,2.13,2.27,0.93,1.33,+1.33,0.00,2.67,0.79,1.88,+1.88,+0.82,Matches
221,Jurgen Ekkelenkamp\Jurgen-Ekkelenkamp,nl NED,MF,nl Ajax,19,2000,1,3,3,0.6,0.0,0,,0,1,3,0,3.00,0,0,0,0.00,-1.01,0.0,0.2,-0.2,-6.41,-5.70,Matches
222,Omar Elabdellaoui\Omar-Elabdellaoui,no NOR,DF,gr Olympiacos,27,1991,6,462,77,85.6,5.1,0.98,90,0.98,0.20,12,0.00,1.67,1.37,2.55,-1.18,-1.17,-1.17,1.47,2.00,-0.53,-0.53,-0.06,Matches
223,Elif Elmas\Elif-Elmas,mk MKD,MF,it Napoli,19,1999,5,106,21,14.7,1.2,0.83,57,0.00,3.33,12,2.50,1.60,1.67,0.00,1.67,+1.70,+1.26,2.67,0.67,2.00,+2.01,+1.85,Matches
224,Christian Eriksen\Christian-Eriksen,dk DEN,MF,eng Tottenham,27,1992,5,298,60,41.4,3.3,0.61,90,0.61,0.91,39,0.30,1.40,2.42,2.42,0.00,0.00,0.00,1.55,1.76,-0.21,-0.21,-0.66,Matches
225,Aleksandr Erokhin\Aleksandr-Erokhin,ru RUS,MF,ru Zenit,29,1989,4,166,42,30.7,1.8,1.11,74,0.00,1.11,9,1.11,1.50,0.56,2.78,-2.22,-2.17,-2.65,0.50,2.06,-1.56,-1.53,-1.71,Matches
226,Sebastiano Esposito\Sebastiano-Esposito,it ITA,FWMF,it Inter,17,2002,3,54,18,10.0,0.6,0.00,,0.00,5.00,18,3.33,2.00,5.00,1.67,3.33,+3.33,+3.52,4.17,1.50,2.67,+2.67,+2.93,Matches
227,Esquerdo\Esquerdo,es ESP,MF,es Valencia,20,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
228,Fabinho\Fabinho,br BRA,MF,eng Liverpool,25,1993,7,483,69,64.4,5.4,1.11,78,0.93,0.19,15,0.00,1.43,1.85,1.67,0.19,+0.19,-0.49,1.41,1.15,0.26,+0.25,-1.50,Matches
229,Malachi Fagan-Walcott\Malachi-Fagan-Walcott,eng ENG,DF,eng Tottenham,17,2002,1,1,1,0.1,0.0,0,,0,1,1,0,0.00,0,0,0,0.00,0.00,0.0,0.0,0.0,+1.22,+1.04,Matches
230,Radamel Falcao\Radamel-Falcao,co COL,FW,tr Galatasaray,33,1986,3,209,70,38.7,2.3,0.87,90,0.87,0.43,29,0.00,0.33,0.00,1.30,-1.30,-1.29,+1.43,0.48,2.48,-2.00,-1.99,+0.26,Matches
231,Patrick Farkas\Patrick-Farkas,at AUT,DF,at RB Salzburg,26,1992,1,7,7,1.3,0.1,0.00,,0.00,10.0,7,10.0,3.00,0.00,0.00,0.00,0.00,-0.51,3.00,0.00,3.00,+3.75,+3.64,Matches
