Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
1,Patrick van Aanholt\Patrick-van-Aanholt,nl NED,DF,Crystal Palace,26,1990,24.3,0.21,1.36,0.49,36.4,1.36,0.49,0.15,0.42,22.7,0.16,0.00,0.00,0.13,0.13,0.09,0.08,0.08,Matches
2,Rolando Aarons\Rolando-Aarons,eng ENG,FWMF,Newcastle Utd,21,1995,1.5,0.00,1.33,0.00,0.0,1.29,0.00,0.00,,20.6,0.00,0.00,0.00,0.13,0.13,0.08,-0.13,-0.13,Matches
3,Tammy Abraham\Tammy-Abraham,eng ENG,FWMF,Swansea City,19,1997,19.2,0.26,2.24,0.73,32.6,2.24,0.73,0.12,0.36,12.4,0.00,0.00,0.00,0.33,0.33,0.15,-0.07,-0.07,Matches
4,Charlie Adam\Charlie-Adam,sco SCO,MF,Stoke City,31,1985,4.6,0.00,1.96,0.43,22.2,1.97,0.44,0.00,0.00,34.6,0.43,0.00,0.22,0.30,0.15,0.07,-0.30,-0.15,Matches
5,Adrián\Adrian,es ESP,GK,West Ham,30,1987,19.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
6,Ibrahim Afellay\Ibrahim-Afellay,nl NED,MF,Stoke City,31,1986,1.8,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
7,Benik Afobe\Benik-Afobe,cd COD,FWMF,Bournemouth,24,1993,6.8,0.00,1.18,0.44,37.5,1.18,0.44,0.00,0.00,8.1,0.00,0.00,0.00,0.21,0.21,0.18,-0.21,-0.21,Matches
8,Sergio Agüero\Sergio-Aguero,ar ARG,FW,Manchester City,29,1988,21.8,0.96,4.22,1.74,41.3,4.22,1.74,0.18,0.45,13.5,0.05,0.18,0.18,0.76,0.62,0.15,0.20,0.16,Matches
9,Nathan Aké\Nathan-Ake,nl NED,DF,Bournemouth,22,1995,37.3,0.05,0.56,0.21,38.1,0.56,0.21,0.10,0.25,9.7,0.00,0.00,0.00,0.06,0.06,0.11,-0.01,-0.01,Matches
10,Marc Albrighton\Marc-Albrighton,eng ENG,MFFW,Leicester City,27,1989,28.2,0.07,0.74,0.21,28.6,0.74,0.21,0.10,0.33,19.7,0.04,0.00,0.00,0.05,0.05,0.07,0.02,0.02,Matches
11,Toby Alderweireld\Toby-Alderweireld,be BEL,DF,Tottenham,28,1989,13.1,0.00,0.76,0.08,10.0,0.76,0.08,0.00,0.00,20.1,0.00,0.00,0.00,0.05,0.05,0.06,-0.05,-0.05,Matches
12,Trent Alexander-Arnold\Trent-Alexander-Arnold,eng ENG,DF,Liverpool,18,1998,17.5,0.06,0.69,0.34,50.0,0.69,0.34,0.08,0.17,21.5,0.06,0.00,0.00,0.06,0.06,0.08,0.00,0.00,Matches
13,Joe Allen\Joe-Allen,wal WAL,MF,Stoke City,27,1990,34.9,0.06,0.66,0.11,17.4,0.66,0.11,0.09,0.50,17.4,0.00,0.00,0.00,0.07,0.07,0.10,-0.01,-0.01,Matches
14,Dele Alli\Dele-Alli,eng ENG,MFFW,Tottenham,21,1996,32.9,0.27,2.28,0.55,24.0,2.28,0.55,0.12,0.50,14.8,0.00,0.00,0.00,0.28,0.28,0.13,-0.01,-0.01,Matches
15,Marcos Alonso\Marcos-Alonso,es ESP,DFMF,Chelsea,26,1990,31.7,0.22,2.05,0.73,35.4,2.05,0.73,0.11,0.30,16.8,0.28,0.00,0.00,0.13,0.13,0.06,0.09,0.09,Matches
16,Daniel Amartey\Daniel-Amartey,gh GHA,DF,Leicester City,22,1994,5.4,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
17,Ethan Ampadu\Ethan-Ampadu,wal WAL,DF,Chelsea,16,2000,0.1,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
18,Nordin Amrabat\Nordin-Amrabat,ma MAR,FW,Watford,30,1987,2.2,0.00,0.45,0.00,0.0,0.45,0.00,0.00,,12.8,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,Matches
19,Michail Antonio\Michail-Antonio,eng ENG,FWMF,West Ham,27,1990,15.0,0.20,2.47,1.00,40.5,2.46,1.00,0.08,0.20,20.8,0.00,0.00,0.00,0.16,0.16,0.06,0.04,0.04,Matches
20,Scott Arfield\Scott-Arfield,ca CAN,FWMF,Burnley,28,1988,14.8,0.14,1.08,0.34,31.3,1.08,0.34,0.13,0.40,18.6,0.00,0.00,0.00,0.08,0.08,0.07,0.05,0.05,Matches
21,Marko Arnautović\Marko-Arnautovic,at AUT,FWMF,West Ham,28,1989,25.7,0.43,2.72,1.28,47.1,2.72,1.28,0.16,0.33,13.7,0.00,0.00,0.00,0.39,0.39,0.14,0.04,0.04,Matches
22,Harry Arter\Harry-Arter,ie IRL,MF,Bournemouth,27,1989,10.7,0.09,1.03,0.09,9.1,1.03,0.09,0.09,1.00,25.5,0.00,0.00,0.00,0.05,0.05,0.04,0.05,0.05,Matches
23,Christian Atsu\Christian-Atsu,gh GHA,MFFW,Newcastle Utd,25,1992,19.8,0.10,1.77,0.66,37.1,1.77,0.66,0.06,0.15,17.0,0.00,0.00,0.00,0.17,0.17,0.09,-0.07,-0.07,Matches
24,Pierre-Emerick Aubameyang\Pierre-Emerick-Aubameyang,ga GAB,FW,Arsenal,28,1989,11.7,0.85,2.39,1.45,60.7,2.38,1.45,0.32,0.53,13.1,0.09,0.09,0.17,0.71,0.58,0.25,0.15,0.19,Matches
25,Serge Aurier\Serge-Aurier,ci CIV,DF,Tottenham,24,1992,15.9,0.13,1.07,0.38,35.3,1.07,0.38,0.12,0.33,21.7,0.00,0.00,0.00,0.04,0.04,0.04,0.09,0.09,Matches
26,Charlie Austin\Charlie-Austin,eng ENG,FW,Southampton,28,1989,11.5,0.61,4.17,2.09,50.0,4.17,2.08,0.13,0.25,14.8,0.00,0.09,0.09,0.69,0.63,0.15,-0.08,-0.10,Matches
27,André Ayew\Andre-Ayew,gh GHA,FWMF,Swansea City,27,1989,10.6,0.00,1.32,0.66,50.0,1.33,0.66,0.00,0.00,13.0,0.00,0.00,0.00,0.24,0.24,0.18,-0.24,-0.24,Matches
28,André Ayew\Andre-Ayew,gh GHA,FWMF,West Ham,27,1989,9.9,0.30,1.21,0.51,41.7,1.21,0.50,0.25,0.60,12.5,0.00,0.00,0.10,0.26,0.18,0.15,0.04,0.12,Matches
29,Jordan Ayew\Jordan-Ayew,gh GHA,FWMF,Swansea City,25,1991,31.7,0.22,1.89,0.66,35.0,1.89,0.66,0.10,0.29,18.8,0.13,0.03,0.03,0.20,0.17,0.09,0.02,0.02,Matches
30,César Azpilicueta\Cesar-Azpilicueta,es ESP,DF,Chelsea,27,1989,37.0,0.05,0.38,0.11,28.6,0.38,0.11,0.14,0.50,18.8,0.00,0.00,0.00,0.04,0.04,0.09,0.02,0.02,Matches
31,Eric Bailly\Eric-Bailly,ci CIV,DF,Manchester Utd,23,1994,11.1,0.09,0.36,0.09,25.0,0.36,0.09,0.25,1.00,5.0,0.00,0.00,0.00,0.08,0.08,0.22,0.01,0.01,Matches
32,Leighton Baines\Leighton-Baines,eng ENG,DF,Everton,32,1984,21.2,0.09,0.24,0.09,40.0,0.24,0.09,0.00,0.00,24.2,0.09,0.09,0.09,0.09,0.02,0.11,0.00,-0.02,Matches
33,Tiemoué Bakayoko\Tiemoue-Bakayoko,fr FRA,MF,Chelsea,22,1994,23.6,0.08,1.74,0.34,19.5,1.74,0.34,0.05,0.25,17.4,0.00,0.00,0.00,0.14,0.14,0.08,-0.06,-0.06,Matches
34,Sam Baldock\Sam-Baldock,eng ENG,FWMF,Brighton,28,1989,0.4,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
35,Beni Baningime\Beni-Baningime,cd COD,MF,Everton,18,1998,2.2,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
36,Phil Bardsley\Phil-Bardsley,sco SCO,DF,Burnley,32,1985,12.5,0.00,0.16,0.16,100.0,0.16,0.16,0.00,0.00,35.0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,Matches
37,Ross Barkley\Ross-Barkley,eng ENG,MFFW,Chelsea,23,1993,1.4,0.00,1.43,1.43,100.0,1.40,1.40,0.00,0.00,11.5,0.00,0.00,0.00,0.36,0.36,0.27,-0.36,-0.36,Matches
38,Ashley Barnes\Ashley-Barnes,eng ENG,FW,Burnley,27,1989,24.1,0.37,2.61,1.04,39.7,2.62,1.04,0.14,0.36,14.4,0.00,0.00,0.00,0.29,0.29,0.11,0.09,0.09,Matches
39,Harvey Barnes\Harvey-Barnes,eng ENG,MFFW,Leicester City,19,1997,0.1,0.00,10.0,0.00,0.0,9.00,0.00,0.00,,7.0,0.00,0.00,0.00,2.00,2.00,0.17,-2.00,-2.00,Matches
40,Gareth Barry\Gareth-Barry,eng ENG,MF,West Brom,36,1981,21.4,0.05,0.70,0.23,33.3,0.70,0.23,0.07,0.20,18.3,0.05,0.00,0.00,0.05,0.05,0.07,-0.00,-0.00,Matches
41,Kyle Bartley\Kyle-Bartley,eng ENG,DF,Swansea City,26,1991,2.6,0.00,1.15,0.00,0.0,1.15,0.00,0.00,,7.4,0.00,0.00,0.00,0.08,0.08,0.08,-0.08,-0.08,Matches
42,Michy Batshuayi\Michy-Batshuayi,be BEL,FW,Chelsea,23,1993,4.0,0.50,3.25,1.25,38.5,3.25,1.25,0.15,0.40,17.6,0.00,0.00,0.00,0.28,0.28,0.08,0.23,0.23,Matches
43,Moritz Bauer\Moritz-Bauer,at AUT,DFMF,Stoke City,25,1992,14.5,0.00,0.21,0.07,33.3,0.21,0.07,0.00,0.00,18.9,0.00,0.00,0.00,0.02,0.02,0.09,-0.02,-0.02,Matches
44,Jan Bednarek\Jan-Bednarek,pl POL,DF,Southampton,21,1996,4.7,0.21,0.21,0.21,100.0,0.21,0.21,1.00,1.00,8.6,0.00,0.00,0.00,0.02,0.02,0.07,0.19,0.19,Matches
45,Asmir Begović\Asmir-Begovic,ba BIH,GK,Bournemouth,30,1987,38.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
46,Héctor Bellerín\Hector-Bellerin,es ESP,DFMF,Arsenal,22,1995,33.9,0.06,0.83,0.24,28.6,0.83,0.24,0.07,0.25,17.0,0.00,0.00,0.00,0.06,0.06,0.08,-0.01,-0.01,Matches
47,Yohan Benalouane\Yohan-Benalouane,tn TUN,DF,Leicester City,30,1987,1.0,0.00,2.00,1.00,50.0,2.00,1.00,0.00,0.00,17.6,0.00,0.00,0.00,0.10,0.10,0.05,-0.10,-0.10,Matches
48,Christian Benteke\Christian-Benteke,be BEL,FW,Crystal Palace,26,1990,24.9,0.12,2.29,0.68,29.8,2.29,0.68,0.04,0.12,11.3,0.00,0.04,0.08,0.37,0.31,0.14,-0.25,-0.23,Matches
49,Saido Berahino\Saido-Berahino,bi BDI,FW,Stoke City,23,1993,5.5,0.00,1.64,0.55,33.3,1.64,0.55,0.00,0.00,17.7,0.00,0.00,0.18,0.38,0.24,0.15,-0.38,-0.24,Matches
50,Jóhann Berg Guðmundsson\Johann-Berg-Gudmundsson,is ISL,MFFW,Burnley,26,1990,31.5,0.06,1.75,0.67,38.2,1.75,0.67,0.04,0.10,21.6,0.19,0.00,0.00,0.11,0.11,0.07,-0.05,-0.05,Matches
51,Ryan Bertrand\Ryan-Bertrand,eng ENG,DF,Southampton,27,1989,34.8,0.00,0.57,0.11,20.0,0.57,0.11,0.00,0.00,20.0,0.09,0.00,0.00,0.05,0.05,0.09,-0.05,-0.05,Matches
52,Muhamed Bešić\Muhamed-Besic,ba BIH,MF,Everton,24,1992,0.5,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
53,Philip Billing\Philip-Billing,dk DEN,MF,Huddersfield,21,1996,8.5,0.00,0.94,0.24,25.0,0.94,0.24,0.00,0.00,27.7,0.00,0.00,0.00,0.01,0.01,0.02,-0.01,-0.01,Matches
54,Mame Biram Diouf\Mame-Biram-Diouf,sn SEN,FWMF,Stoke City,29,1987,28.8,0.21,2.05,0.69,33.9,2.05,0.69,0.10,0.30,13.1,0.00,0.00,0.00,0.25,0.25,0.12,-0.05,-0.05,Matches
55,Daley Blind\Daley-Blind,nl NED,DFMF,Manchester Utd,27,1990,4.0,0.00,0.75,0.00,0.0,0.75,0.00,0.00,,20.8,0.00,0.00,0.00,0.03,0.03,0.04,-0.03,-0.03,Matches
56,Jeremie Boga\Jeremie-Boga,ci CIV,MF,Chelsea,20,1997,0.2,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
57,Yannick Bolasie\Yannick-Bolasie,cd COD,FWMF,Everton,28,1989,9.5,0.11,2.11,0.63,30.0,2.12,0.63,0.05,0.17,16.0,0.00,0.00,0.00,0.15,0.15,0.07,-0.04,-0.04,Matches
58,Gaëtan Bong\Gaetan-Bong,cm CMR,DF,Brighton,29,1988,24.8,0.00,0.16,0.04,25.0,0.16,0.04,0.00,0.00,23.7,0.00,0.00,0.00,0.01,0.01,0.08,-0.01,-0.01,Matches
59,Wilfried Bony\Wilfried-Bony,ci CIV,FW,Swansea City,28,1988,7.9,0.25,2.53,0.89,35.0,2.55,0.89,0.10,0.29,16.9,0.00,0.00,0.00,0.19,0.19,0.08,0.06,0.06,Matches
60,Sofiane Boufal\Sofiane-Boufal,ma MAR,FWMF,Southampton,23,1993,13.5,0.15,2.07,0.44,21.4,2.07,0.44,0.07,0.33,17.3,0.00,0.00,0.00,0.13,0.13,0.06,0.01,0.01,Matches
61,Robbie Brady\Robbie-Brady,ie IRL,MFFW,Burnley,25,1992,14.2,0.07,1.69,0.42,25.0,1.69,0.42,0.04,0.17,22.1,0.35,0.00,0.00,0.09,0.09,0.05,-0.02,-0.02,Matches
62,Claudio Bravo\Claudio-Bravo,cl CHI,GK,Manchester City,34,1983,2.5,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
63,Miguel Britos\Miguel-Britos,uy URU,DF,Watford,32,1985,8.9,0.11,0.34,0.22,66.7,0.34,0.23,0.33,0.50,18.8,0.00,0.00,0.00,0.10,0.10,0.30,0.01,0.01,Matches
64,Leon Britton\Leon-Britton,eng ENG,MF,Swansea City,34,1982,3.4,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
65,Izzy Brown\Izzy-Brown,eng ENG,MFFW,Brighton,20,1997,3.5,0.00,0.57,0.29,50.0,0.58,0.29,0.00,0.00,16.6,0.00,0.00,0.00,0.06,0.06,0.10,-0.06,-0.06,Matches
66,Bruno\Bruno,es ESP,DF,Brighton,36,1980,22.4,0.00,0.09,0.04,50.0,0.09,0.04,0.00,0.00,20.9,0.00,0.00,0.00,0.00,0.00,0.04,-0.00,-0.00,Matches
67,Chris Brunt\Chris-Brunt,nir NIR,MFDF,West Brom,32,1984,21.3,0.00,1.17,0.23,20.0,1.17,0.23,0.00,0.00,25.9,0.38,0.00,0.00,0.08,0.08,0.07,-0.08,-0.08,Matches
68,Oliver Burke\Oliver-Burke,sco SCO,FWMF,West Brom,20,1997,4.1,0.00,0.98,0.00,0.0,0.98,0.00,0.00,,15.9,0.00,0.00,0.00,0.10,0.10,0.10,-0.10,-0.10,Matches
69,Jack Butland\Jack-Butland,eng ENG,GK,Stoke City,24,1993,35.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
70,Sam Byram\Sam-Byram,eng ENG,DF,West Ham,23,1993,2.8,0.00,1.79,0.00,0.0,1.81,0.00,0.00,,13.5,0.00,0.00,0.00,0.18,0.18,0.10,-0.18,-0.18,Matches
71,Willy Caballero\Willy-Caballero,ar ARG,GK,Chelsea,35,1981,3.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
72,Yohan Cabaye\Yohan-Cabaye,fr FRA,MF,Crystal Palace,31,1986,26.4,0.00,1.44,0.38,26.3,1.44,0.38,0.00,0.00,24.7,0.15,0.00,0.00,0.09,0.09,0.06,-0.09,-0.09,Matches
73,Gary Cahill\Gary-Cahill,eng ENG,DF,Chelsea,31,1985,23.2,0.00,0.39,0.13,33.3,0.39,0.13,0.00,0.00,19.7,0.00,0.00,0.00,0.02,0.02,0.04,-0.02,-0.02,Matches
74,Dominic Calvert-Lewin\Dominic-Calvert-Lewin,eng ENG,FWMF,Everton,20,1997,20.9,0.19,2.06,0.77,37.2,2.06,0.77,0.09,0.25,14.4,0.00,0.00,0.00,0.22,0.22,0.10,-0.03,-0.02,Matches
75,Geoff Cameron\Geoff-Cameron,us USA,DFMF,Stoke City,32,1985,16.9,0.00,0.30,0.00,0.0,0.30,0.00,0.00,,12.9,0.00,0.00,0.00,0.02,0.02,0.07,-0.02,-0.02,Matches
76,Tyrese Campbell\Tyrese-Campbell,eng ENG,FWMF,Stoke City,17,1999,0.9,0.00,2.22,1.11,50.0,2.28,1.14,0.00,0.00,11.7,0.00,0.00,0.00,0.11,0.11,0.07,-0.11,-0.11,Matches
77,Emre Can\Emre-Can,de GER,MF,Liverpool,23,1994,23.2,0.13,1.25,0.43,34.5,1.25,0.43,0.10,0.30,19.8,0.04,0.00,0.00,0.07,0.07,0.06,0.06,0.06,Matches
78,Étienne Capoue\Etienne-Capoue,fr FRA,MF,Watford,29,1988,17.1,0.06,1.46,0.23,16.0,1.46,0.23,0.04,0.25,25.9,0.00,0.00,0.00,0.06,0.06,0.05,-0.01,-0.01,Matches
79,Michael Carrick\Michael-Carrick,eng ENG,MF,Manchester Utd,36,1981,1.2,0.00,1.67,0.83,50.0,1.65,0.83,0.00,0.00,14.9,0.00,0.00,0.00,0.17,0.17,0.09,-0.17,-0.17,Matches
80,André Carrillo\Andre-Carrillo,pe PER,FWMF,Watford,26,1991,17.1,0.06,1.35,0.12,8.7,1.34,0.12,0.04,0.50,17.8,0.00,0.00,0.00,0.12,0.12,0.09,-0.06,-0.06,Matches
81,Guido Carrillo\Guido-Carrillo,ar ARG,FW,Southampton,26,1991,5.0,0.00,1.60,0.80,50.0,1.60,0.80,0.00,0.00,12.8,0.00,0.00,0.00,0.10,0.10,0.07,-0.10,-0.10,Matches
82,Andy Carroll\Andy-Carroll,eng ENG,FWMF,West Ham,28,1989,8.3,0.36,3.37,0.84,25.0,3.36,0.84,0.11,0.43,16.0,0.00,0.00,0.00,0.14,0.14,0.04,0.22,0.22,Matches
83,Tom Carroll\Tom-Carroll,eng ENG,MF,Swansea City,25,1992,28.6,0.00,0.73,0.17,23.8,0.74,0.18,0.00,0.00,22.5,0.17,0.00,0.00,0.03,0.03,0.05,-0.03,-0.03,Matches
84,Craig Cathcart\Craig-Cathcart,nir NIR,DF,Watford,28,1989,5.8,0.00,0.52,0.34,66.7,0.52,0.34,0.00,0.00,8.6,0.00,0.00,0.00,0.03,0.03,0.07,-0.03,-0.03,Matches
85,Petr Čech\Petr-Cech,cz CZE,GK,Arsenal,35,1982,33.8,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
86,Nacer Chadli\Nacer-Chadli,be BEL,FWMF,West Brom,27,1989,2.9,0.34,1.72,0.69,40.0,1.73,0.69,0.20,0.50,23.7,0.69,0.00,0.00,0.07,0.07,0.05,0.28,0.28,Matches
87,Nathaniel Chalobah\Nathaniel-Chalobah,eng ENG,MF,Watford,22,1994,5.0,0.00,2.40,0.80,33.3,2.42,0.81,0.00,0.00,22.3,0.00,0.00,0.00,0.20,0.20,0.08,-0.20,-0.20,Matches
88,Calum Chambers\Calum-Chambers,eng ENG,DF,Arsenal,22,1995,9.6,0.00,0.94,0.31,33.3,0.94,0.31,0.00,0.00,13.1,0.00,0.00,0.00,0.13,0.13,0.13,-0.13,-0.13,Matches
89,Ben Chilwell\Ben-Chilwell,eng ENG,DF,Leicester City,20,1996,20.6,0.00,0.24,0.05,20.0,0.24,0.05,0.00,0.00,26.9,0.00,0.00,0.00,0.00,0.00,0.03,-0.00,-0.00,Matches
90,Hamza Choudhury\Hamza-Choudhury,eng ENG,MF,Leicester City,19,1997,4.2,0.00,0.48,0.00,0.0,0.48,0.00,0.00,,30.8,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,Matches
91,Andreas Christensen\Andreas-Christensen,dk DEN,DF,Chelsea,21,1996,23.2,0.00,0.56,0.04,7.7,0.56,0.04,0.00,0.00,8.9,0.00,0.00,0.00,0.05,0.05,0.09,-0.05,-0.05,Matches
92,Lee Chung-yong\Lee-Chung-yong,kr KOR,FW,Crystal Palace,29,1988,1.5,0.00,0.67,0.00,0.0,0.67,0.00,0.00,,12.5,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,Matches
93,Ciaran Clark\Ciaran-Clark,ie IRL,DF,Newcastle Utd,27,1989,19.4,0.10,0.57,0.21,36.4,0.57,0.21,0.18,0.50,7.6,0.00,0.00,0.00,0.10,0.10,0.19,0.00,0.00,Matches
94,Tom Cleverley\Tom-Cleverley,eng ENG,MF,Watford,27,1989,21.1,0.05,0.66,0.14,21.4,0.66,0.14,0.07,0.33,20.4,0.05,0.00,0.05,0.09,0.05,0.07,-0.04,0.00,Matches
