Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive,PassDead,Drib,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,Drib,Sh,Fld,Def,OG,Matches
468,Ki Sung-yueng\Ki-Sung-yueng,kr KOR,MF,Swansea City,28,1989,20.8,1.44,1.44,0.82,0.58,0.00,0.05,0.00,0.00,0.14,0.14,0.05,0.10,0.00,0.00,0.00,0.00,0.00,Matches
469,Andrew Surman\Andrew-Surman,eng ENG,MF,Bournemouth,30,1986,20.6,1.94,1.94,1.50,0.24,0.10,0.00,0.10,0.00,0.34,0.34,0.15,0.15,0.05,0.00,0.00,0.00,0.00,Matches
470,Markus Suttner\Markus-Suttner,at AUT,DF,Brighton,30,1987,13.1,0.92,0.92,0.69,0.15,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
471,Lasse Sørensen\Lasse-Sorensen,dk DEN,MF,Stoke City,17,1999,0.8,2.50,2.37,1.25,1.25,0.00,0.00,0.00,0.00,1.25,1.18,0.00,1.25,0.00,0.00,0.00,0.00,0.00,Matches
472,Alexander Sørloth\Alexander-Sorloth,no NOR,FW,Crystal Palace,21,1995,4.0,3.50,3.50,2.25,0.00,0.25,0.75,0.00,0.25,0.25,0.25,0.25,0.00,0.00,0.00,0.00,0.00,0.00,Matches
473,Dušan Tadić\Dusan-Tadic,rs SRB,MFFW,Southampton,28,1988,31.0,3.52,3.49,2.81,0.29,0.19,0.06,0.13,0.03,0.23,0.22,0.23,0.00,0.00,0.00,0.00,0.00,0.00,Matches
474,Matt Targett\Matt-Targett,eng ENG,DF,Southampton,21,1995,1.8,0.56,0.54,0.00,0.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
475,James Tarkowski\James-Tarkowski,eng ENG,DF,Burnley,24,1992,31.0,0.55,0.55,0.52,0.00,0.03,0.00,0.00,0.00,0.03,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00,Matches
476,Charlie Taylor\Charlie-Taylor,eng ENG,DF,Burnley,23,1993,10.6,1.13,1.14,0.85,0.00,0.09,0.00,0.09,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
477,James Tomkins\James-Tomkins,eng ENG,DF,Crystal Palace,28,1989,26.5,0.23,0.23,0.15,0.04,0.00,0.04,0.00,0.00,0.04,0.04,0.00,0.00,0.00,0.04,0.00,0.00,0.00,Matches
478,Cenk Tosun\Cenk-Tosun,tr TUR,FW,Everton,26,1991,11.0,2.00,2.00,1.73,0.00,0.09,0.09,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
479,Yaya Touré\Yaya-Toure,ci CIV,MF,Manchester City,34,1983,2.6,4.62,4.74,4.62,0.00,0.00,0.00,0.00,0.00,1.15,1.18,1.15,0.00,0.00,0.00,0.00,0.00,0.00,Matches
480,Andros Townsend\Andros-Townsend,eng ENG,FWMF,Crystal Palace,26,1991,34.7,3.52,3.51,2.25,0.49,0.23,0.17,0.20,0.17,0.35,0.35,0.23,0.03,0.03,0.00,0.06,0.00,0.00,Matches
481,Kieran Trippier\Kieran-Trippier,eng ENG,DFMF,Tottenham,26,1990,21.3,3.15,3.15,2.44,0.61,0.05,0.00,0.05,0.00,0.38,0.38,0.28,0.09,0.00,0.00,0.00,0.00,0.00,Matches
482,Axel Tuanzebe\Axel-Tuanzebe,eng ENG,FW,Manchester Utd,19,1997,0.0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
483,Josh Tymon\Josh-Tymon,eng ENG,DF,Stoke City,18,1999,1.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
484,Leonardo Ulloa\Leonardo-Ulloa,ar ARG,FW,Leicester City,31,1986,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
485,Leonardo Ulloa\Leonardo-Ulloa,ar ARG,FW,Brighton,31,1986,3.0,2.67,2.76,2.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
486,Antonio Valencia\Antonio-Valencia,ec ECU,DF,Manchester Utd,31,1985,30.4,1.68,1.67,1.51,0.00,0.07,0.00,0.10,0.00,0.10,0.10,0.10,0.00,0.00,0.00,0.00,0.00,0.00,Matches
487,Jamie Vardy\Jamie-Vardy,eng ENG,FW,Leicester City,30,1987,36.1,1.63,1.63,1.19,0.00,0.11,0.14,0.17,0.03,0.14,0.14,0.08,0.00,0.00,0.00,0.06,0.00,0.00,Matches
488,Jan Vertonghen\Jan-Vertonghen,be BEL,DF,Tottenham,30,1987,35.6,0.93,0.93,0.79,0.03,0.03,0.06,0.03,0.00,0.03,0.03,0.00,0.00,0.00,0.03,0.00,0.00,0.00,Matches
489,Nikola Vlašić\Nikola-Vlasic,hr CRO,FWMF,Everton,19,1997,6.4,2.97,2.98,2.50,0.00,0.31,0.00,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
490,Sam Vokes\Sam-Vokes,wal WAL,FW,Burnley,27,1989,11.1,1.35,1.38,0.72,0.00,0.00,0.36,0.27,0.00,0.18,0.18,0.00,0.00,0.00,0.18,0.00,0.00,0.00,Matches
491,Michel Vorm\Michel-Vorm,nl NED,GK,Tottenham,33,1983,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
492,Molla Wagué\Molla-Wague,ml MLI,DF,Watford,26,1991,4.9,0.20,0.20,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
493,Theo Walcott\Theo-Walcott,eng ENG,FWMF,Everton,28,1989,12.8,2.73,2.73,1.56,0.08,0.31,0.16,0.63,0.00,0.39,0.39,0.31,0.00,0.08,0.00,0.00,0.00,0.00,Matches
494,Theo Walcott\Theo-Walcott,eng ENG,MFFW,Arsenal,28,1989,0.8,1.25,1.43,1.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
495,Kyle Walker\Kyle-Walker,eng ENG,DF,Manchester City,27,1990,30.9,1.75,1.74,1.59,0.03,0.03,0.00,0.06,0.03,0.29,0.29,0.29,0.00,0.00,0.00,0.00,0.00,0.00,Matches
496,Kyle Walker-Peters\Kyle-Walker-Peters,eng ENG,DF,Tottenham,20,1997,2.1,3.33,3.35,2.86,0.00,0.00,0.00,0.48,0.00,0.95,0.96,0.95,0.00,0.00,0.00,0.00,0.00,0.00,Matches
497,Jonathan Walters\Jonathan-Walters,ie IRL,FW,Burnley,33,1983,0.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
498,Aaron Wan-Bissaka\Aaron-Wan-Bissaka,eng ENG,DF,Crystal Palace,19,1997,7.0,1.00,1.00,0.86,0.00,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
499,Victor Wanyama\Victor-Wanyama,ke KEN,MF,Tottenham,26,1991,9.4,1.60,1.61,1.17,0.00,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.00,0.00,0.00,0.00,0.00,0.00,Matches
500,Joel Ward\Joel-Ward,eng ENG,DF,Crystal Palace,27,1989,17.9,0.84,0.84,0.73,0.00,0.00,0.06,0.06,0.00,0.06,0.06,0.06,0.00,0.00,0.00,0.00,0.00,0.00,Matches
501,Stephen Ward\Stephen-Ward,ie IRL,DF,Burnley,31,1985,27.3,0.92,0.91,0.70,0.04,0.04,0.04,0.11,0.00,0.11,0.11,0.11,0.00,0.00,0.00,0.00,0.00,0.00,Matches
502,James Ward-Prowse\James-Ward-Prowse,eng ENG,FWMF,Southampton,22,1994,19.1,2.46,2.47,1.10,1.15,0.10,0.10,0.00,0.00,0.31,0.32,0.05,0.21,0.00,0.05,0.00,0.00,0.00,Matches
503,Ben Watson\Ben-Watson,eng ENG,MF,Watford,32,1985,5.1,1.18,1.18,0.59,0.39,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
504,Danny Welbeck\Danny-Welbeck,eng ENG,FWMF,Arsenal,26,1990,13.3,2.93,2.96,1.88,0.00,0.38,0.08,0.53,0.08,0.23,0.23,0.23,0.00,0.00,0.00,0.00,0.00,0.00,Matches
505,Nahki Wells\Nahki-Wells,bm BER,FW,Burnley,27,1990,0.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
506,Ashley Westwood\Ashley-Westwood,eng ENG,MF,Burnley,27,1990,12.3,1.06,1.06,0.89,0.08,0.00,0.08,0.00,0.00,0.16,0.16,0.08,0.00,0.00,0.08,0.00,0.00,0.00,Matches
507,Dean Whitehead\Dean-Whitehead,eng ENG,MF,Huddersfield,35,1982,0.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
508,Georginio Wijnaldum\Georginio-Wijnaldum,nl NED,MF,Liverpool,26,1990,26.5,1.92,1.92,1.70,0.00,0.08,0.08,0.04,0.04,0.23,0.23,0.23,0.00,0.00,0.00,0.00,0.00,0.00,Matches
509,Ashley Williams\Ashley-Williams,wal WAL,DF,Everton,32,1984,20.4,0.34,0.34,0.29,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
510,Danny Williams\Danny-Williams,us USA,MF,Huddersfield,28,1989,12.5,0.96,0.97,0.80,0.00,0.00,0.00,0.00,0.16,0.08,0.08,0.08,0.00,0.00,0.00,0.00,0.00,0.00,Matches
511,Willian\Willian,br BRA,FWMF,Chelsea,28,1988,21.0,5.33,5.35,3.52,0.71,0.38,0.29,0.33,0.10,0.67,0.67,0.38,0.05,0.05,0.10,0.05,0.05,0.00,Matches
512,Joe Willock\Joe-Willock,eng ENG,MF,Arsenal,17,1999,0.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
513,Jack Wilshere\Jack-Wilshere,eng ENG,MF,Arsenal,25,1992,13.3,3.08,3.11,2.11,0.00,0.30,0.08,0.53,0.08,0.38,0.38,0.30,0.00,0.08,0.00,0.00,0.00,0.00,Matches
514,Callum Wilson\Callum-Wilson,eng ENG,FW,Bournemouth,25,1992,22.0,1.95,1.94,1.50,0.09,0.14,0.05,0.18,0.00,0.32,0.32,0.23,0.00,0.05,0.00,0.05,0.00,0.00,Matches
515,Kevin Wimmer\Kevin-Wimmer,at AUT,DF,Stoke City,24,1992,14.7,0.48,0.48,0.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
516,Harry Winks\Harry-Winks,eng ENG,MF,Tottenham,21,1996,8.6,1.86,1.87,1.74,0.00,0.00,0.00,0.00,0.12,0.35,0.35,0.35,0.00,0.00,0.00,0.00,0.00,0.00,Matches
517,Chris Wood\Chris-Wood,nz NZL,FW,Burnley,25,1991,18.0,1.44,1.43,1.06,0.00,0.11,0.11,0.11,0.06,0.28,0.28,0.11,0.00,0.00,0.11,0.00,0.06,0.00,Matches
518,Ben Woodburn\Ben-Woodburn,wal WAL,MF,Liverpool,17,1999,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
519,Granit Xhaka\Granit-Xhaka,ch SUI,MF,Arsenal,24,1992,36.2,2.65,2.65,2.02,0.47,0.03,0.06,0.03,0.06,0.44,0.44,0.25,0.14,0.00,0.03,0.00,0.03,0.00,Matches
520,Claudio Yacob\Claudio-Yacob,ar ARG,MF,West Brom,30,1987,10.0,0.60,0.60,0.40,0.00,0.00,0.00,0.20,0.00,0.10,0.10,0.10,0.00,0.00,0.00,0.00,0.00,0.00,Matches
521,DeAndre Yedlin\DeAndre-Yedlin,us USA,DF,Newcastle Utd,24,1993,31.6,1.61,1.62,1.23,0.13,0.03,0.00,0.13,0.09,0.06,0.06,0.06,0.00,0.00,0.00,0.00,0.00,0.00,Matches
522,Maya Yoshida\Maya-Yoshida,jp JPN,DF,Southampton,28,1988,22.8,0.48,0.48,0.31,0.00,0.00,0.13,0.04,0.00,0.04,0.04,0.00,0.00,0.00,0.00,0.04,0.00,0.00,Matches
523,Ashley Young\Ashley-Young,eng ENG,DF,Manchester Utd,32,1985,27.1,2.03,2.02,1.51,0.15,0.11,0.15,0.07,0.04,0.33,0.33,0.22,0.00,0.00,0.07,0.04,0.00,0.00,Matches
524,Pablo Zabaleta\Pablo-Zabaleta,ar ARG,DFMF,West Ham,32,1985,36.5,0.99,0.98,0.85,0.11,0.03,0.00,0.00,0.00,0.03,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00,Matches
525,Wilfried Zaha\Wilfried-Zaha,ci CIV,FW,Crystal Palace,24,1992,28.3,3.96,3.95,2.51,0.00,0.67,0.21,0.42,0.14,0.46,0.46,0.28,0.00,0.11,0.00,0.07,0.00,0.00,Matches
526,Davide Zappacosta\Davide-Zappacosta,it ITA,DFMF,Chelsea,25,1992,12.2,1.97,1.97,1.72,0.08,0.00,0.16,0.00,0.00,0.25,0.25,0.16,0.00,0.00,0.08,0.00,0.00,0.00,Matches
527,Marvin Zeegelaar\Marvin-Zeegelaar,nl NED,DFMF,Watford,26,1990,11.0,0.82,0.81,0.82,0.00,0.00,0.00,0.00,0.00,0.09,0.09,0.09,0.00,0.00,0.00,0.00,0.00,0.00,Matches
528,Oleksandr Zinchenko\Oleksandr-Zinchenko,ua UKR,DF,Manchester City,20,1996,5.9,2.37,2.36,2.03,0.34,0.00,0.00,0.00,0.00,0.34,0.34,0.34,0.00,0.00,0.00,0.00,0.00,0.00,Matches
529,Kurt Zouma\Kurt-Zouma,fr FRA,DF,Stoke City,22,1994,32.1,0.62,0.62,0.47,0.00,0.06,0.06,0.00,0.03,0.06,0.06,0.06,0.00,0.00,0.00,0.00,0.00,0.00,Matches
