Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
363,Dejan Lovren\Dejan-Lovren,hr CRO,DF,eng Liverpool,29,1989,2.0,0.00,0.00,0.00,0.50,1.50,0.00,0.00,1.00,2.50,0.00,0.00,0.00,5.50,1.00,2.00,33.3,Matches
364,Hirving Lozano\Hirving-Lozano,mx MEX,FW,nl PSV Eindhoven,23,1995,6.0,0.17,0.00,0.00,1.50,4.00,1.17,2.50,1.00,0.83,0.00,0.00,0.00,5.17,0.33,0.83,28.6,Matches
365,José Luis Gayà\Jose-Luis-Gaya,es ESP,DF,es Valencia,23,1995,5.0,0.60,0.00,0.00,1.00,0.80,0.20,3.00,0.80,0.60,0.00,0.00,0.00,8.60,0.60,1.20,33.3,Matches
366,Filipe Luís\Filipe-Luis,br BRA,DF,es Atlético Madrid,32,1985,4.5,0.44,0.00,0.00,0.67,1.11,0.00,2.89,2.22,2.67,0.00,0.00,0.00,10.2,0.67,0.44,60.0,Matches
367,Romelu Lukaku\Romelu-Lukaku,be BEL,FW,eng Manchester Utd,25,1993,6.1,0.16,0.00,0.00,0.98,0.33,1.15,1.15,0.16,0.16,0.00,0.00,0.00,2.13,2.30,1.48,60.9,Matches
368,Mikhail Lysov\Mikhail-Lysov,ru RUS,FW,ru Loko Moscow,20,1998,0.1,0.00,0.00,0.00,10.0,10.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.0,0.00,0.00,,Matches
369,Lisandro Magallán\Lisandro-Magallan,ar ARG,DF,nl Ajax,24,1993,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.00,20.0,0.0,Matches
370,Hörður Magnússon\Hordur-Magnusson,is ISL,DFMF,ru CSKA Moscow,25,1993,2.6,0.38,0.38,0.38,0.77,0.00,0.00,0.38,1.54,0.38,0.00,0.00,0.00,7.69,4.23,1.54,73.3,Matches
371,Riyad Mahrez\Riyad-Mahrez,dz ALG,FW,eng Manchester City,27,1991,4.3,0.23,0.00,0.00,1.40,0.70,0.00,6.05,0.47,1.40,0.00,0.00,0.00,7.44,0.23,0.70,25.0,Matches
372,Maicon\Maicon,br BRA,DF,tr Galatasaray,29,1988,3.2,0.31,0.00,0.00,0.94,1.88,0.00,0.00,1.25,1.25,0.00,0.00,0.00,17.2,2.19,0.63,77.8,Matches
373,Nikola Maksimović\Nikola-Maksimovic,rs SRB,DF,it Napoli,26,1991,4.8,0.21,0.00,0.00,1.67,1.46,0.00,0.21,1.25,0.63,0.00,0.00,0.00,10.8,2.29,2.71,45.8,Matches
374,Malcom\Malcom,br BRA,FW,es Barcelona,21,1997,0.5,0.00,0.00,0.00,0.00,4.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,10.0,0.00,2.00,0.0,Matches
375,Donyell Malen\Donyell-Malen,nl NED,FWMF,nl PSV Eindhoven,19,1999,2.0,0.00,0.00,0.00,2.00,3.00,0.50,1.50,0.00,1.00,0.00,0.00,0.00,4.00,0.50,2.50,16.7,Matches
376,Mario Mandžukić\Mario-Mandzukic,hr CRO,FW,it Juventus,32,1986,6.4,0.00,0.00,0.00,1.09,1.09,0.47,0.78,0.00,1.09,0.00,0.00,0.00,4.06,3.44,2.19,61.1,Matches
377,Sadio Mané\Sadio-Mane,sn SEN,FW,eng Liverpool,26,1992,12.8,0.16,0.00,0.00,1.72,1.95,1.09,1.64,0.47,1.09,0.16,0.00,0.00,5.94,0.94,1.80,34.3,Matches
378,Kostas Manolas\Kostas-Manolas,gr GRE,DF,it Roma,27,1991,7.3,0.00,0.00,0.00,0.55,0.41,0.00,0.00,0.82,1.23,0.00,0.00,0.00,12.2,2.19,1.51,59.3,Matches
379,Petros Mantalos\Petros-Mantalos,gr GRE,FWMF,gr AEK Athens,26,1991,4.8,0.21,0.00,0.00,1.25,1.67,0.42,1.67,0.63,0.83,0.00,0.00,0.00,5.63,0.21,0.83,20.0,Matches
380,Fernando Marçal\Fernando-Marcal,br BRA,DF,fr Lyon,29,1989,3.0,0.67,0.00,0.00,1.33,1.33,0.00,0.67,1.67,0.33,0.00,0.00,0.00,10.0,0.00,0.67,0.0,Matches
381,Iván Marcano\Ivan-Marcano,es ESP,DF,it Roma,31,1987,1.8,0.00,0.00,0.00,1.11,0.56,0.00,0.00,1.11,0.00,0.00,0.00,0.00,11.1,3.89,1.11,77.8,Matches
382,Marcelo\Marcelo,br BRA,DF,es Real Madrid,30,1988,3.8,0.00,0.00,0.00,0.26,0.79,0.53,3.95,0.79,1.05,0.00,0.00,0.00,6.58,0.53,0.79,40.0,Matches
383,Marcelo\Marcelo,br BRA,DF,fr Lyon,31,1987,8.0,0.00,0.00,0.00,0.75,0.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,8.00,1.75,0.38,82.4,Matches
384,Moussa Marega\Moussa-Marega,ml MLI,FWMF,pt Porto,27,1991,9.3,0.11,0.00,0.00,1.94,1.18,1.40,1.29,0.43,0.43,0.11,0.00,0.00,3.66,1.08,2.04,34.5,Matches
385,José María Giménez\Jose-Maria-Gimenez,uy URU,DF,es Atlético Madrid,23,1995,4.0,0.75,0.00,0.00,1.75,1.00,0.00,0.00,1.25,1.75,0.00,0.00,0.00,9.00,1.75,1.25,58.3,Matches
386,Mariano\Mariano,br BRA,DF,tr Galatasaray,32,1986,2.0,0.00,0.00,0.00,1.00,0.50,0.50,1.00,2.00,1.00,0.00,0.50,0.00,7.00,0.00,0.00,,Matches
387,Mariano\Mariano,do DOM,FW,es Real Madrid,24,1993,0.9,0.00,0.00,0.00,4.44,2.22,2.22,0.00,0.00,1.11,0.00,0.00,0.00,4.44,3.33,3.33,50.0,Matches
388,Marko Marin\Marko-Marin,de GER,MFFW,rs Red Star,29,1989,4.6,0.22,0.00,0.00,0.87,1.74,0.43,1.74,0.22,0.87,0.00,0.00,0.00,5.22,0.00,0.00,,Matches
389,Guilherme Marinato\Guilherme-Marinato,ru RUS,GK,ru Loko Moscow,32,1985,6.0,0.17,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.50,0.00,0.00,,Matches
390,Marlos\Marlos,ua UKR,FWMF,ua Shakhtar,30,1988,2.9,0.00,0.00,0.00,1.03,1.03,0.00,0.34,0.69,1.38,0.00,0.00,0.00,5.52,0.00,0.34,0.0,Matches
391,Marquinhos\Marquinhos,br BRA,MFDF,fr Paris S-G,24,1994,7.0,0.29,0.00,0.00,1.14,0.29,0.14,0.00,1.29,0.86,0.00,0.00,0.00,9.86,0.71,1.00,41.7,Matches
392,Anthony Martial\Anthony-Martial,fr FRA,FWMF,eng Manchester Utd,22,1995,5.6,0.18,0.00,0.00,1.25,1.79,0.54,2.32,0.54,0.54,0.00,0.00,0.00,5.36,0.18,0.89,16.7,Matches
393,Javi Martínez\Javi-Martinez,es ESP,MF,de Bayern Munich,29,1988,5.8,0.17,0.00,0.00,1.90,2.41,0.17,0.17,2.41,2.07,0.00,0.00,0.00,14.5,3.10,1.03,75.0,Matches
394,Lautaro Martínez\Lautaro-Martinez,ar ARG,MFFW,it Inter,20,1997,0.6,1.67,0.00,0.00,6.67,3.33,0.00,1.67,0.00,0.00,0.00,0.00,0.00,10.0,0.00,6.67,0.0,Matches
395,Gelson Martins\Gelson-Martins,pt POR,MFFW,es Atlético Madrid,23,1995,1.0,0.00,0.00,0.00,0.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,11.0,0.00,2.00,0.0,Matches
396,Omar Mascarell\Omar-Mascarell,es ESP,MF,de Schalke 04,25,1993,2.5,0.80,0.00,0.00,1.60,0.80,0.00,0.00,2.00,2.00,0.00,0.00,0.00,10.0,0.80,1.60,33.3,Matches
397,Han-Noah Massengo\Han-Noah-Massengo,fr FRA,MF,fr Monaco,17,2001,2.0,0.00,0.00,0.00,0.00,1.50,0.00,1.00,1.50,2.00,0.00,0.00,0.00,8.00,0.50,0.00,100.0,Matches
398,Clinton Mata\Clinton-Mata,ao ANG,DFMF,be Club Brugge,25,1992,2.3,0.00,0.00,0.00,0.43,1.30,0.00,1.30,0.43,4.78,0.00,0.00,0.00,10.4,0.43,1.30,25.0,Matches
399,Juan Mata\Juan-Mata,es ESP,FWMF,eng Manchester Utd,30,1988,3.1,0.00,0.00,0.00,0.65,0.65,0.32,2.90,0.32,0.97,0.00,0.00,0.00,3.23,0.00,0.32,0.0,Matches
400,Nemanja Matić\Nemanja-Matic,rs SRB,MF,eng Manchester Utd,29,1988,6.0,0.33,0.00,0.00,1.17,1.00,0.33,0.50,1.67,1.50,0.00,0.00,0.00,11.2,1.33,1.17,53.3,Matches
401,Joël Matip\Joel-Matip,cm CMR,DF,eng Liverpool,26,1991,8.0,0.25,0.00,0.00,1.00,0.75,0.00,0.00,2.50,1.63,0.00,0.00,0.13,12.4,1.88,0.63,75.0,Matches
402,Blaise Matuidi\Blaise-Matuidi,fr FRA,MF,it Juventus,31,1987,7.6,0.26,0.00,0.00,1.58,0.53,0.13,0.92,1.18,1.45,0.00,0.00,0.00,6.05,1.05,1.05,50.0,Matches
403,Mykola Matviyenko\Mykola-Matviyenko,ua UKR,DF,ua Shakhtar,22,1996,5.0,0.20,0.00,0.00,0.80,0.80,0.20,0.60,2.40,1.40,0.00,0.00,0.00,7.00,1.00,0.80,55.6,Matches
404,Eric Maxim Choupo-Moting\Eric-Maxim-Choupo-Moting,cm CMR,FW,fr Paris S-G,29,1989,0.6,0.00,0.00,0.00,1.67,0.00,3.33,1.67,0.00,1.67,0.00,0.00,0.00,10.0,5.00,1.67,75.0,Matches
405,Maycon\Maycon,br BRA,MF,ua Shakhtar,21,1997,5.0,0.00,0.00,0.00,0.40,0.20,0.00,0.60,1.40,0.60,0.00,0.00,0.00,7.00,0.00,0.20,0.0,Matches
406,Noussair Mazraoui\Noussair-Mazraoui,ma MAR,DF,nl Ajax,20,1997,9.2,0.33,0.00,0.00,1.63,0.87,0.11,0.76,1.30,2.93,0.00,0.00,0.00,10.0,0.87,0.98,47.1,Matches
407,Kevin Mbabu\Kevin-Mbabu,ch SUI,DF,ch Young Boys,23,1995,5.0,0.40,0.00,0.00,1.60,1.40,0.00,4.00,0.60,3.00,0.00,0.20,0.00,7.80,2.20,0.40,84.6,Matches
408,Kylian Mbappé\Kylian-Mbappe,fr FRA,FW,fr Paris S-G,19,1998,7.8,0.13,0.00,0.00,0.38,1.54,0.77,2.05,0.38,0.00,0.00,0.00,0.00,3.72,0.00,0.38,0.0,Matches
409,Jordi Mboula\Jordi-Mboula,es ESP,MF,fr Monaco,19,1999,0.4,0.00,0.00,0.00,0.00,2.50,0.00,2.50,0.00,0.00,0.00,0.00,0.00,5.00,0.00,2.50,0.0,Matches
410,Weston McKennie\Weston-McKennie,us USA,MFFW,de Schalke 04,19,1998,4.1,0.24,0.00,0.00,1.71,0.73,0.24,1.46,2.93,1.22,0.00,0.00,0.00,11.0,4.39,3.90,52.9,Matches
411,Scott McTominay\Scott-McTominay,sco SCO,MF,eng Manchester Utd,21,1996,3.0,0.00,0.00,0.00,3.33,1.00,0.00,0.00,1.33,2.33,0.00,0.00,0.00,4.33,1.67,0.67,71.4,Matches
412,Brandon Mechele\Brandon-Mechele,be BEL,DF,be Club Brugge,25,1993,5.0,0.00,0.00,0.00,0.20,0.00,0.00,0.00,1.40,0.80,0.00,0.00,0.00,8.20,1.20,0.80,60.0,Matches
413,Arthur Melo\Arthur-Melo,br BRA,MF,es Barcelona,21,1996,6.2,0.16,0.00,0.00,0.65,3.23,0.00,0.32,0.48,1.13,0.00,0.00,0.00,7.26,0.16,0.48,25.0,Matches
414,Benjamin Mendy\Benjamin-Mendy,fr FRA,DF,eng Manchester City,24,1994,1.9,0.00,0.00,0.00,2.11,0.53,0.00,4.21,0.00,2.11,0.00,0.00,0.00,7.89,0.53,0.53,50.0,Matches
415,Ferland Mendy\Ferland-Mendy,fr FRA,DFMF,fr Lyon,23,1995,7.8,0.13,0.00,0.00,1.03,1.15,0.00,2.05,0.90,0.77,0.00,0.00,0.00,7.31,1.03,0.77,57.1,Matches
416,Hamza Mendyl\Hamza-Mendyl,ma MAR,FWDF,de Schalke 04,20,1997,4.1,0.00,0.00,0.00,0.73,0.73,0.00,1.46,2.68,0.98,0.00,0.00,0.00,5.37,0.00,0.98,0.0,Matches
417,Dries Mertens\Dries-Mertens,be BEL,FW,it Napoli,31,1987,4.2,0.24,0.00,0.00,1.90,0.95,0.48,1.67,0.24,0.24,0.00,0.00,0.00,5.48,0.00,0.00,,Matches
418,Lionel Messi\Lionel-Messi,ar ARG,FWMF,es Barcelona,31,1987,9.3,0.00,0.00,0.00,0.86,2.15,0.11,1.29,0.22,0.54,0.00,0.00,0.00,6.24,0.11,0.00,100.0,Matches
419,Thomas Meunier\Thomas-Meunier,be BEL,DFMF,fr Paris S-G,26,1991,4.0,0.25,0.00,0.00,1.25,0.50,0.00,3.50,1.25,1.50,0.00,0.00,0.00,12.3,1.00,0.25,80.0,Matches
420,Arkadiusz Milik\Arkadiusz-Milik,pl POL,FW,it Napoli,24,1994,2.1,0.48,0.00,0.00,0.95,0.48,0.48,0.95,0.48,0.00,0.00,0.00,0.00,2.86,0.95,1.43,40.0,Matches
421,Éder Militão\Eder-Militao,br BRA,DF,pt Porto,20,1998,9.1,0.22,0.00,0.00,1.65,1.43,0.00,1.10,1.10,1.87,0.00,0.11,0.00,11.9,2.20,0.77,74.1,Matches
422,James Milner\James-Milner,eng ENG,MFDF,eng Liverpool,32,1986,10.0,0.10,0.00,0.00,1.70,1.00,0.10,2.60,0.60,1.70,0.00,0.00,0.00,10.5,1.10,1.60,40.7,Matches
423,Santi Mina\Santi-Mina,es ESP,FW,es Valencia,22,1995,2.5,0.40,0.00,0.00,1.60,4.00,0.40,1.20,0.40,0.80,0.00,0.00,0.00,2.80,0.80,1.20,40.0,Matches
424,Aleksei Miranchuk\Aleksei-Miranchuk,ru RUS,MFFW,ru Loko Moscow,22,1995,5.7,0.00,0.00,0.00,1.40,1.40,0.53,2.11,1.58,1.05,0.18,0.00,0.00,11.8,0.18,0.70,20.0,Matches
425,Anton Miranchuk\Anton-Miranchuk,ru RUS,MFFW,ru Loko Moscow,22,1995,4.3,0.00,0.00,0.00,1.40,1.86,0.23,1.40,0.70,1.16,0.00,0.00,0.00,8.37,0.23,0.93,20.0,Matches
426,Miranda\Miranda,br BRA,DF,it Inter,33,1984,2.1,0.00,0.00,0.00,2.38,0.95,0.00,0.00,0.48,0.95,0.00,0.00,0.00,8.10,1.90,0.48,80.0,Matches
427,Juan Miranda\Juan-Miranda,es ESP,DF,es Barcelona,18,2000,1.0,0.00,0.00,0.00,1.00,3.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,9.00,0.00,1.00,0.0,Matches
428,Antonio Mirante\Antonio-Mirante,it ITA,GK,it Roma,35,1983,2.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,,Matches
429,Matej Mitrović\Matej-Mitrovic,hr CRO,DF,be Club Brugge,24,1993,1.0,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,12.0,0.00,0.00,,Matches
430,Luka Modrić\Luka-Modric,hr CRO,MF,es Real Madrid,32,1985,5.2,0.19,0.00,0.00,0.58,0.96,0.19,0.38,0.77,0.58,0.00,0.00,0.00,7.50,0.19,0.96,16.7,Matches
431,Francisco Montero\Francisco-Montero,es ESP,DF,es Atlético Madrid,19,1999,1.5,0.67,0.00,0.00,1.33,1.33,0.00,0.00,0.67,0.00,0.00,0.00,0.00,9.33,0.00,0.67,0.0,Matches
432,Júnior Moraes\Junior-Moraes,ua UKR,FW,ua Shakhtar,31,1987,5.6,0.18,0.00,0.00,2.68,2.68,0.00,0.36,0.36,0.18,0.00,0.00,0.00,2.86,0.36,1.96,15.4,Matches
433,Wesley Moraes\Wesley-Moraes,br BRA,FW,be Club Brugge,21,1996,5.8,0.17,0.00,0.00,1.72,1.38,1.03,0.17,0.34,0.17,0.00,0.00,0.00,4.48,1.21,1.38,46.7,Matches
434,Erik Morán\Erik-Moran,es ESP,MF,gr AEK Athens,27,1991,1.1,0.00,0.00,0.00,0.91,0.00,0.00,0.00,0.91,0.91,0.00,0.00,0.00,7.27,0.00,1.82,0.0,Matches
435,Álvaro Morata\Alvaro-Morata,es ESP,FW,es Atlético Madrid,25,1992,1.4,0.00,0.00,0.00,4.29,2.14,1.43,0.00,0.71,0.00,0.00,0.00,0.00,3.57,8.57,6.43,57.1,Matches
436,Jérémy Morel\Jeremy-Morel,mg MAD,DF,fr Lyon,34,1984,1.0,1.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,8.00,0.00,2.00,0.0,Matches
437,Alberto Moreno\Alberto-Moreno,es ESP,DF,eng Liverpool,26,1992,0.1,0.00,0.00,0.00,0.00,0.00,10.0,0.00,0.00,0.00,0.00,0.00,0.00,40.0,0.00,0.00,,Matches
438,Ubong Moses Ekpai\Ubong-Moses-Ekpai,ng NGA,FW,cz Viktoria Plzeň,22,1995,0.4,0.00,0.00,0.00,0.00,2.50,0.00,2.50,0.00,0.00,0.00,0.00,0.00,7.50,2.50,2.50,50.0,Matches
439,Lucas Moura\Lucas-Moura,br BRA,FWMF,eng Tottenham,25,1992,8.0,0.00,0.00,0.00,1.00,1.63,0.38,1.38,0.38,1.13,0.00,0.00,0.00,7.25,2.00,2.13,48.5,Matches
440,Benoît Mukinayi\Benoit-Mukinayi,fr FRA,DF,fr Monaco,17,2001,2.0,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,9.00,0.50,0.00,100.0,Matches
441,Thomas Müller\Thomas-Muller,de GER,MFFW,de Bayern Munich,28,1989,3.9,0.00,0.26,0.00,0.77,1.28,0.77,4.10,0.77,0.77,0.00,0.00,0.00,6.15,1.28,1.54,45.5,Matches
442,Jeison Murillo\Jeison-Murillo,co COL,DF,es Valencia,26,1992,1.0,1.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,12.0,0.00,0.00,,Matches
443,Fernando Muslera\Fernando-Muslera,uy URU,GK,tr Galatasaray,32,1986,6.0,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,,Matches
444,Kévin N'Doram\Kevin-NDoram,fr FRA,MF,fr Monaco,22,1996,1.0,0.00,0.00,0.00,1.00,1.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,13.0,1.00,0.00,100.0,Matches
445,Kirill Nababkin\Kirill-Nababkin,ru RUS,DF,ru CSKA Moscow,31,1986,6.0,0.17,0.00,0.00,1.17,0.83,0.17,0.33,1.33,1.00,0.00,0.00,0.00,10.5,0.50,0.50,50.0,Matches
446,Ben Nabouhane\Ben-Nabouhane,km COM,FWMF,rs Red Star,29,1989,5.7,0.00,0.00,0.00,1.23,1.40,0.70,0.70,0.70,0.00,0.00,0.18,0.00,8.60,0.00,0.88,0.0,Matches
447,Nacho\Nacho,es ESP,DF,es Real Madrid,28,1990,5.0,0.40,0.20,0.20,0.60,1.00,0.40,0.00,1.40,1.40,0.00,0.00,0.00,11.0,1.60,1.00,61.5,Matches
448,Yuto Nagatomo\Yuto-Nagatomo,jp JPN,DF,tr Galatasaray,31,1986,4.9,0.20,0.00,0.00,0.82,0.82,0.20,1.84,0.82,1.02,0.00,0.00,0.00,7.14,0.41,0.61,40.0,Matches
449,Radja Nainggolan\Radja-Nainggolan,be BEL,MF,it Inter,30,1988,3.1,0.00,0.00,0.00,0.00,3.23,0.32,1.61,0.65,0.97,0.00,0.00,0.00,6.13,0.32,0.00,100.0,Matches
450,Marvelous Nakamba\Marvelous-Nakamba,zw ZIM,MF,be Club Brugge,24,1994,4.4,0.23,0.00,0.00,1.36,1.14,0.00,0.23,1.82,2.73,0.00,0.00,0.00,11.4,0.23,0.91,20.0,Matches
451,Naldo\Naldo,br BRA,DF,de Schalke 04,35,1982,4.0,0.00,0.00,0.00,1.50,0.75,0.25,0.00,1.00,0.75,0.00,0.25,0.00,13.3,2.00,0.75,72.7,Matches
452,Matija Nastasić\Matija-Nastasic,rs SRB,DF,de Schalke 04,25,1993,6.0,0.00,0.00,0.00,0.50,0.17,0.00,0.00,1.17,2.33,0.00,0.00,0.00,5.83,0.67,0.33,66.7,Matches
453,Keylor Navas\Keylor-Navas,cr CRC,GK,es Real Madrid,31,1986,3.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,,Matches
454,Badou Ndiaye\Badou-Ndiaye,sn SEN,MF,tr Galatasaray,27,1990,4.7,0.21,0.21,0.21,1.91,1.06,0.00,0.00,0.43,1.91,0.00,0.00,0.00,11.3,0.85,0.64,57.1,Matches
455,Tanguy Ndombele\Tanguy-Ndombele,fr FRA,MF,fr Lyon,21,1996,7.1,0.00,0.00,0.00,0.56,2.82,0.00,0.70,1.27,1.69,0.00,0.00,0.00,9.44,0.28,0.14,66.7,Matches
456,Reiss Nelson\Reiss-Nelson,eng ENG,FWMF,de Hoffenheim,18,1999,1.3,0.00,0.00,0.00,0.77,0.77,0.00,2.31,0.00,0.77,0.00,0.00,0.00,7.69,0.00,0.00,,Matches
457,Wellington Nem\Wellington-Nem,br BRA,FWMF,ua Shakhtar,26,1992,0.9,0.00,0.00,0.00,0.00,3.33,0.00,0.00,3.33,2.22,0.00,0.00,0.00,7.78,0.00,1.11,0.0,Matches
458,David Neres\David-Neres,br BRA,FWMF,nl Ajax,21,1997,9.4,0.00,0.00,0.00,1.17,1.70,0.74,2.02,0.74,0.96,0.00,0.00,0.00,5.32,0.11,0.21,33.3,Matches
459,Neto\Neto,br BRA,GK,es Valencia,29,1989,5.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.80,0.00,0.00,,Matches
460,Manuel Neuer\Manuel-Neuer,de GER,GK,de Bayern Munich,32,1986,8.0,0.00,0.00,0.00,0.00,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,,Matches
461,Neymar\Neymar,br BRA,FWMF,fr Paris S-G,26,1992,5.9,0.34,0.00,0.00,0.68,5.76,0.51,0.85,0.51,0.68,0.00,0.00,0.00,4.07,0.34,0.34,50.0,Matches
462,Moumi Ngamaleu\Moumi-Ngamaleu,cm CMR,FWMF,ch Young Boys,24,1994,2.2,0.45,0.00,0.00,4.09,2.27,0.45,1.82,0.45,0.45,0.45,0.00,0.00,6.82,1.82,1.36,57.1,Matches
463,Cyril Ngonge\Cyril-Ngonge,be BEL,DF,be Club Brugge,18,2000,0.8,0.00,0.00,0.00,0.00,1.25,0.00,1.25,0.00,2.50,0.00,0.00,0.00,8.75,0.00,0.00,,Matches
464,Saúl Ñíguez\Saul-Niguez,es ESP,MFDF,es Atlético Madrid,23,1994,7.0,0.14,0.00,0.00,1.71,0.86,0.00,1.43,1.00,1.57,0.00,0.00,0.00,9.86,1.86,1.29,59.1,Matches
465,Takuma Nishimura\Takuma-Nishimura,jp JPN,FW,ru CSKA Moscow,21,1996,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
466,Rasmus Nissen\Rasmus-Nissen,dk DEN,DF,nl Ajax,21,1997,0.1,0.00,0.00,0.00,10.0,10.0,0.00,10.0,0.00,0.00,0.00,0.00,0.00,10.0,0.00,0.00,,Matches
467,Håvard Nordtveit\Havard-Nordtveit,no NOR,MFDF,de Hoffenheim,28,1990,2.1,0.00,0.00,0.00,1.90,0.00,0.00,0.48,1.43,0.48,0.00,0.00,0.00,6.67,0.48,0.00,100.0,Matches
468,Jean-Pierre Nsame\Jean-Pierre-Nsame,cm CMR,FW,ch Young Boys,25,1993,1.6,0.00,0.00,0.00,0.63,0.00,0.63,1.88,0.00,3.75,0.00,0.00,0.00,6.25,4.38,7.50,36.8,Matches
469,Alexander Nübel\Alexander-Nubel,de GER,GK,de Schalke 04,21,1996,2.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.50,0.00,0.00,,Matches
470,Kasim Nuhu\Kasim-Nuhu,gh GHA,DFMF,de Hoffenheim,23,1995,1.6,0.63,0.63,0.63,1.25,0.00,0.00,0.00,1.88,1.25,0.00,0.00,0.00,7.50,0.00,0.63,0.0,Matches
471,Steven Nzonzi\Steven-Nzonzi,fr FRA,MF,it Roma,29,1988,6.8,0.00,0.00,0.00,1.62,0.74,0.00,0.29,0.59,1.32,0.00,0.00,0.00,10.4,1.32,1.91,40.9,Matches
472,Jan Oblak\Jan-Oblak,si SVN,GK,es Atlético Madrid,25,1993,8.0,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.50,0.00,0.00,,Matches
473,Ivan Oblyakov\Ivan-Oblyakov,ru RUS,MF,ru CSKA Moscow,20,1998,5.4,0.37,0.00,0.00,1.30,1.30,0.19,0.74,0.56,1.48,0.00,0.00,0.00,9.26,0.56,0.93,37.5,Matches
474,Bastian Oczipka\Bastian-Oczipka,de GER,DF,de Schalke 04,29,1989,2.0,0.00,0.00,0.00,0.00,0.50,0.00,1.50,1.00,0.50,0.00,0.00,0.00,4.00,0.00,0.00,,Matches
475,Álvaro Odriozola\Alvaro-Odriozola,es ESP,DF,es Real Madrid,22,1995,2.5,0.00,0.00,0.00,1.20,0.80,0.00,3.60,0.40,1.60,0.00,0.00,0.00,5.60,0.40,0.40,50.0,Matches
476,Marios Oikonomou\Marios-Oikonomou,gr GRE,DF,gr AEK Athens,25,1992,3.7,0.27,0.00,0.00,0.54,0.54,0.00,0.00,1.35,0.27,0.00,0.00,0.00,5.95,0.81,1.08,42.9,Matches
477,Sérgio Oliveira\Sergio-Oliveira,pt POR,MF,pt Porto,26,1992,1.1,0.00,0.00,0.00,0.00,2.73,0.00,0.91,0.91,0.91,0.00,0.00,0.00,10.0,0.91,0.91,50.0,Matches
478,Robin Olsen\Robin-Olsen,se SWE,GK,it Roma,28,1990,6.3,0.00,0.00,0.00,0.00,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.08,0.00,0.00,,Matches
479,André Onana\Andre-Onana,cm CMR,GK,nl Ajax,22,1996,12.0,0.17,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.75,0.00,0.00,,Matches
480,Henry Onyekuru\Henry-Onyekuru,ng NGA,FW,tr Galatasaray,21,1997,3.6,0.00,0.00,0.00,1.39,1.39,1.11,1.39,0.28,1.11,0.00,0.00,0.00,5.00,0.56,2.22,20.0,Matches
481,Loïs Openda\Lois-Openda,be BEL,FW,be Club Brugge,18,2000,1.2,0.83,0.00,0.00,1.67,2.50,0.00,0.83,0.00,0.00,0.00,0.00,0.00,4.17,0.00,0.00,,Matches
482,Divock Origi\Divock-Origi,be BEL,FW,eng Liverpool,23,1995,2.5,0.00,0.00,0.00,2.00,1.60,0.40,2.00,0.00,0.00,0.00,0.00,0.00,4.40,1.60,3.20,33.3,Matches
483,David Ospina\David-Ospina,co COL,GK,it Napoli,29,1988,6.0,0.17,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.50,0.00,0.00,,Matches
484,Nicolás Otamendi\Nicolas-Otamendi,ar ARG,DF,eng Manchester City,30,1988,4.4,0.68,0.23,0.23,1.82,0.68,0.23,0.00,0.91,1.36,0.00,0.23,0.00,8.41,4.09,1.14,78.3,Matches
