Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
225,Fernando\Fernando,br BRA,MF,tr Galatasaray,31,1987,4,323,81,59.8,3.6,1.11,81,0.56,0.00,,0.00,0.75,1.39,1.67,-0.28,-0.28,+0.55,2.11,1.28,0.83,+0.84,+2.20,Matches
226,Fernando\Fernando,br BRA,FW,pt Porto,25,1993,4,145,36,15.6,1.6,0.63,78,0.00,1.88,22,0.00,0.75,0.63,1.88,-1.25,-1.24,-2.04,1.00,1.19,-0.19,-0.20,-0.09,Matches
227,Fernando\Fernando,br BRA,FW,ua Shakhtar,19,1999,2,84,42,15.6,0.9,1.11,84,0.00,1.11,0,1.11,0.50,0.00,3.33,-3.33,-3.21,-2.23,0.78,2.44,-1.56,-1.55,-0.37,Matches
228,Jordan Ferri\Jordan-Ferri,fr FRA,MFFW,fr Lyon,26,1992,1,9,9,1.3,0.1,0.00,,0.00,10.0,8,20.0,1.00,0.00,10.0,-10.00,-10.00,-9.75,1.00,11.0,-10.00,-10.47,-9.97,Matches
229,Roberto Firmino\Roberto-Firmino,br BRA,FWMF,eng Liverpool,26,1991,11,700,64,59.8,7.8,1.03,78,0.26,0.38,25,0.13,2.00,1.92,0.90,1.03,+1.03,+0.26,1.81,0.94,0.87,+0.88,+0.17,Matches
230,Alessandro Florenzi\Alessandro-Florenzi,it ITA,DFFW,it Roma,27,1991,8,619,77,82.5,6.9,0.87,90,0.72,0.29,40,0.00,1.50,1.74,1.16,0.58,+0.58,+1.96,1.71,1.19,0.54,+0.53,+1.91,Matches
231,Phil Foden\Phil-Foden,eng ENG,MF,eng Manchester City,18,2000,4,122,31,13.6,1.4,0.71,93,0.71,2.14,10,2.14,2.50,3.57,0.71,2.86,+2.95,+1.33,2.64,1.50,1.14,+1.20,+0.06,Matches
232,Hernâni Fortes\Hernani-Fortes,pt POR,FWMF,pt Porto,26,1991,6,127,21,13.7,1.4,0.71,77,0.00,3.57,10,2.14,2.17,4.29,2.14,2.14,+2.13,+1.90,2.36,3.79,-1.43,-1.39,-1.46,Matches
233,Juan Foyth\Juan-Foyth,ar ARG,DF,eng Tottenham,20,1998,2,101,51,8.6,1.1,0.91,91,0.91,0.91,10,3.64,1.50,2.73,0.00,2.73,+2.67,+2.84,1.36,0.36,1.00,+0.99,+0.66,Matches
234,Lassina Franck Traoré\Lassina-Franck-Traore,bf BFA,FW,nl Ajax,17,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
235,Fred\Fred,br BRA,MF,eng Manchester Utd,25,1993,6,458,76,50.9,5.1,1.18,76,0.59,0.00,,0.78,1.50,1.18,1.37,-0.20,-0.20,-0.20,1.22,1.00,0.22,+0.23,+0.58,Matches
236,Gabriel\Gabriel,br BRA,MF,pt Benfica,24,1993,4,221,55,40.9,2.5,0.80,91,0.80,0.80,20,0.40,0.25,0.80,2.80,-2.00,-2.04,-2.04,0.96,1.20,-0.20,-0.22,+0.17,Matches
237,Cody Gakpo\Cody-Gakpo,nl NED,MF,nl PSV Eindhoven,19,1999,1,8,8,1.5,0.1,0.00,,0.00,10.0,7,0.00,1.00,10.0,0.00,10.0,+11.25,+12.60,5.00,0.00,4.00,+4.94,+5.91,Matches
238,Konstantinos Galanopoulos\Konstantinos-Galanopoulos,gr GRE,MF,gr AEK Athens,20,1997,6,486,81,90.0,5.4,1.11,81,0.37,0.00,,0.00,0.56,0.37,1.85,-1.48,-1.48,+3.52,0.76,2.07,-1.31,-1.32,+0.65,Matches
239,Rodrigo Galo Brito\Rodrigo-Galo-Brito,br BRA,DFMF,gr AEK Athens,31,1986,5,118,24,21.9,1.3,0.77,76,0.00,3.08,11,0.77,0.57,0.00,2.31,-2.31,-2.29,-0.58,0.23,2.62,-2.38,-2.34,-1.22,Matches
240,Kévin Gameiro\Kevin-Gameiro,fr FRA,FW,es Valencia,31,1987,5,132,26,24.4,1.5,0.00,,0.00,3.33,26,0.00,1.00,0.00,0.67,-0.67,-0.68,-0.90,1.40,1.67,-0.27,-0.26,+0.53,Matches
241,Ezequiel Garay\Ezequiel-Garay,ar ARG,DF,es Valencia,31,1986,3,220,73,40.7,2.4,0.83,91,0.83,0.42,39,0.00,2.33,1.25,0.83,0.42,+0.41,+0.69,1.04,1.29,-0.25,-0.25,+0.69,Matches
242,Borja Garcés\Borja-Garces,es ESP,FW,es Atlético Madrid,18,1999,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
243,Ulisses Garcia\Ulisses-Garcia,ch SUI,DF,ch Young Boys,22,1996,2,135,68,25.0,1.5,0.67,90,0.67,0.67,45,2.00,1.50,1.33,1.33,0.00,0.00,+1.78,1.07,2.47,-1.40,-1.42,-0.60,Matches
244,James Garner\James-Garner,eng ENG,MF,eng Manchester Utd,17,2001,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
245,Paulo Gazzaniga\Paulo-Gazzaniga,ar ARG,GK,eng Tottenham,26,1992,1,90,90,7.7,1.0,1.00,90,1.00,0.00,,11.0,3.00,2.00,1.00,1.00,+1.00,+1.00,2.60,0.60,2.00,+2.00,+1.75,Matches
246,David de Gea\David-de-Gea,es ESP,GK,eng Manchester Utd,27,1990,9,810,90,90.0,9.0,1.00,90,1.00,0.00,,0.00,1.44,1.00,1.00,0.00,0.00,+1.00,1.06,1.14,-0.09,-0.09,-0.29,Matches
247,Dennis Geiger\Dennis-Geiger,de GER,MF,de Hoffenheim,20,1998,1,62,62,11.5,0.7,1.43,62,0.00,0.00,,0.00,0.00,1.43,2.86,-1.43,-1.45,-1.08,2.00,2.57,-0.57,-0.56,-0.40,Matches
248,Faouzi Ghoulam\Faouzi-Ghoulam,dz ALG,DF,it Napoli,27,1991,1,21,21,3.9,0.2,0.00,,0.00,5.00,20,0.00,0.00,0.00,0.00,0.00,0.00,-0.35,3.50,8.50,-5.00,-4.30,-5.19,Matches
249,Giorgos Giakoumakis\Giorgos-Giakoumakis,gr GRE,FW,gr AEK Athens,23,1994,3,51,17,9.4,0.6,0.00,,0.00,5.00,16,5.00,0.00,1.67,3.33,-1.67,-1.76,+0.08,2.50,0.50,2.00,+2.12,+3.87,Matches
250,Giannis Gianniotas\Giannis-Gianniotas,gr GRE,FW,gr AEK Athens,25,1993,2,51,26,9.4,0.6,0.00,,0.00,3.33,25,5.00,0.00,0.00,5.00,-5.00,-5.29,-3.82,0.67,3.67,-3.00,-3.26,-2.06,Matches
251,Kamil Glik\Kamil-Glik,pl POL,DF,fr Monaco,30,1988,5,435,87,80.6,4.8,1.04,87,0.83,0.00,,0.00,0.20,0.42,2.29,-1.88,-1.86,+0.71,0.73,2.00,-1.27,-1.27,-1.45,Matches
252,Serge Gnabry\Serge-Gnabry,de GER,FW,de Bayern Munich,23,1995,7,445,64,61.8,4.9,1.02,80,0.20,0.41,22,0.00,1.71,1.22,0.82,0.41,+0.40,-1.56,1.47,1.12,0.35,+0.34,-0.03,Matches
253,Marko Gobeljić\Marko-Gobeljic,rs SRB,DF,rs Red Star,25,1992,4,302,76,55.9,3.4,0.88,90,0.88,0.29,31,0.59,1.63,0.59,3.24,-2.65,-2.68,-1.55,0.50,2.71,-2.21,-2.24,+0.34,Matches
254,Diego Godín\Diego-Godin,uy URU,DF,es Atlético Madrid,32,1986,6,540,90,75.0,6.0,1.00,90,1.00,0.00,,0.00,1.67,1.17,1.50,-0.33,-0.33,-2.33,0.92,1.05,-0.13,-0.14,-0.47,Matches
255,Benjamin Goller\Benjamin-Goller,de GER,MF,de Schalke 04,19,1999,1,58,58,8.1,0.6,1.67,58,0.00,0.00,,0.00,3.00,0.00,0.00,0.00,0.00,+0.82,1.00,0.67,0.17,+0.20,+0.46,Matches
256,Aleksandr Golovin\Aleksandr-Golovin,ru RUS,FWMF,fr Monaco,22,1996,3,228,76,42.2,2.5,1.20,76,0.40,0.00,,0.00,0.33,0.40,2.00,-1.60,-1.58,+0.73,0.60,1.92,-1.32,-1.32,-0.57,Matches
257,Angel Gomes\Angel-Gomes,eng ENG,MF,eng Manchester Utd,17,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
258,Joe Gomez\Joe-Gomez,eng ENG,DF,eng Liverpool,21,1997,9,527,59,45.0,5.9,0.85,91,0.85,0.68,19,0.17,1.67,1.69,1.53,0.17,+0.17,-1.37,2.02,1.31,0.69,+0.71,-0.19,Matches
259,Sergio Gómez\Sergio-Gomez,es ESP,MF,de Dortmund,17,2000,1,1,1,0.1,0.0,0,,0,1,0,0,3.00,0,0,0,0.00,-0.50,0.0,0.0,0.0,0.00,-0.67,Matches
260,Astemir Gordyushenko\Astemir-Gordyushenko,ru RUS,MF,ru CSKA Moscow,21,1997,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
261,Leon Goretzka\Leon-Goretzka,de GER,MF,de Bayern Munich,23,1995,6,328,55,45.6,3.6,0.83,90,0.56,0.83,19,0.28,2.17,2.78,1.11,1.67,+1.65,+1.19,2.28,1.08,1.19,+1.18,+1.52,Matches
262,Mathieu Gorgelin\Mathieu-Gorgelin,fr FRA,GK,fr Lyon,27,1990,1,57,57,7.9,0.6,0.00,,0.00,1.67,56,11.7,0.00,1.67,5.00,-3.33,-3.16,-3.02,0.50,4.17,-3.67,-3.54,-3.17,Matches
263,Mario Götze\Mario-Gotze,de GER,MFFW,de Dortmund,26,1992,6,437,73,60.7,4.9,1.02,84,0.82,0.20,15,0.20,1.50,1.22,1.02,0.20,+0.21,-0.75,1.39,0.86,0.53,+0.53,-0.35,Matches
264,Gobe Gouano\Gobe-Gouano,fr FRA,FW,fr Monaco,17,2000,1,30,30,5.6,0.3,0.00,,0.00,3.33,29,6.67,0.00,0.00,3.33,-3.33,-3.00,-1.06,0.33,0.67,-0.33,-0.37,+0.65,Matches
265,Samuel Grandsir\Samuel-Grandsir,fr FRA,FWMF,fr Monaco,21,1996,3,187,62,34.6,2.1,0.95,84,0.48,0.48,20,0.48,0.00,0.48,2.86,-2.38,-2.41,-0.62,0.95,1.52,-0.57,-0.56,+0.65,Matches
266,Lee Grant\Lee-Grant,eng ENG,GK,eng Manchester Utd,35,1983,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
267,Mason Greenwood\Mason-Greenwood,eng ENG,MF,eng Manchester Utd,16,2001,1,4,4,0.4,0.0,0,,0,1,3,1,3.00,1,0,+1,+22.50,+22.70,0.8,0.0,+0.8,+17.25,+17.39,Matches
268,Antoine Griezmann\Antoine-Griezmann,fr FRA,FW,es Atlético Madrid,27,1991,8,720,90,100.0,8.0,1.00,90,1.00,0.00,,0.00,2.00,1.38,1.13,0.25,+0.25,,0.96,0.99,-0.03,-0.02,,Matches
269,Vincenzo Grifo\Vincenzo-Grifo,it ITA,DF,de Hoffenheim,25,1993,1,6,6,1.1,0.1,0.00,,0.00,10.0,5,40.0,0.00,0.00,10.0,-10.00,-15.00,-14.66,0.00,6.00,-6.00,-8.35,-8.24,Matches
270,Florian Grillitsch\Florian-Grillitsch,at AUT,MF,de Hoffenheim,22,1995,6,414,69,76.7,4.6,1.09,82,0.65,0.22,6,0.00,0.50,1.52,2.39,-0.87,-0.87,-1.58,1.96,1.93,0.02,+0.02,+0.96,Matches
271,Álex Grimaldo\Alex-Grimaldo,es ESP,DF,pt Benfica,22,1995,6,540,90,100.0,6.0,1.00,90,1.00,0.00,,0.00,1.50,1.00,1.83,-0.83,-0.83,,1.37,1.68,-0.32,-0.32,,Matches
272,Arnaut Groeneveld\Arnaut-Groeneveld,nl NED,MF,be Club Brugge,21,1997,2,165,83,30.6,1.8,1.11,83,0.56,0.00,,0.00,0.00,0.56,1.67,-1.11,-1.09,-1.81,0.56,1.39,-0.83,-0.82,-0.87,Matches
273,Gonçalo Guedes\Goncalo-Guedes,pt POR,MFFW,es Valencia,21,1996,4,314,79,58.1,3.5,1.14,79,0.29,0.00,,0.00,1.00,0.86,1.14,-0.29,-0.29,-0.68,0.74,1.86,-1.11,-1.11,-1.09,Matches
274,Raphaël Guerreiro\Raphael-Guerreiro,pt POR,MFFW,de Dortmund,24,1993,6,285,48,39.6,3.2,0.94,75,0.00,0.94,20,0.31,1.17,1.56,0.63,0.94,+0.95,+0.74,1.94,0.66,1.25,+1.27,+1.00,Matches
275,Sinan Gümüş\Sinan-Gumus,tr TUR,FW,tr Galatasaray,24,1994,3,221,74,40.9,2.5,1.20,74,0.40,0.00,,0.40,0.33,0.00,1.20,-1.20,-1.22,-1.22,0.96,1.80,-0.84,-0.85,-1.38,Matches
276,İlkay Gündoğan\Ilkay-Gundogan,de GER,MF,eng Manchester City,27,1990,8,589,74,65.4,6.5,1.08,82,0.77,0.15,17,0.00,2.25,2.92,1.54,1.38,+1.38,-1.23,2.18,1.08,1.11,+1.09,-0.17,Matches
277,Erick Gutiérrez\Erick-Gutierrez,mx MEX,MF,nl PSV Eindhoven,23,1995,4,98,25,18.1,1.1,0.91,67,0.00,2.73,10,1.82,0.25,1.82,1.82,0.00,0.00,+1.43,2.36,2.00,0.27,+0.32,+1.46,Matches
278,Robin Hack\Robin-Hack,de GER,MF,de Hoffenheim,19,1998,1,6,6,1.1,0.1,0.00,,0.00,10.0,5,0.00,0.00,0.00,10.0,-10.00,-15.00,-14.66,0.00,3.00,-2.00,-3.14,-2.98,Matches
279,Munir El Haddadi\Munir-El-Haddadi,es ESP,FW,es Barcelona,22,1995,2,65,33,6.0,0.7,1.43,63,0.00,1.43,2,4.29,2.00,1.43,0.00,1.43,+1.38,+0.05,1.29,2.29,-0.86,-0.89,-1.72,Matches
280,Achraf Hakimi\Achraf-Hakimi,ma MAR,DF,de Dortmund,19,1998,5,371,74,51.5,4.1,0.98,90,0.98,0.24,10,0.73,1.40,1.46,1.22,0.24,+0.24,-0.53,1.29,0.98,0.32,+0.31,-0.75,Matches
281,Marek Hamšík\Marek-Hamsik,sk SVK,MF,it Napoli,31,1987,6,456,76,84.4,5.1,0.98,88,0.78,0.20,15,0.00,1.50,1.18,0.98,0.20,+0.20,-0.87,1.45,1.12,0.33,+0.33,-2.31,Matches
282,Samir Handanović\Samir-Handanovic,si SVN,GK,it Inter,34,1984,6,540,90,100.0,6.0,1.00,90,1.00,0.00,,0.00,1.33,1.00,1.17,-0.17,-0.17,,1.45,1.32,0.13,+0.14,,Matches
283,Amine Harit\Amine-Harit,ma MAR,MFFW,de Schalke 04,21,1997,5,142,28,19.7,1.6,0.63,58,0.00,2.50,21,0.63,1.40,1.88,2.50,-0.63,-0.63,+0.14,1.75,1.44,0.31,+0.31,+0.67,Matches
284,Milan Havel\Milan-Havel,cz CZE,FWDF,cz Viktoria Plzeň,23,1994,4,223,56,41.3,2.5,1.20,68,0.40,0.40,20,0.80,1.50,1.20,2.40,-1.20,-1.21,+0.49,1.36,1.68,-0.28,-0.29,+0.87,Matches
285,Lukáš Hejda\Lukas-Hejda,cz CZE,DF,cz Viktoria Plzeň,28,1990,6,452,75,83.7,5.0,1.00,90,1.00,0.20,1,0.00,1.17,1.00,3.00,-2.00,-1.99,-3.01,1.14,2.12,-0.98,-0.97,-1.07,Matches
286,Jordan Henderson\Jordan-Henderson,eng ENG,MF,eng Liverpool,28,1990,11,801,73,68.5,8.9,0.90,81,0.79,0.34,52,0.00,2.00,1.69,0.90,0.79,+0.79,-0.43,1.80,1.25,0.54,+0.54,-0.85,Matches
287,Jorrit Hendrix\Jorrit-Hendrix,nl NED,MF,nl PSV Eindhoven,23,1995,6,520,87,96.3,5.8,1.03,87,0.86,0.00,,0.00,1.00,0.86,2.24,-1.38,-1.38,-5.88,1.05,2.12,-1.07,-1.07,-5.36,Matches
288,Yanis Henin\Yanis-Henin,ma MAR,GK,fr Monaco,19,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
289,Benjamin Henrichs\Benjamin-Henrichs,de GER,DFFW,fr Monaco,21,1997,4,297,74,55.0,3.3,0.91,90,0.91,0.30,26,0.61,0.25,0.30,2.12,-1.82,-1.82,+0.40,0.52,2.33,-1.82,-1.81,-1.83,Matches
290,Lucas Hernández\Lucas-Hernandez,fr FRA,DF,es Atlético Madrid,22,1996,5,450,90,62.5,5.0,1.00,90,1.00,0.00,,0.00,2.40,1.80,1.20,0.60,+0.60,+0.93,1.18,0.92,0.26,+0.26,+0.75,Matches
291,Ander Herrera\Ander-Herrera,es ESP,MF,eng Manchester Utd,28,1989,2,168,84,18.7,1.9,1.05,84,0.53,0.00,,1.05,1.50,0.00,1.58,-1.58,-1.61,-1.85,0.32,1.74,-1.42,-1.44,-1.70,Matches
292,Héctor Herrera\Hector-Herrera,mx MEX,MF,pt Porto,28,1990,9,832,92,89.5,9.2,0.98,92,0.76,0.00,,0.00,2.11,2.07,1.30,0.76,+0.76,+2.59,1.54,1.58,-0.03,-0.03,+0.93,Matches
293,Son Heung-min\Son-Heung-min,kr KOR,FWMF,eng Tottenham,26,1992,12,900,75,76.9,10.0,1.10,79,0.40,0.10,28,0.00,1.67,1.70,1.40,0.30,+0.30,+0.97,1.61,0.96,0.65,+0.65,+1.15,Matches
294,Marwin Hitz\Marwin-Hitz,ch SUI,GK,de Dortmund,30,1987,1,90,90,12.5,1.0,1.00,90,1.00,0.00,,7.00,3.00,2.00,0.00,2.00,+2.00,+1.71,2.50,0.30,2.20,+2.16,+1.70,Matches
295,Guillaume Hoarau\Guillaume-Hoarau,fr FRA,FW,ch Young Boys,34,1984,5,406,81,75.2,4.5,1.11,81,0.44,0.00,,0.00,1.14,0.89,2.44,-1.56,-1.55,-0.88,1.24,2.27,-1.04,-1.04,-0.28,Matches
296,Justin Hoogma\Justin-Hoogma,nl NED,MF,de Hoffenheim,20,1998,1,90,90,16.7,1.0,1.00,90,1.00,0.00,,2.00,0.00,1.00,2.00,-1.00,-1.00,-0.60,0.50,3.00,-2.50,-2.51,-2.77,Matches
297,Tomáš Hořava\Tomas-Horava,cz CZE,MF,cz Viktoria Plzeň,30,1988,5,216,43,40.0,2.4,0.83,77,0.00,1.25,21,0.42,0.80,1.25,2.08,-0.83,-0.83,+1.11,0.96,1.71,-0.75,-0.73,+0.11,Matches
298,Ethan Horvath\Ethan-Horvath,us USA,GK,be Club Brugge,23,1995,3,270,90,50.0,3.0,1.00,90,1.00,0.00,,1.00,1.67,1.33,0.00,1.33,+1.33,+2.33,0.83,0.90,-0.07,-0.08,+0.29,Matches
299,Benedikt Höwedes\Benedikt-Howedes,de GER,DF,ru Loko Moscow,30,1988,5,450,90,83.3,5.0,1.00,90,1.00,0.00,,0.20,0.00,0.40,2.40,-2.00,-2.00,-4.00,1.10,1.52,-0.42,-0.41,-0.70,Matches
300,Patrik Hrošovský\Patrik-Hrosovsky,sk SVK,MF,cz Viktoria Plzeň,26,1992,6,540,90,100.0,6.0,1.00,90,1.00,0.00,,0.00,1.17,1.17,2.67,-1.50,-1.50,,1.17,1.97,-0.80,-0.79,,Matches
301,Aleš Hruška\Ales-Hruska,cz CZE,GK,cz Viktoria Plzeň,32,1985,4,360,90,66.7,4.0,1.00,90,1.00,0.00,,0.50,1.50,1.25,2.25,-1.00,-1.00,+1.50,1.32,1.68,-0.35,-0.34,+1.36,Matches
302,Benjamin Hübner\Benjamin-Hubner,de GER,DF,de Hoffenheim,29,1989,1,90,90,16.7,1.0,1.00,90,1.00,0.00,,0.00,0.00,1.00,2.00,-1.00,-1.00,-0.60,1.70,2.30,-0.70,-0.67,-0.57,Matches
303,Roman Hubník\Roman-Hubnik,cz CZE,DF,cz Viktoria Plzeň,34,1984,6,540,90,100.0,6.0,1.00,90,1.00,0.00,,0.00,1.17,1.17,2.67,-1.50,-1.50,,1.17,1.97,-0.80,-0.79,,Matches
304,Niklas Hult\Niklas-Hult,se SWE,DF,gr AEK Athens,28,1990,6,540,90,100.0,6.0,1.00,90,1.00,0.00,,0.00,0.80,0.33,2.17,-1.83,-1.83,,0.68,2.07,-1.38,-1.39,,Matches
305,Mats Hummels\Mats-Hummels,de GER,DF,de Bayern Munich,29,1988,6,539,90,74.9,6.0,1.00,90,0.83,0.00,,0.17,1.83,1.33,0.67,0.67,+0.67,-1.32,1.43,1.03,0.40,+0.39,+0.18,Matches
306,Cameron Humphreys\Cameron-Humphreys,eng ENG,DF,eng Manchester City,19,1998,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
307,Klaas-Jan Huntelaar\Klaas-Jan-Huntelaar,nl NED,FW,nl Ajax,34,1983,5,99,20,9.2,1.1,0.91,65,0.00,3.64,9,6.36,2.45,3.64,0.91,2.73,+2.73,+2.18,3.73,0.55,3.18,+3.22,+2.98,Matches
308,Elseid Hysaj\Elseid-Hysaj,al ALB,DF,it Napoli,24,1994,3,150,50,27.8,1.7,0.59,91,0.59,1.18,30,1.76,1.67,0.59,0.59,0.00,0.00,-0.46,1.24,0.65,0.59,+0.58,-0.15,Matches
309,Mauro Icardi\Mauro-Icardi,ar ARG,FW,it Inter,25,1993,6,540,90,100.0,6.0,1.00,90,1.00,0.00,,0.00,1.33,1.00,1.17,-0.17,-0.17,,1.45,1.32,0.13,+0.14,,Matches
310,Brian Idowu\Brian-Idowu,ng NGA,DF,ru Loko Moscow,26,1992,3,270,90,50.0,3.0,1.00,90,1.00,0.00,,0.67,0.00,0.33,2.67,-2.33,-2.33,-2.00,0.97,1.67,-0.70,-0.72,-0.84,Matches
311,Vladislav Ignatyev\Vladislav-Ignatyev,ru RUS,DF,ru Loko Moscow,31,1987,6,518,86,95.9,5.8,1.03,86,0.86,0.00,,0.00,0.50,0.69,1.90,-1.21,-1.22,+2.87,1.16,1.28,-0.12,-0.13,+4.14,Matches
312,Selçuk İnan\Selcuk-Inan,tr TUR,MFFW,tr Galatasaray,33,1985,5,105,21,19.4,1.2,0.00,,0.00,4.17,20,0.83,0.80,0.83,0.00,0.83,+0.86,+1.68,1.08,1.75,-0.67,-0.69,-0.81,Matches
313,Lorenzo Insigne\Lorenzo-Insigne,it ITA,FWMF,it Napoli,27,1991,6,488,81,90.4,5.4,1.11,81,0.74,0.00,,0.00,1.50,1.11,0.56,0.56,+0.55,+2.28,1.69,1.04,0.65,+0.65,-0.42,Matches
314,Isco\Isco,es ESP,FWMF,es Real Madrid,26,1992,4,251,63,34.9,2.8,1.07,78,0.71,0.36,17,0.00,2.25,1.43,1.07,0.36,+0.36,-0.41,1.71,0.89,0.82,+0.83,+0.54,Matches
315,Nicolas Isimat-Mirin\Nicolas-Isimat-Mirin,fr FRA,DF,nl PSV Eindhoven,26,1991,1,25,25,4.6,0.3,0.00,,0.00,3.33,24,10.0,2.00,0.00,10.0,-10.00,-10.80,-10.10,0.33,2.00,-1.67,-1.72,-0.88,Matches
316,Ismaily\Ismaily,br BRA,DF,ua Shakhtar,28,1990,6,540,90,100.0,6.0,1.00,90,1.00,0.00,,0.00,1.00,1.33,2.67,-1.33,-1.33,,0.95,2.18,-1.23,-1.24,,Matches
317,Jardel\Jardel,br BRA,DF,pt Benfica,32,1986,4,360,90,66.7,4.0,1.00,90,1.00,0.00,,0.00,1.50,0.50,1.00,-0.50,-0.50,+1.00,1.40,1.52,-0.13,-0.14,+0.55,Matches
318,Jemerson\Jemerson,br BRA,DF,fr Monaco,25,1992,5,450,90,83.3,5.0,1.00,90,1.00,0.00,,0.20,0.20,0.40,2.40,-2.00,-2.00,0.00,0.88,1.62,-0.76,-0.75,+1.41,Matches
319,Gabriel Jesus\Gabriel-Jesus,br BRA,FW,eng Manchester City,21,1997,6,375,63,41.7,4.2,0.95,83,0.48,0.48,23,0.48,2.00,3.33,0.95,2.38,+2.40,+1.03,2.38,0.86,1.52,+1.54,+0.66,Matches
320,Juan Jesus\Juan-Jesus,br BRA,DF,it Roma,27,1991,3,213,71,28.4,2.4,0.83,106,0.83,0.42,2,1.67,2.00,2.50,1.25,1.25,+1.27,+1.44,2.04,1.63,0.42,+0.44,+0.34,Matches
321,Milan Jevtović\Milan-Jevtovic,rs SRB,FW,rs Red Star,25,1993,0,,,,,0,,0,0,,1,2.00,,,,,,,,,,,Matches
322,Joelinton\Joelinton,br BRA,FW,de Hoffenheim,21,1996,5,391,78,72.4,4.3,0.93,90,0.93,0.23,30,0.00,0.60,1.63,2.09,-0.47,-0.46,+0.14,1.81,2.12,-0.30,-0.29,-0.32,Matches
323,Jonas\Jonas,br BRA,FW,pt Benfica,34,1984,2,112,56,20.7,1.2,1.67,56,0.00,0.00,,1.67,0.50,1.67,3.33,-1.67,-1.61,-0.98,1.00,1.33,-0.33,-0.29,+0.03,Matches
324,Phil Jones\Phil-Jones,eng ENG,DF,eng Manchester Utd,26,1992,3,270,90,30.0,3.0,1.00,90,1.00,0.00,,0.67,1.00,0.67,1.67,-1.00,-1.00,-1.29,1.27,1.00,0.23,+0.25,+0.44,Matches
325,Frenkie de Jong\Frenkie-de-Jong,nl NED,MF,nl Ajax,21,1997,11,985,90,91.2,10.9,1.01,90,0.92,0.00,,0.00,2.06,1.93,1.10,0.83,+0.82,+0.82,1.84,1.29,0.55,+0.55,+0.42,Matches
326,Luuk de Jong\Luuk-de-Jong,nl NED,FWMF,nl PSV Eindhoven,27,1990,6,530,88,98.1,5.9,1.02,88,0.85,0.00,,0.00,1.00,1.02,2.03,-1.02,-1.02,+7.98,1.20,2.12,-0.92,-0.92,-2.13,Matches
327,Jorge\Jorge,br BRA,FW,pt Porto,22,1996,1,18,18,1.9,0.2,0.00,,0.00,5.00,17,0.00,3.00,0.00,0.00,0.00,0.00,-0.49,0.00,0.50,-0.50,-0.69,-0.58,Matches
328,Dušan Jovančić\Dusan-Jovancic,rs SRB,MF,rs Red Star,27,1990,5,268,54,49.6,3.0,0.67,92,0.67,1.00,28,0.33,1.50,1.00,1.67,-0.67,-0.67,+2.64,0.57,2.53,-1.97,-1.99,+0.81,Matches
329,Dejan Joveljić\Dejan-Joveljic,rs SRB,FW,rs Red Star,18,1999,2,50,25,9.3,0.6,0.00,,0.00,3.33,25,0.00,0.00,1.67,3.33,-1.67,-1.80,+0.22,1.00,1.67,-0.67,-0.72,+1.84,Matches
330,Stevan Jovetić\Stevan-Jovetic,me MNE,FW,fr Monaco,28,1989,1,11,11,2.0,0.1,10.0,11,0.00,0.00,,0.00,1.00,0.00,0.00,0.00,0.00,+2.04,0.00,0.00,0.00,-0.12,+0.88,Matches
331,Branko Jovičić\Branko-Jovicic,rs SRB,MF,rs Red Star,25,1993,4,237,59,43.9,2.6,1.15,73,0.38,0.38,17,0.38,1.67,0.38,3.46,-3.08,-3.04,-1.85,0.27,3.08,-2.81,-2.76,-0.66,Matches
332,Juanfran\Juanfran,es ESP,DF,es Atlético Madrid,33,1985,5,450,90,62.5,5.0,1.00,90,1.00,0.00,,0.20,1.80,1.20,1.60,-0.40,-0.40,-1.73,0.90,1.14,-0.26,-0.25,-0.61,Matches
333,Mauro Júnior\Mauro-Junior,br BRA,FWMF,nl PSV Eindhoven,19,1999,0,,,,,0,,0,0,,2,3.00,,,,,,,,,,,Matches
334,Vinicius Júnior\Vinicius-Junior,br BRA,FW,es Real Madrid,18,2000,4,233,58,32.4,2.6,1.15,68,0.38,0.38,28,1.15,1.50,0.77,2.31,-1.54,-1.55,-3.21,1.04,1.46,-0.42,-0.43,-1.34,Matches
335,Ozan Kabak\Ozan-Kabak,tr TUR,DF,tr Galatasaray,18,2000,4,360,90,66.7,4.0,1.00,90,1.00,0.00,,0.50,0.25,0.50,1.75,-1.25,-1.25,-2.25,1.43,1.75,-0.33,-0.33,-0.88,Matches
