Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog,Matches
198,Manuel Fernandes\Manuel-Fernandes,pt POR,MFFW,ru Loko Moscow,32,1986,3.2,35.0,49.4,70.9,536.6,209.4,21.3,25.0,85.0,10.0,14.4,69.6,3.13,8.44,37.0,0.00,0.03,-0.03,0.63,4.38,1.88,0.63,5.63,Matches
199,Mário Fernandes\Mario-Fernandes,ru RUS,MFDF,ru CSKA Moscow,27,1990,5.1,33.9,44.1,76.9,495.5,232.9,19.6,23.3,84.0,12.5,16.1,78.0,1.37,2.94,46.7,0.20,0.12,0.08,1.76,2.75,2.16,0.59,6.08,Matches
200,Fernandinho\Fernandinho,br BRA,MFDF,eng Manchester City,33,1985,7.1,61.0,70.7,86.3,1226.2,371.5,22.1,24.2,91.3,29.6,33.8,87.5,8.45,11.0,76.9,0.00,0.03,-0.03,0.56,9.15,2.25,0.00,10.1,Matches
201,Fernando\Fernando,br BRA,MF,tr Galatasaray,31,1987,3.6,38.1,46.1,82.5,759.4,144.7,15.3,17.5,87.3,14.7,18.1,81.5,7.78,10.0,77.8,0.00,0.03,-0.03,0.83,3.06,0.00,0.00,2.78,Matches
202,Fernando\Fernando,br BRA,FW,pt Porto,25,1993,1.6,11.3,20.0,56.3,142.5,24.4,8.75,10.0,87.5,2.50,6.88,36.4,0.00,1.88,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.63,Matches
203,Fernando\Fernando,br BRA,FW,ua Shakhtar,19,1999,0.9,18.9,26.7,70.8,298.9,77.8,11.1,12.2,90.9,5.56,7.78,71.4,1.11,4.44,25.0,0.00,0.00,0.00,0.00,0.00,1.11,0.00,1.11,Matches
204,Jordan Ferri\Jordan-Ferri,fr FRA,MFFW,fr Lyon,26,1992,0.1,10.0,10.0,100.0,140.0,110.0,10.0,10.0,100.0,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,Matches
205,Roberto Firmino\Roberto-Firmino,br BRA,FWMF,eng Liverpool,26,1991,7.8,29.4,38.1,77.1,425.6,94.5,16.9,20.0,84.6,10.4,13.8,75.0,1.28,2.31,55.6,0.13,0.15,-0.03,1.41,2.18,1.79,0.13,3.46,Matches
206,Alessandro Florenzi\Alessandro-Florenzi,it ITA,DFFW,it Roma,27,1991,6.9,38.1,49.3,77.4,797.4,406.1,14.8,16.4,90.3,15.7,19.6,80.0,7.68,11.9,64.6,0.14,0.09,0.06,1.30,4.20,1.88,0.43,5.51,Matches
207,Phil Foden\Phil-Foden,eng ENG,MF,eng Manchester City,18,2000,1.4,40.7,48.6,83.8,636.4,153.6,23.6,26.4,89.2,13.6,15.7,86.4,2.86,3.57,80.0,0.00,0.29,-0.29,3.57,2.14,2.14,1.43,4.29,Matches
208,Hernâni Fortes\Hernani-Fortes,pt POR,FWMF,pt Porto,26,1991,1.4,10.0,18.6,53.8,187.1,85.7,5.00,7.14,70.0,4.29,9.29,46.2,0.71,2.14,33.3,0.71,0.21,0.50,0.71,0.71,0.71,0.71,2.14,Matches
209,Juan Foyth\Juan-Foyth,ar ARG,DF,eng Tottenham,20,1998,1.1,75.5,84.5,89.2,1450.0,340.0,24.5,28.2,87.1,40.9,41.8,97.8,8.18,11.8,69.2,0.00,0.09,-0.09,0.91,8.18,2.73,2.73,2.73,Matches
210,Fred\Fred,br BRA,MF,eng Manchester Utd,25,1993,5.1,61.8,72.9,84.7,1230.8,328.2,24.1,27.1,89.1,24.7,26.9,92.0,12.4,16.9,73.3,0.20,0.02,0.18,0.39,8.04,0.39,0.00,7.06,Matches
211,Gabriel\Gabriel,br BRA,MF,pt Benfica,24,1993,2.5,40.0,53.6,74.6,656.0,202.0,19.2,23.2,82.8,18.4,23.2,79.3,1.60,5.60,28.6,0.00,0.08,-0.08,1.60,3.60,1.20,0.00,6.80,Matches
212,Cody Gakpo\Cody-Gakpo,nl NED,MF,nl PSV Eindhoven,19,1999,0.1,20.0,40.0,50.0,420.0,150.0,10.0,30.0,33.3,0.00,0.00,,10.0,10.0,100.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
213,Konstantinos Galanopoulos\Konstantinos-Galanopoulos,gr GRE,MF,gr AEK Athens,20,1997,5.4,31.3,35.2,88.9,540.9,131.1,15.4,17.2,89.2,12.2,13.1,93.0,3.15,4.07,77.3,0.00,0.02,-0.02,0.56,1.85,0.19,0.00,1.85,Matches
214,Rodrigo Galo Brito\Rodrigo-Galo-Brito,br BRA,DFMF,gr AEK Athens,31,1986,1.3,35.4,46.9,75.4,740.8,198.5,12.3,14.6,84.2,15.4,18.5,83.3,7.69,13.8,55.6,0.00,0.08,-0.08,0.77,3.08,1.54,0.00,3.85,Matches
215,Kévin Gameiro\Kevin-Gameiro,fr FRA,FW,es Valencia,31,1987,1.5,25.3,29.3,86.4,357.3,46.0,14.7,15.3,95.7,9.33,11.3,82.4,0.67,0.67,100.0,0.00,0.20,-0.20,1.33,0.00,1.33,0.00,2.00,Matches
216,Ezequiel Garay\Ezequiel-Garay,ar ARG,DF,es Valencia,31,1986,2.4,43.8,50.8,86.1,942.9,405.4,14.2,15.0,94.4,22.1,23.8,93.0,7.50,12.1,62.1,0.00,0.00,0.00,0.00,1.67,0.00,0.00,2.08,Matches
217,Ulisses Garcia\Ulisses-Garcia,ch SUI,DF,ch Young Boys,22,1996,1.5,35.3,46.7,75.7,569.3,208.0,21.3,23.3,91.4,10.7,15.3,69.6,3.33,6.67,50.0,0.00,0.13,-0.13,1.33,1.33,0.67,0.67,2.00,Matches
218,Paulo Gazzaniga\Paulo-Gazzaniga,ar ARG,GK,eng Tottenham,26,1992,1.0,24.0,28.0,85.7,581.0,295.0,5.00,5.00,100.0,13.0,13.0,100.0,6.00,10.0,60.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
219,David de Gea\David-de-Gea,es ESP,GK,eng Manchester Utd,27,1990,9.0,16.1,23.3,69.0,634.6,467.9,1.11,1.11,100.0,6.11,6.33,96.5,8.89,15.9,55.9,0.00,0.00,0.00,0.00,0.44,0.00,0.00,0.00,Matches
220,Dennis Geiger\Dennis-Geiger,de GER,MF,de Hoffenheim,20,1998,0.7,7.14,12.9,55.6,107.1,21.4,4.29,7.14,60.0,1.43,1.43,100.0,1.43,2.86,50.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
221,Faouzi Ghoulam\Faouzi-Ghoulam,dz ALG,DF,it Napoli,27,1991,0.2,80.0,125.0,64.0,1135.0,615.0,50.0,65.0,76.9,15.0,25.0,60.0,10.0,30.0,33.3,0.00,0.00,0.00,0.00,10.0,5.00,0.00,15.0,Matches
222,Giorgos Giakoumakis\Giorgos-Giakoumakis,gr GRE,FW,gr AEK Athens,23,1994,0.6,13.3,20.0,66.7,171.7,28.3,8.33,8.33,100.0,5.00,10.0,50.0,0.00,0.00,,0.00,0.00,0.00,0.00,1.67,0.00,0.00,1.67,Matches
223,Giannis Gianniotas\Giannis-Gianniotas,gr GRE,FW,gr AEK Athens,25,1993,0.6,10.0,25.0,40.0,181.7,28.3,3.33,6.67,50.0,6.67,8.33,80.0,0.00,3.33,0.0,0.00,0.17,-0.17,1.67,0.00,0.00,0.00,1.67,Matches
224,Kamil Glik\Kamil-Glik,pl POL,DF,fr Monaco,30,1988,4.8,35.2,42.3,83.3,846.3,239.4,5.63,7.08,79.4,20.2,22.3,90.7,9.38,12.9,72.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.04,Matches
225,Serge Gnabry\Serge-Gnabry,de GER,FW,de Bayern Munich,23,1995,4.9,24.9,34.9,71.3,376.7,83.7,14.5,18.0,80.7,8.16,12.0,67.8,1.63,2.86,57.1,0.20,0.33,-0.12,1.22,0.82,1.43,0.20,2.45,Matches
226,Marko Gobeljić\Marko-Gobeljic,rs SRB,DF,rs Red Star,25,1992,3.4,26.2,39.7,65.9,439.1,204.1,11.8,15.3,76.9,12.1,16.8,71.9,2.06,5.59,36.8,0.00,0.03,-0.03,0.88,1.18,0.59,0.29,3.24,Matches
227,Diego Godín\Diego-Godin,uy URU,DF,es Atlético Madrid,32,1986,6.0,35.8,45.0,79.6,729.2,268.5,12.8,14.3,89.5,16.5,18.7,88.4,6.17,11.2,55.2,0.00,0.07,-0.07,0.67,2.83,0.50,0.00,3.00,Matches
228,Benjamin Goller\Benjamin-Goller,de GER,MF,de Schalke 04,19,1999,0.6,6.67,13.3,50.0,58.3,0.00,3.33,5.00,66.7,1.67,1.67,100.0,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
229,Aleksandr Golovin\Aleksandr-Golovin,ru RUS,FWMF,fr Monaco,22,1996,2.5,38.4,46.4,82.8,603.2,104.4,21.6,24.4,88.5,10.8,12.8,84.4,4.40,6.40,68.8,0.40,0.12,0.28,1.60,2.00,1.60,0.40,2.80,Matches
230,Joe Gomez\Joe-Gomez,eng ENG,DF,eng Liverpool,21,1997,5.9,62.2,76.1,81.7,1236.8,406.4,20.3,23.1,88.2,33.1,38.6,85.5,8.81,13.7,64.2,0.00,0.00,0.00,0.17,4.24,0.85,0.00,5.42,Matches
231,Sergio Gómez\Sergio-Gomez,es ESP,MF,de Dortmund,17,2000,0.0,3,3,100.0,31,8,3,3,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,Matches
232,Leon Goretzka\Leon-Goretzka,de GER,MF,de Bayern Munich,23,1995,3.6,43.3,49.2,88.1,766.9,120.3,18.6,21.4,87.0,19.4,21.4,90.9,3.89,4.44,87.5,0.00,0.08,-0.08,0.56,4.72,0.00,0.00,2.22,Matches
233,Mathieu Gorgelin\Mathieu-Gorgelin,fr FRA,GK,fr Lyon,27,1990,0.6,26.7,31.7,84.2,781.7,396.7,3.33,3.33,100.0,11.7,11.7,100.0,11.7,16.7,70.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
234,Mario Götze\Mario-Gotze,de GER,MFFW,de Dortmund,26,1992,4.9,45.9,54.9,83.6,592.2,136.3,32.2,35.5,90.8,10.0,12.4,80.3,2.04,4.08,50.0,0.00,0.04,-0.04,0.82,2.86,1.02,0.00,3.27,Matches
235,Gobe Gouano\Gobe-Gouano,fr FRA,FW,fr Monaco,17,2000,0.3,6.67,16.7,40.0,86.7,0.00,3.33,6.67,50.0,3.33,6.67,50.0,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
236,Samuel Grandsir\Samuel-Grandsir,fr FRA,FWMF,fr Monaco,21,1996,2.1,22.9,34.3,66.7,379.0,100.0,12.9,16.2,79.4,7.14,11.0,65.2,2.38,5.24,45.5,0.00,0.05,-0.05,0.95,2.38,1.90,0.95,1.43,Matches
237,Mason Greenwood\Mason-Greenwood,eng ENG,MF,eng Manchester Utd,16,2001,0.0,0,2,0.0,0,0,0,1,0.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,Matches
238,Antoine Griezmann\Antoine-Griezmann,fr FRA,FW,es Atlético Madrid,27,1991,8.0,31.0,43.6,71.1,519.1,128.5,17.6,22.5,78.3,10.4,13.3,78.3,2.63,6.25,42.0,0.38,0.20,0.17,1.75,1.75,2.25,0.25,3.75,Matches
239,Vincenzo Grifo\Vincenzo-Grifo,it ITA,DF,de Hoffenheim,25,1993,0.1,50.0,60.0,83.3,710.0,300.0,40.0,50.0,80.0,10.0,10.0,100.0,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
240,Florian Grillitsch\Florian-Grillitsch,at AUT,MF,de Hoffenheim,22,1995,4.6,38.7,47.2,82.0,843.3,227.0,12.2,13.7,88.9,17.8,20.4,87.2,8.04,12.0,67.3,0.00,0.00,0.00,0.00,4.13,1.74,0.00,5.87,Matches
241,Álex Grimaldo\Alex-Grimaldo,es ESP,DF,pt Benfica,22,1995,6.0,45.8,54.5,84.1,752.2,267.0,26.2,29.0,90.2,15.7,18.3,85.5,3.83,6.00,63.9,0.00,0.18,-0.18,1.17,4.17,1.33,0.50,5.50,Matches
242,Arnaut Groeneveld\Arnaut-Groeneveld,nl NED,MF,be Club Brugge,21,1997,1.8,27.8,37.2,74.6,545.0,140.6,14.4,18.9,76.5,10.0,13.9,72.0,3.33,3.89,85.7,0.00,0.17,-0.17,1.11,3.33,1.67,0.56,2.22,Matches
243,Gonçalo Guedes\Goncalo-Guedes,pt POR,MFFW,es Valencia,21,1996,3.5,27.7,36.3,76.4,411.4,142.3,17.1,20.9,82.2,10.0,13.1,76.1,0.57,1.71,33.3,0.00,0.00,0.00,0.00,1.14,2.00,0.00,4.29,Matches
244,Raphaël Guerreiro\Raphael-Guerreiro,pt POR,MFFW,de Dortmund,24,1993,3.2,70.6,80.0,88.3,1016.6,212.2,45.6,47.2,96.7,18.1,20.9,86.6,5.00,8.44,59.3,0.00,0.31,-0.31,2.19,3.44,2.50,0.31,4.69,Matches
245,Sinan Gümüş\Sinan-Gumus,tr TUR,FW,tr Galatasaray,24,1994,2.5,17.2,21.2,81.1,258.0,32.8,10.0,11.2,89.3,6.00,6.40,93.8,0.80,2.80,28.6,0.00,0.12,-0.12,0.40,1.20,0.40,0.00,0.40,Matches
246,İlkay Gündoğan\Ilkay-Gundogan,de GER,MF,eng Manchester City,27,1990,6.5,72.2,80.3,89.8,1334.6,338.3,27.5,29.7,92.7,36.0,38.5,93.6,8.15,11.1,73.6,0.15,0.12,0.03,2.00,6.46,1.54,0.00,6.46,Matches
247,Erick Gutiérrez\Erick-Gutierrez,mx MEX,MF,nl PSV Eindhoven,23,1995,1.1,42.7,50.9,83.9,818.2,206.4,16.4,19.1,85.7,21.8,24.5,88.9,3.64,5.45,66.7,0.00,0.00,0.00,0.00,5.45,0.91,0.00,4.55,Matches
248,Robin Hack\Robin-Hack,de GER,MF,de Hoffenheim,19,1998,0.1,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
249,Munir El Haddadi\Munir-El-Haddadi,es ESP,FW,es Barcelona,22,1995,0.7,24.3,28.6,85.0,315.7,70.0,20.0,21.4,93.3,2.86,4.29,66.7,1.43,1.43,100.0,0.00,0.29,-0.29,2.86,0.00,0.00,0.00,2.86,Matches
250,Achraf Hakimi\Achraf-Hakimi,ma MAR,DF,de Dortmund,19,1998,4.1,80.2,95.6,83.9,1236.8,400.7,49.3,54.1,91.0,25.6,29.0,88.2,4.88,7.32,66.7,0.73,0.34,0.39,1.46,4.39,0.49,0.00,6.59,Matches
251,Marek Hamšík\Marek-Hamsik,sk SVK,MF,it Napoli,31,1987,5.1,78.0,87.3,89.4,1551.6,340.2,31.2,32.5,95.8,33.9,37.1,91.5,12.2,16.1,75.6,0.20,0.10,0.10,1.37,8.63,1.18,0.00,8.63,Matches
252,Samir Handanović\Samir-Handanovic,si SVN,GK,it Inter,34,1984,6.0,28.0,34.0,82.4,765.3,468.0,5.17,5.17,100.0,14.0,14.0,100.0,8.83,14.8,59.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
253,Amine Harit\Amine-Harit,ma MAR,MFFW,de Schalke 04,21,1997,1.6,24.4,28.8,84.8,371.3,93.8,15.6,17.5,89.3,5.63,5.63,100.0,3.13,5.00,62.5,0.00,0.00,0.00,0.00,1.88,0.00,0.00,1.25,Matches
254,Milan Havel\Milan-Havel,cz CZE,FWDF,cz Viktoria Plzeň,23,1994,2.5,11.2,20.0,56.0,170.4,92.0,5.60,6.80,82.4,4.80,8.40,57.1,0.40,2.80,14.3,0.00,0.04,-0.04,0.40,0.80,0.80,0.80,1.20,Matches
255,Lukáš Hejda\Lukas-Hejda,cz CZE,DF,cz Viktoria Plzeň,28,1990,5.0,22.4,29.6,75.7,466.0,189.2,7.00,8.00,87.5,12.2,13.8,88.4,3.20,7.40,43.2,0.00,0.00,0.00,0.00,1.60,0.40,0.00,1.80,Matches
256,Jordan Henderson\Jordan-Henderson,eng ENG,MF,eng Liverpool,28,1990,8.9,44.5,53.6,83.0,878.5,230.6,16.9,19.9,84.7,20.4,22.8,89.7,6.74,9.21,73.2,0.11,0.25,-0.13,1.80,5.06,1.91,0.22,6.18,Matches
257,Jorrit Hendrix\Jorrit-Hendrix,nl NED,MF,nl PSV Eindhoven,23,1995,5.8,25.7,32.6,78.8,523.6,135.5,8.97,10.7,83.9,12.1,14.5,83.3,4.48,6.72,66.7,0.00,0.07,-0.07,0.69,2.24,0.17,0.00,3.10,Matches
258,Benjamin Henrichs\Benjamin-Henrichs,de GER,DFFW,fr Monaco,21,1997,3.3,36.1,51.5,70.0,616.7,256.4,15.5,19.7,78.5,16.7,22.1,75.3,3.03,6.97,43.5,0.00,0.06,-0.06,0.61,3.64,1.21,0.30,4.24,Matches
259,Lucas Hernández\Lucas-Hernandez,fr FRA,DF,es Atlético Madrid,22,1996,5.0,51.2,58.8,87.1,967.2,326.2,21.2,22.6,93.8,22.6,24.2,93.4,7.00,11.0,63.6,0.00,0.00,0.00,0.20,3.80,0.00,0.00,2.00,Matches
260,Ander Herrera\Ander-Herrera,es ESP,MF,eng Manchester Utd,28,1989,1.9,50.5,56.3,89.7,927.4,206.8,22.6,24.2,93.5,21.1,23.2,90.9,5.79,7.89,73.3,0.00,0.00,0.00,1.05,5.26,0.53,0.53,4.74,Matches
261,Héctor Herrera\Hector-Herrera,mx MEX,MF,pt Porto,28,1990,9.2,38.6,47.4,81.4,680.7,166.3,16.4,19.1,85.8,16.5,19.1,86.4,4.67,6.85,68.3,0.11,0.07,0.04,0.76,3.48,0.76,0.22,4.02,Matches
262,Son Heung-min\Son-Heung-min,kr KOR,FWMF,eng Tottenham,26,1992,10.0,24.1,29.4,82.0,331.6,73.4,14.4,16.8,85.7,8.00,9.30,86.0,1.00,1.60,62.5,0.10,0.03,0.07,0.60,1.40,0.90,0.00,2.90,Matches
263,Marwin Hitz\Marwin-Hitz,ch SUI,GK,de Dortmund,30,1987,1.0,27.0,33.0,81.8,639.0,338.0,4.00,4.00,100.0,15.0,15.0,100.0,7.00,13.0,53.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
264,Guillaume Hoarau\Guillaume-Hoarau,fr FRA,FW,ch Young Boys,34,1984,4.5,14.9,23.8,62.6,234.2,35.8,7.11,10.4,68.1,6.22,10.2,60.9,0.89,1.56,57.1,0.00,0.02,-0.02,0.44,1.11,0.44,0.00,1.33,Matches
265,Justin Hoogma\Justin-Hoogma,nl NED,MF,de Hoffenheim,20,1998,1.0,18.0,27.0,66.7,401.0,122.0,3.00,6.00,50.0,13.0,13.0,100.0,2.00,7.00,28.6,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,Matches
266,Tomáš Hořava\Tomas-Horava,cz CZE,MF,cz Viktoria Plzeň,30,1988,2.4,33.8,40.8,82.7,582.5,129.2,17.5,20.4,85.7,11.3,12.9,87.1,4.17,5.42,76.9,0.00,0.04,-0.04,1.67,2.92,0.42,0.00,2.92,Matches
267,Ethan Horvath\Ethan-Horvath,us USA,GK,be Club Brugge,23,1995,3.0,16.0,32.0,50.0,652.7,502.3,0.33,0.33,100.0,5.00,5.33,93.8,10.7,26.3,40.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
268,Benedikt Höwedes\Benedikt-Howedes,de GER,DF,ru Loko Moscow,30,1988,5.0,21.4,29.2,73.3,446.6,164.2,7.80,8.80,88.6,9.60,11.4,84.2,4.00,8.20,48.8,0.00,0.00,0.00,0.20,1.80,0.00,0.00,1.60,Matches
269,Patrik Hrošovský\Patrik-Hrosovsky,sk SVK,MF,cz Viktoria Plzeň,26,1992,6.0,45.7,51.8,88.1,908.5,255.5,17.2,18.3,93.6,20.3,22.7,89.7,7.50,9.83,76.3,0.17,0.18,-0.02,1.17,5.67,0.50,0.17,4.83,Matches
270,Aleš Hruška\Ales-Hruska,cz CZE,GK,cz Viktoria Plzeň,32,1985,4.0,25.5,39.5,64.6,1127.3,886.8,1.50,1.50,100.0,8.25,8.75,94.3,15.8,29.3,53.8,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,Matches
271,Benjamin Hübner\Benjamin-Hubner,de GER,DF,de Hoffenheim,29,1989,1.0,27.0,35.0,77.1,617.0,317.0,9.00,9.00,100.0,12.0,16.0,75.0,6.00,10.0,60.0,0.00,0.00,0.00,1.00,4.00,1.00,0.00,3.00,Matches
272,Roman Hubník\Roman-Hubnik,cz CZE,DF,cz Viktoria Plzeň,34,1984,6.0,24.3,32.2,75.6,609.5,205.2,4.17,5.33,78.1,13.0,14.8,87.6,7.00,11.7,60.0,0.00,0.02,-0.02,0.17,0.67,0.00,0.00,1.33,Matches
273,Niklas Hult\Niklas-Hult,se SWE,DF,gr AEK Athens,28,1990,6.0,37.3,51.7,72.3,618.0,263.3,19.5,22.7,86.0,13.8,19.3,71.6,3.50,7.00,50.0,0.17,0.12,0.05,0.67,1.83,0.00,0.00,2.00,Matches
274,Mats Hummels\Mats-Hummels,de GER,DF,de Bayern Munich,29,1988,6.0,65.7,73.8,88.9,1422.0,473.2,16.8,17.7,95.3,38.0,40.3,94.2,10.5,15.3,68.5,0.00,0.02,-0.02,0.17,3.00,0.33,0.00,3.17,Matches
275,Klaas-Jan Huntelaar\Klaas-Jan-Huntelaar,nl NED,FW,nl Ajax,34,1983,1.1,11.8,14.5,81.3,130.0,40.0,10.0,10.0,100.0,1.82,1.82,100.0,0.00,0.91,0.0,1.82,1.45,0.36,2.73,0.91,0.91,0.00,0.91,Matches
276,Elseid Hysaj\Elseid-Hysaj,al ALB,DF,it Napoli,24,1994,1.7,70.6,77.1,91.6,1261.2,391.8,32.4,33.5,96.5,30.0,33.5,89.5,8.24,10.0,82.4,0.00,0.00,0.00,0.00,6.47,2.35,0.59,9.41,Matches
277,Mauro Icardi\Mauro-Icardi,ar ARG,FW,it Inter,25,1993,6.0,10.7,14.3,74.4,143.0,21.0,6.00,7.83,76.6,2.17,3.17,68.4,1.17,1.67,70.0,0.00,0.18,-0.18,1.50,0.50,0.17,0.00,0.83,Matches
278,Brian Idowu\Brian-Idowu,ng NGA,DF,ru Loko Moscow,26,1992,3.0,41.7,54.3,76.7,695.3,319.0,20.7,25.0,82.7,16.7,20.3,82.0,4.00,5.67,70.6,0.00,0.00,0.00,0.33,3.33,0.33,0.00,2.67,Matches
279,Vladislav Ignatyev\Vladislav-Ignatyev,ru RUS,DF,ru Loko Moscow,31,1987,5.8,31.2,46.0,67.8,502.2,219.5,16.7,21.6,77.6,12.8,17.2,74.0,1.21,4.66,25.9,0.00,0.02,-0.02,0.69,3.28,0.52,0.00,3.28,Matches
280,Selçuk İnan\Selcuk-Inan,tr TUR,MFFW,tr Galatasaray,33,1985,1.2,58.3,70.0,83.3,1051.7,250.0,24.2,26.7,90.6,30.8,32.5,94.9,3.33,10.8,30.8,0.00,0.00,0.00,0.00,5.83,0.00,0.00,4.17,Matches
281,Lorenzo Insigne\Lorenzo-Insigne,it ITA,FWMF,it Napoli,27,1991,5.4,43.0,53.3,80.6,708.9,121.3,22.0,25.6,86.2,15.6,18.9,82.4,3.89,6.48,60.0,0.00,0.11,-0.11,1.30,2.78,1.67,0.37,2.96,Matches
282,Isco\Isco,es ESP,FWMF,es Real Madrid,26,1992,2.8,76.1,89.6,84.9,1044.3,256.1,51.1,53.2,96.0,18.9,23.2,81.5,4.29,8.93,48.0,0.00,0.36,-0.36,3.21,5.36,3.57,0.36,5.00,Matches
283,Nicolas Isimat-Mirin\Nicolas-Isimat-Mirin,fr FRA,DF,nl PSV Eindhoven,26,1991,0.3,30.0,33.3,90.0,710.0,226.7,6.67,6.67,100.0,13.3,13.3,100.0,10.0,13.3,75.0,0.00,0.00,0.00,0.00,3.33,0.00,0.00,3.33,Matches
284,Ismaily\Ismaily,br BRA,DF,ua Shakhtar,28,1990,6.0,48.5,59.7,81.3,751.5,257.2,25.2,30.0,83.9,20.0,23.3,85.7,2.33,3.67,63.6,0.50,0.17,0.33,0.83,1.33,1.50,0.33,3.17,Matches
285,Jardel\Jardel,br BRA,DF,pt Benfica,32,1986,4.0,35.0,39.5,88.6,723.5,254.8,10.3,10.8,95.3,17.8,18.8,94.7,6.00,8.75,68.6,0.00,0.00,0.00,0.00,0.50,0.25,0.00,1.25,Matches
286,Jemerson\Jemerson,br BRA,DF,fr Monaco,25,1992,5.0,45.8,51.6,88.8,1096.6,348.4,10.4,11.8,88.1,23.8,25.8,92.2,11.4,13.6,83.8,0.00,0.00,0.00,0.40,3.00,0.20,0.00,3.60,Matches
287,Gabriel Jesus\Gabriel-Jesus,br BRA,FW,eng Manchester City,21,1997,4.2,22.4,26.4,84.7,304.3,41.9,13.8,15.0,92.1,7.14,8.10,88.2,0.48,1.67,28.6,0.00,0.12,-0.12,1.19,1.19,1.43,0.00,1.90,Matches
288,Juan Jesus\Juan-Jesus,br BRA,DF,it Roma,27,1991,2.4,54.6,58.8,92.9,1044.6,367.5,18.8,19.6,95.7,30.0,31.7,94.7,5.42,7.08,76.5,0.00,0.00,0.00,0.00,0.42,0.00,0.00,2.08,Matches
289,Joelinton\Joelinton,br BRA,FW,de Hoffenheim,21,1996,4.3,18.6,24.4,76.2,274.4,80.5,10.5,12.3,84.9,6.98,8.60,81.1,0.47,1.86,25.0,0.23,0.07,0.16,1.16,1.63,0.47,0.00,1.86,Matches
290,Jonas\Jonas,br BRA,FW,pt Benfica,34,1984,1.2,30.0,43.3,69.2,501.7,116.7,18.3,23.3,78.6,6.67,10.0,66.7,4.17,6.67,62.5,0.83,0.42,0.42,0.83,2.50,0.83,0.00,4.17,Matches
291,Phil Jones\Phil-Jones,eng ENG,DF,eng Manchester Utd,26,1992,3.0,42.0,45.7,92.0,698.3,243.0,21.3,21.7,98.5,17.7,18.7,94.6,2.67,4.67,57.1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,2.00,Matches
292,Frenkie de Jong\Frenkie-de-Jong,nl NED,MF,nl Ajax,21,1997,10.9,67.1,75.0,89.5,1151.0,325.0,31.4,34.6,90.7,29.6,32.1,92.3,5.60,6.88,81.3,0.00,0.06,-0.06,0.73,7.06,0.92,0.09,6.79,Matches
293,Luuk de Jong\Luuk-de-Jong,nl NED,FWMF,nl PSV Eindhoven,27,1990,5.9,17.8,27.3,65.2,256.4,62.0,10.0,13.6,73.8,6.95,10.0,69.5,0.17,2.20,7.7,0.00,0.12,-0.12,0.51,1.69,0.17,0.00,1.69,Matches
294,Jorge\Jorge,br BRA,FW,pt Porto,22,1996,0.2,0.00,25.0,0.0,0.00,0.00,0.00,5.00,0.0,0.00,10.0,0.0,0.00,10.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
295,Dušan Jovančić\Dusan-Jovancic,rs SRB,MF,rs Red Star,27,1990,3.0,28.0,36.0,77.8,482.3,156.0,11.7,14.3,81.4,12.3,15.0,82.2,3.00,5.00,60.0,0.00,0.07,-0.07,0.67,1.33,0.33,0.00,2.33,Matches
296,Dejan Joveljić\Dejan-Joveljic,rs SRB,FW,rs Red Star,18,1999,0.6,21.7,28.3,76.5,171.7,15.0,21.7,21.7,100.0,0.00,5.00,0.0,0.00,0.00,,0.00,0.00,0.00,1.67,0.00,0.00,0.00,0.00,Matches
