Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive,PassDead,Drib,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,Drib,Sh,Fld,Def,OG,Matches
348,Thomas Lemar\Thomas-Lemar,fr FRA,MFFW,es Atlético Madrid,22,1995,4.5,3.56,3.52,2.22,1.11,0.00,0.22,0.00,0.00,0.44,0.44,0.44,0.00,0.00,0.00,0.00,0.00,0.00,Matches
349,Clément Lenglet\Clement-Lenglet,fr FRA,DF,es Barcelona,23,1995,11.1,0.45,0.45,0.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
350,Karlo Letica\Karlo-Letica,hr CRO,GK,be Club Brugge,21,1997,3.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
351,Robert Lewandowski\Robert-Lewandowski,pl POL,FW,de Bayern Munich,29,1988,7.9,2.15,2.15,1.39,0.00,0.25,0.25,0.13,0.00,0.63,0.63,0.25,0.00,0.13,0.00,0.13,0.00,0.13,Matches
352,Matthijs de Ligt\Matthijs-de-Ligt,nl NED,DF,nl Ajax,18,1999,11.0,0.18,0.18,0.09,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
353,David Limberský\David-Limbersky,cz CZE,DF,cz Viktoria Plzeň,34,1983,5.5,1.64,1.64,1.09,0.18,0.18,0.18,0.00,0.00,0.36,0.36,0.18,0.18,0.00,0.00,0.00,0.00,0.00,Matches
354,Victor Lindelöf\Victor-Lindelof,se SWE,DF,eng Manchester Utd,24,1994,7.0,0.43,0.43,0.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
355,Jesse Lingard\Jesse-Lingard,eng ENG,FWMF,eng Manchester Utd,25,1992,3.3,4.55,4.59,4.55,0.00,0.00,0.00,0.00,0.00,0.30,0.31,0.30,0.00,0.00,0.00,0.00,0.00,0.00,Matches
356,Martin Linnes\Martin-Linnes,no NOR,DF,tr Galatasaray,26,1991,4.5,2.22,2.24,2.00,0.00,0.00,0.00,0.22,0.00,0.22,0.22,0.22,0.00,0.00,0.00,0.00,0.00,0.00,Matches
357,Marko Livaja\Marko-Livaja,hr CRO,FWMF,gr AEK Athens,24,1993,0.7,1.43,1.36,1.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
358,Fernando Llorente\Fernando-Llorente,es ESP,FW,eng Tottenham,33,1985,2.7,3.33,3.36,2.96,0.00,0.00,0.37,0.00,0.00,0.37,0.37,0.37,0.00,0.00,0.00,0.00,0.00,0.00,Matches
359,Marcos Llorente\Marcos-Llorente,es ESP,MF,es Real Madrid,23,1995,1.6,0.63,0.61,0.00,0.00,0.00,0.00,0.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
360,Hugo Lloris\Hugo-Lloris,fr FRA,GK,eng Tottenham,31,1986,10.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
361,Anthony Lopes\Anthony-Lopes,pt POR,GK,fr Lyon,27,1990,7.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
362,Adrián López\Adrian-Lopez,es ESP,FW,pt Porto,30,1988,1.3,3.08,2.98,3.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
363,Dejan Lovren\Dejan-Lovren,hr CRO,DF,eng Liverpool,29,1989,2.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
364,Hirving Lozano\Hirving-Lozano,mx MEX,FW,nl PSV Eindhoven,23,1995,6.0,4.33,4.34,2.17,0.50,0.17,0.00,1.33,0.17,0.17,0.17,0.17,0.00,0.00,0.00,0.00,0.00,0.00,Matches
365,José Luis Gayà\Jose-Luis-Gaya,es ESP,DF,es Valencia,23,1995,5.0,1.80,1.80,1.40,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
366,Filipe Luís\Filipe-Luis,br BRA,DF,es Atlético Madrid,32,1985,4.5,2.89,2.89,2.00,0.44,0.22,0.00,0.22,0.00,0.44,0.44,0.44,0.00,0.00,0.00,0.00,0.00,0.00,Matches
367,Romelu Lukaku\Romelu-Lukaku,be BEL,FW,eng Manchester Utd,25,1993,6.1,1.64,1.65,1.31,0.00,0.16,0.00,0.00,0.16,0.49,0.49,0.16,0.00,0.16,0.00,0.00,0.16,0.00,Matches
368,Mikhail Lysov\Mikhail-Lysov,ru RUS,FW,ru Loko Moscow,20,1998,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
369,Lisandro Magallán\Lisandro-Magallan,ar ARG,DF,nl Ajax,24,1993,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
370,Hörður Magnússon\Hordur-Magnusson,is ISL,DFMF,ru CSKA Moscow,25,1993,2.6,0.38,0.38,0.00,0.00,0.00,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
371,Riyad Mahrez\Riyad-Mahrez,dz ALG,FW,eng Manchester City,27,1991,4.3,3.95,3.93,3.26,0.23,0.00,0.00,0.00,0.47,1.16,1.16,0.70,0.23,0.00,0.00,0.00,0.23,0.00,Matches
372,Maicon\Maicon,br BRA,DF,tr Galatasaray,29,1988,3.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
373,Nikola Maksimović\Nikola-Maksimovic,rs SRB,DF,it Napoli,26,1991,4.8,1.67,1.66,1.46,0.00,0.21,0.00,0.00,0.00,0.42,0.41,0.42,0.00,0.00,0.00,0.00,0.00,0.00,Matches
374,Malcom\Malcom,br BRA,FW,es Barcelona,21,1997,0.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
375,Donyell Malen\Donyell-Malen,nl NED,FWMF,nl PSV Eindhoven,19,1999,2.0,1.50,1.53,1.00,0.00,0.00,0.50,0.00,0.00,0.50,0.51,0.50,0.00,0.00,0.00,0.00,0.00,0.00,Matches
376,Mario Mandžukić\Mario-Mandzukic,hr CRO,FW,it Juventus,32,1986,6.4,1.56,1.56,1.56,0.00,0.00,0.00,0.00,0.00,0.16,0.16,0.16,0.00,0.00,0.00,0.00,0.00,0.00,Matches
377,Sadio Mané\Sadio-Mane,sn SEN,FW,eng Liverpool,26,1992,12.8,3.52,3.53,2.27,0.08,0.63,0.16,0.39,0.00,0.55,0.55,0.16,0.00,0.23,0.00,0.16,0.00,0.00,Matches
378,Kostas Manolas\Kostas-Manolas,gr GRE,DF,it Roma,27,1991,7.3,0.27,0.27,0.14,0.00,0.00,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
379,Petros Mantalos\Petros-Mantalos,gr GRE,FWMF,gr AEK Athens,26,1991,4.8,2.08,2.08,1.04,0.63,0.21,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
380,Fernando Marçal\Fernando-Marcal,br BRA,DF,fr Lyon,29,1989,3.0,0.67,0.67,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
381,Iván Marcano\Ivan-Marcano,es ESP,DF,it Roma,31,1987,1.8,1.67,1.63,1.11,0.00,0.00,0.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
382,Marcelo\Marcelo,br BRA,DF,es Real Madrid,30,1988,3.8,2.89,2.89,2.89,0.00,0.00,0.00,0.00,0.00,0.26,0.26,0.26,0.00,0.00,0.00,0.00,0.00,0.00,Matches
383,Marcelo\Marcelo,br BRA,DF,fr Lyon,31,1987,8.0,0.50,0.50,0.25,0.13,0.00,0.00,0.00,0.13,0.13,0.12,0.00,0.13,0.00,0.00,0.00,0.00,0.00,Matches
384,Moussa Marega\Moussa-Marega,ml MLI,FWMF,pt Porto,27,1991,9.3,1.61,1.61,0.75,0.00,0.11,0.54,0.22,0.00,0.43,0.43,0.32,0.00,0.00,0.00,0.11,0.00,0.00,Matches
385,José María Giménez\Jose-Maria-Gimenez,uy URU,DF,es Atlético Madrid,23,1995,4.0,0.50,0.50,0.25,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
386,Mariano\Mariano,br BRA,DF,tr Galatasaray,32,1986,2.0,3.50,3.44,3.00,0.50,0.00,0.00,0.00,0.00,0.50,0.49,0.50,0.00,0.00,0.00,0.00,0.00,0.00,Matches
387,Mariano\Mariano,do DOM,FW,es Real Madrid,24,1993,0.9,4.44,4.62,3.33,0.00,1.11,0.00,0.00,0.00,1.11,1.15,0.00,0.00,1.11,0.00,0.00,0.00,0.00,Matches
388,Marko Marin\Marko-Marin,de GER,MFFW,rs Red Star,29,1989,4.6,3.91,3.91,2.17,1.09,0.43,0.00,0.22,0.00,1.09,1.09,0.65,0.22,0.22,0.00,0.00,0.00,0.00,Matches
389,Guilherme Marinato\Guilherme-Marinato,ru RUS,GK,ru Loko Moscow,32,1985,6.0,0.17,0.17,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
390,Marlos\Marlos,ua UKR,FWMF,ua Shakhtar,30,1988,2.9,3.45,3.40,2.76,0.00,0.34,0.34,0.00,0.00,0.69,0.68,0.69,0.00,0.00,0.00,0.00,0.00,0.00,Matches
391,Marquinhos\Marquinhos,br BRA,MFDF,fr Paris S-G,24,1994,7.0,1.14,1.14,0.86,0.00,0.14,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
392,Anthony Martial\Anthony-Martial,fr FRA,FWMF,eng Manchester Utd,22,1995,5.6,3.75,3.73,2.14,0.00,0.71,0.54,0.36,0.00,0.18,0.18,0.18,0.00,0.00,0.00,0.00,0.00,0.00,Matches
393,Javi Martínez\Javi-Martinez,es ESP,MF,de Bayern Munich,29,1988,5.8,0.34,0.35,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
394,Lautaro Martínez\Lautaro-Martinez,ar ARG,MFFW,it Inter,20,1997,0.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
395,Gelson Martins\Gelson-Martins,pt POR,MFFW,es Atlético Madrid,23,1995,1.0,3.00,3.07,3.00,0.00,0.00,0.00,0.00,0.00,1.00,1.02,1.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
396,Omar Mascarell\Omar-Mascarell,es ESP,MF,de Schalke 04,25,1993,2.5,1.20,1.20,1.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
397,Han-Noah Massengo\Han-Noah-Massengo,fr FRA,MF,fr Monaco,17,2001,2.0,0.50,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
398,Clinton Mata\Clinton-Mata,ao ANG,DFMF,be Club Brugge,25,1992,2.3,2.61,2.58,2.61,0.00,0.00,0.00,0.00,0.00,0.43,0.43,0.43,0.00,0.00,0.00,0.00,0.00,0.00,Matches
399,Juan Mata\Juan-Mata,es ESP,FWMF,eng Manchester Utd,30,1988,3.1,1.61,1.62,1.29,0.00,0.00,0.00,0.00,0.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
400,Nemanja Matić\Nemanja-Matic,rs SRB,MF,eng Manchester Utd,29,1988,6.0,1.67,1.67,1.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
401,Joël Matip\Joel-Matip,cm CMR,DF,eng Liverpool,26,1991,8.0,1.13,1.13,1.00,0.00,0.00,0.13,0.00,0.00,0.25,0.25,0.25,0.00,0.00,0.00,0.00,0.00,0.00,Matches
402,Blaise Matuidi\Blaise-Matuidi,fr FRA,MF,it Juventus,31,1987,7.6,1.71,1.72,1.18,0.00,0.13,0.26,0.00,0.13,0.13,0.13,0.00,0.00,0.00,0.13,0.00,0.00,0.00,Matches
403,Mykola Matviyenko\Mykola-Matviyenko,ua UKR,DF,ua Shakhtar,22,1996,5.0,1.40,1.40,1.20,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
404,Eric Maxim Choupo-Moting\Eric-Maxim-Choupo-Moting,cm CMR,FW,fr Paris S-G,29,1989,0.6,5.00,5.09,5.00,0.00,0.00,0.00,0.00,0.00,1.67,1.70,1.67,0.00,0.00,0.00,0.00,0.00,0.00,Matches
405,Maycon\Maycon,br BRA,MF,ua Shakhtar,21,1997,5.0,1.00,1.00,0.60,0.00,0.00,0.20,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
406,Noussair Mazraoui\Noussair-Mazraoui,ma MAR,DF,nl Ajax,20,1997,9.2,1.96,1.96,1.63,0.00,0.11,0.11,0.11,0.00,0.22,0.22,0.11,0.00,0.00,0.11,0.00,0.00,0.00,Matches
407,Kevin Mbabu\Kevin-Mbabu,ch SUI,DF,ch Young Boys,23,1995,5.0,3.40,3.40,3.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
408,Kylian Mbappé\Kylian-Mbappe,fr FRA,FW,fr Paris S-G,19,1998,7.8,4.36,4.38,3.33,0.00,0.38,0.26,0.38,0.00,1.03,1.03,0.77,0.00,0.13,0.13,0.00,0.00,0.00,Matches
409,Jordi Mboula\Jordi-Mboula,es ESP,MF,fr Monaco,19,1999,0.4,5.00,5.45,2.50,0.00,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
410,Weston McKennie\Weston-McKennie,us USA,MFFW,de Schalke 04,19,1998,4.1,2.20,2.17,1.95,0.24,0.00,0.00,0.00,0.00,0.24,0.24,0.24,0.00,0.00,0.00,0.00,0.00,0.00,Matches
411,Scott McTominay\Scott-McTominay,sco SCO,MF,eng Manchester Utd,21,1996,3.0,1.00,1.00,0.33,0.00,0.33,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
412,Brandon Mechele\Brandon-Mechele,be BEL,DF,be Club Brugge,25,1993,5.0,0.40,0.40,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
413,Arthur Melo\Arthur-Melo,br BRA,MF,es Barcelona,21,1996,6.2,1.94,1.92,1.61,0.00,0.16,0.00,0.16,0.00,0.16,0.16,0.16,0.00,0.00,0.00,0.00,0.00,0.00,Matches
414,Benjamin Mendy\Benjamin-Mendy,fr FRA,DF,eng Manchester City,24,1994,1.9,3.16,3.12,2.11,0.00,0.00,0.53,0.00,0.53,0.53,0.52,0.00,0.00,0.00,0.53,0.00,0.00,0.00,Matches
415,Ferland Mendy\Ferland-Mendy,fr FRA,DFMF,fr Lyon,23,1995,7.8,2.82,2.80,2.18,0.00,0.13,0.26,0.26,0.00,0.26,0.25,0.26,0.00,0.00,0.00,0.00,0.00,0.00,Matches
416,Hamza Mendyl\Hamza-Mendyl,ma MAR,FWDF,de Schalke 04,20,1997,4.1,0.49,0.49,0.24,0.00,0.00,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
417,Dries Mertens\Dries-Mertens,be BEL,FW,it Napoli,31,1987,4.2,4.52,4.57,2.86,0.95,0.00,0.48,0.00,0.24,0.48,0.48,0.24,0.24,0.00,0.00,0.00,0.00,0.00,Matches
418,Lionel Messi\Lionel-Messi,ar ARG,FWMF,es Barcelona,31,1987,9.3,7.85,7.84,5.48,0.32,0.86,0.43,0.65,0.11,1.40,1.40,0.86,0.00,0.32,0.11,0.11,0.00,0.00,Matches
419,Thomas Meunier\Thomas-Meunier,be BEL,DFMF,fr Paris S-G,26,1991,4.0,1.50,1.49,1.00,0.00,0.00,0.25,0.00,0.00,0.50,0.50,0.25,0.00,0.00,0.00,0.00,0.00,0.25,Matches
420,Arkadiusz Milik\Arkadiusz-Milik,pl POL,FW,it Napoli,24,1994,2.1,1.90,1.91,1.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
421,Éder Militão\Eder-Militao,br BRA,DF,pt Porto,20,1998,9.1,0.88,0.88,0.66,0.00,0.11,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
422,James Milner\James-Milner,eng ENG,MFDF,eng Liverpool,32,1986,10.0,3.20,3.20,2.20,0.90,0.00,0.00,0.10,0.00,0.50,0.50,0.30,0.20,0.00,0.00,0.00,0.00,0.00,Matches
423,Santi Mina\Santi-Mina,es ESP,FW,es Valencia,22,1995,2.5,2.00,2.04,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
424,Aleksei Miranchuk\Aleksei-Miranchuk,ru RUS,MFFW,ru Loko Moscow,22,1995,5.7,5.09,5.09,2.63,1.05,0.53,0.35,0.18,0.18,0.70,0.70,0.18,0.18,0.00,0.00,0.00,0.18,0.18,Matches
425,Anton Miranchuk\Anton-Miranchuk,ru RUS,MFFW,ru Loko Moscow,22,1995,4.3,3.26,3.22,2.33,0.00,0.23,0.23,0.23,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
426,Miranda\Miranda,br BRA,DF,it Inter,33,1984,2.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
427,Juan Miranda\Juan-Miranda,es ESP,DF,es Barcelona,18,2000,1.0,2.00,2.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
428,Antonio Mirante\Antonio-Mirante,it ITA,GK,it Roma,35,1983,2.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
429,Matej Mitrović\Matej-Mitrovic,hr CRO,DF,be Club Brugge,24,1993,1.0,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
430,Luka Modrić\Luka-Modric,hr CRO,MF,es Real Madrid,32,1985,5.2,3.46,3.48,3.46,0.00,0.00,0.00,0.00,0.00,0.19,0.19,0.19,0.00,0.00,0.00,0.00,0.00,0.00,Matches
431,Francisco Montero\Francisco-Montero,es ESP,DF,es Atlético Madrid,19,1999,1.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
432,Júnior Moraes\Junior-Moraes,ua UKR,FW,ua Shakhtar,31,1987,5.6,1.96,1.96,1.07,0.00,0.18,0.18,0.36,0.18,0.54,0.54,0.36,0.00,0.00,0.00,0.00,0.18,0.00,Matches
433,Wesley Moraes\Wesley-Moraes,br BRA,FW,be Club Brugge,21,1996,5.8,1.38,1.38,1.21,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
434,Erik Morán\Erik-Moran,es ESP,MF,gr AEK Athens,27,1991,1.1,1.82,1.80,0.00,0.91,0.00,0.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
435,Álvaro Morata\Alvaro-Morata,es ESP,FW,es Atlético Madrid,25,1992,1.4,0.71,0.73,0.00,0.00,0.00,0.71,0.00,0.00,0.71,0.73,0.00,0.00,0.00,0.71,0.00,0.00,0.00,Matches
436,Jérémy Morel\Jeremy-Morel,mg MAD,DF,fr Lyon,34,1984,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
437,Alberto Moreno\Alberto-Moreno,es ESP,DF,eng Liverpool,26,1992,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
438,Ubong Moses Ekpai\Ubong-Moses-Ekpai,ng NGA,FW,cz Viktoria Plzeň,22,1995,0.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
439,Lucas Moura\Lucas-Moura,br BRA,FWMF,eng Tottenham,25,1992,8.0,4.38,4.35,2.50,0.13,0.75,0.50,0.38,0.13,0.63,0.62,0.25,0.00,0.38,0.00,0.00,0.00,0.00,Matches
440,Benoît Mukinayi\Benoit-Mukinayi,fr FRA,DF,fr Monaco,17,2001,2.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
441,Thomas Müller\Thomas-Muller,de GER,MFFW,de Bayern Munich,28,1989,3.9,3.08,3.06,3.08,0.00,0.00,0.00,0.00,0.00,0.26,0.25,0.26,0.00,0.00,0.00,0.00,0.00,0.00,Matches
442,Jeison Murillo\Jeison-Murillo,co COL,DF,es Valencia,26,1992,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
443,Fernando Muslera\Fernando-Muslera,uy URU,GK,tr Galatasaray,32,1986,6.0,0.17,0.17,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
444,Kévin N'Doram\Kevin-NDoram,fr FRA,MF,fr Monaco,22,1996,1.0,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
445,Kirill Nababkin\Kirill-Nababkin,ru RUS,DF,ru CSKA Moscow,31,1986,6.0,0.83,0.83,0.67,0.17,0.00,0.00,0.00,0.00,0.33,0.33,0.17,0.17,0.00,0.00,0.00,0.00,0.00,Matches
446,Ben Nabouhane\Ben-Nabouhane,km COM,FWMF,rs Red Star,29,1989,5.7,1.40,1.41,1.05,0.18,0.00,0.18,0.00,0.00,0.18,0.18,0.00,0.00,0.00,0.18,0.00,0.00,0.00,Matches
447,Nacho\Nacho,es ESP,DF,es Real Madrid,28,1990,5.0,1.00,1.00,0.80,0.20,0.00,0.00,0.00,0.00,0.20,0.20,0.20,0.00,0.00,0.00,0.00,0.00,0.00,Matches
448,Yuto Nagatomo\Yuto-Nagatomo,jp JPN,DF,tr Galatasaray,31,1986,4.9,1.84,1.84,1.22,0.00,0.41,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
449,Radja Nainggolan\Radja-Nainggolan,be BEL,MF,it Inter,30,1988,3.1,3.87,3.88,2.90,0.00,0.00,0.65,0.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
450,Marvelous Nakamba\Marvelous-Nakamba,zw ZIM,MF,be Club Brugge,24,1994,4.4,0.45,0.46,0.23,0.00,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
451,Naldo\Naldo,br BRA,DF,de Schalke 04,35,1982,4.0,0.75,0.75,0.50,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
452,Matija Nastasić\Matija-Nastasic,rs SRB,DF,de Schalke 04,25,1993,6.0,0.50,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.17,0.17,0.17,0.00,0.00,0.00,0.00,0.00,0.00,Matches
453,Keylor Navas\Keylor-Navas,cr CRC,GK,es Real Madrid,31,1986,3.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
454,Badou Ndiaye\Badou-Ndiaye,sn SEN,MF,tr Galatasaray,27,1990,4.7,2.34,2.34,1.70,0.00,0.43,0.00,0.21,0.00,0.43,0.43,0.43,0.00,0.00,0.00,0.00,0.00,0.00,Matches
455,Tanguy Ndombele\Tanguy-Ndombele,fr FRA,MF,fr Lyon,21,1996,7.1,3.52,3.54,2.54,0.00,0.56,0.28,0.14,0.00,0.28,0.28,0.14,0.00,0.00,0.14,0.00,0.00,0.00,Matches
456,Reiss Nelson\Reiss-Nelson,eng ENG,FWMF,de Hoffenheim,18,1999,1.3,4.62,4.62,3.85,0.00,0.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
457,Wellington Nem\Wellington-Nem,br BRA,FWMF,ua Shakhtar,26,1992,0.9,1.11,1.10,1.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
458,David Neres\David-Neres,br BRA,FWMF,nl Ajax,21,1997,9.4,3.51,3.50,2.98,0.00,0.21,0.11,0.11,0.11,0.43,0.42,0.32,0.00,0.11,0.00,0.00,0.00,0.00,Matches
459,Neto\Neto,br BRA,GK,es Valencia,29,1989,5.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
460,Manuel Neuer\Manuel-Neuer,de GER,GK,de Bayern Munich,32,1986,8.0,0.38,0.37,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
461,Neymar\Neymar,br BRA,FWMF,fr Paris S-G,26,1992,5.9,8.81,8.81,4.92,0.85,1.19,0.68,1.19,0.00,1.36,1.36,0.68,0.00,0.17,0.00,0.51,0.00,0.00,Matches
462,Moumi Ngamaleu\Moumi-Ngamaleu,cm CMR,FWMF,ch Young Boys,24,1994,2.2,2.27,2.24,1.82,0.00,0.00,0.00,0.45,0.00,0.91,0.90,0.45,0.00,0.00,0.00,0.45,0.00,0.00,Matches
463,Cyril Ngonge\Cyril-Ngonge,be BEL,DF,be Club Brugge,18,2000,0.8,1.25,1.32,1.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
464,Saúl Ñíguez\Saul-Niguez,es ESP,MFDF,es Atlético Madrid,23,1994,7.0,1.86,1.85,1.57,0.00,0.14,0.00,0.00,0.14,0.29,0.29,0.29,0.00,0.00,0.00,0.00,0.00,0.00,Matches
