Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Past,Press,Succ,%,Def 3rd,Mid 3rd,Att 3rd,Blocks,Sh,ShSv,Pass,Int,Tkl+Int,Clr,Err,Matches
291,Phil Jones\Phil-Jones,eng ENG,DF,eng Manchester Utd,26,1992,3.0,1.33,0.67,0.67,0.67,0.00,0.33,2.00,16.7,1.67,8.33,2.33,28.0,3.67,4.67,0.00,3.00,1.67,0.00,1.33,3.00,4.33,4.33,0.00,Matches
292,Frenkie de Jong\Frenkie-de-Jong,nl NED,MF,nl Ajax,21,1997,10.9,2.66,1.83,1.01,1.38,0.28,0.64,2.48,25.9,1.83,18.9,6.15,32.5,7.16,9.54,2.20,2.02,0.37,0.00,1.65,1.28,3.94,1.74,0.00,Matches
293,Luuk de Jong\Luuk-de-Jong,nl NED,FWMF,nl PSV Eindhoven,27,1990,5.9,1.02,0.85,0.34,0.68,0.00,0.51,1.86,27.3,1.36,22.0,3.73,16.9,4.58,11.9,5.59,2.03,0.34,0.00,1.69,0.85,1.86,1.36,0.00,Matches
294,Jorge\Jorge,br BRA,FW,pt Porto,22,1996,0.2,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.0,5.00,20.0,0.00,0.0,20.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,Matches
295,Dušan Jovančić\Dusan-Jovancic,rs SRB,MF,rs Red Star,27,1990,3.0,1.00,0.00,0.67,0.33,0.00,0.00,1.67,0.0,1.67,24.7,5.00,20.3,7.00,15.7,2.00,0.33,0.33,0.00,0.00,1.00,2.00,2.67,0.00,Matches
296,Dejan Joveljić\Dejan-Joveljic,rs SRB,FW,rs Red Star,18,1999,0.6,0.00,0.00,0.00,0.00,0.00,0.00,1.67,0.0,1.67,28.3,0.00,0.0,0.00,16.7,11.7,1.67,0.00,0.00,1.67,0.00,0.00,0.00,0.00,Matches
297,Stevan Jovetić\Stevan-Jovetic,me MNE,FW,fr Monaco,28,1989,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,10.0,10.0,100.0,10.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
298,Branko Jovičić\Branko-Jovicic,rs SRB,MF,rs Red Star,25,1993,2.6,1.92,1.15,0.77,1.15,0.00,0.38,1.92,20.0,1.54,21.2,5.00,23.6,8.85,10.8,1.54,3.85,0.77,0.00,3.08,1.15,3.08,2.69,0.00,Matches
299,Juanfran\Juanfran,es ESP,DF,es Atlético Madrid,33,1985,5.0,2.80,2.00,2.00,0.80,0.00,1.20,2.00,60.0,0.80,12.8,3.60,28.1,7.20,3.00,2.60,2.00,0.20,0.00,1.80,2.20,5.00,0.80,0.00,Matches
300,Vinicius Júnior\Vinicius-Junior,br BRA,FW,es Real Madrid,18,2000,2.6,1.54,1.15,0.77,0.77,0.00,0.38,0.77,50.0,0.38,18.5,2.69,14.6,3.85,8.85,5.77,0.77,0.00,0.00,0.77,0.00,1.54,0.00,0.00,Matches
301,Ozan Kabak\Ozan-Kabak,tr TUR,DF,tr Galatasaray,18,2000,4.0,4.00,2.75,1.75,2.00,0.25,1.25,2.25,55.6,1.00,10.8,4.25,39.5,5.50,4.50,0.75,1.00,0.50,0.00,0.50,1.50,5.50,2.75,0.00,Matches
302,Pavel Kadeřábek\Pavel-Kaderabek,cz CZE,DF,de Hoffenheim,26,1992,6.0,1.50,1.00,0.83,0.67,0.00,0.83,1.50,55.6,0.67,13.0,3.33,25.6,7.50,3.33,2.17,1.67,0.50,0.00,1.17,0.67,2.17,2.50,0.00,Matches
303,Shinji Kagawa\Shinji-Kagawa,jp JPN,MF,de Dortmund,29,1989,0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,6.67,6.67,100.0,0.00,3.33,3.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
304,Nikola Kalinić\Nikola-Kalinic,hr CRO,FW,es Atlético Madrid,30,1988,1.2,0.83,0.83,0.00,0.00,0.83,0.00,1.67,0.0,1.67,15.8,5.83,36.8,1.67,5.00,9.17,0.00,0.00,0.00,0.00,0.00,0.83,1.67,0.00,Matches
305,Harry Kane\Harry-Kane,eng ENG,FW,eng Tottenham,25,1993,8.6,0.93,0.47,0.00,0.58,0.35,0.35,0.70,50.0,0.35,14.7,2.91,19.8,0.23,5.58,8.84,0.93,0.23,0.00,0.70,0.23,1.16,0.58,0.00,Matches
306,Rick Karsdorp\Rick-Karsdorp,nl NED,DF,it Roma,23,1995,0.8,6.25,2.50,3.75,2.50,0.00,1.25,3.75,33.3,2.50,22.5,6.25,27.8,11.3,8.75,2.50,3.75,1.25,0.00,2.50,2.50,8.75,1.25,0.00,Matches
307,Olarenwaju Kayode\Olarenwaju-Kayode,ng NGA,FWMF,ua Shakhtar,25,1993,0.5,2.00,2.00,0.00,2.00,0.00,0.00,0.00,,0.00,10.0,2.00,20.0,0.00,8.00,2.00,0.00,0.00,0.00,0.00,4.00,6.00,0.00,0.00,Matches
308,Moise Kean\Moise-Kean,it ITA,FW,it Juventus,18,2000,0.8,1.25,1.25,0.00,1.25,0.00,0.00,0.00,,0.00,11.3,2.50,22.2,1.25,7.50,2.50,0.00,0.00,0.00,0.00,0.00,1.25,0.00,0.00,Matches
309,Thilo Kehrer\Thilo-Kehrer,de GER,DF,fr Paris S-G,21,1996,5.4,1.67,0.93,1.30,0.37,0.00,1.48,3.52,42.1,2.04,17.0,6.11,35.9,8.52,7.04,1.48,2.41,0.37,0.00,2.04,0.74,2.41,2.59,0.19,Matches
310,Naby Keïta\Naby-Keita,gn GUI,MF,eng Liverpool,23,1995,2.7,4.07,1.85,1.48,1.85,0.74,2.22,4.81,46.2,2.59,33.0,7.78,23.6,8.15,13.0,11.9,2.22,0.37,0.00,1.85,1.48,5.56,0.74,0.00,Matches
311,Sami Khedira\Sami-Khedira,de GER,MF,it Juventus,31,1987,1.2,0.00,0.00,0.00,0.00,0.00,0.00,2.50,0.0,2.50,15.8,1.67,10.5,4.17,9.17,2.50,1.67,0.00,0.00,1.67,0.00,0.00,1.67,0.00,Matches
312,Davit Khocholava\Davit-Khocholava,ge GEO,DF,ua Shakhtar,25,1993,2.5,0.00,0.00,0.00,0.00,0.00,0.00,0.80,0.0,0.80,8.80,2.40,27.3,8.40,0.40,0.00,2.00,1.20,0.00,0.80,2.00,2.00,6.00,0.00,Matches
313,Khetag Khosonov\Khetag-Khosonov,ru RUS,MF,ru CSKA Moscow,20,1998,0.5,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.0,2.00,20.0,2.00,10.0,4.00,8.00,8.00,2.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,Matches
314,Joshua Kimmich\Joshua-Kimmich,de GER,DFMF,de Bayern Munich,23,1995,7.0,1.71,1.00,0.86,0.29,0.57,0.29,1.14,25.0,0.86,20.6,7.14,34.7,10.1,8.00,2.43,2.14,0.29,0.00,1.86,1.71,3.43,0.71,0.14,Matches
315,Presnel Kimpembe\Presnel-Kimpembe,fr FRA,DF,fr Paris S-G,22,1995,7.2,2.08,1.25,1.11,0.56,0.42,0.56,1.11,50.0,0.56,11.5,4.44,38.6,7.50,3.75,0.28,0.56,0.28,0.00,0.28,2.08,4.17,2.78,0.14,Matches
316,Viktor Klonaridis\Viktor-Klonaridis,be BEL,MFFW,gr AEK Athens,26,1992,3.5,0.29,0.29,0.00,0.00,0.29,0.00,0.57,0.0,0.57,15.4,2.86,18.5,1.14,8.57,5.71,1.43,0.29,0.00,1.14,0.29,0.57,0.00,0.00,Matches
317,Justin Kluivert\Justin-Kluivert,nl NED,FW,it Roma,19,1999,3.5,2.29,1.71,0.29,1.14,0.86,0.57,1.14,50.0,0.57,25.7,6.57,25.6,5.71,8.86,11.1,1.43,0.00,0.00,1.43,0.57,2.86,0.29,0.00,Matches
318,Koke\Koke,es ESP,MFFW,es Atlético Madrid,26,1992,6.2,1.45,0.97,0.65,0.65,0.16,0.97,3.55,27.3,2.58,22.7,7.10,31.2,9.19,9.35,4.19,0.97,0.00,0.00,0.97,0.65,2.10,1.61,0.00,Matches
319,Daniel Kolář\Daniel-Kolar,cz CZE,MF,cz Viktoria Plzeň,32,1985,1.0,1.00,0.00,0.00,0.00,1.00,0.00,1.00,0.0,1.00,20.0,4.00,20.0,0.00,17.0,3.00,0.00,0.00,0.00,0.00,1.00,2.00,0.00,0.00,Matches
320,Aleksandar Kolarov\Aleksandar-Kolarov,rs SRB,DF,it Roma,32,1985,7.3,0.96,0.82,0.68,0.00,0.27,0.41,1.10,37.5,0.68,7.95,1.37,17.2,4.25,2.88,0.82,0.82,0.00,0.00,0.82,1.23,2.19,2.74,0.00,Matches
321,Vincent Kompany\Vincent-Kompany,be BEL,DF,eng Manchester City,32,1986,2.3,2.17,1.74,1.30,0.43,0.43,0.00,0.43,0.0,0.43,4.35,0.43,10.0,2.61,1.74,0.00,0.87,0.43,0.00,0.43,0.43,2.61,1.74,0.00,Matches
322,Geoffrey Kondogbia\Geoffrey-Kondogbia,cf CTA,MF,es Valencia,25,1993,4.5,3.78,2.89,2.22,1.56,0.00,1.78,3.11,57.1,1.33,25.8,7.78,30.2,11.8,12.4,1.56,1.78,0.89,0.00,0.89,2.00,5.78,1.78,0.00,Matches
323,Yevhen Konoplyanka\Yevhen-Konoplyanka,ua UKR,FWMF,de Schalke 04,28,1989,5.1,0.59,0.20,0.39,0.20,0.00,0.20,1.18,16.7,0.98,16.5,2.94,17.9,4.31,9.80,2.35,1.18,0.00,0.00,1.18,0.20,0.78,0.59,0.00,Matches
324,Jan Kopic\Jan-Kopic,cz CZE,FWMF,cz Viktoria Plzeň,28,1990,3.3,1.21,1.21,0.61,0.61,0.00,0.30,1.52,20.0,1.21,17.9,3.33,18.6,6.97,6.36,4.55,0.91,0.00,0.00,0.91,0.30,1.52,0.91,0.00,Matches
325,Kalidou Koulibaly\Kalidou-Koulibaly,sn SEN,DF,it Napoli,27,1991,6.0,3.17,2.67,2.00,1.17,0.00,0.67,1.67,40.0,1.00,14.3,8.00,55.8,8.33,5.67,0.33,2.50,1.33,0.00,1.17,0.83,4.00,2.67,0.00,Matches
326,Viktor Kovalenko\Viktor-Kovalenko,ua UKR,MFFW,ua Shakhtar,22,1996,4.1,1.71,1.46,0.49,0.98,0.24,0.73,1.71,42.9,0.98,21.5,4.15,19.3,2.93,15.4,3.17,0.73,0.00,0.00,0.73,0.24,1.95,0.24,0.00,Matches
327,Jan Kovařík\Jan-Kovarik,cz CZE,FWDF,cz Viktoria Plzeň,30,1988,4.0,0.50,0.25,0.50,0.00,0.00,0.25,0.75,33.3,0.50,7.00,1.25,17.9,1.50,4.00,1.50,1.00,0.25,0.00,0.75,0.25,0.75,2.00,0.00,Matches
328,Matúš Kozáčik\Matus-Kozacik,sk SVK,GK,cz Viktoria Plzeň,34,1983,2.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
329,Andrej Kramarić\Andrej-Kramaric,hr CRO,MFFW,de Hoffenheim,27,1991,5.3,0.19,0.19,0.00,0.19,0.00,0.19,0.75,25.0,0.57,15.1,2.26,15.0,2.26,9.81,3.02,0.38,0.00,0.00,0.38,0.57,0.75,0.38,0.00,Matches
330,Michal Krmenčík\Michal-Krmencik,cz CZE,FW,cz Viktoria Plzeň,25,1993,2.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,8.89,1.85,20.8,0.37,5.93,2.59,0.00,0.00,0.00,0.00,0.00,0.00,1.11,0.00,Matches
331,Toni Kroos\Toni-Kroos,de GER,MF,es Real Madrid,28,1990,7.2,2.08,1.81,0.56,0.97,0.56,0.69,3.47,20.0,2.78,25.3,6.53,25.8,4.72,13.6,6.94,1.25,0.56,0.00,0.69,0.83,2.92,0.14,0.14,Matches
332,Nenad Krstičić\Nenad-Krsticic,rs SRB,MF,rs Red Star,28,1990,4.8,1.67,1.04,1.25,0.42,0.00,0.83,2.50,33.3,1.67,22.1,5.63,25.5,7.92,12.1,2.08,3.13,0.00,0.00,3.13,2.08,3.75,1.25,0.00,Matches
333,Grzegorz Krychowiak\Grzegorz-Krychowiak,pl POL,MFDF,ru Loko Moscow,28,1990,6.0,2.50,2.17,0.83,1.17,0.50,1.33,2.00,66.7,0.67,17.5,3.83,21.9,5.67,10.2,1.67,1.50,0.17,0.00,1.33,1.33,3.83,2.33,0.17,Matches
334,Serhiy Kryvtsov\Serhiy-Kryvtsov,ua UKR,DF,ua Shakhtar,27,1991,5.0,0.80,0.60,0.80,0.00,0.00,0.40,0.60,66.7,0.20,6.00,1.40,23.3,5.20,0.80,0.00,2.20,1.00,0.00,1.20,1.80,2.60,4.20,0.00,Matches
335,Konstantin Kuchayev\Konstantin-Kuchayev,ru RUS,MF,ru CSKA Moscow,20,1998,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,50.0,5.00,10.0,20.0,25.0,5.00,10.0,0.00,0.00,10.0,5.00,5.00,0.00,0.00,Matches
336,Ahmed Kutucu\Ahmed-Kutucu,tr TUR,FW,de Schalke 04,18,2000,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,15.0,5.00,33.3,0.00,10.0,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
337,Solomon Kvirkvelia\Solomon-Kvirkvelia,ge GEO,DF,ru Loko Moscow,26,1992,4.8,2.08,1.25,1.25,0.63,0.21,0.42,1.04,40.0,0.63,9.38,3.96,42.2,7.50,1.88,0.00,1.46,0.83,0.00,0.63,1.04,3.13,5.63,0.00,Matches
338,Georgii Kyrnats\Georgii-Kyrnats,ru RUS,GK,ru CSKA Moscow,20,1998,0.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Matches
339,Zakaria Labyad\Zakaria-Labyad,ma MAR,MF,nl Ajax,25,1993,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
340,Adam Lallana\Adam-Lallana,eng ENG,MFFW,eng Liverpool,30,1988,1.2,0.00,0.00,0.00,0.00,0.00,0.00,1.67,0.0,1.67,12.5,2.50,20.0,2.50,8.33,1.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
341,Vassilis Lambropoulos\Vassilis-Lambropoulos,gr GRE,DF,gr AEK Athens,28,1990,3.0,1.33,0.67,1.00,0.33,0.00,0.00,0.67,0.0,0.67,2.67,0.67,25.0,2.33,0.33,0.00,2.00,2.00,0.00,0.00,1.00,2.33,6.33,0.00,Matches
342,Érik Lamela\Erik-Lamela,ar ARG,FWMF,eng Tottenham,26,1992,3.7,2.70,1.35,1.08,0.81,0.81,1.35,2.70,50.0,1.35,22.7,4.05,17.9,4.05,11.1,7.57,1.08,0.00,0.00,1.08,0.81,3.51,0.54,0.00,Matches
343,Aymeric Laporte\Aymeric-Laporte,fr FRA,DF,eng Manchester City,24,1994,9.8,1.84,1.43,1.43,0.41,0.00,0.41,1.02,40.0,0.61,6.53,2.14,32.8,3.47,2.14,0.92,0.92,0.51,0.00,0.41,1.33,3.16,2.96,0.31,Matches
344,Toni Lato\Toni-Lato,es ESP,DF,es Valencia,20,1997,0.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,5.00,3.33,66.7,3.33,1.67,0.00,0.00,0.00,0.00,0.00,3.33,3.33,0.00,0.00,Matches
345,Sandro Lauper\Sandro-Lauper,ch SUI,DFMF,ch Young Boys,21,1996,4.5,3.11,2.67,1.33,1.56,0.22,0.89,2.89,30.8,2.00,12.9,4.89,37.9,7.33,4.89,0.67,1.78,0.89,0.00,0.89,1.33,4.44,5.56,0.00,Matches
346,Diogo Leite\Diogo-Leite,pt POR,DF,pt Porto,19,1999,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,6.00,2.00,33.3,6.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,5.00,0.00,Matches
347,Cristian Lema\Cristian-Lema,ar ARG,DF,pt Benfica,27,1990,0.5,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.0,2.00,2.00,0.00,0.0,2.00,0.00,0.00,4.00,4.00,2.00,0.00,0.00,0.00,6.00,0.00,Matches
348,Thomas Lemar\Thomas-Lemar,fr FRA,MFFW,es Atlético Madrid,22,1995,4.5,2.44,2.00,0.67,1.33,0.44,0.67,1.78,37.5,1.11,25.6,6.44,25.2,8.44,11.6,5.56,1.56,0.22,0.00,1.33,0.67,3.11,0.67,0.00,Matches
349,Clément Lenglet\Clement-Lenglet,fr FRA,DF,es Barcelona,23,1995,11.1,2.70,1.35,1.53,1.08,0.09,0.99,1.53,64.7,0.54,11.3,4.68,41.6,7.03,4.05,0.18,1.26,0.99,0.00,0.27,0.63,3.33,3.69,0.09,Matches
350,Karlo Letica\Karlo-Letica,hr CRO,GK,be Club Brugge,21,1997,3.0,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.0,0.33,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
351,Robert Lewandowski\Robert-Lewandowski,pl POL,FW,de Bayern Munich,29,1988,7.9,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.0,0.13,17.7,5.70,32.1,0.13,7.34,10.3,0.76,0.00,0.00,0.76,0.38,0.38,0.63,0.00,Matches
352,Matthijs de Ligt\Matthijs-de-Ligt,nl NED,DF,nl Ajax,18,1999,11.0,1.73,0.82,1.00,0.55,0.18,0.27,1.00,27.3,0.73,9.36,2.73,29.1,5.91,2.91,0.55,1.73,0.73,0.00,1.00,1.09,2.82,4.45,0.00,Matches
353,David Limberský\David-Limbersky,cz CZE,DF,cz Viktoria Plzeň,34,1983,5.5,1.09,0.55,0.91,0.18,0.00,0.55,1.45,37.5,0.91,6.18,1.27,20.6,3.64,1.45,1.09,1.27,0.18,0.00,1.09,0.36,1.45,2.00,0.00,Matches
354,Victor Lindelöf\Victor-Lindelof,se SWE,DF,eng Manchester Utd,24,1994,7.0,1.00,0.71,0.57,0.43,0.00,0.71,1.00,71.4,0.29,7.14,2.57,36.0,4.86,2.29,0.00,1.43,0.57,0.00,0.86,0.86,1.86,4.43,0.00,Matches
355,Jesse Lingard\Jesse-Lingard,eng ENG,FWMF,eng Manchester Utd,25,1992,3.3,1.52,0.91,0.30,0.61,0.61,0.61,2.12,28.6,1.52,27.6,5.76,20.9,4.24,14.2,9.09,1.21,0.00,0.00,1.21,0.30,1.82,0.00,0.00,Matches
356,Martin Linnes\Martin-Linnes,no NOR,DF,tr Galatasaray,26,1991,4.5,3.33,2.22,2.67,0.67,0.00,1.56,2.89,53.8,1.33,16.4,4.44,27.0,10.7,4.00,1.78,3.11,0.67,0.22,2.44,0.22,3.56,1.11,0.22,Matches
357,Marko Livaja\Marko-Livaja,hr CRO,FWMF,gr AEK Athens,24,1993,0.7,4.29,4.29,4.29,0.00,0.00,1.43,4.29,33.3,2.86,18.6,5.71,30.8,10.0,5.71,2.86,0.00,0.00,0.00,0.00,0.00,4.29,2.86,0.00,Matches
358,Fernando Llorente\Fernando-Llorente,es ESP,FW,eng Tottenham,33,1985,2.7,0.74,0.00,0.00,0.37,0.37,0.74,1.48,50.0,0.74,21.5,2.59,12.1,1.48,11.5,8.52,0.37,0.00,0.00,0.37,0.00,0.74,4.07,0.00,Matches
359,Marcos Llorente\Marcos-Llorente,es ESP,MF,es Real Madrid,23,1995,1.6,3.13,2.50,1.88,1.25,0.00,1.88,3.13,60.0,1.25,21.3,6.25,29.4,7.50,12.5,1.25,0.00,0.00,0.00,0.00,1.25,4.38,2.50,0.00,Matches
360,Hugo Lloris\Hugo-Lloris,fr FRA,GK,eng Tottenham,31,1986,10.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
361,Anthony Lopes\Anthony-Lopes,pt POR,GK,fr Lyon,27,1990,7.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.27,0.00,0.0,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
362,Adrián López\Adrian-Lopez,es ESP,FW,pt Porto,30,1988,1.3,1.54,0.77,0.77,0.77,0.00,0.77,3.08,25.0,2.31,10.8,1.54,14.3,2.31,4.62,3.85,0.77,0.00,0.00,0.77,0.00,1.54,0.00,0.00,Matches
363,Dejan Lovren\Dejan-Lovren,hr CRO,DF,eng Liverpool,29,1989,2.0,3.00,2.50,3.00,0.00,0.00,2.00,2.00,100.0,0.00,10.5,3.50,33.3,4.00,5.00,1.50,1.00,0.00,0.00,1.00,1.00,4.00,6.50,0.00,Matches
364,Hirving Lozano\Hirving-Lozano,mx MEX,FW,nl PSV Eindhoven,23,1995,6.0,1.00,0.83,0.50,0.00,0.50,0.17,2.33,7.1,2.17,26.0,5.17,19.9,4.83,10.8,10.3,2.17,0.00,0.00,2.17,1.00,2.00,0.33,0.00,Matches
365,José Luis Gayà\Jose-Luis-Gaya,es ESP,DF,es Valencia,23,1995,5.0,1.40,0.60,1.20,0.00,0.20,1.20,1.60,75.0,0.40,10.2,3.40,33.3,5.40,3.40,1.40,1.60,0.20,0.00,1.40,0.80,2.20,1.80,0.00,Matches
366,Filipe Luís\Filipe-Luis,br BRA,DF,es Atlético Madrid,32,1985,4.5,4.00,2.67,2.22,1.33,0.44,1.33,1.78,75.0,0.44,15.1,5.11,33.8,6.44,5.78,2.89,2.22,0.00,0.00,2.22,2.22,6.22,0.22,0.22,Matches
367,Romelu Lukaku\Romelu-Lukaku,be BEL,FW,eng Manchester Utd,25,1993,6.1,0.16,0.16,0.00,0.00,0.16,0.00,0.66,0.0,0.66,18.4,4.75,25.9,0.33,8.52,9.51,0.49,0.16,0.00,0.33,0.16,0.33,0.82,0.00,Matches
368,Mikhail Lysov\Mikhail-Lysov,ru RUS,FW,ru Loko Moscow,20,1998,0.1,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.0,10.0,20.0,0.00,0.0,0.00,20.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
369,Lisandro Magallán\Lisandro-Magallan,ar ARG,DF,nl Ajax,24,1993,0.1,10.0,0.00,10.0,0.00,0.00,0.00,0.00,,0.00,30.0,0.00,0.0,30.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.00,0.00,Matches
370,Hörður Magnússon\Hordur-Magnusson,is ISL,DFMF,ru CSKA Moscow,25,1993,2.6,0.77,0.38,0.77,0.00,0.00,0.38,1.15,33.3,0.77,10.0,3.46,34.6,6.15,3.46,0.38,3.08,0.77,0.00,2.31,1.54,2.31,10.4,0.00,Matches
371,Riyad Mahrez\Riyad-Mahrez,dz ALG,FW,eng Manchester City,27,1991,4.3,2.09,1.40,0.23,1.40,0.47,0.70,1.86,37.5,1.16,19.8,3.95,20.0,5.81,8.60,5.35,3.26,0.23,0.00,3.02,0.47,2.56,0.93,0.00,Matches
372,Maicon\Maicon,br BRA,DF,tr Galatasaray,29,1988,3.2,2.81,1.25,1.88,0.94,0.00,1.25,2.50,50.0,1.25,5.63,1.56,27.8,2.50,2.81,0.31,2.50,1.56,0.00,0.94,1.25,4.06,1.56,0.00,Matches
373,Nikola Maksimović\Nikola-Maksimovic,rs SRB,DF,it Napoli,26,1991,4.8,0.83,0.63,0.83,0.00,0.00,0.63,1.04,60.0,0.42,9.58,3.75,39.1,5.63,3.75,0.21,2.50,0.83,0.00,1.67,1.25,2.08,2.92,0.00,Matches
374,Malcom\Malcom,br BRA,FW,es Barcelona,21,1997,0.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,16.0,4.00,25.0,0.00,10.0,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
375,Donyell Malen\Donyell-Malen,nl NED,FWMF,nl PSV Eindhoven,19,1999,2.0,1.50,1.00,1.00,0.50,0.00,0.00,1.00,0.0,1.00,37.5,4.50,12.0,15.5,14.5,7.50,3.00,0.00,0.00,3.00,0.00,1.50,0.00,0.00,Matches
376,Mario Mandžukić\Mario-Mandzukic,hr CRO,FW,it Juventus,32,1986,6.4,1.09,1.09,0.16,0.78,0.16,0.31,0.78,40.0,0.47,20.2,4.69,23.3,2.66,7.97,9.53,1.25,0.47,0.00,0.78,0.00,1.09,0.94,0.00,Matches
377,Sadio Mané\Sadio-Mane,sn SEN,FW,eng Liverpool,26,1992,12.8,1.33,1.09,0.63,0.63,0.08,0.16,1.02,15.4,0.86,25.8,5.39,20.9,3.13,10.9,11.7,1.41,0.16,0.00,1.25,0.47,1.80,0.16,0.00,Matches
378,Kostas Manolas\Kostas-Manolas,gr GRE,DF,it Roma,27,1991,7.3,1.51,1.23,0.96,0.55,0.00,0.96,1.64,58.3,0.68,5.75,1.64,28.6,3.70,1.78,0.27,1.92,1.10,0.00,0.82,0.82,2.33,4.52,0.00,Matches
379,Petros Mantalos\Petros-Mantalos,gr GRE,FWMF,gr AEK Athens,26,1991,4.8,1.25,0.83,0.42,0.63,0.21,0.42,2.50,16.7,2.08,16.9,4.17,24.7,5.21,8.54,3.13,1.46,0.21,0.00,1.25,0.63,1.88,0.21,0.00,Matches
380,Fernando Marçal\Fernando-Marcal,br BRA,DF,fr Lyon,29,1989,3.0,0.67,0.33,0.33,0.33,0.00,0.33,2.33,14.3,2.00,20.3,4.67,23.0,10.3,7.33,2.67,1.33,0.67,0.33,0.67,1.67,2.33,1.33,0.00,Matches
381,Iván Marcano\Ivan-Marcano,es ESP,DF,it Roma,31,1987,1.8,0.56,0.00,0.56,0.00,0.00,0.00,1.11,0.0,1.11,11.7,3.33,28.6,7.22,4.44,0.00,1.67,0.00,0.00,1.67,1.11,1.67,3.33,0.00,Matches
382,Marcelo\Marcelo,br BRA,DF,es Real Madrid,30,1988,3.8,1.58,1.05,1.05,0.00,0.53,0.53,1.05,50.0,0.53,8.42,1.58,18.8,3.42,2.89,2.11,1.84,0.00,0.00,1.84,0.79,2.37,1.05,0.00,Matches
383,Marcelo\Marcelo,br BRA,DF,fr Lyon,31,1987,8.0,1.75,1.00,1.25,0.50,0.00,0.50,1.25,40.0,0.75,8.38,2.25,26.9,6.25,1.88,0.25,1.50,1.13,0.00,0.38,2.00,3.75,7.38,0.00,Matches
384,Moussa Marega\Moussa-Marega,ml MLI,FWMF,pt Porto,27,1991,9.3,0.65,0.43,0.11,0.32,0.22,0.22,0.43,50.0,0.22,14.7,3.44,23.4,2.80,6.02,5.91,0.75,0.32,0.00,0.43,0.43,1.08,0.75,0.00,Matches
385,José María Giménez\Jose-Maria-Gimenez,uy URU,DF,es Atlético Madrid,23,1995,4.0,1.75,1.75,1.00,0.75,0.00,1.25,1.75,71.4,0.50,6.50,1.25,19.2,5.25,1.25,0.00,1.00,0.75,0.00,0.25,1.25,3.00,7.00,0.25,Matches
386,Mariano\Mariano,br BRA,DF,tr Galatasaray,32,1986,2.0,2.00,1.00,1.50,0.50,0.00,2.00,4.00,50.0,2.00,8.00,3.50,43.8,2.50,3.50,2.00,0.00,0.00,0.00,0.00,2.00,4.00,1.50,0.00,Matches
387,Mariano\Mariano,do DOM,FW,es Real Madrid,24,1993,0.9,1.11,1.11,0.00,0.00,1.11,0.00,1.11,0.0,1.11,21.1,3.33,15.8,1.11,11.1,8.89,2.22,0.00,0.00,2.22,0.00,1.11,2.22,0.00,Matches
