Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Cmp,Off,Out,Int,Blocks,Matches
270,Aleš Hruška\Ales-Hruska,cz CZE,GK,cz Viktoria Plzeň,32,1985,4.0,39.5,21.8,17.8,6.25,0.00,3.00,0.75,0.00,0.00,0.00,0.00,0.00,11.8,0.50,27.3,2.50,29.8,0.00,0.00,6.25,25.5,0.00,1.00,0.25,0.00,Matches
271,Benjamin Hübner\Benjamin-Hubner,de GER,DF,de Hoffenheim,29,1989,1.0,35.0,33.0,2.00,2.00,0.00,4.00,3.00,0.00,0.00,0.00,0.00,0.00,22.0,5.00,8.00,26.0,8.00,1.00,0.00,0.00,27.0,1.00,0.00,2.00,0.00,Matches
272,Roman Hubník\Roman-Hubnik,cz CZE,DF,cz Viktoria Plzeň,34,1984,6.0,32.2,31.5,0.67,0.50,0.17,5.83,1.17,0.00,0.00,0.00,0.00,0.00,20.0,3.00,9.17,7.33,20.3,3.67,0.17,0.17,24.3,0.50,1.67,0.67,0.17,Matches
273,Niklas Hult\Niklas-Hult,se SWE,DF,gr AEK Athens,28,1990,6.0,51.7,41.8,9.83,0.67,0.00,6.00,0.00,1.17,0.00,0.00,0.00,0.00,29.5,9.50,12.7,37.3,3.17,1.50,9.17,0.33,37.3,0.00,1.00,0.50,3.17,Matches
274,Mats Hummels\Mats-Hummels,de GER,DF,de Bayern Munich,29,1988,6.0,73.8,71.8,2.00,2.00,0.00,6.33,1.50,0.17,0.00,0.00,0.00,0.00,58.0,6.17,9.67,24.3,44.8,3.33,0.00,0.17,65.7,0.00,1.00,0.50,0.17,Matches
275,Klaas-Jan Huntelaar\Klaas-Jan-Huntelaar,nl NED,FW,nl Ajax,34,1983,1.1,14.5,14.5,0.00,0.00,0.00,1.82,0.00,0.00,0.00,0.00,0.00,0.00,10.9,3.64,0.00,1.82,10.9,0.00,0.00,1.82,11.8,0.00,0.00,0.00,1.82,Matches
276,Elseid Hysaj\Elseid-Hysaj,al ALB,DF,it Napoli,24,1994,1.7,77.1,69.4,7.65,0.59,0.00,2.94,1.76,1.18,0.00,0.00,0.00,0.00,54.1,12.9,10.0,3.53,62.9,2.94,7.06,0.59,70.6,0.00,0.00,1.76,0.59,Matches
277,Mauro Icardi\Mauro-Icardi,ar ARG,FW,it Inter,25,1993,6.0,14.3,12.5,1.83,0.00,0.00,2.67,0.17,0.17,0.00,0.00,0.00,0.00,8.83,3.33,2.17,2.17,10.0,1.67,0.00,0.33,10.7,0.00,0.50,0.67,0.00,Matches
278,Brian Idowu\Brian-Idowu,ng NGA,DF,ru Loko Moscow,26,1992,3.0,54.3,44.0,10.3,0.67,0.00,8.00,0.00,0.67,0.00,0.00,0.00,0.00,29.0,14.3,11.0,7.00,32.7,4.00,9.67,0.00,41.7,0.00,0.67,0.00,4.00,Matches
279,Vladislav Ignatyev\Vladislav-Ignatyev,ru RUS,DF,ru Loko Moscow,31,1987,5.8,46.0,39.7,6.38,0.52,0.00,6.72,0.52,1.21,0.00,0.00,0.00,0.00,28.3,8.45,9.31,8.10,28.8,2.76,5.86,0.00,31.2,0.34,0.69,1.90,3.10,Matches
280,Selçuk İnan\Selcuk-Inan,tr TUR,MFFW,tr Galatasaray,33,1985,1.2,70.0,65.8,4.17,4.17,0.00,5.83,1.67,1.67,0.00,0.00,0.00,0.00,53.3,3.33,13.3,10.8,55.8,2.50,0.00,0.00,58.3,0.83,0.83,0.83,0.00,Matches
281,Lorenzo Insigne\Lorenzo-Insigne,it ITA,FWMF,it Napoli,27,1991,5.4,53.3,50.0,3.33,0.93,0.37,8.52,1.30,1.30,0.74,0.00,0.00,0.00,35.7,9.63,7.96,3.52,46.1,2.04,1.48,0.19,43.0,0.37,0.37,1.11,1.85,Matches
282,Isco\Isco,es ESP,FWMF,es Real Madrid,26,1992,2.8,89.6,84.6,5.00,0.71,1.07,12.1,2.14,1.79,2.14,0.00,0.00,0.00,75.7,5.71,8.21,9.64,78.2,0.71,1.07,0.00,76.1,0.36,1.43,1.07,2.14,Matches
283,Nicolas Isimat-Mirin\Nicolas-Isimat-Mirin,fr FRA,DF,nl PSV Eindhoven,26,1991,0.3,33.3,33.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.0,0.00,3.33,10.0,23.3,0.00,0.00,0.00,30.0,0.00,0.00,0.00,0.00,Matches
284,Ismaily\Ismaily,br BRA,DF,ua Shakhtar,28,1990,6.0,59.7,49.8,9.83,0.67,0.00,10.8,0.83,2.67,0.50,0.00,0.00,0.00,42.0,9.17,8.50,41.8,4.83,2.83,8.67,0.50,48.5,0.00,1.00,1.17,2.83,Matches
285,Jardel\Jardel,br BRA,DF,pt Benfica,32,1986,4.0,39.5,38.5,1.00,1.00,0.00,2.50,0.50,0.00,0.00,0.00,0.00,0.00,31.8,2.50,5.25,10.8,26.8,1.75,0.00,0.00,35.0,0.25,0.00,0.00,0.25,Matches
286,Jemerson\Jemerson,br BRA,DF,fr Monaco,25,1992,5.0,51.6,48.4,3.20,2.20,0.00,3.80,3.60,0.00,0.00,0.00,0.00,0.00,38.6,4.60,8.40,9.60,37.4,2.40,1.00,0.60,45.8,0.00,0.40,0.00,0.60,Matches
287,Gabriel Jesus\Gabriel-Jesus,br BRA,FW,eng Manchester City,21,1997,4.2,26.4,24.8,1.67,0.00,0.00,2.62,0.00,0.24,0.00,0.00,0.00,0.00,24.0,1.19,1.19,4.76,21.0,0.71,0.00,0.00,22.4,0.00,0.48,0.24,0.95,Matches
288,Juan Jesus\Juan-Jesus,br BRA,DF,it Roma,27,1991,2.4,58.8,57.1,1.67,1.67,0.00,4.17,0.42,0.00,0.00,0.00,0.00,0.00,50.4,3.33,5.00,47.9,7.92,2.50,0.00,0.00,54.6,0.00,0.42,0.00,0.42,Matches
289,Joelinton\Joelinton,br BRA,FW,de Hoffenheim,21,1996,4.3,24.4,22.6,1.86,0.00,0.00,8.60,0.23,0.70,0.00,0.00,0.00,0.00,19.3,3.72,1.40,3.72,17.7,0.70,0.93,0.47,18.6,0.23,0.47,1.16,0.47,Matches
290,Jonas\Jonas,br BRA,FW,pt Benfica,34,1984,1.2,43.3,38.3,5.00,0.00,0.83,3.33,1.67,0.00,0.00,0.00,0.00,0.00,18.3,19.2,5.83,5.00,30.0,1.67,0.83,5.00,30.0,0.00,1.67,0.00,4.17,Matches
291,Phil Jones\Phil-Jones,eng ENG,DF,eng Manchester Utd,26,1992,3.0,45.7,43.3,2.33,2.00,0.00,3.33,1.33,0.33,0.00,0.00,0.00,0.00,36.3,4.67,4.67,4.67,34.7,4.67,0.33,0.33,42.0,0.00,1.00,0.00,0.33,Matches
292,Frenkie de Jong\Frenkie-de-Jong,nl NED,MF,nl Ajax,21,1997,10.9,75.0,73.0,1.93,1.47,0.00,16.5,0.83,0.28,0.00,0.00,0.00,0.00,62.4,6.61,5.96,3.85,65.8,3.03,0.46,0.28,67.1,0.00,0.64,1.56,0.83,Matches
293,Luuk de Jong\Luuk-de-Jong,nl NED,FWMF,nl PSV Eindhoven,27,1990,5.9,27.3,25.9,1.36,0.00,0.00,6.95,0.00,0.68,0.00,0.00,0.00,0.00,11.7,8.64,6.95,5.93,10.7,4.75,0.00,1.19,17.8,0.00,1.02,0.51,1.02,Matches
294,Jorge\Jorge,br BRA,FW,pt Porto,22,1996,0.2,25.0,25.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.0,10.0,5.00,10.0,0.00,0.00,0.00,0.00,5.00,0.00,0.00,Matches
295,Dušan Jovančić\Dusan-Jovancic,rs SRB,MF,rs Red Star,27,1990,3.0,36.0,35.0,1.00,1.00,0.00,6.00,0.67,0.33,0.00,0.00,0.00,0.00,25.3,5.00,5.67,4.00,28.0,3.00,0.00,0.33,28.0,0.33,1.67,0.67,0.33,Matches
296,Dejan Joveljić\Dejan-Joveljic,rs SRB,FW,rs Red Star,18,1999,0.6,28.3,25.0,3.33,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,18.3,5.00,5.00,5.00,16.7,0.00,0.00,3.33,21.7,0.00,0.00,1.67,0.00,Matches
297,Stevan Jovetić\Stevan-Jovetic,me MNE,FW,fr Monaco,28,1989,0.1,50.0,50.0,0.00,0.00,0.00,10.0,0.00,0.00,0.00,0.00,0.00,0.00,30.0,20.0,0.00,0.00,50.0,0.00,0.00,0.00,30.0,0.00,0.00,0.00,0.00,Matches
298,Branko Jovičić\Branko-Jovicic,rs SRB,MF,rs Red Star,25,1993,2.6,44.2,43.8,0.38,0.38,0.00,10.0,1.54,0.00,0.00,0.00,0.00,0.00,32.7,5.77,5.77,5.77,36.2,1.92,0.00,0.00,32.3,0.38,1.54,1.92,1.54,Matches
299,Juanfran\Juanfran,es ESP,DF,es Atlético Madrid,33,1985,5.0,46.8,37.4,9.40,0.00,0.00,8.20,0.00,1.80,0.20,0.00,0.00,0.00,30.6,8.40,7.80,3.00,31.6,2.20,9.20,0.40,37.2,0.00,0.20,1.40,2.80,Matches
300,Vinicius Júnior\Vinicius-Junior,br BRA,FW,es Real Madrid,18,2000,2.6,27.7,26.9,0.77,0.00,0.00,5.00,0.77,3.08,0.00,0.00,0.00,0.00,22.7,2.69,2.31,3.08,24.2,0.00,0.38,0.00,20.8,0.00,1.15,0.00,0.77,Matches
301,Ozan Kabak\Ozan-Kabak,tr TUR,DF,tr Galatasaray,18,2000,4.0,71.0,68.5,2.50,2.25,0.00,8.00,2.25,0.00,0.00,0.00,0.00,0.00,58.3,4.50,8.25,6.25,60.0,3.00,0.25,0.25,63.0,0.00,0.50,0.75,0.25,Matches
302,Pavel Kadeřábek\Pavel-Kaderabek,cz CZE,DF,de Hoffenheim,26,1992,6.0,44.0,36.7,7.33,0.67,0.00,9.00,0.67,3.17,0.00,0.00,0.00,0.00,26.7,11.3,6.00,2.83,31.8,1.83,6.67,0.00,33.5,0.17,0.83,0.50,1.33,Matches
303,Shinji Kagawa\Shinji-Kagawa,jp JPN,MF,de Dortmund,29,1989,0.3,86.7,83.3,3.33,0.00,0.00,0.00,0.00,3.33,3.33,0.00,0.00,0.00,70.0,13.3,3.33,6.67,70.0,10.0,0.00,0.00,63.3,0.00,0.00,0.00,10.0,Matches
304,Nikola Kalinić\Nikola-Kalinic,hr CRO,FW,es Atlético Madrid,30,1988,1.2,20.8,20.8,0.00,0.00,0.00,2.50,0.83,0.83,0.00,0.00,0.00,0.00,18.3,1.67,0.83,1.67,16.7,2.50,0.00,0.00,11.7,0.83,1.67,0.00,1.67,Matches
305,Harry Kane\Harry-Kane,eng ENG,FW,eng Tottenham,25,1993,8.6,21.9,20.6,1.28,0.00,0.12,6.16,0.81,0.70,0.23,0.00,0.00,0.00,13.1,4.77,3.95,3.14,15.6,1.28,0.58,0.00,15.9,0.47,0.58,0.58,0.58,Matches
306,Rick Karsdorp\Rick-Karsdorp,nl NED,DF,it Roma,23,1995,0.8,52.5,38.8,13.8,2.50,0.00,3.75,1.25,1.25,0.00,0.00,0.00,0.00,31.3,11.3,10.0,2.50,36.3,2.50,11.3,0.00,35.0,0.00,0.00,7.50,1.25,Matches
307,Olarenwaju Kayode\Olarenwaju-Kayode,ng NGA,FWMF,ua Shakhtar,25,1993,0.5,24.0,18.0,6.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,20.0,0.00,4.00,2.00,20.0,2.00,0.00,0.00,18.0,0.00,0.00,2.00,2.00,Matches
308,Moise Kean\Moise-Kean,it ITA,FW,it Juventus,18,2000,0.8,10.0,10.0,0.00,0.00,0.00,6.25,0.00,1.25,0.00,0.00,0.00,0.00,7.50,2.50,0.00,2.50,6.25,0.00,0.00,0.00,7.50,0.00,0.00,0.00,1.25,Matches
309,Thilo Kehrer\Thilo-Kehrer,de GER,DF,fr Paris S-G,21,1996,5.4,62.0,57.8,4.26,0.56,0.00,8.52,0.56,0.74,0.00,0.00,0.00,0.00,50.2,6.48,5.37,19.3,35.0,2.41,3.70,0.56,57.0,0.00,0.56,0.56,0.56,Matches
310,Naby Keïta\Naby-Keita,gn GUI,MF,eng Liverpool,23,1995,2.7,54.1,53.7,0.37,0.37,0.37,14.8,0.00,0.37,0.00,0.00,0.00,0.00,45.9,4.07,4.07,7.41,43.3,2.22,0.00,0.00,43.7,0.37,0.37,2.59,2.22,Matches
311,Sami Khedira\Sami-Khedira,de GER,MF,it Juventus,31,1987,1.2,56.7,56.7,0.00,0.00,0.00,5.00,0.00,0.83,0.00,0.00,0.00,0.00,44.2,4.17,8.33,7.50,43.3,5.00,0.00,0.00,50.8,0.00,0.00,0.00,0.00,Matches
312,Davit Khocholava\Davit-Khocholava,ge GEO,DF,ua Shakhtar,25,1993,2.5,55.2,52.8,2.40,2.40,0.00,7.60,0.40,0.00,0.00,0.00,0.00,0.00,47.6,2.80,4.80,10.0,42.4,2.40,0.00,0.00,50.4,0.00,1.20,0.80,0.40,Matches
313,Khetag Khosonov\Khetag-Khosonov,ru RUS,MF,ru CSKA Moscow,20,1998,0.5,86.0,76.0,10.0,0.00,0.00,6.00,4.00,4.00,8.00,0.00,0.00,0.00,60.0,10.0,16.0,20.0,62.0,2.00,2.00,0.00,66.0,0.00,2.00,0.00,2.00,Matches
314,Joshua Kimmich\Joshua-Kimmich,de GER,DFMF,de Bayern Munich,23,1995,7.0,80.4,69.1,11.3,2.86,0.14,7.14,3.14,2.71,3.43,0.00,0.00,0.00,56.3,10.1,14.0,13.0,59.3,2.57,5.00,0.14,68.4,0.43,0.86,1.14,1.14,Matches
315,Presnel Kimpembe\Presnel-Kimpembe,fr FRA,DF,fr Paris S-G,22,1995,7.2,70.6,67.6,2.92,2.08,0.00,7.64,0.42,0.00,0.00,0.00,0.00,0.00,62.5,4.72,3.33,60.0,6.94,1.94,0.83,0.00,64.9,0.00,0.28,0.56,0.56,Matches
316,Viktor Klonaridis\Viktor-Klonaridis,be BEL,MFFW,gr AEK Athens,26,1992,3.5,19.4,19.1,0.29,0.00,0.00,2.57,0.57,0.57,0.00,0.00,0.00,0.00,15.1,1.14,3.14,4.00,13.7,1.71,0.00,0.00,14.3,0.00,0.00,1.43,0.57,Matches
317,Justin Kluivert\Justin-Kluivert,nl NED,FW,it Roma,19,1999,3.5,27.7,27.4,0.29,0.00,0.86,2.29,0.29,1.43,0.29,0.00,0.00,0.00,22.0,2.29,3.43,2.57,23.7,0.86,0.00,0.29,20.9,0.00,0.29,0.86,0.57,Matches
318,Koke\Koke,es ESP,MFFW,es Atlético Madrid,26,1992,6.2,81.1,75.6,5.48,2.26,0.48,10.3,3.71,1.61,2.26,0.00,0.00,0.00,61.0,5.97,14.2,7.26,70.0,3.39,0.16,0.16,69.2,0.16,1.29,1.29,2.26,Matches
319,Daniel Kolář\Daniel-Kolar,cz CZE,MF,cz Viktoria Plzeň,32,1985,1.0,22.0,22.0,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,15.0,4.00,3.00,11.0,9.00,1.00,0.00,1.00,16.0,0.00,0.00,0.00,3.00,Matches
320,Aleksandar Kolarov\Aleksandar-Kolarov,rs SRB,DF,it Roma,32,1985,7.3,63.6,50.4,13.2,3.42,0.14,10.4,2.33,3.42,0.96,0.27,0.41,0.00,37.5,12.5,13.6,47.5,4.25,2.33,8.77,0.27,47.4,0.27,1.51,0.96,2.33,Matches
321,Vincent Kompany\Vincent-Kompany,be BEL,DF,eng Manchester City,32,1986,2.3,87.4,85.2,2.17,2.17,0.00,3.04,2.61,0.00,0.00,0.00,0.00,0.00,77.4,3.91,6.09,3.91,79.1,3.91,0.00,0.00,83.5,0.00,0.87,0.00,0.00,Matches
322,Geoffrey Kondogbia\Geoffrey-Kondogbia,cf CTA,MF,es Valencia,25,1993,4.5,60.2,58.9,1.33,1.33,0.00,5.11,2.67,0.44,0.00,0.00,0.00,0.00,48.9,3.78,7.56,48.4,9.11,2.00,0.00,0.00,52.0,0.22,0.89,1.56,0.67,Matches
323,Yevhen Konoplyanka\Yevhen-Konoplyanka,ua UKR,FWMF,de Schalke 04,28,1989,5.1,30.4,26.5,3.92,1.37,0.39,8.04,1.76,4.12,1.76,0.00,0.00,0.00,17.1,5.69,7.65,5.49,22.0,1.96,0.59,0.20,20.4,0.00,0.78,0.59,1.18,Matches
324,Jan Kopic\Jan-Kopic,cz CZE,FWMF,cz Viktoria Plzeň,28,1990,3.3,35.2,33.6,1.52,0.61,0.30,8.79,0.61,2.12,0.00,0.00,0.00,0.00,23.3,6.97,4.85,10.0,19.4,3.03,0.91,0.30,27.3,0.00,0.91,0.30,0.91,Matches
325,Kalidou Koulibaly\Kalidou-Koulibaly,sn SEN,DF,it Napoli,27,1991,6.0,78.2,76.8,1.33,1.33,0.00,4.67,1.67,0.33,0.00,0.00,0.00,0.00,63.0,5.83,9.33,24.5,50.7,1.50,0.00,0.50,67.7,0.17,1.50,1.00,1.17,Matches
326,Viktor Kovalenko\Viktor-Kovalenko,ua UKR,MFFW,ua Shakhtar,22,1996,4.1,38.3,37.1,1.22,0.98,0.00,5.61,0.24,0.49,0.00,0.00,0.00,0.00,34.6,2.44,1.22,7.07,29.0,1.22,0.24,0.24,31.2,0.00,0.73,1.46,0.24,Matches
327,Jan Kovařík\Jan-Kovarik,cz CZE,FWDF,cz Viktoria Plzeň,30,1988,4.0,33.0,29.0,4.00,0.75,0.00,7.50,1.50,4.00,1.25,0.00,0.00,0.00,14.5,6.75,11.8,27.0,1.50,1.25,2.00,0.50,22.0,0.25,1.00,0.00,1.25,Matches
328,Matúš Kozáčik\Matus-Kozacik,sk SVK,GK,cz Viktoria Plzeň,34,1983,2.0,35.0,23.0,12.0,6.50,0.00,2.50,0.00,0.00,0.00,0.00,0.00,0.00,8.50,2.00,24.5,2.50,23.0,0.00,0.00,7.00,18.0,0.50,1.50,0.00,0.00,Matches
329,Andrej Kramarić\Andrej-Kramaric,hr CRO,MFFW,de Hoffenheim,27,1991,5.3,43.0,38.3,4.72,1.13,0.38,13.4,1.51,2.64,2.26,0.00,0.00,0.00,30.4,5.09,7.55,4.53,37.0,0.75,0.57,0.00,32.8,0.94,0.19,1.70,0.57,Matches
330,Michal Krmenčík\Michal-Krmencik,cz CZE,FW,cz Viktoria Plzeň,25,1993,2.7,16.3,12.2,4.07,0.00,0.00,2.59,0.37,0.37,0.00,0.00,0.00,0.00,9.63,4.07,2.59,5.56,7.41,1.11,0.37,1.48,11.5,0.00,0.00,0.37,0.00,Matches
331,Toni Kroos\Toni-Kroos,de GER,MF,es Real Madrid,28,1990,7.2,99.6,87.8,11.8,3.75,0.28,13.5,8.61,2.64,7.64,0.28,0.42,0.00,75.6,6.39,17.6,12.5,85.4,0.83,0.42,0.14,87.9,0.56,0.69,0.56,0.83,Matches
332,Nenad Krstičić\Nenad-Krsticic,rs SRB,MF,rs Red Star,28,1990,4.8,27.1,25.2,1.88,1.25,0.00,5.63,0.21,0.00,0.00,0.00,0.00,0.00,21.5,3.13,2.50,16.9,7.50,2.29,0.00,0.21,22.7,0.00,0.42,0.42,0.00,Matches
333,Grzegorz Krychowiak\Grzegorz-Krychowiak,pl POL,MFDF,ru Loko Moscow,28,1990,6.0,45.5,44.0,1.50,1.50,0.00,10.5,1.50,0.33,0.00,0.00,0.00,0.00,29.0,7.00,9.50,7.83,32.5,3.33,0.00,0.00,35.5,0.50,0.83,0.83,0.83,Matches
334,Serhiy Kryvtsov\Serhiy-Kryvtsov,ua UKR,DF,ua Shakhtar,27,1991,5.0,47.8,47.2,0.60,0.60,0.00,6.80,1.40,0.20,0.00,0.00,0.00,0.00,37.6,3.00,7.20,4.40,40.4,2.60,0.00,0.20,40.8,0.00,1.00,0.20,1.40,Matches
335,Konstantin Kuchayev\Konstantin-Kuchayev,ru RUS,MF,ru CSKA Moscow,20,1998,0.2,95.0,95.0,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,80.0,10.0,5.00,10.0,75.0,10.0,0.00,0.00,90.0,0.00,0.00,0.00,0.00,Matches
336,Ahmed Kutucu\Ahmed-Kutucu,tr TUR,FW,de Schalke 04,18,2000,0.2,20.0,20.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.0,0.00,5.00,0.00,15.0,5.00,0.00,0.00,15.0,0.00,0.00,0.00,0.00,Matches
337,Solomon Kvirkvelia\Solomon-Kvirkvelia,ge GEO,DF,ru Loko Moscow,26,1992,4.8,33.1,31.5,1.67,1.46,0.00,3.96,0.42,0.00,0.00,0.00,0.00,0.00,17.9,3.96,11.3,2.29,26.3,3.54,0.21,0.00,23.5,0.00,1.04,0.63,0.00,Matches
338,Georgii Kyrnats\Georgii-Kyrnats,ru RUS,GK,ru CSKA Moscow,20,1998,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
339,Zakaria Labyad\Zakaria-Labyad,ma MAR,MF,nl Ajax,25,1993,0.1,30.0,30.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.0,0.00,0.00,0.00,30.0,0.00,0.00,0.00,30.0,0.00,0.00,0.00,0.00,Matches
340,Adam Lallana\Adam-Lallana,eng ENG,MFFW,eng Liverpool,30,1988,1.2,46.7,45.8,0.83,0.00,0.00,20.8,0.00,1.67,0.00,0.00,0.00,0.00,28.3,13.3,5.00,10.0,30.0,3.33,0.83,0.00,34.2,1.67,0.00,0.83,1.67,Matches
341,Vassilis Lambropoulos\Vassilis-Lambropoulos,gr GRE,DF,gr AEK Athens,28,1990,3.0,28.3,27.0,1.33,1.33,0.00,2.67,2.67,0.00,0.00,0.00,0.00,0.00,18.3,1.67,8.33,2.33,25.0,1.00,0.00,0.00,22.0,0.00,1.67,0.00,1.00,Matches
342,Érik Lamela\Erik-Lamela,ar ARG,FWMF,eng Tottenham,26,1992,3.7,39.5,34.3,5.14,1.35,0.00,7.03,1.08,1.62,3.51,0.00,0.00,0.00,29.7,4.05,5.68,34.3,2.70,1.08,0.27,0.27,29.5,0.54,0.54,1.08,2.43,Matches
343,Aymeric Laporte\Aymeric-Laporte,fr FRA,DF,eng Manchester City,24,1994,9.8,85.8,82.4,3.37,1.53,0.00,8.27,2.96,0.51,0.00,0.00,0.00,0.00,69.1,6.43,10.3,60.9,16.9,3.67,1.84,0.41,78.6,0.20,1.53,0.41,0.61,Matches
344,Toni Lato\Toni-Lato,es ESP,DF,es Valencia,20,1997,0.6,45.0,41.7,3.33,0.00,0.00,1.67,0.00,0.00,0.00,0.00,0.00,0.00,36.7,1.67,6.67,36.7,5.00,0.00,3.33,0.00,36.7,0.00,1.67,1.67,3.33,Matches
345,Sandro Lauper\Sandro-Lauper,ch SUI,DFMF,ch Young Boys,21,1996,4.5,38.7,37.1,1.56,1.56,0.00,2.89,1.78,0.00,0.00,0.00,0.00,0.00,29.3,3.56,5.78,6.44,30.0,1.78,0.00,0.22,32.4,0.22,0.89,1.33,0.67,Matches
346,Diogo Leite\Diogo-Leite,pt POR,DF,pt Porto,19,1999,1.0,28.0,28.0,0.00,0.00,0.00,3.00,1.00,0.00,0.00,0.00,0.00,0.00,18.0,1.00,9.00,25.0,3.00,0.00,0.00,0.00,20.0,0.00,0.00,0.00,0.00,Matches
347,Cristian Lema\Cristian-Lema,ar ARG,DF,pt Benfica,27,1990,0.5,16.0,14.0,2.00,2.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,2.00,6.00,4.00,10.0,0.00,0.00,0.00,10.0,0.00,2.00,0.00,0.00,Matches
348,Thomas Lemar\Thomas-Lemar,fr FRA,MFFW,es Atlético Madrid,22,1995,4.5,62.2,58.0,4.22,1.11,0.44,9.11,1.56,2.22,3.11,0.00,0.00,0.00,48.0,4.00,10.2,49.8,10.9,1.11,0.00,0.00,46.7,1.11,0.00,2.00,1.56,Matches
349,Clément Lenglet\Clement-Lenglet,fr FRA,DF,es Barcelona,23,1995,11.1,55.9,54.5,1.35,1.35,0.00,6.13,1.80,0.00,0.00,0.00,0.00,0.00,43.9,4.41,7.57,45.6,7.03,2.34,0.00,0.18,49.8,0.27,0.81,0.36,0.63,Matches
350,Karlo Letica\Karlo-Letica,hr CRO,GK,be Club Brugge,21,1997,3.0,25.7,13.7,12.0,3.67,0.00,0.33,0.67,0.00,0.00,0.00,0.00,0.00,9.33,1.00,15.3,1.67,18.0,0.00,0.00,4.00,17.0,0.00,0.33,0.00,0.00,Matches
351,Robert Lewandowski\Robert-Lewandowski,pl POL,FW,de Bayern Munich,29,1988,7.9,18.9,18.7,0.13,0.00,0.00,3.16,0.13,0.25,0.00,0.00,0.00,0.00,12.5,4.81,1.52,2.66,13.8,1.52,0.00,0.13,12.9,0.25,0.25,0.51,1.27,Matches
352,Matthijs de Ligt\Matthijs-de-Ligt,nl NED,DF,nl Ajax,18,1999,11.0,56.8,55.1,1.73,1.55,0.00,10.4,1.45,0.09,0.00,0.00,0.00,0.00,41.7,5.27,9.82,7.45,43.3,3.82,0.18,0.36,47.7,0.00,0.73,0.82,0.18,Matches
353,David Limberský\David-Limbersky,cz CZE,DF,cz Viktoria Plzeň,34,1983,5.5,53.6,45.8,7.82,2.00,0.00,10.7,2.00,0.73,0.00,0.00,0.00,0.00,31.3,9.09,13.3,18.4,27.3,1.64,5.82,0.36,41.6,0.55,0.73,0.91,2.55,Matches
354,Victor Lindelöf\Victor-Lindelof,se SWE,DF,eng Manchester Utd,24,1994,7.0,36.9,36.0,0.86,0.43,0.00,5.86,0.14,0.00,0.00,0.00,0.00,0.00,30.1,3.71,3.00,5.43,28.4,1.71,0.43,0.00,32.1,0.00,1.57,0.86,0.43,Matches
355,Jesse Lingard\Jesse-Lingard,eng ENG,FWMF,eng Manchester Utd,25,1992,3.3,40.9,39.4,1.52,0.00,0.00,3.33,0.61,0.00,0.00,0.00,0.00,0.00,36.4,4.24,0.30,4.85,34.5,0.61,0.61,0.30,36.7,0.00,0.61,0.30,0.61,Matches
356,Martin Linnes\Martin-Linnes,no NOR,DF,tr Galatasaray,26,1991,4.5,52.0,42.2,9.78,1.11,0.00,10.4,0.89,1.11,0.00,0.00,0.00,0.00,34.4,12.9,4.67,4.00,38.0,0.89,8.67,0.44,41.6,0.00,0.89,2.00,2.22,Matches
357,Marko Livaja\Marko-Livaja,hr CRO,FWMF,gr AEK Athens,24,1993,0.7,27.1,25.7,1.43,0.00,0.00,4.29,4.29,0.00,0.00,0.00,0.00,0.00,10.0,12.9,4.29,7.14,14.3,2.86,0.00,1.43,17.1,0.00,0.00,2.86,2.86,Matches
358,Fernando Llorente\Fernando-Llorente,es ESP,FW,eng Tottenham,33,1985,2.7,31.9,31.5,0.37,0.00,0.00,10.4,0.37,0.00,0.00,0.00,0.00,0.00,8.52,12.6,10.7,5.93,10.7,4.81,0.00,2.59,18.1,0.00,0.74,0.74,2.96,Matches
359,Marcos Llorente\Marcos-Llorente,es ESP,MF,es Real Madrid,23,1995,1.6,68.8,68.1,0.63,0.63,0.00,21.9,1.25,0.00,0.00,0.00,0.00,0.00,60.6,3.75,4.38,7.50,58.1,2.50,0.00,0.00,64.4,0.00,0.00,0.63,0.63,Matches
360,Hugo Lloris\Hugo-Lloris,fr FRA,GK,eng Tottenham,31,1986,10.9,35.0,25.9,9.17,1.74,0.00,3.94,0.64,0.00,0.00,0.00,0.00,0.00,18.2,1.47,15.4,25.6,4.40,0.09,0.00,4.22,27.2,0.09,0.28,0.18,0.09,Matches
