Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
370,Stefano Okaka\Stefano-Okaka,it ITA,FWMF,Watford,27,1989,5.0,0.40,0.00,0.00,4.20,1.80,0.80,0.60,0.00,1.40,0.00,0.00,0.00,6.20,3.40,3.60,48.6,Matches
371,Shinji Okazaki\Shinji-Okazaki,jp JPN,MFFW,Leicester City,31,1986,14.7,0.14,0.00,0.00,1.36,1.90,0.61,0.54,0.61,1.29,0.00,0.00,0.00,5.03,1.09,2.45,30.8,Matches
372,Martin Olsson\Martin-Olsson,se SWE,DFMF,Swansea City,29,1988,35.0,0.20,0.00,0.00,0.77,0.71,0.09,3.57,0.74,0.66,0.00,0.06,0.00,7.94,0.80,0.60,57.1,Matches
373,Divock Origi\Divock-Origi,be BEL,FW,Liverpool,22,1995,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.0,Matches
374,David Ospina\David-Ospina,co COL,GK,Arsenal,28,1988,4.2,0.00,0.00,0.00,0.00,0.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.86,0.00,0.00,,Matches
375,Nicolás Otamendi\Nicolas-Otamendi,ar ARG,DF,Manchester City,29,1988,33.0,0.27,0.00,0.00,0.82,0.67,0.00,0.09,1.30,0.88,0.00,0.03,0.03,13.2,1.88,0.97,66.0,Matches
376,Reece Oxford\Reece-Oxford,eng ENG,MF,West Ham,18,1998,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.00,0.00,0.00,0.00,0.00,0.00,,Matches
377,Alex Oxlade-Chamberlain\Alex-Oxlade-Chamberlain,eng ENG,MFDF,Arsenal,23,1993,2.7,0.00,0.00,0.00,0.37,0.37,0.37,4.81,1.85,0.74,0.00,0.00,0.00,11.5,1.11,1.11,50.0,Matches
378,Alex Oxlade-Chamberlain\Alex-Oxlade-Chamberlain,eng ENG,MFFW,Liverpool,23,1993,16.6,0.18,0.00,0.00,0.84,0.54,0.12,2.77,1.02,0.96,0.00,0.00,0.00,9.52,0.60,1.27,32.3,Matches
379,Mesut Özil\Mesut-Ozil,de GER,MFFW,Arsenal,28,1988,24.0,0.17,0.00,0.00,0.75,0.92,0.50,2.21,0.54,0.38,0.04,0.00,0.00,5.50,0.04,0.25,14.3,Matches
380,Kasey Palmer\Kasey-Palmer,eng ENG,MFFW,Huddersfield,20,1996,1.9,1.05,0.00,0.00,2.11,0.53,0.00,0.53,0.00,1.58,0.00,0.00,0.00,5.79,1.05,4.74,18.2,Matches
381,Emerson Palmieri\Emerson-Palmieri,it ITA,DFMF,Chelsea,22,1994,3.1,0.00,0.00,0.00,0.97,1.61,0.00,3.87,0.97,0.65,0.00,0.00,0.00,7.10,0.32,0.65,33.3,Matches
382,Pedro\Pedro,es ESP,FWMF,Chelsea,30,1987,16.9,0.06,0.00,0.00,0.47,1.07,0.95,1.83,0.83,0.71,0.00,0.00,0.00,6.86,0.00,0.89,0.0,Matches
383,Roberto Pereyra\Roberto-Pereyra,ar ARG,MFFW,Watford,26,1991,18.0,0.17,0.00,0.00,1.00,1.50,0.11,2.11,0.72,0.44,0.11,0.00,0.00,8.89,0.11,0.39,22.2,Matches
384,Ayoze Pérez\Ayoze-Perez,es ESP,MFFW,Newcastle Utd,24,1993,27.7,0.11,0.00,0.00,1.30,1.91,0.51,1.01,0.69,0.54,0.00,0.00,0.04,6.68,0.65,1.70,27.7,Matches
385,Matt Phillips\Matt-Phillips,sco SCO,MFFW,West Brom,26,1991,23.3,0.13,0.00,0.00,0.60,0.56,0.47,4.59,1.16,0.69,0.00,0.00,0.00,6.35,0.39,0.52,42.9,Matches
386,Jordan Pickford\Jordan-Pickford,eng ENG,GK,Everton,23,1994,38.0,0.00,0.00,0.00,0.03,0.18,0.00,0.00,0.00,0.00,0.00,0.03,0.00,6.00,0.00,0.00,,Matches
387,Jérémy Pied\Jeremy-Pied,fr FRA,DF,Southampton,28,1989,2.0,0.00,0.00,0.00,0.50,1.00,0.00,3.00,3.50,2.00,0.00,0.00,0.00,7.50,0.50,0.00,100.0,Matches
388,Erik Pieters\Erik-Pieters,nl NED,DFMF,Stoke City,28,1988,30.2,0.17,0.00,0.00,1.92,0.96,0.07,1.49,1.52,1.29,0.00,0.03,0.00,11.4,0.60,0.86,40.9,Matches
389,Paul Pogba\Paul-Pogba,fr FRA,MF,Manchester Utd,24,1993,23.9,0.21,0.04,0.00,1.84,2.18,0.13,1.63,0.88,0.67,0.00,0.00,0.00,11.0,1.34,0.84,61.5,Matches
390,Nick Pope\Nick-Pope,eng ENG,GK,Burnley,25,1992,34.6,0.09,0.00,0.00,0.03,0.06,0.00,0.00,0.00,0.00,0.00,0.03,0.00,5.69,0.00,0.03,0.0,Matches
391,Alex Pritchard\Alex-Pritchard,eng ENG,MFFW,Huddersfield,24,1993,11.1,0.09,0.00,0.00,0.45,2.07,0.09,2.43,0.45,0.81,0.09,0.00,0.00,8.02,0.18,0.99,15.4,Matches
392,Sebastian Prödl\Sebastian-Prodl,at AUT,DF,Watford,30,1987,17.4,0.29,0.00,0.00,1.21,0.52,0.17,0.00,1.26,0.63,0.00,0.00,0.00,10.9,1.26,0.80,61.1,Matches
393,Davy Pröpper\Davy-Propper,nl NED,MF,Brighton,25,1991,34.7,0.06,0.03,0.00,1.18,0.32,0.06,0.35,1.47,1.35,0.00,0.00,0.00,12.4,0.75,0.78,49.1,Matches
394,Marc Pugh\Marc-Pugh,eng ENG,MFFW,Bournemouth,30,1987,10.9,0.18,0.00,0.00,0.64,0.92,0.18,2.48,0.83,0.46,0.00,0.00,0.00,7.34,0.37,1.10,25.0,Matches
395,Jason Puncheon\Jason-Puncheon,eng ENG,MFFW,Crystal Palace,31,1986,7.2,0.69,0.00,0.00,1.94,0.42,0.00,0.69,0.83,0.56,0.00,0.00,0.00,8.75,0.42,0.69,37.5,Matches
396,Collin Quaner\Collin-Quaner,de GER,FWMF,Huddersfield,26,1991,14.2,0.28,0.00,0.00,0.99,1.83,0.21,1.34,1.13,0.49,0.00,0.00,0.00,8.31,0.35,1.48,19.2,Matches
397,Sandro Ramírez\Sandro-Ramirez,es ESP,FWMF,Everton,22,1995,3.1,0.00,0.00,0.00,0.32,2.26,0.65,0.97,0.00,0.32,0.00,0.00,0.00,6.45,0.97,1.29,42.9,Matches
398,Aaron Ramsey\Aaron-Ramsey,wal WAL,MF,Arsenal,26,1990,20.5,0.00,0.00,0.00,1.37,1.61,0.00,0.93,0.93,1.07,0.05,0.00,0.00,8.10,0.24,0.39,38.5,Matches
399,Àngel Rangel\Angel-Rangel,es ESP,DF,Swansea City,34,1982,1.7,0.00,0.00,0.00,0.59,0.00,0.00,4.12,2.94,1.76,0.00,0.00,0.00,11.2,1.18,1.18,50.0,Matches
400,Marcus Rashford\Marcus-Rashford,eng ENG,FWMF,Manchester Utd,19,1997,20.1,0.15,0.00,0.00,1.04,0.85,0.45,2.79,0.40,0.25,0.00,0.00,0.00,4.93,0.45,0.65,40.9,Matches
401,Nathan Redmond\Nathan-Redmond,eng ENG,FWMF,Southampton,23,1994,21.6,0.14,0.00,0.00,0.88,0.83,0.19,2.50,0.60,0.65,0.00,0.00,0.00,7.69,0.28,0.51,35.3,Matches
402,Winston Reid\Winston-Reid,nz NZL,DF,West Ham,29,1988,16.1,0.31,0.00,0.00,0.87,0.93,0.00,0.06,1.49,0.81,0.00,0.00,0.00,13.1,1.55,0.75,67.6,Matches
403,Declan Rice\Declan-Rice,eng ENG,DFMF,West Ham,18,1999,15.9,0.06,0.00,0.00,0.31,0.13,0.00,0.13,1.57,1.07,0.00,0.00,0.00,10.0,1.19,1.13,51.4,Matches
404,Richarlison\Richarlison,br BRA,FWMF,Watford,20,1997,31.4,0.13,0.00,0.00,1.18,3.03,0.70,1.50,0.64,0.86,0.06,0.00,0.00,6.27,1.72,2.83,37.8,Matches
405,Jaïro Riedewald\Jairo-Riedewald,nl NED,MFDF,Crystal Palace,20,1996,4.9,0.00,0.00,0.00,0.61,0.00,0.00,0.41,1.43,1.22,0.00,0.00,0.00,8.37,0.82,0.82,50.0,Matches
406,Matt Ritchie\Matt-Ritchie,sco SCO,MFFW,Newcastle Utd,27,1989,31.2,0.19,0.00,0.00,1.19,1.19,0.13,3.56,1.03,0.83,0.00,0.03,0.00,9.13,0.71,1.28,35.5,Matches
407,Connor Roberts\Connor-Roberts,wal WAL,MF,Swansea City,21,1995,3.0,0.00,0.00,0.00,0.00,2.33,0.00,2.33,0.33,1.00,0.00,0.00,0.00,10.0,1.00,0.67,60.0,Matches
408,Andrew Robertson\Andrew-Robertson,sco SCO,DF,Liverpool,23,1994,21.6,0.09,0.00,0.00,0.69,0.19,0.23,2.73,1.11,0.97,0.00,0.00,0.00,11.1,0.37,0.42,47.1,Matches
409,Hal Robson-Kanu\Hal-Robson-Kanu,wal WAL,FWMF,West Brom,28,1989,9.2,0.22,0.11,0.00,2.17,2.72,0.65,1.63,0.43,0.33,0.00,0.00,0.00,5.98,1.09,2.83,27.8,Matches
410,Jay Rodriguez\Jay-Rodriguez,eng ENG,FWMF,West Brom,28,1989,31.2,0.06,0.00,0.00,1.38,0.93,0.58,0.71,0.48,0.58,0.00,0.00,0.00,4.94,1.41,1.22,53.7,Matches
411,Marcos Rojo\Marcos-Rojo,ar ARG,DF,Manchester Utd,27,1990,7.1,0.85,0.00,0.00,1.13,0.56,0.00,0.14,0.56,0.56,0.00,0.14,0.00,11.7,0.99,0.70,58.3,Matches
412,Sergio Romero\Sergio-Romero,ar ARG,GK,Manchester Utd,30,1987,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,,Matches
413,Oriol Romeu\Oriol-Romeu,es ESP,MF,Southampton,25,1991,32.2,0.34,0.00,0.00,1.65,1.15,0.09,0.19,1.58,1.99,0.00,0.00,0.00,15.9,1.74,1.37,56.0,Matches
414,Salomón Rondón\Salomon-Rondon,ve VEN,FW,West Brom,27,1989,30.7,0.13,0.00,0.00,1.34,1.89,0.94,0.94,0.46,0.36,0.00,0.00,0.00,5.73,2.44,3.88,38.7,Matches
415,Wayne Rooney\Wayne-Rooney,eng ENG,MFFW,Everton,31,1985,25.2,0.20,0.00,0.00,1.39,0.75,0.32,1.55,0.63,0.95,0.00,0.04,0.00,8.21,0.67,0.83,44.7,Matches
416,Danny Rose\Danny-Rose,eng ENG,DFMF,Tottenham,27,1990,8.9,0.45,0.00,0.00,1.35,2.70,0.00,4.16,0.67,0.79,0.00,0.00,0.00,10.0,0.34,0.34,50.0,Matches
417,Liam Rosenior\Liam-Rosenior,eng ENG,DF,Brighton,33,1984,1.8,0.00,0.00,0.00,0.56,0.00,0.00,0.00,1.11,0.00,0.00,0.00,0.00,7.22,0.56,1.11,33.3,Matches
418,Wayne Routledge\Wayne-Routledge,eng ENG,MFFW,Swansea City,32,1985,4.8,0.21,0.00,0.00,1.88,0.00,0.00,2.50,0.63,1.04,0.00,0.00,0.00,8.54,0.63,1.46,30.0,Matches
419,Antonio Rüdiger\Antonio-Rudiger,de GER,DF,Chelsea,24,1993,26.0,0.15,0.00,0.00,1.00,0.58,0.08,0.38,0.62,1.12,0.00,0.00,0.00,11.8,1.50,1.04,59.1,Matches
420,Mathew Ryan\Mathew-Ryan,au AUS,GK,Brighton,25,1992,38.0,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.45,0.03,0.00,100.0,Matches
421,Abdelhamid Sabiri\Abdelhamid-Sabiri,de GER,MFDF,Huddersfield,20,1996,2.4,0.42,0.00,0.00,1.67,1.67,0.42,0.83,0.42,0.83,0.00,0.00,0.00,7.08,2.92,3.33,46.7,Matches
422,Henri Saivet\Henri-Saivet,sn SEN,MF,Newcastle Utd,26,1990,0.9,0.00,0.00,0.00,0.00,0.00,0.00,1.11,2.22,5.56,0.00,0.00,0.00,16.7,1.11,1.11,50.0,Matches
423,Diafra Sakho\Diafra-Sakho,sn SEN,FWMF,West Ham,27,1989,3.4,0.59,0.00,0.00,1.18,1.76,1.47,0.59,0.00,0.29,0.29,0.00,0.00,2.06,3.53,6.47,35.3,Matches
424,Mamadou Sakho\Mamadou-Sakho,fr FRA,DF,Crystal Palace,27,1990,17.8,0.06,0.00,0.00,0.17,0.51,0.00,0.00,1.57,0.62,0.00,0.00,0.00,13.4,1.01,1.29,43.9,Matches
425,Bakary Sako\Bakary-Sako,ml MLI,FWMF,Crystal Palace,29,1988,5.3,0.00,0.00,0.00,1.51,1.32,0.75,3.77,0.00,0.75,0.00,0.00,0.00,6.79,1.70,2.64,39.1,Matches
426,Mohamed Salah\Mohamed-Salah,eg EGY,FWMF,Liverpool,25,1992,32.3,0.03,0.00,0.00,0.50,0.93,0.56,1.73,0.40,0.25,0.03,0.00,0.00,6.69,0.22,0.59,26.9,Matches
427,Renato Sanches\Renato-Sanches,pt POR,MF,Swansea City,19,1997,7.8,0.13,0.00,0.00,1.15,2.56,0.00,2.18,0.77,0.77,0.00,0.00,0.00,8.33,0.26,1.03,20.0,Matches
428,Alexis Sánchez\Alexis-Sanchez,cl CHI,FWMF,Arsenal,28,1988,16.7,0.24,0.00,0.00,1.26,2.63,0.96,3.35,0.42,0.60,0.00,0.00,0.00,5.99,0.18,0.78,18.8,Matches
429,Alexis Sánchez\Alexis-Sanchez,cl CHI,FWMF,Manchester Utd,28,1988,11.6,0.09,0.00,0.00,0.86,2.67,0.86,2.76,1.21,1.55,0.09,0.00,0.00,6.98,0.09,1.03,7.7,Matches
430,Davinson Sánchez\Davinson-Sanchez,co COL,DF,Tottenham,21,1996,28.2,0.04,0.04,0.00,0.89,0.64,0.00,0.07,1.17,0.64,0.00,0.00,0.04,13.3,1.56,1.49,51.2,Matches
431,Leroy Sané\Leroy-Sane,de GER,FW,Manchester City,21,1996,26.9,0.15,0.00,0.00,0.89,1.04,0.26,3.27,0.59,0.59,0.00,0.00,0.00,5.28,0.19,0.30,38.5,Matches
432,Ezequiel Schelotto\Ezequiel-Schelotto,it ITA,DF,Brighton,28,1989,14.6,0.21,0.00,0.00,0.55,0.75,0.00,1.92,1.16,0.75,0.00,0.00,0.00,9.52,1.03,1.16,46.9,Matches
433,Christopher Schindler\Christopher-Schindler,de GER,DF,Huddersfield,27,1990,36.3,0.19,0.06,0.03,0.83,0.61,0.03,0.17,1.38,1.49,0.00,0.00,0.00,13.0,2.98,2.09,58.7,Matches
434,Jeffrey Schlupp\Jeffrey-Schlupp,gh GHA,DFMF,Crystal Palace,24,1992,19.4,0.15,0.00,0.00,0.93,0.46,0.00,1.08,0.88,1.13,0.00,0.00,0.00,11.3,1.24,1.24,50.0,Matches
435,Kasper Schmeichel\Kasper-Schmeichel,dk DEN,GK,Leicester City,30,1986,32.9,0.09,0.00,0.00,0.00,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.03,5.71,0.00,0.00,,Matches
436,Morgan Schneiderlin\Morgan-Schneiderlin,fr FRA,MF,Everton,27,1989,23.7,0.21,0.08,0.04,1.65,0.72,0.00,0.21,1.86,1.56,0.00,0.04,0.00,13.4,0.97,0.93,51.1,Matches
437,Xherdan Shaqiri\Xherdan-Shaqiri,ch SUI,FWMF,Stoke City,25,1991,33.8,0.15,0.00,0.00,0.83,1.48,0.44,3.25,0.44,0.36,0.00,0.00,0.00,6.21,0.18,0.30,37.5,Matches
438,Luke Shaw\Luke-Shaw,eng ENG,DF,Manchester Utd,22,1995,8.8,0.23,0.00,0.00,0.45,0.91,0.00,2.27,0.57,1.48,0.00,0.00,0.00,13.2,1.59,1.48,51.9,Matches
439,Ryan Shawcross\Ryan-Shawcross,eng ENG,DF,Stoke City,29,1987,26.3,0.08,0.00,0.00,0.99,0.72,0.15,0.04,1.18,0.42,0.00,0.04,0.04,12.9,2.70,1.44,65.1,Matches
440,Jonjo Shelvey\Jonjo-Shelvey,eng ENG,MF,Newcastle Utd,25,1992,25.2,0.12,0.12,0.04,0.91,0.32,0.00,1.55,0.91,0.95,0.00,0.00,0.00,12.4,0.32,0.32,50.0,Matches
441,Gylfi Sigurðsson\Gylfi-Sigurdsson,is ISL,MFFW,Everton,27,1989,25.1,0.08,0.00,0.00,0.76,0.64,0.04,3.03,0.92,0.64,0.00,0.00,0.00,7.65,0.40,1.04,27.8,Matches
442,Adrien Silva\Adrien-Silva,pt POR,MFFW,Leicester City,28,1989,8.5,0.35,0.00,0.00,1.06,0.94,0.00,0.35,1.18,1.18,0.00,0.00,0.00,11.9,0.71,1.06,40.0,Matches
443,Bernardo Silva\Bernardo-Silva,pt POR,FWMF,Manchester City,22,1994,17.0,0.00,0.00,0.00,0.53,1.59,0.00,3.12,0.24,0.88,0.06,0.00,0.00,6.88,0.06,0.35,14.3,Matches
444,David Silva\David-Silva,es ESP,MF,Manchester City,31,1986,27.0,0.19,0.00,0.00,0.78,1.33,0.15,2.00,0.59,0.70,0.00,0.00,0.00,7.26,0.33,0.26,56.3,Matches
445,Danny Simpson\Danny-Simpson,eng ENG,DF,Leicester City,30,1987,25.6,0.16,0.00,0.00,0.82,0.51,0.00,0.47,1.02,0.74,0.00,0.04,0.00,11.3,0.66,1.02,39.5,Matches
446,Jack Simpson\Jack-Simpson,eng ENG,DF,Bournemouth,20,1996,0.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,Matches
447,Josh Sims\Josh-Sims,eng ENG,FWMF,Southampton,20,1997,1.8,0.00,0.00,0.00,0.56,0.56,1.11,1.67,1.11,1.11,0.00,0.00,0.00,7.78,1.67,1.67,50.0,Matches
448,Jerome Sinclair\Jerome-Sinclair,eng ENG,MFFW,Watford,20,1996,0.3,0.00,0.00,0.00,3.33,0.00,0.00,0.00,3.33,0.00,0.00,0.00,0.00,10.0,0.00,0.00,,Matches
449,Moussa Sissoko\Moussa-Sissoko,fr FRA,MFFW,Tottenham,27,1989,15.4,0.19,0.00,0.00,1.49,0.65,0.19,1.69,0.71,0.91,0.00,0.00,0.00,10.1,0.58,0.78,42.9,Matches
450,Islam Slimani\Islam-Slimani,dz ALG,FW,Leicester City,29,1988,2.8,0.00,0.00,0.00,1.07,0.36,1.79,1.07,0.00,0.71,0.00,0.00,0.00,5.71,1.07,3.57,23.1,Matches
451,Islam Slimani\Islam-Slimani,dz ALG,FW,Newcastle Utd,29,1988,1.5,0.67,0.00,0.00,0.67,2.00,0.00,0.00,0.67,0.00,0.00,0.00,0.00,3.33,0.00,1.33,0.0,Matches
452,Chris Smalling\Chris-Smalling,eng ENG,DF,Manchester Utd,27,1989,28.2,0.14,0.00,0.00,0.85,0.53,0.11,0.00,1.24,0.82,0.00,0.00,0.00,11.3,2.27,0.67,77.1,Matches
453,Adam Smith\Adam-Smith,eng ENG,DFMF,Bournemouth,26,1991,23.0,0.26,0.00,0.00,1.00,1.70,0.04,1.48,1.39,1.13,0.00,0.00,0.00,10.3,0.57,1.09,34.2,Matches
454,Tommy Smith\Tommy-Smith,eng ENG,DF,Huddersfield,25,1992,21.2,0.33,0.00,0.00,0.99,0.80,0.14,2.17,1.37,0.90,0.00,0.05,0.00,10.6,0.47,0.71,40.0,Matches
455,Cédric Soares\Cedric-Soares,pt POR,DF,Southampton,25,1991,31.0,0.10,0.00,0.00,0.48,0.61,0.10,3.45,0.58,0.68,0.00,0.00,0.00,9.61,0.32,0.84,27.8,Matches
456,Ramadan Sobhi\Ramadan-Sobhi,eg EGY,MFFW,Stoke City,20,1997,13.8,0.14,0.00,0.00,1.01,0.94,0.22,1.09,0.94,1.81,0.00,0.00,0.00,6.38,0.29,0.80,26.7,Matches
457,Dominic Solanke\Dominic-Solanke,eng ENG,FW,Liverpool,19,1997,6.6,0.00,0.00,0.00,1.97,0.45,0.30,0.15,0.30,0.30,0.00,0.00,0.00,5.00,1.36,2.12,39.1,Matches
458,Pape Souaré\Pape-Souare,sn SEN,DF,Crystal Palace,27,1990,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.0,0.00,0.00,,Matches
459,Julián Speroni\Julian-Speroni,ar ARG,GK,Crystal Palace,38,1979,11.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.55,0.00,0.00,,Matches
460,Kostas Stafylidis\Kostas-Stafylidis,gr GRE,DFMF,Stoke City,23,1993,3.7,0.00,0.00,0.00,1.08,1.35,0.27,1.35,0.81,0.81,0.00,0.00,0.00,9.73,0.54,0.27,66.7,Matches
461,Junior Stanislas\Junior-Stanislas,eng ENG,MFFW,Bournemouth,27,1989,14.3,0.07,0.00,0.00,0.42,0.14,0.07,2.03,0.56,0.56,0.00,0.00,0.00,7.20,0.21,0.98,17.6,Matches
462,Dale Stephens\Dale-Stephens,eng ENG,MF,Brighton,28,1989,36.0,0.17,0.00,0.00,1.42,0.50,0.00,0.06,1.69,1.58,0.00,0.03,0.00,11.6,0.33,0.50,40.0,Matches
463,Jack Stephens\Jack-Stephens,eng ENG,DF,Southampton,23,1994,22.0,0.27,0.05,0.00,0.59,0.50,0.09,0.18,1.73,0.68,0.00,0.00,0.00,12.6,0.55,0.91,37.5,Matches
464,Raheem Sterling\Raheem-Sterling,eng ENG,FW,Manchester City,22,1994,28.7,0.14,0.07,0.03,1.36,2.02,0.66,1.64,0.49,0.59,0.21,0.03,0.00,5.61,0.14,0.28,33.3,Matches
465,John Stones\John-Stones,eng ENG,DF,Manchester City,23,1994,14.5,0.00,0.00,0.00,0.41,0.14,0.00,0.00,1.31,0.62,0.00,0.00,0.00,7.86,1.03,0.28,78.9,Matches
466,Daniel Sturridge\Daniel-Sturridge,eng ENG,FW,Liverpool,27,1989,4.8,0.00,0.00,0.00,0.21,1.88,0.42,0.21,0.00,0.00,0.00,0.00,0.00,3.13,0.42,0.42,50.0,Matches
467,Daniel Sturridge\Daniel-Sturridge,eng ENG,FW,West Brom,27,1989,1.3,0.00,0.00,0.00,0.00,0.77,0.77,1.54,0.00,0.00,0.00,0.00,0.00,4.62,0.00,0.00,,Matches
468,Ki Sung-yueng\Ki-Sung-yueng,kr KOR,MF,Swansea City,28,1989,20.8,0.10,0.00,0.00,0.53,0.82,0.05,0.91,1.20,0.72,0.00,0.00,0.00,7.98,0.19,0.48,28.6,Matches
469,Andrew Surman\Andrew-Surman,eng ENG,MF,Bournemouth,30,1986,20.6,0.10,0.00,0.00,0.44,0.73,0.05,0.44,0.34,0.44,0.00,0.00,0.00,13.3,0.97,1.26,43.5,Matches
470,Markus Suttner\Markus-Suttner,at AUT,DF,Brighton,30,1987,13.1,0.00,0.00,0.00,0.38,0.15,0.00,2.44,0.76,1.07,0.00,0.00,0.00,9.31,0.69,0.84,45.0,Matches
471,Lasse Sørensen\Lasse-Sorensen,dk DEN,MF,Stoke City,17,1999,0.8,0.00,0.00,0.00,0.00,0.00,0.00,1.25,1.25,2.50,0.00,0.00,0.00,16.3,1.25,0.00,100.0,Matches
472,Alexander Sørloth\Alexander-Sorloth,no NOR,FW,Crystal Palace,21,1995,4.0,0.00,0.00,0.00,1.50,0.50,0.75,1.25,0.25,0.50,0.00,0.00,0.00,5.00,3.25,1.25,72.2,Matches
473,Dušan Tadić\Dusan-Tadic,rs SRB,MFFW,Southampton,28,1988,31.0,0.13,0.00,0.00,1.48,1.68,0.35,3.16,0.48,0.74,0.00,0.00,0.00,5.81,0.13,0.68,16.0,Matches
474,Matt Targett\Matt-Targett,eng ENG,DF,Southampton,21,1995,1.8,0.00,0.00,0.00,0.56,1.67,0.00,2.78,1.67,1.11,0.00,0.00,0.00,15.0,0.56,0.56,50.0,Matches
475,James Tarkowski\James-Tarkowski,eng ENG,DF,Burnley,24,1992,31.0,0.16,0.00,0.00,0.81,0.77,0.13,0.06,1.65,0.97,0.00,0.03,0.00,11.9,2.42,1.13,68.2,Matches
476,Charlie Taylor\Charlie-Taylor,eng ENG,DF,Burnley,23,1993,10.6,0.28,0.00,0.00,0.66,1.13,0.00,1.89,1.23,0.85,0.00,0.00,0.00,12.3,1.42,0.66,68.2,Matches
477,James Tomkins\James-Tomkins,eng ENG,DF,Crystal Palace,28,1989,26.5,0.30,0.00,0.00,0.75,0.57,0.04,0.08,1.09,0.60,0.00,0.04,0.00,12.2,3.13,1.47,68.0,Matches
478,Cenk Tosun\Cenk-Tosun,tr TUR,FW,Everton,26,1991,11.0,0.00,0.00,0.00,2.27,1.00,0.82,0.73,0.36,0.27,0.00,0.00,0.00,3.82,1.73,3.82,31.1,Matches
479,Yaya Touré\Yaya-Toure,ci CIV,MF,Manchester City,34,1983,2.6,0.38,0.00,0.00,1.92,0.00,0.00,0.38,0.38,0.38,0.00,0.00,0.00,8.08,0.38,0.77,33.3,Matches
480,Andros Townsend\Andros-Townsend,eng ENG,FWMF,Crystal Palace,26,1991,34.7,0.09,0.00,0.00,0.29,1.33,0.17,3.43,1.01,0.69,0.03,0.00,0.00,7.03,0.06,0.09,40.0,Matches
481,Kieran Trippier\Kieran-Trippier,eng ENG,DFMF,Tottenham,26,1990,21.3,0.05,0.00,0.00,0.85,0.99,0.14,4.51,0.94,1.17,0.00,0.00,0.00,13.4,0.94,0.85,52.6,Matches
482,Axel Tuanzebe\Axel-Tuanzebe,eng ENG,FW,Manchester Utd,19,1997,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
483,Josh Tymon\Josh-Tymon,eng ENG,DF,Stoke City,18,1999,1.8,0.00,0.00,0.00,0.00,0.00,0.00,2.22,0.56,1.11,0.00,0.00,0.00,7.78,0.00,0.00,,Matches
484,Leonardo Ulloa\Leonardo-Ulloa,ar ARG,FW,Leicester City,31,1986,0.2,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,10.0,15.0,10.0,60.0,Matches
485,Leonardo Ulloa\Leonardo-Ulloa,ar ARG,FW,Brighton,31,1986,3.0,0.00,0.00,0.00,2.33,1.00,1.33,0.33,0.33,0.33,0.00,0.00,0.00,6.67,3.33,4.67,41.7,Matches
486,Antonio Valencia\Antonio-Valencia,ec ECU,DF,Manchester Utd,31,1985,30.4,0.23,0.00,0.00,1.25,0.66,0.13,2.01,1.41,1.22,0.00,0.00,0.00,9.21,0.36,0.53,40.7,Matches
487,Jamie Vardy\Jamie-Vardy,eng ENG,FW,Leicester City,30,1987,36.1,0.08,0.00,0.00,0.80,0.80,1.25,1.00,0.11,0.36,0.06,0.00,0.00,3.24,1.19,2.05,36.8,Matches
488,Jan Vertonghen\Jan-Vertonghen,be BEL,DF,Tottenham,30,1987,35.6,0.11,0.00,0.00,0.56,0.70,0.03,0.22,1.74,1.07,0.00,0.03,0.00,15.6,2.11,1.10,65.8,Matches
489,Nikola Vlašić\Nikola-Vlasic,hr CRO,FWMF,Everton,19,1997,6.4,0.00,0.00,0.00,1.09,1.09,0.16,1.72,1.56,1.09,0.00,0.00,0.00,10.5,0.94,1.88,33.3,Matches
490,Sam Vokes\Sam-Vokes,wal WAL,FW,Burnley,27,1989,11.1,0.27,0.00,0.00,1.80,1.53,1.17,0.00,0.27,0.00,0.00,0.00,0.00,3.69,6.22,4.14,60.0,Matches
491,Michel Vorm\Michel-Vorm,nl NED,GK,Tottenham,33,1983,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,,Matches
