Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Past,Press,Succ,%,Def 3rd,Mid 3rd,Att 3rd,Blocks,Sh,ShSv,Pass,Int,Tkl+Int,Clr,Err,Matches
386,Jordan Pickford\Jordan-Pickford,eng ENG,GK,Everton,23,1994,38.0,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.0,0.11,0.13,0.05,40.0,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,Matches
387,Jérémy Pied\Jeremy-Pied,fr FRA,DF,Southampton,28,1989,2.0,4.50,2.00,3.50,1.00,0.00,2.50,4.00,62.5,1.50,13.5,6.00,44.4,9.50,2.50,1.50,3.00,1.00,0.00,2.00,3.50,8.00,2.50,0.00,Matches
388,Erik Pieters\Erik-Pieters,nl NED,DFMF,Stoke City,28,1988,30.2,2.28,1.29,1.39,0.73,0.17,0.66,1.62,40.8,0.96,13.5,3.74,27.8,8.48,3.87,1.13,3.28,0.86,0.03,2.42,1.52,3.81,2.91,0.10,Matches
389,Paul Pogba\Paul-Pogba,fr FRA,MF,Manchester Utd,24,1993,23.9,1.13,0.67,0.59,0.33,0.21,0.17,1.05,16.0,0.88,16.9,3.56,21.0,4.85,8.20,3.85,0.79,0.08,0.00,0.71,0.88,2.01,0.84,0.00,Matches
390,Nick Pope\Nick-Pope,eng ENG,GK,Burnley,25,1992,34.6,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.0,0.03,0.03,0.00,0.0,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,Matches
391,Alex Pritchard\Alex-Pritchard,eng ENG,MFFW,Huddersfield,24,1993,11.1,1.35,0.81,0.27,0.45,0.63,0.36,1.62,22.2,1.26,20.1,6.40,31.8,2.97,9.37,7.75,1.35,0.18,0.00,1.17,0.45,1.80,0.45,0.00,Matches
392,Sebastian Prödl\Sebastian-Prodl,at AUT,DF,Watford,30,1987,17.4,1.15,0.63,0.92,0.23,0.00,0.40,0.98,41.2,0.57,5.52,2.36,42.7,3.56,1.95,0.00,2.01,0.52,0.00,1.49,1.26,2.41,5.11,0.06,Matches
393,Davy Pröpper\Davy-Propper,nl NED,MF,Brighton,25,1991,34.7,1.93,1.35,1.01,0.86,0.06,0.55,1.90,28.8,1.35,15.7,4.18,26.7,7.29,7.35,1.04,1.99,0.37,0.00,1.61,1.47,3.40,1.64,0.03,Matches
394,Marc Pugh\Marc-Pugh,eng ENG,MFFW,Bournemouth,30,1987,10.9,0.64,0.46,0.28,0.28,0.09,0.37,1.28,28.6,0.92,13.3,3.03,22.8,3.30,6.79,3.21,1.65,0.00,0.00,1.65,0.83,1.47,0.64,0.00,Matches
395,Jason Puncheon\Jason-Puncheon,eng ENG,MFFW,Crystal Palace,31,1986,7.2,0.83,0.56,0.56,0.14,0.14,0.28,0.83,33.3,0.56,18.1,5.00,27.7,5.00,10.4,2.64,0.69,0.00,0.00,0.69,0.83,1.67,0.69,0.00,Matches
396,Collin Quaner\Collin-Quaner,de GER,FWMF,Huddersfield,26,1991,14.2,1.13,0.49,0.35,0.42,0.35,0.21,1.62,13.0,1.41,13.5,3.80,28.3,3.87,5.77,3.80,2.32,0.28,0.00,2.04,1.13,2.25,0.63,0.00,Matches
397,Sandro Ramírez\Sandro-Ramirez,es ESP,FWMF,Everton,22,1995,3.1,0.32,0.32,0.00,0.32,0.00,0.00,0.65,0.0,0.65,24.8,5.16,20.8,2.90,11.0,11.0,0.97,0.32,0.00,0.65,0.00,0.32,0.32,0.00,Matches
398,Aaron Ramsey\Aaron-Ramsey,wal WAL,MF,Arsenal,26,1990,20.5,1.61,1.07,0.83,0.68,0.10,0.24,1.76,13.9,1.51,15.0,4.39,29.3,3.17,7.66,4.15,0.98,0.15,0.00,0.83,0.93,2.54,0.29,0.00,Matches
399,Àngel Rangel\Angel-Rangel,es ESP,DF,Swansea City,34,1982,1.7,2.35,1.76,1.18,0.59,0.59,0.59,0.59,100.0,0.00,10.0,1.18,11.8,4.71,3.53,1.76,1.18,0.00,0.00,1.18,2.94,5.29,1.18,0.00,Matches
400,Marcus Rashford\Marcus-Rashford,eng ENG,FWMF,Manchester Utd,19,1997,20.1,0.55,0.25,0.10,0.10,0.35,0.15,0.70,21.4,0.55,13.4,3.18,23.8,2.04,4.53,6.82,1.09,0.00,0.00,1.09,0.40,0.95,0.55,0.00,Matches
401,Nathan Redmond\Nathan-Redmond,eng ENG,FWMF,Southampton,23,1994,21.6,1.25,0.65,0.56,0.60,0.09,0.32,1.30,25.0,0.97,15.2,4.40,29.0,5.69,6.57,2.92,1.30,0.00,0.00,1.30,0.60,1.85,0.51,0.00,Matches
402,Winston Reid\Winston-Reid,nz NZL,DF,West Ham,29,1988,16.1,1.18,0.81,0.75,0.43,0.00,0.31,0.81,38.5,0.50,6.34,2.61,41.2,4.22,1.86,0.25,2.11,0.99,0.00,1.12,1.49,2.67,4.91,0.06,Matches
403,Declan Rice\Declan-Rice,eng ENG,DFMF,West Ham,18,1999,15.9,2.08,1.07,1.57,0.50,0.00,0.69,1.13,61.1,0.44,12.8,3.90,30.5,8.99,3.71,0.06,1.89,0.75,0.06,1.13,1.57,3.65,3.65,0.00,Matches
404,Richarlison\Richarlison,br BRA,FWMF,Watford,20,1997,31.4,1.66,0.86,0.80,0.54,0.32,0.22,0.96,23.3,0.73,19.1,5.00,26.2,4.75,9.01,5.32,1.82,0.16,0.00,1.66,0.64,2.29,0.76,0.00,Matches
405,Jaïro Riedewald\Jairo-Riedewald,nl NED,MFDF,Crystal Palace,20,1996,4.9,2.04,1.22,1.02,0.82,0.20,0.41,1.22,33.3,0.82,13.7,3.88,28.4,6.94,4.90,1.84,2.04,0.00,0.00,2.04,1.43,3.47,1.02,0.20,Matches
406,Matt Ritchie\Matt-Ritchie,sco SCO,MFFW,Newcastle Utd,27,1989,31.2,1.28,0.83,0.61,0.48,0.19,0.32,1.57,20.4,1.25,19.6,4.49,22.8,7.18,9.26,3.21,1.92,0.13,0.00,1.79,1.03,2.31,1.25,0.00,Matches
407,Connor Roberts\Connor-Roberts,wal WAL,MF,Swansea City,21,1995,3.0,2.33,1.00,1.67,0.33,0.33,1.00,1.67,60.0,0.67,15.3,3.33,21.7,7.67,4.67,3.00,1.33,0.00,0.00,1.33,0.33,2.67,1.33,0.00,Matches
408,Andrew Robertson\Andrew-Robertson,sco SCO,DF,Liverpool,23,1994,21.6,1.85,0.97,1.39,0.23,0.23,0.88,1.81,48.7,0.93,15.0,4.81,32.0,7.08,5.14,2.82,1.48,0.19,0.00,1.30,1.11,2.96,2.08,0.00,Matches
409,Hal Robson-Kanu\Hal-Robson-Kanu,wal WAL,FWMF,West Brom,28,1989,9.2,0.33,0.33,0.11,0.11,0.11,0.00,0.54,0.0,0.54,21.2,6.52,30.8,3.70,9.46,8.04,0.98,0.22,0.00,0.76,0.43,0.76,1.09,0.00,Matches
410,Jay Rodriguez\Jay-Rodriguez,eng ENG,FWMF,West Brom,28,1989,31.2,0.87,0.58,0.38,0.35,0.13,0.13,1.22,10.5,1.09,20.0,5.29,26.4,4.52,9.39,6.12,1.31,0.13,0.00,1.19,0.48,1.35,0.93,0.06,Matches
411,Marcos Rojo\Marcos-Rojo,ar ARG,DF,Manchester Utd,27,1990,7.1,0.99,0.56,0.85,0.00,0.14,0.28,1.27,22.2,0.99,10.7,4.79,44.7,7.75,2.54,0.42,2.39,0.70,0.00,1.69,0.56,1.55,4.65,0.00,Matches
412,Sergio Romero\Sergio-Romero,ar ARG,GK,Manchester Utd,30,1987,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
413,Oriol Romeu\Oriol-Romeu,es ESP,MF,Southampton,25,1991,32.2,2.76,1.99,1.27,1.18,0.31,0.68,2.83,24.2,2.14,16.1,4.63,28.8,7.27,7.27,1.55,2.39,0.40,0.00,1.99,1.58,4.35,1.74,0.12,Matches
414,Salomón Rondón\Salomon-Rondon,ve VEN,FW,West Brom,27,1989,30.7,0.52,0.36,0.10,0.20,0.23,0.13,0.81,16.0,0.68,14.6,3.75,25.7,1.30,7.07,6.22,0.88,0.00,0.00,0.88,0.46,0.98,0.55,0.00,Matches
415,Wayne Rooney\Wayne-Rooney,eng ENG,MFFW,Everton,31,1985,25.2,1.19,0.95,0.56,0.52,0.12,0.44,1.79,24.4,1.35,15.1,3.69,24.4,4.21,6.98,3.93,1.71,0.32,0.00,1.39,0.63,1.83,1.15,0.00,Matches
416,Danny Rose\Danny-Rose,eng ENG,DFMF,Tottenham,27,1990,8.9,1.80,0.79,1.12,0.45,0.22,0.67,1.91,35.3,1.24,8.43,2.81,33.3,3.60,2.81,2.02,2.13,0.79,0.11,1.35,0.67,2.47,0.56,0.00,Matches
417,Liam Rosenior\Liam-Rosenior,eng ENG,DF,Brighton,33,1984,1.8,2.22,0.00,1.11,0.56,0.56,0.56,1.67,33.3,1.11,11.7,5.00,42.9,10.0,1.11,0.56,2.22,0.56,0.00,1.67,1.11,3.33,2.78,0.00,Matches
418,Wayne Routledge\Wayne-Routledge,eng ENG,MFFW,Swansea City,32,1985,4.8,1.88,1.04,0.21,1.25,0.42,0.21,1.25,16.7,1.04,13.3,3.13,23.4,3.33,6.04,3.96,1.67,0.00,0.00,1.67,0.63,2.50,0.42,0.00,Matches
419,Antonio Rüdiger\Antonio-Rudiger,de GER,DF,Chelsea,24,1993,26.0,1.81,1.12,1.15,0.54,0.12,0.92,1.81,51.1,0.88,9.81,3.23,32.9,6.50,2.65,0.65,2.19,0.62,0.04,1.58,0.62,2.42,2.88,0.04,Matches
420,Mathew Ryan\Mathew-Ryan,au AUS,GK,Brighton,25,1992,38.0,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.0,0.11,0.03,0.00,0.0,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,Matches
421,Abdelhamid Sabiri\Abdelhamid-Sabiri,de GER,MFDF,Huddersfield,20,1996,2.4,1.67,0.83,0.42,0.42,0.83,0.83,2.92,28.6,2.08,15.4,4.17,27.0,2.50,6.67,6.25,1.25,0.00,0.00,1.25,0.42,2.08,0.42,0.00,Matches
422,Henri Saivet\Henri-Saivet,sn SEN,MF,Newcastle Utd,26,1990,0.9,6.67,5.56,5.56,1.11,0.00,1.11,4.44,25.0,3.33,13.3,4.44,33.3,10.0,3.33,0.00,1.11,0.00,0.00,1.11,2.22,8.89,6.67,0.00,Matches
423,Diafra Sakho\Diafra-Sakho,sn SEN,FWMF,West Ham,27,1989,3.4,0.88,0.29,0.00,0.59,0.29,0.29,0.29,100.0,0.00,17.4,3.24,18.6,1.76,7.94,7.65,0.59,0.00,0.00,0.59,0.00,0.88,0.59,0.00,Matches
424,Mamadou Sakho\Mamadou-Sakho,fr FRA,DF,Crystal Palace,27,1990,17.8,1.40,0.62,0.90,0.34,0.17,0.34,0.51,66.7,0.17,4.38,1.46,33.3,3.31,0.90,0.17,1.52,0.51,0.00,1.01,1.57,2.98,4.61,0.11,Matches
425,Bakary Sako\Bakary-Sako,ml MLI,FWMF,Crystal Palace,29,1988,5.3,1.70,0.75,1.13,0.00,0.57,0.00,0.57,0.0,0.57,13.6,3.77,27.8,3.77,4.53,5.28,0.94,0.00,0.00,0.94,0.00,1.70,0.38,0.00,Matches
426,Mohamed Salah\Mohamed-Salah,eg EGY,FWMF,Liverpool,25,1992,32.3,0.28,0.25,0.06,0.12,0.09,0.06,0.43,14.3,0.37,14.1,4.12,29.2,1.76,5.98,6.38,0.50,0.00,0.00,0.50,0.40,0.68,0.06,0.00,Matches
427,Renato Sanches\Renato-Sanches,pt POR,MF,Swansea City,19,1997,7.8,1.41,0.77,1.03,0.26,0.13,0.64,2.05,31.3,1.41,21.7,7.82,36.1,6.54,11.0,4.10,1.67,0.13,0.00,1.54,0.77,2.18,0.26,0.00,Matches
428,Alexis Sánchez\Alexis-Sanchez,cl CHI,FWMF,Arsenal,28,1988,16.7,0.90,0.60,0.30,0.30,0.30,0.18,1.08,16.7,0.90,13.7,3.89,28.4,1.44,5.45,6.83,0.66,0.12,0.00,0.54,0.42,1.32,0.06,0.00,Matches
429,Alexis Sánchez\Alexis-Sanchez,cl CHI,FWMF,Manchester Utd,28,1988,11.6,1.72,1.55,0.95,0.26,0.52,0.26,1.38,18.8,1.12,22.2,5.43,24.4,4.31,11.8,6.12,0.69,0.09,0.00,0.60,1.21,2.93,0.17,0.00,Matches
430,Davinson Sánchez\Davinson-Sanchez,co COL,DF,Tottenham,21,1996,28.2,1.17,0.64,0.78,0.32,0.07,0.39,0.92,42.3,0.53,8.12,3.37,41.5,5.04,2.80,0.28,1.45,0.35,0.00,1.10,1.17,2.34,4.11,0.00,Matches
431,Leroy Sané\Leroy-Sane,de GER,FW,Manchester City,21,1996,26.9,0.74,0.59,0.30,0.30,0.15,0.15,0.67,22.2,0.52,12.6,4.09,32.5,3.20,4.05,5.32,0.78,0.00,0.00,0.78,0.59,1.34,0.22,0.00,Matches
432,Ezequiel Schelotto\Ezequiel-Schelotto,it ITA,DF,Brighton,28,1989,14.6,1.51,0.75,1.10,0.34,0.07,0.75,1.92,39.3,1.16,9.86,2.81,28.5,6.51,2.47,0.89,1.30,0.27,0.00,1.03,1.16,2.67,2.40,0.07,Matches
433,Christopher Schindler\Christopher-Schindler,de GER,DF,Huddersfield,27,1990,36.3,2.37,1.49,1.54,0.80,0.03,0.83,1.29,63.8,0.47,9.04,3.31,36.6,6.31,2.59,0.14,2.15,0.83,0.00,1.32,1.38,3.75,5.26,0.08,Matches
434,Jeffrey Schlupp\Jeffrey-Schlupp,gh GHA,DFMF,Crystal Palace,24,1992,19.4,2.42,1.13,1.55,0.77,0.10,0.72,1.60,45.2,0.88,12.7,4.02,31.7,6.80,3.71,2.16,2.99,0.41,0.00,2.58,0.88,3.30,1.86,0.00,Matches
435,Kasper Schmeichel\Kasper-Schmeichel,dk DEN,GK,Leicester City,30,1986,32.9,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.0,0.03,0.06,0.00,0.0,0.06,0.00,0.00,0.03,0.00,0.00,0.03,0.00,0.00,0.09,0.00,Matches
436,Morgan Schneiderlin\Morgan-Schneiderlin,fr FRA,MF,Everton,27,1989,23.7,2.36,1.56,1.43,0.80,0.13,0.59,2.03,29.2,1.43,17.3,4.26,24.6,7.68,8.44,1.18,1.39,0.34,0.00,1.05,1.86,4.22,2.07,0.00,Matches
437,Xherdan Shaqiri\Xherdan-Shaqiri,ch SUI,FWMF,Stoke City,25,1991,33.8,0.65,0.36,0.27,0.18,0.21,0.30,0.98,30.3,0.68,11.2,2.69,24.0,2.19,5.50,3.52,0.53,0.06,0.00,0.47,0.44,1.09,0.06,0.00,Matches
438,Luke Shaw\Luke-Shaw,eng ENG,DF,Manchester Utd,22,1995,8.8,2.16,1.48,1.02,0.80,0.34,1.02,2.39,42.9,1.36,12.0,3.64,30.2,6.48,4.09,1.48,2.16,0.23,0.00,1.93,0.57,2.73,1.48,0.00,Matches
439,Ryan Shawcross\Ryan-Shawcross,eng ENG,DF,Stoke City,29,1987,26.3,1.18,0.42,0.87,0.27,0.04,0.42,1.10,37.9,0.68,7.57,2.28,30.2,5.25,1.98,0.34,2.05,0.91,0.00,1.14,1.18,2.36,6.92,0.15,Matches
440,Jonjo Shelvey\Jonjo-Shelvey,eng ENG,MF,Newcastle Utd,25,1992,25.2,1.51,0.95,0.75,0.63,0.12,0.32,1.27,25.0,0.95,10.6,2.74,25.7,4.68,4.92,1.03,1.47,0.32,0.00,1.15,0.91,2.42,1.11,0.00,Matches
441,Gylfi Sigurðsson\Gylfi-Sigurdsson,is ISL,MFFW,Everton,27,1989,25.1,1.12,0.64,0.48,0.40,0.24,0.56,1.83,30.4,1.27,20.0,4.70,23.5,6.89,8.73,4.42,2.19,0.24,0.00,1.95,0.92,2.03,1.00,0.00,Matches
442,Adrien Silva\Adrien-Silva,pt POR,MFFW,Leicester City,28,1989,8.5,2.59,1.18,1.29,1.29,0.00,0.59,2.24,26.3,1.65,18.0,4.59,25.5,5.65,9.41,2.94,1.41,0.24,0.00,1.18,1.18,3.76,0.00,0.00,Matches
443,Bernardo Silva\Bernardo-Silva,pt POR,FWMF,Manchester City,22,1994,17.0,1.41,0.88,0.53,0.53,0.35,0.65,2.18,29.7,1.53,16.6,5.18,31.1,3.35,6.82,6.47,1.29,0.06,0.00,1.24,0.24,1.65,0.47,0.00,Matches
444,David Silva\David-Silva,es ESP,MF,Manchester City,31,1986,27.0,1.04,0.70,0.33,0.56,0.15,0.41,1.33,30.6,0.93,13.0,4.00,30.7,2.67,6.19,4.19,1.37,0.19,0.00,1.19,0.59,1.63,0.15,0.00,Matches
445,Danny Simpson\Danny-Simpson,eng ENG,DF,Leicester City,30,1987,25.6,1.60,0.74,1.13,0.43,0.04,0.70,1.95,36.0,1.25,9.06,2.58,28.4,6.02,2.03,1.02,2.97,0.78,0.04,2.19,1.02,2.62,2.70,0.00,Matches
446,Jack Simpson\Jack-Simpson,eng ENG,DF,Bournemouth,20,1996,0.8,1.25,0.00,1.25,0.00,0.00,1.25,3.75,33.3,2.50,6.25,1.25,20.0,5.00,1.25,0.00,2.50,0.00,0.00,2.50,1.25,2.50,3.75,0.00,Matches
447,Josh Sims\Josh-Sims,eng ENG,FWMF,Southampton,20,1997,1.8,1.67,1.11,0.56,1.11,0.00,0.56,2.78,20.0,2.22,16.7,6.67,40.0,6.11,5.00,5.56,2.22,0.00,0.00,2.22,1.11,2.78,0.00,0.00,Matches
448,Jerome Sinclair\Jerome-Sinclair,eng ENG,MFFW,Watford,20,1996,0.3,0.00,0.00,0.00,0.00,0.00,0.00,3.33,0.0,3.33,26.7,3.33,12.5,3.33,23.3,0.00,0.00,0.00,0.00,0.00,3.33,3.33,0.00,0.00,Matches
449,Moussa Sissoko\Moussa-Sissoko,fr FRA,MFFW,Tottenham,27,1989,15.4,1.17,0.91,0.65,0.19,0.32,0.52,0.78,66.7,0.26,16.3,4.68,28.7,5.00,7.79,3.51,1.49,0.19,0.00,1.30,0.71,1.88,1.04,0.00,Matches
450,Islam Slimani\Islam-Slimani,dz ALG,FW,Leicester City,29,1988,2.8,0.71,0.71,0.36,0.00,0.36,0.36,1.07,33.3,0.71,15.0,3.21,21.4,2.14,6.79,6.07,0.36,0.00,0.00,0.36,0.00,0.71,0.71,0.00,Matches
451,Islam Slimani\Islam-Slimani,dz ALG,FW,Newcastle Utd,29,1988,1.5,0.00,0.00,0.00,0.00,0.00,0.00,0.67,0.0,0.67,8.00,1.33,16.7,0.67,2.00,5.33,0.00,0.00,0.00,0.00,0.67,0.67,0.67,0.00,Matches
452,Chris Smalling\Chris-Smalling,eng ENG,DF,Manchester Utd,27,1989,28.2,1.17,0.82,0.78,0.39,0.00,0.39,0.96,40.7,0.57,7.98,3.12,39.1,5.28,2.48,0.21,1.88,1.10,0.00,0.78,1.24,2.41,4.15,0.04,Matches
453,Adam Smith\Adam-Smith,eng ENG,DFMF,Bournemouth,26,1991,23.0,2.22,1.13,1.43,0.61,0.17,1.04,2.48,42.1,1.43,14.7,4.09,27.7,6.83,4.96,2.96,2.91,0.35,0.00,2.57,1.39,3.61,1.78,0.00,Matches
454,Tommy Smith\Tommy-Smith,eng ENG,DF,Huddersfield,25,1992,21.2,1.56,0.90,0.80,0.61,0.14,0.57,1.42,40.0,0.85,10.2,2.97,29.2,5.99,3.25,0.94,1.75,0.28,0.05,1.46,1.37,2.92,2.88,0.05,Matches
455,Cédric Soares\Cedric-Soares,pt POR,DF,Southampton,25,1991,31.0,1.55,0.68,1.29,0.23,0.03,0.71,1.48,47.8,0.77,12.5,3.77,30.2,8.00,3.00,1.48,2.42,0.35,0.00,2.06,0.58,2.13,1.55,0.00,Matches
456,Ramadan Sobhi\Ramadan-Sobhi,eg EGY,MFFW,Stoke City,20,1997,13.8,2.46,1.81,1.52,0.80,0.14,0.94,2.83,33.3,1.88,14.1,3.70,26.2,5.80,5.87,2.46,0.94,0.00,0.00,0.94,0.94,3.41,0.29,0.00,Matches
457,Dominic Solanke\Dominic-Solanke,eng ENG,FW,Liverpool,19,1997,6.6,0.45,0.30,0.00,0.45,0.00,0.00,0.76,0.0,0.76,20.3,6.52,32.1,0.91,8.79,10.6,1.52,0.15,0.00,1.36,0.30,0.76,0.76,0.00,Matches
458,Pape Souaré\Pape-Souare,sn SEN,DF,Crystal Palace,27,1990,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,10.0,0.00,0.0,0.00,10.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
459,Julián Speroni\Julian-Speroni,ar ARG,GK,Crystal Palace,38,1979,11.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.09,0.00,0.0,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.00,Matches
460,Kostas Stafylidis\Kostas-Stafylidis,gr GRE,DFMF,Stoke City,23,1993,3.7,2.43,0.81,1.08,0.81,0.54,0.27,1.62,16.7,1.35,13.5,1.35,10.0,8.38,4.05,1.08,4.32,0.54,0.27,3.78,0.81,3.24,3.24,0.27,Matches
461,Junior Stanislas\Junior-Stanislas,eng ENG,MFFW,Bournemouth,27,1989,14.3,1.05,0.56,0.63,0.14,0.28,0.35,1.05,33.3,0.70,14.8,3.36,22.6,4.06,7.55,3.22,1.82,0.35,0.00,1.47,0.56,1.61,0.63,0.00,Matches
462,Dale Stephens\Dale-Stephens,eng ENG,MF,Brighton,28,1989,36.0,2.33,1.58,1.42,0.89,0.03,0.44,2.78,16.0,2.33,16.1,4.36,27.2,8.56,7.00,0.50,2.00,0.44,0.00,1.56,1.69,4.03,1.67,0.03,Matches
463,Jack Stephens\Jack-Stephens,eng ENG,DF,Southampton,23,1994,22.0,1.14,0.68,0.86,0.27,0.00,0.41,1.18,34.6,0.77,6.09,2.27,37.3,4.41,1.27,0.41,1.95,1.09,0.00,0.86,1.73,2.86,3.50,0.05,Matches
464,Raheem Sterling\Raheem-Sterling,eng ENG,FW,Manchester City,22,1994,28.7,0.77,0.59,0.28,0.28,0.21,0.17,0.49,35.7,0.31,10.5,3.45,33.0,2.06,3.73,4.67,1.08,0.03,0.00,1.05,0.49,1.25,0.07,0.00,Matches
465,John Stones\John-Stones,eng ENG,DF,Manchester City,23,1994,14.5,1.03,0.62,0.62,0.41,0.00,0.28,0.97,28.6,0.69,5.66,2.48,43.9,3.66,1.52,0.48,1.17,0.34,0.00,0.83,1.31,2.34,2.21,0.00,Matches
466,Daniel Sturridge\Daniel-Sturridge,eng ENG,FW,Liverpool,27,1989,4.8,0.00,0.00,0.00,0.00,0.00,0.00,0.42,0.0,0.42,14.2,3.75,26.5,0.63,4.79,8.75,0.42,0.21,0.00,0.21,0.00,0.00,0.21,0.00,Matches
467,Daniel Sturridge\Daniel-Sturridge,eng ENG,FW,West Brom,27,1989,1.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,13.1,2.31,17.6,1.54,7.69,3.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
468,Ki Sung-yueng\Ki-Sung-yueng,kr KOR,MF,Swansea City,28,1989,20.8,1.01,0.72,0.58,0.38,0.05,0.10,0.77,12.5,0.67,19.5,5.05,25.9,8.75,8.41,2.31,1.39,0.14,0.00,1.25,1.20,2.21,0.63,0.00,Matches
469,Andrew Surman\Andrew-Surman,eng ENG,MF,Bournemouth,30,1986,20.6,0.73,0.44,0.39,0.24,0.10,0.39,1.50,25.8,1.12,12.8,2.82,22.1,4.17,7.14,1.46,2.09,0.58,0.15,1.50,0.34,1.07,2.62,0.00,Matches
470,Markus Suttner\Markus-Suttner,at AUT,DF,Brighton,30,1987,13.1,1.91,1.07,1.22,0.38,0.31,0.92,2.21,41.4,1.30,10.6,2.75,25.9,7.33,2.21,1.07,2.06,0.23,0.00,1.83,0.76,2.67,1.30,0.08,Matches
471,Lasse Sørensen\Lasse-Sorensen,dk DEN,MF,Stoke City,17,1999,0.8,2.50,2.50,2.50,0.00,0.00,2.50,6.25,40.0,3.75,11.3,2.50,22.2,8.75,2.50,0.00,1.25,0.00,0.00,1.25,1.25,3.75,0.00,0.00,Matches
472,Alexander Sørloth\Alexander-Sorloth,no NOR,FW,Crystal Palace,21,1995,4.0,1.25,0.50,0.75,0.25,0.25,0.75,1.00,75.0,0.25,19.5,4.25,21.8,4.25,7.75,7.50,1.75,0.00,0.00,1.75,0.25,1.50,0.50,0.00,Matches
473,Dušan Tadić\Dusan-Tadic,rs SRB,MFFW,Southampton,28,1988,31.0,1.19,0.74,0.48,0.42,0.29,0.19,0.97,20.0,0.77,16.9,4.13,24.5,4.35,6.77,5.74,1.55,0.06,0.00,1.48,0.48,1.68,0.42,0.00,Matches
474,Matt Targett\Matt-Targett,eng ENG,DF,Southampton,21,1995,1.8,2.22,1.11,1.67,0.00,0.56,1.11,1.67,66.7,0.56,13.3,5.56,41.7,9.44,2.78,1.11,2.22,1.11,0.00,1.11,1.67,3.89,2.22,0.56,Matches
475,James Tarkowski\James-Tarkowski,eng ENG,DF,Burnley,24,1992,31.0,1.55,0.97,1.26,0.26,0.03,0.74,1.32,56.1,0.58,5.61,1.90,33.9,4.10,1.23,0.29,2.32,1.48,0.00,0.84,1.65,3.19,5.03,0.00,Matches
476,Charlie Taylor\Charlie-Taylor,eng ENG,DF,Burnley,23,1993,10.6,1.70,0.85,1.04,0.47,0.19,0.75,1.32,57.1,0.57,12.3,3.40,27.7,7.26,3.87,1.13,2.74,0.47,0.00,2.26,1.23,2.92,2.92,0.00,Matches
477,James Tomkins\James-Tomkins,eng ENG,DF,Crystal Palace,28,1989,26.5,1.51,0.60,1.17,0.26,0.08,0.45,1.13,40.0,0.68,7.40,2.57,34.7,5.32,1.92,0.15,1.09,0.49,0.04,0.60,1.09,2.60,6.87,0.19,Matches
478,Cenk Tosun\Cenk-Tosun,tr TUR,FW,Everton,26,1991,11.0,0.45,0.27,0.18,0.18,0.09,0.18,1.00,18.2,0.82,18.1,5.09,28.1,0.64,7.82,9.64,1.55,0.36,0.09,1.18,0.36,0.82,0.91,0.09,Matches
479,Yaya Touré\Yaya-Toure,ci CIV,MF,Manchester City,34,1983,2.6,0.38,0.38,0.38,0.00,0.00,0.00,0.77,0.0,0.77,6.92,2.31,33.3,1.92,2.31,2.69,2.31,0.38,0.00,1.92,0.38,0.77,1.15,0.00,Matches
480,Andros Townsend\Andros-Townsend,eng ENG,FWMF,Crystal Palace,26,1991,34.7,1.24,0.69,0.69,0.32,0.23,0.72,1.79,40.3,1.07,16.7,3.72,22.3,5.50,7.15,4.01,1.56,0.03,0.03,1.53,1.01,2.25,0.49,0.00,Matches
481,Kieran Trippier\Kieran-Trippier,eng ENG,DFMF,Tottenham,26,1990,21.3,2.02,1.17,1.22,0.75,0.05,0.75,1.88,40.0,1.13,13.3,3.99,30.0,6.24,4.18,2.86,2.21,0.28,0.00,1.92,0.94,2.96,1.41,0.00,Matches
482,Axel Tuanzebe\Axel-Tuanzebe,eng ENG,FW,Manchester Utd,19,1997,0.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Matches
483,Josh Tymon\Josh-Tymon,eng ENG,DF,Stoke City,18,1999,1.8,2.78,1.11,2.22,0.56,0.00,1.67,2.78,60.0,1.11,7.78,1.11,14.3,5.00,2.22,0.56,0.56,0.00,0.00,0.56,0.56,3.33,1.11,0.00,Matches
