Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,npxG+xA,xG,xA,xG+xA,npxG,npxG+xA,Matches
296,Ainsley Maitland-Niles\Ainsley-Maitland-Niles,eng ENG,DFMF,Arsenal,19,1997,15,8,914,10.2,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.07,0.09,0.02,0.07,0.09,0.02,0.09,Matches
297,Scott Malone\Scott-Malone,eng ENG,DF,Huddersfield,26,1991,22,12,1119,12.4,0.00,0.08,0.00,0.00,0.00,0.24,0.00,0.00,0.08,0.08,0.00,0.08,0.06,0.06,0.04,0.10,0.06,0.04,0.10,0.06,0.10,Matches
298,Sadio Mané\Sadio-Mane,sn SEN,FWMF,Liverpool,25,1992,29,28,2190,24.3,0.41,0.29,0.41,0.00,0.00,0.12,0.04,0.41,0.29,0.70,0.41,0.70,0.44,0.44,0.20,0.64,0.43,0.20,0.63,0.43,0.63,Matches
299,Eliaquim Mangala\Eliaquim-Mangala,fr FRA,DF,Everton,26,1991,2,2,134,1.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches
300,Eliaquim Mangala\Eliaquim-Mangala,fr FRA,DF,Manchester City,26,1991,9,4,488,5.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.06,0.09,0.04,0.05,0.09,0.04,0.09,Matches
301,Javier Manquillo\Javier-Manquillo,es ESP,DF,Newcastle Utd,23,1994,21,20,1758,19.5,0.00,0.05,0.00,0.00,0.00,0.10,0.00,0.00,0.05,0.05,0.00,0.05,0.01,0.01,0.03,0.03,0.00,0.02,0.03,0.00,0.03,Matches
302,Solly March\Solly-March,eng ENG,MFFW,Brighton,23,1994,36,18,1851,20.6,0.05,0.05,0.05,0.00,0.00,0.15,0.00,0.05,0.05,0.10,0.05,0.10,0.06,0.06,0.08,0.14,0.06,0.08,0.14,0.06,0.14,Matches
303,Adrian Mariappa\Adrian-Mariappa,jm JAM,DF,Watford,30,1986,28,24,2210,24.6,0.00,0.00,0.00,0.00,0.00,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.01,0.03,0.02,0.01,0.03,0.02,0.03,Matches
304,João Mário\Joao-Mario,pt POR,MFFW,West Ham,24,1993,13,12,1022,11.4,0.18,0.09,0.18,0.00,0.00,0.00,0.00,0.18,0.09,0.26,0.18,0.26,0.16,0.16,0.13,0.29,0.16,0.13,0.29,0.16,0.29,Matches
305,Anthony Martial\Anthony-Martial,fr FRA,FWMF,Manchester Utd,21,1995,30,18,1582,17.6,0.51,0.28,0.45,0.06,0.06,0.06,0.00,0.51,0.28,0.80,0.46,0.74,0.39,0.34,0.29,0.63,0.38,0.29,0.67,0.34,0.63,Matches
306,Cuco Martina\Cuco-Martina,cw CUW,DF,Everton,27,1989,21,20,1830,20.3,0.00,0.10,0.00,0.00,0.00,0.10,0.00,0.00,0.10,0.10,0.00,0.10,0.00,0.00,0.05,0.06,0.01,0.05,0.06,0.01,0.06,Matches
307,Bruno Martins Indi\Bruno-Martins-Indi,nl NED,DF,Stoke City,25,1992,17,14,1243,13.8,0.00,0.00,0.00,0.00,0.00,0.22,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.01,0.04,0.03,0.01,0.04,0.03,0.04,Matches
308,Arthur Masuaku\Arthur-Masuaku,cd COD,MFDF,West Ham,23,1993,27,21,1870,20.8,0.00,0.14,0.00,0.00,0.00,0.24,0.00,0.00,0.14,0.14,0.00,0.14,0.01,0.01,0.11,0.12,0.01,0.11,0.12,0.01,0.12,Matches
309,Juan Mata\Juan-Mata,es ESP,FWMF,Manchester Utd,29,1988,28,23,1922,21.4,0.14,0.23,0.14,0.00,0.00,0.05,0.00,0.14,0.23,0.37,0.14,0.37,0.14,0.14,0.21,0.35,0.14,0.21,0.35,0.14,0.35,Matches
310,Nemanja Matić\Nemanja-Matic,rs SRB,MF,Manchester Utd,28,1988,36,35,3118,34.6,0.03,0.03,0.03,0.00,0.00,0.17,0.00,0.03,0.03,0.06,0.03,0.06,0.02,0.02,0.05,0.07,0.02,0.05,0.07,0.02,0.07,Matches
311,Joël Matip\Joel-Matip,cm CMR,DF,Liverpool,25,1991,25,22,1997,22.2,0.05,0.00,0.05,0.00,0.00,0.14,0.00,0.05,0.00,0.05,0.05,0.05,0.10,0.10,0.02,0.12,0.10,0.02,0.12,0.10,0.12,Matches
312,Konstantinos Mavropanos\Konstantinos-Mavropanos,gr GRE,DFMF,Arsenal,19,1997,3,3,195,2.2,0.00,0.00,0.00,0.00,0.00,0.00,0.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
313,Alfie Mawson\Alfie-Mawson,eng ENG,DF,Swansea City,23,1994,38,38,3420,38.0,0.05,0.03,0.05,0.00,0.00,0.08,0.00,0.05,0.03,0.08,0.05,0.08,0.05,0.05,0.01,0.06,0.05,0.01,0.06,0.05,0.06,Matches
314,Eric Maxim Choupo-Moting\Eric-Maxim-Choupo-Moting,cm CMR,FWMF,Stoke City,28,1989,30,26,2314,25.7,0.19,0.19,0.19,0.00,0.00,0.12,0.00,0.19,0.19,0.39,0.19,0.39,0.20,0.20,0.13,0.33,0.21,0.13,0.34,0.21,0.34,Matches
315,Chancel Mbemba\Chancel-Mbemba,cd COD,DF,Newcastle Utd,22,1994,9,7,672,7.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05,0.05,0.00,0.05,Matches
316,James McArthur\James-McArthur,sco SCO,MFFW,Crystal Palace,29,1987,33,27,2431,27.0,0.19,0.04,0.19,0.00,0.00,0.19,0.00,0.19,0.04,0.22,0.19,0.22,0.17,0.17,0.04,0.22,0.17,0.04,0.22,0.17,0.22,Matches
317,Gareth McAuley\Gareth-McAuley,nir NIR,DF,West Brom,37,1979,9,5,458,5.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
318,Oliver McBurnie\Oliver-McBurnie,sco SCO,FW,Swansea City,21,1996,11,2,276,3.1,0.00,0.32,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.33,0.00,0.33,0.16,0.16,0.16,0.29,0.16,0.16,0.31,0.16,0.31,Matches
319,Alex McCarthy\Alex-McCarthy,eng ENG,GK,Southampton,27,1989,18,18,1620,18.0,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
320,James McCarthy\James-McCarthy,ie IRL,MF,Everton,26,1990,4,3,205,2.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.01,0.02,0.01,0.02,Matches
321,James McClean\James-McClean,ie IRL,MFFW,West Brom,28,1989,30,14,1406,15.6,0.06,0.00,0.06,0.00,0.00,0.45,0.00,0.06,0.00,0.06,0.06,0.06,0.10,0.10,0.04,0.15,0.11,0.05,0.15,0.11,0.15,Matches
322,Sam McQueen\Sam-McQueen,eng ENG,DFFW,Southampton,22,1995,7,1,148,1.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.13,0.01,0.13,0.15,0.01,0.15,Matches
323,Scott McTominay\Scott-McTominay,sco SCO,MF,Manchester Utd,20,1996,13,7,634,7.0,0.00,0.00,0.00,0.00,0.00,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.00,0.07,0.06,0.01,0.07,0.06,0.07,Matches
324,Ben Mee\Ben-Mee,eng ENG,DF,Burnley,27,1989,29,29,2610,29.0,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.01,0.07,0.06,0.01,0.07,0.06,0.07,Matches
325,Benjamin Mendy\Benjamin-Mendy,fr FRA,DF,Manchester City,23,1994,7,4,363,4.0,0.00,0.25,0.00,0.00,0.00,0.50,0.00,0.00,0.25,0.25,0.00,0.25,0.05,0.05,0.13,0.17,0.05,0.12,0.18,0.05,0.18,Matches
326,Mikel Merino\Mikel-Merino,es ESP,MF,Newcastle Utd,21,1996,24,14,1347,15.0,0.07,0.07,0.07,0.00,0.00,0.27,0.00,0.07,0.07,0.13,0.07,0.13,0.04,0.04,0.04,0.08,0.04,0.04,0.08,0.04,0.08,Matches
327,Per Mertesacker\Per-Mertesacker,de GER,DF,Arsenal,32,1984,6,4,366,4.1,0.24,0.00,0.24,0.00,0.00,0.00,0.00,0.25,0.00,0.25,0.25,0.25,0.07,0.07,0.00,0.07,0.06,0.00,0.06,0.06,0.06,Matches
328,Roque Mesa\Roque-Mesa,es ESP,MF,Swansea City,28,1989,11,9,754,8.4,0.00,0.00,0.00,0.00,0.00,0.36,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.04,0.05,0.02,0.03,0.05,0.02,0.05,Matches
329,Simon Mignolet\Simon-Mignolet,be BEL,GK,Liverpool,29,1988,19,19,1710,19.0,0.00,0.00,0.00,0.00,0.00,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
330,Luka Milivojević\Luka-Milivojevic,rs SRB,MF,Crystal Palace,26,1991,36,35,3080,34.2,0.29,0.03,0.12,0.18,0.20,0.23,0.00,0.29,0.03,0.32,0.12,0.15,0.22,0.06,0.03,0.09,0.22,0.03,0.25,0.06,0.09,Matches
331,James Milner\James-Milner,eng ENG,MF,Liverpool,31,1986,32,16,1775,19.7,0.00,0.15,0.00,0.00,0.00,0.15,0.00,0.00,0.15,0.15,0.00,0.15,0.09,0.09,0.18,0.26,0.09,0.18,0.26,0.09,0.26,Matches
332,Tyrone Mings\Tyrone-Mings,eng ENG,DF,Bournemouth,24,1993,4,3,201,2.2,0.00,0.00,0.00,0.00,0.00,0.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.01,0.04,0.04,0.01,0.04,Matches
333,Kevin Mirallas\Kevin-Mirallas,be BEL,FWMF,Everton,29,1987,5,2,138,1.5,0.00,0.00,0.00,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.07,0.13,0.10,0.04,0.14,0.10,0.14,Matches
334,Aleksandar Mitrović\Aleksandar-Mitrovic,rs SRB,FW,Newcastle Utd,22,1994,6,0,95,1.1,0.91,0.00,0.91,0.00,0.00,0.00,0.00,0.95,0.00,0.95,0.95,0.95,1.64,1.64,0.36,2.00,1.82,0.40,2.23,1.82,2.23,Matches
335,Henrikh Mkhitaryan\Henrikh-Mkhitaryan,am ARM,FWMF,Arsenal,28,1989,11,9,794,8.8,0.23,0.45,0.23,0.00,0.00,0.00,0.00,0.23,0.45,0.68,0.23,0.68,0.20,0.20,0.26,0.47,0.20,0.26,0.47,0.20,0.47,Matches
336,Henrikh Mkhitaryan\Henrikh-Mkhitaryan,am ARM,MFFW,Manchester Utd,28,1989,15,11,922,10.2,0.10,0.49,0.10,0.00,0.00,0.20,0.00,0.10,0.49,0.59,0.10,0.59,0.09,0.09,0.34,0.43,0.09,0.34,0.43,0.09,0.43,Matches
337,Nacho Monreal\Nacho-Monreal,es ESP,DF,Arsenal,31,1986,28,26,2243,24.9,0.20,0.08,0.20,0.00,0.00,0.12,0.00,0.20,0.08,0.28,0.20,0.28,0.07,0.07,0.05,0.12,0.07,0.05,0.12,0.07,0.12,Matches
338,Aaron Mooy\Aaron-Mooy,au AUS,MF,Huddersfield,26,1990,36,34,3067,34.1,0.12,0.09,0.09,0.03,0.03,0.12,0.00,0.12,0.09,0.21,0.09,0.18,0.07,0.05,0.11,0.16,0.07,0.11,0.19,0.05,0.16,Matches
339,Álvaro Morata\Alvaro-Morata,es ESP,FW,Chelsea,24,1992,31,24,2061,22.9,0.48,0.26,0.48,0.00,0.00,0.31,0.00,0.48,0.26,0.74,0.48,0.74,0.55,0.55,0.15,0.71,0.55,0.15,0.70,0.55,0.70,Matches
340,Alberto Moreno\Alberto-Moreno,es ESP,DF,Liverpool,25,1992,16,14,1266,14.1,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.06,0.09,0.04,0.06,0.09,0.04,0.09,Matches
341,Wes Morgan\Wes-Morgan,jm JAM,DF,Leicester City,33,1984,32,32,2817,31.3,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.01,0.06,0.05,0.01,0.06,0.05,0.06,Matches
342,James Morrison\James-Morrison,sco SCO,MF,West Brom,31,1986,4,2,207,2.3,0.43,0.00,0.43,0.00,0.00,0.00,0.00,0.43,0.00,0.43,0.43,0.43,0.30,0.30,0.04,0.35,0.29,0.04,0.33,0.29,0.33,Matches
343,Victor Moses\Victor-Moses,ng NGA,DFMF,Chelsea,26,1990,28,25,2110,23.4,0.13,0.13,0.13,0.00,0.00,0.13,0.00,0.13,0.13,0.26,0.13,0.26,0.14,0.14,0.12,0.25,0.14,0.12,0.25,0.14,0.25,Matches
344,Steve Mounié\Steve-Mounie,bj BEN,FW,Huddersfield,22,1994,28,21,1855,20.6,0.34,0.05,0.34,0.00,0.00,0.10,0.00,0.34,0.05,0.39,0.34,0.39,0.26,0.26,0.04,0.30,0.26,0.05,0.30,0.26,0.30,Matches
345,Lucas Moura\Lucas-Moura,br BRA,FW,Tottenham,24,1992,6,2,210,2.3,0.00,0.43,0.00,0.00,0.00,0.00,0.00,0.00,0.43,0.43,0.00,0.43,0.09,0.09,0.09,0.17,0.08,0.09,0.17,0.08,0.17,Matches
346,Lys Mousset\Lys-Mousset,fr FRA,FWMF,Bournemouth,21,1996,23,4,596,6.6,0.30,0.00,0.30,0.00,0.00,0.15,0.00,0.30,0.00,0.30,0.30,0.30,0.18,0.18,0.06,0.23,0.18,0.06,0.24,0.18,0.24,Matches
347,Jacob Murphy\Jacob-Murphy,eng ENG,FWMF,Newcastle Utd,22,1995,25,13,1148,12.8,0.08,0.08,0.08,0.00,0.00,0.00,0.00,0.08,0.08,0.16,0.08,0.16,0.13,0.13,0.10,0.23,0.13,0.10,0.23,0.13,0.23,Matches
348,Jamie Murphy\Jamie-Murphy,sco SCO,MF,Brighton,27,1989,4,1,168,1.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05,0.03,0.01,0.04,0.03,0.04,Matches
349,Glenn Murray\Glenn-Murray,eng ENG,FW,Brighton,33,1983,35,25,2192,24.4,0.49,0.00,0.33,0.16,0.25,0.37,0.00,0.49,0.00,0.49,0.33,0.33,0.48,0.29,0.04,0.33,0.47,0.04,0.52,0.29,0.33,Matches
350,Charly Musonda Jr.\Charly-Musonda-Jr,be BEL,FW,Chelsea,20,1996,3,0,37,0.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.50,1.25,1.75,0.55,1.32,1.87,0.55,1.87,Matches
351,Shkodran Mustafi\Shkodran-Mustafi,de GER,DF,Arsenal,25,1992,27,25,2273,25.3,0.12,0.04,0.12,0.00,0.00,0.24,0.00,0.12,0.04,0.16,0.12,0.16,0.04,0.04,0.02,0.06,0.04,0.02,0.06,0.04,0.06,Matches
352,Boaz Myhill\Boaz-Myhill,wal WAL,GK,West Brom,34,1982,1,1,90,1.0,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
353,Georges-Kévin N'Koudou\Georges-Kevin-NKoudou,fr FRA,MF,Tottenham,22,1995,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,,,,,,Matches
354,Georges-Kévin N'Koudou\Georges-Kevin-NKoudou,fr FRA,MF,Burnley,22,1995,8,2,228,2.5,0.00,0.00,0.00,0.00,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04,0.04,0.00,0.04,0.04,0.04,Matches
355,Luciano Narsingh\Luciano-Narsingh,nl NED,FWMF,Swansea City,26,1990,18,5,625,6.9,0.14,0.00,0.14,0.00,0.00,0.00,0.00,0.14,0.00,0.14,0.14,0.14,0.19,0.19,0.14,0.33,0.18,0.15,0.33,0.18,0.33,Matches
356,Kyle Naughton\Kyle-Naughton,eng ENG,DF,Swansea City,28,1988,34,34,3030,33.7,0.00,0.06,0.00,0.00,0.00,0.03,0.00,0.00,0.06,0.06,0.00,0.06,0.01,0.01,0.01,0.02,0.01,0.01,0.02,0.01,0.02,Matches
357,Badou Ndiaye\Badou-Ndiaye,sn SEN,MF,Stoke City,26,1990,13,13,1138,12.6,0.16,0.08,0.16,0.00,0.00,0.40,0.00,0.16,0.08,0.24,0.16,0.24,0.10,0.10,0.02,0.12,0.10,0.02,0.12,0.10,0.12,Matches
358,Wilfred Ndidi\Wilfred-Ndidi,ng NGA,MF,Leicester City,20,1996,33,33,2898,32.2,0.00,0.09,0.00,0.00,0.00,0.25,0.12,0.00,0.09,0.09,0.00,0.09,0.06,0.06,0.02,0.07,0.06,0.02,0.07,0.06,0.07,Matches
359,Reiss Nelson\Reiss-Nelson,eng ENG,MFFW,Arsenal,17,1999,3,2,145,1.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.00,0.13,0.07,0.02,0.09,0.07,0.09,Matches
360,Julien Ngoy\Julien-Ngoy,be BEL,FWMF,Stoke City,19,1997,1,0,20,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
361,Oumar Niasse\Oumar-Niasse,sn SEN,FW,Everton,27,1990,22,10,1087,12.1,0.66,0.17,0.66,0.00,0.00,0.17,0.00,0.66,0.17,0.83,0.66,0.83,0.55,0.55,0.16,0.70,0.55,0.16,0.71,0.55,0.71,Matches
362,Eddie Nketiah\Eddie-Nketiah,eng ENG,FWMF,Arsenal,18,1999,3,0,20,0.2,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,4.50,4.50,0.00,4.50,0.50,0.50,0.00,0.50,0.29,0.00,0.29,0.29,0.29,Matches
363,Lukas Nmecha\Lukas-Nmecha,de GER,FW,Manchester City,18,1998,2,0,16,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
364,Mark Noble\Mark-Noble,eng ENG,MF,West Ham,30,1987,29,28,2400,26.7,0.15,0.00,0.07,0.07,0.07,0.22,0.00,0.15,0.00,0.15,0.07,0.07,0.08,0.03,0.06,0.09,0.08,0.06,0.14,0.03,0.09,Matches
365,Allan Nyom\Allan-Nyom,cm CMR,DF,West Brom,29,1988,29,25,2310,25.7,0.00,0.04,0.00,0.00,0.00,0.27,0.00,0.00,0.04,0.04,0.00,0.04,0.00,0.00,0.04,0.04,0.00,0.04,0.04,0.00,0.04,Matches
366,Aiden O'Neill\Aiden-ONeill,au AUS,MF,Burnley,19,1998,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,Matches
367,Michael Obafemi\Michael-Obafemi,ie IRL,FW,Southampton,17,2000,1,0,9,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,3.00,0.00,3.00,2.90,0.00,2.90,2.90,2.90,Matches
368,Pedro Obiang\Pedro-Obiang,gq EQG,MF,West Ham,25,1992,21,18,1563,17.4,0.11,0.00,0.11,0.00,0.00,0.17,0.00,0.12,0.00,0.12,0.12,0.12,0.02,0.02,0.02,0.05,0.02,0.02,0.05,0.02,0.05,Matches
369,Angelo Ogbonna\Angelo-Ogbonna,it ITA,DF,West Ham,29,1988,32,32,2880,32.0,0.03,0.00,0.03,0.00,0.00,0.09,0.00,0.03,0.00,0.03,0.03,0.03,0.02,0.02,0.02,0.03,0.02,0.02,0.03,0.02,0.03,Matches
370,Stefano Okaka\Stefano-Okaka,it ITA,FWMF,Watford,27,1989,15,3,453,5.0,0.20,0.20,0.20,0.00,0.00,0.40,0.00,0.20,0.20,0.40,0.20,0.40,0.24,0.24,0.08,0.32,0.25,0.08,0.32,0.25,0.32,Matches
371,Shinji Okazaki\Shinji-Okazaki,jp JPN,MFFW,Leicester City,31,1986,27,17,1324,14.7,0.41,0.14,0.41,0.00,0.00,0.14,0.00,0.41,0.14,0.54,0.41,0.54,0.40,0.40,0.13,0.53,0.40,0.13,0.53,0.40,0.53,Matches
372,Martin Olsson\Martin-Olsson,se SWE,DFMF,Swansea City,29,1988,36,36,3149,35.0,0.00,0.03,0.00,0.00,0.00,0.20,0.00,0.00,0.03,0.03,0.00,0.03,0.03,0.03,0.03,0.05,0.02,0.03,0.05,0.02,0.05,Matches
373,Divock Origi\Divock-Origi,be BEL,FW,Liverpool,22,1995,1,0,10,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
374,David Ospina\David-Ospina,co COL,GK,Arsenal,28,1988,5,4,381,4.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
375,Nicolás Otamendi\Nicolas-Otamendi,ar ARG,DF,Manchester City,29,1988,34,33,2967,33.0,0.12,0.00,0.12,0.00,0.00,0.27,0.00,0.12,0.00,0.12,0.12,0.12,0.08,0.08,0.01,0.10,0.09,0.01,0.10,0.09,0.10,Matches
376,Reece Oxford\Reece-Oxford,eng ENG,MF,West Ham,18,1998,1,0,5,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
377,Alex Oxlade-Chamberlain\Alex-Oxlade-Chamberlain,eng ENG,MFDF,Arsenal,23,1993,3,3,241,2.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.11,0.15,0.26,0.09,0.16,0.26,0.09,0.26,Matches
378,Alex Oxlade-Chamberlain\Alex-Oxlade-Chamberlain,eng ENG,MFFW,Liverpool,23,1993,32,14,1493,16.6,0.18,0.42,0.18,0.00,0.00,0.18,0.00,0.18,0.42,0.60,0.18,0.60,0.12,0.12,0.22,0.34,0.12,0.22,0.34,0.12,0.34,Matches
379,Mesut Özil\Mesut-Ozil,de GER,MFFW,Arsenal,28,1988,26,24,2163,24.0,0.17,0.33,0.17,0.00,0.00,0.17,0.00,0.17,0.33,0.50,0.17,0.50,0.18,0.18,0.29,0.47,0.17,0.29,0.47,0.17,0.47,Matches
380,Kasey Palmer\Kasey-Palmer,eng ENG,MFFW,Huddersfield,20,1996,4,1,170,1.9,0.00,0.00,0.00,0.00,0.00,1.05,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05,0.04,0.01,0.05,0.04,0.05,Matches
381,Emerson Palmieri\Emerson-Palmieri,it ITA,DFMF,Chelsea,22,1994,5,3,280,3.1,0.00,0.32,0.00,0.00,0.00,0.00,0.00,0.00,0.32,0.32,0.00,0.32,0.03,0.03,0.03,0.06,0.03,0.02,0.06,0.03,0.06,Matches
382,Pedro\Pedro,es ESP,FWMF,Chelsea,30,1987,31,17,1523,16.9,0.24,0.12,0.24,0.00,0.00,0.06,0.00,0.24,0.12,0.35,0.24,0.35,0.25,0.25,0.09,0.34,0.25,0.09,0.34,0.25,0.34,Matches
383,Roberto Pereyra\Roberto-Pereyra,ar ARG,MFFW,Watford,26,1991,32,18,1624,18.0,0.28,0.11,0.28,0.00,0.00,0.17,0.00,0.28,0.11,0.39,0.28,0.39,0.19,0.19,0.13,0.33,0.20,0.13,0.33,0.20,0.33,Matches
384,Ayoze Pérez\Ayoze-Perez,es ESP,MFFW,Newcastle Utd,24,1993,36,28,2492,27.7,0.29,0.18,0.29,0.00,0.00,0.11,0.00,0.29,0.18,0.47,0.29,0.47,0.23,0.23,0.12,0.35,0.23,0.12,0.35,0.23,0.35,Matches
385,Matt Phillips\Matt-Phillips,sco SCO,MFFW,West Brom,26,1991,30,23,2093,23.3,0.09,0.09,0.09,0.00,0.00,0.13,0.00,0.09,0.09,0.17,0.09,0.17,0.09,0.09,0.18,0.27,0.09,0.18,0.27,0.09,0.27,Matches
386,Jordan Pickford\Jordan-Pickford,eng ENG,GK,Everton,23,1994,38,38,3420,38.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
387,Jérémy Pied\Jeremy-Pied,fr FRA,DF,Southampton,28,1989,2,2,180,2.0,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.50,0.00,0.50,0.05,0.05,0.20,0.25,0.03,0.20,0.23,0.03,0.23,Matches
388,Erik Pieters\Erik-Pieters,nl NED,DFMF,Stoke City,28,1988,31,30,2718,30.2,0.00,0.03,0.00,0.00,0.00,0.17,0.00,0.00,0.03,0.03,0.00,0.03,0.00,0.00,0.04,0.05,0.00,0.04,0.04,0.00,0.04,Matches
389,Paul Pogba\Paul-Pogba,fr FRA,MF,Manchester Utd,24,1993,27,25,2148,23.9,0.25,0.42,0.25,0.00,0.00,0.21,0.04,0.25,0.42,0.67,0.25,0.67,0.27,0.27,0.16,0.44,0.27,0.16,0.44,0.27,0.44,Matches
390,Nick Pope\Nick-Pope,eng ENG,GK,Burnley,25,1992,35,34,3115,34.6,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.02,0.02,0.00,0.02,Matches
391,Alex Pritchard\Alex-Pritchard,eng ENG,MFFW,Huddersfield,24,1993,14,12,998,11.1,0.09,0.09,0.09,0.00,0.00,0.09,0.00,0.09,0.09,0.18,0.09,0.18,0.15,0.15,0.23,0.39,0.15,0.23,0.38,0.15,0.38,Matches
392,Sebastian Prödl\Sebastian-Prodl,at AUT,DF,Watford,30,1987,21,17,1570,17.4,0.00,0.00,0.00,0.00,0.00,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.01,0.05,0.04,0.01,0.05,0.04,0.05,Matches
393,Davy Pröpper\Davy-Propper,nl NED,MF,Brighton,25,1991,35,35,3119,34.7,0.00,0.12,0.00,0.00,0.00,0.06,0.03,0.00,0.12,0.12,0.00,0.12,0.06,0.06,0.03,0.09,0.06,0.03,0.09,0.06,0.09,Matches
394,Marc Pugh\Marc-Pugh,eng ENG,MFFW,Bournemouth,30,1987,20,11,985,10.9,0.00,0.00,0.00,0.00,0.00,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.15,0.06,0.21,0.14,0.06,0.21,0.14,0.21,Matches
