Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ,Att,Succ%,#Pl,Megs,Carries,TotDist,PrgDist,Prog,1/3,CPA,Mis,Dis,Targ,Rec,Rec%,Prog,Matches
272,Mario Lemina\Mario-Lemina,ga GAB,MF,Southampton,23,1993,19.1,63.9,2.88,17.9,38.1,14.4,0.79,63.4,2.09,2.83,74.1,2.36,0.10,48.6,326.6,166.5,5.92,1.83,0.16,0.84,1.20,44.5,42.3,95.1,2.04,Matches
273,Aaron Lennon\Aaron-Lennon,eng ENG,FWMF,Everton,30,1987,8.8,35.7,0.68,6.82,15.5,15.7,2.50,34.3,0.68,1.93,35.3,0.80,0.11,22.7,107.4,66.6,3.41,0.45,0.91,1.02,1.93,30.7,21.8,71.1,3.64,Matches
274,Aaron Lennon\Aaron-Lennon,eng ENG,MFFW,Burnley,30,1987,12.4,33.4,1.45,5.65,11.9,17.7,2.82,33.3,1.21,1.94,62.5,1.37,0.08,23.9,133.1,75.2,4.44,0.89,0.89,0.81,1.29,26.0,21.2,81.4,3.79,Matches
275,Victor Lindelöf\Victor-Lindelof,se SWE,DF,Manchester Utd,23,1994,14.3,61.5,5.52,32.0,29.2,4.34,0.00,59.7,0.21,0.28,75.0,0.21,0.00,40.8,252.0,134.5,3.85,0.98,0.00,0.21,0.14,39.8,39.2,98.6,0.21,Matches
276,Jesse Lingard\Jesse-Lingard,eng ENG,MFFW,Manchester Utd,24,1992,20.2,61.2,0.79,6.58,30.7,29.3,4.50,58.5,0.99,1.98,50.0,1.09,0.05,44.2,263.9,139.1,7.13,2.72,0.79,2.13,1.44,59.4,47.3,79.6,9.36,Matches
277,Jake Livermore\Jake-Livermore,eng ENG,MF,West Brom,27,1989,29.7,45.7,1.62,9.80,27.9,10.3,1.28,45.1,0.77,1.04,74.2,0.77,0.03,32.2,157.9,70.5,3.16,0.47,0.00,0.64,0.67,32.1,28.5,88.8,2.56,Matches
278,Fernando Llorente\Fernando-Llorente,es ESP,FWDF,Tottenham,32,1985,2.6,46.9,1.92,3.46,16.9,27.3,5.77,46.9,0.00,0.77,0.0,0.00,0.00,20.4,51.9,17.7,1.15,0.38,0.38,3.85,1.15,55.0,35.8,65.0,17.7,Matches
279,Hugo Lloris\Hugo-Lloris,fr FRA,GK,Tottenham,30,1986,36.0,31.5,27.5,31.4,0.06,0.00,0.00,27.3,0.03,0.03,100.0,0.03,0.00,17.6,81.8,39.6,0.00,0.00,0.00,0.00,0.00,16.3,16.2,99.8,0.00,Matches
280,Jürgen Locadia\Jurgen-Locadia,nl NED,FWMF,Brighton,23,1993,2.5,28.8,0.40,3.20,14.8,12.0,4.80,28.4,0.40,0.40,100.0,0.40,0.00,18.4,98.0,54.4,2.00,0.00,0.80,1.60,1.20,28.4,20.8,73.2,6.00,Matches
281,Ruben Loftus-Cheek\Ruben-Loftus-Cheek,eng ENG,MFFW,Crystal Palace,21,1996,20.8,48.9,1.54,9.52,23.5,22.8,3.85,48.5,2.64,4.28,61.8,2.88,0.19,39.7,280.0,174.4,7.40,3.03,1.01,2.02,2.12,44.0,34.2,77.7,6.54,Matches
282,Joe Lolley\Joe-Lolley,eng ENG,MFFW,Huddersfield,24,1992,2.5,42.4,0.00,6.00,23.6,18.4,2.00,42.0,0.80,2.00,40.0,1.20,0.00,32.0,195.2,113.6,6.40,2.40,1.20,2.40,4.80,31.6,28.4,89.9,7.60,Matches
283,Kevin Long\Kevin-Long,ie IRL,DF,Burnley,26,1990,16.0,48.5,7.44,31.1,17.2,2.06,1.38,48.4,0.06,0.13,50.0,0.06,0.00,18.9,97.8,39.0,0.63,0.13,0.00,0.19,0.00,21.7,20.4,94.2,1.19,Matches
284,Shane Long\Shane-Long,ie IRL,FW,Southampton,30,1987,17.6,36.1,1.53,3.47,13.4,20.9,4.89,35.0,0.34,0.68,50.0,0.34,0.06,19.7,87.3,35.0,1.82,0.74,0.40,2.61,1.42,47.1,24.5,52.1,10.1,Matches
285,Ademola Lookman\Ademola-Lookman,eng ENG,MFFW,Everton,19,1997,1.8,45.0,0.56,7.22,20.0,20.6,3.33,45.0,2.22,5.00,44.4,2.78,0.56,33.9,210.0,94.4,6.11,1.11,1.67,2.78,3.33,37.8,30.0,79.4,3.33,Matches
286,Jonas Lössl\Jonas-Lossl,dk DEN,GK,Huddersfield,28,1989,38.0,36.1,30.0,35.5,0.58,0.18,0.00,27.0,0.05,0.05,100.0,0.05,0.00,18.0,111.4,59.2,0.11,0.03,0.00,0.05,0.00,15.6,15.6,99.7,0.03,Matches
287,Dejan Lovren\Dejan-Lovren,hr CRO,DF,Liverpool,28,1989,23.6,85.1,5.76,43.1,45.7,2.88,1.02,84.2,0.04,0.04,100.0,0.04,0.00,56.8,326.1,173.5,4.62,0.81,0.04,0.13,0.04,59.5,58.7,98.6,0.81,Matches
288,Chris Löwe\Chris-Lowe,de GER,DF,Huddersfield,28,1989,17.6,58.8,3.86,22.1,25.5,14.8,0.17,49.1,0.17,0.34,50.0,0.17,0.00,30.1,178.0,86.4,3.30,1.48,0.00,0.57,0.51,31.8,29.9,94.3,1.02,Matches
289,Matthew Lowton\Matthew-Lowton,eng ENG,DF,Burnley,28,1989,25.5,55.8,5.45,18.8,24.5,14.8,0.43,46.5,0.43,0.71,61.1,0.51,0.00,26.0,113.2,55.0,2.39,1.22,0.08,0.35,0.35,25.5,24.3,95.4,1.06,Matches
290,David Luiz\David-Luiz,br BRA,DFMF,Chelsea,30,1987,9.3,65.2,6.77,37.4,29.8,3.23,0.43,63.2,0.11,0.43,25.0,0.32,0.00,41.8,303.9,169.5,3.66,0.54,0.11,0.32,0.54,40.9,39.7,97.1,0.54,Matches
291,Romelu Lukaku\Romelu-Lukaku,be BEL,FW,Manchester Utd,24,1993,31.9,33.2,0.91,1.88,13.9,19.6,4.92,32.4,1.16,1.69,68.5,1.22,0.00,20.6,93.9,47.2,2.51,0.72,0.88,2.23,1.63,45.7,27.0,59.0,10.8,Matches
292,Dodi Lukebakio\Dodi-Lukebakio,be BEL,MF,Watford,19,1997,0.2,55.0,5.00,5.00,25.0,25.0,5.00,50.0,0.00,0.00,,0.00,0.00,35.0,150.0,85.0,5.00,0.00,0.00,5.00,0.00,40.0,30.0,75.0,10.0,Matches
293,Levi Lumeka\Levi-Lumeka,eng ENG,FW,Crystal Palace,18,1998,0.3,50.0,0.00,3.33,30.0,20.0,3.33,50.0,3.33,6.67,50.0,3.33,0.00,50.0,280.0,106.7,3.33,0.00,0.00,3.33,3.33,53.3,43.3,81.3,13.3,Matches
294,Harry Maguire\Harry-Maguire,eng ENG,DF,Leicester City,24,1993,38.0,56.7,6.47,29.9,26.3,6.55,2.37,55.8,0.63,0.84,75.0,0.74,0.00,32.4,267.5,147.2,3.66,1.13,0.11,0.58,0.50,30.6,29.3,96.0,1.79,Matches
295,Riyad Mahrez\Riyad-Mahrez,dz ALG,MFFW,Leicester City,26,1991,32.8,57.3,0.64,6.34,28.7,27.7,3.84,51.2,2.20,4.02,54.5,2.62,0.09,40.7,261.8,143.0,6.74,1.98,1.13,2.53,2.65,48.3,39.0,80.7,5.95,Matches
296,Ainsley Maitland-Niles\Ainsley-Maitland-Niles,eng ENG,DFMF,Arsenal,19,1997,10.2,72.3,3.33,24.4,28.2,23.5,2.06,66.7,1.86,2.35,79.2,1.96,0.00,47.7,208.8,105.6,5.59,1.47,0.59,1.96,1.57,49.7,46.2,92.9,2.16,Matches
297,Scott Malone\Scott-Malone,eng ENG,DF,Huddersfield,26,1991,12.4,66.6,3.47,24.0,22.7,24.3,1.77,55.5,1.21,2.34,51.7,1.45,0.08,34.0,220.2,127.6,5.48,1.77,0.73,1.13,0.81,33.5,31.9,95.0,2.58,Matches
298,Sadio Mané\Sadio-Mane,sn SEN,FWMF,Liverpool,25,1992,24.3,53.9,0.49,4.28,22.4,32.9,6.34,53.7,1.77,3.05,58.1,2.06,0.08,41.5,282.5,150.3,8.19,2.76,1.73,3.21,1.77,59.3,44.0,74.1,12.1,Matches
299,Eliaquim Mangala\Eliaquim-Mangala,fr FRA,DF,Everton,26,1991,1.5,57.3,4.67,28.0,29.3,5.33,1.33,55.3,0.67,1.33,50.0,1.33,0.00,34.0,221.3,132.7,2.00,0.00,0.00,2.00,0.67,34.7,32.7,94.2,0.00,Matches
300,Eliaquim Mangala\Eliaquim-Mangala,fr FRA,DF,Manchester City,26,1991,5.4,71.1,5.19,38.3,36.7,1.85,0.74,70.2,0.00,0.19,0.0,0.00,0.00,51.3,315.6,178.0,5.37,0.37,0.00,0.00,0.19,52.2,51.7,98.9,0.56,Matches
301,Javier Manquillo\Javier-Manquillo,es ESP,DF,Newcastle Utd,23,1994,19.5,47.4,3.28,15.4,21.1,13.6,0.77,38.7,0.36,0.72,50.0,0.41,0.10,21.5,119.8,64.6,2.82,1.08,0.10,0.72,0.77,24.3,21.6,89.0,1.13,Matches
302,Solly March\Solly-March,eng ENG,MFFW,Brighton,23,1994,20.6,50.5,2.14,13.5,19.3,21.8,2.28,48.9,2.23,3.45,64.8,2.38,0.19,35.9,224.6,114.7,6.36,1.55,0.97,2.04,2.09,39.9,32.2,80.8,5.78,Matches
303,Adrian Mariappa\Adrian-Mariappa,jm JAM,DF,Watford,30,1986,24.6,51.2,5.73,28.8,21.0,3.70,0.69,49.0,0.16,0.28,57.1,0.16,0.00,27.1,119.3,57.7,1.30,0.37,0.08,0.16,0.16,28.0,26.8,95.9,0.45,Matches
304,João Mário\Joao-Mario,pt POR,MFFW,West Ham,24,1993,11.4,53.1,0.44,7.02,23.2,28.1,3.25,49.1,1.14,1.75,65.0,1.32,0.18,37.7,233.4,112.1,5.26,2.28,0.61,2.54,1.84,51.5,37.4,72.6,6.93,Matches
305,Anthony Martial\Anthony-Martial,fr FRA,FWMF,Manchester Utd,21,1995,17.6,58.9,0.68,5.06,24.4,35.2,7.84,58.2,2.44,4.72,51.8,2.90,0.11,50.4,307.3,200.6,11.8,3.07,2.10,2.39,4.03,58.1,47.8,82.3,10.8,Matches
306,Cuco Martina\Cuco-Martina,cw CUW,DF,Everton,27,1989,20.3,62.8,4.68,23.3,27.4,14.4,0.49,53.5,0.10,0.30,33.3,0.10,0.00,29.0,142.9,70.2,2.27,0.59,0.05,0.79,0.30,32.8,29.3,89.3,1.58,Matches
307,Bruno Martins Indi\Bruno-Martins-Indi,nl NED,DF,Stoke City,25,1992,13.8,35.5,5.29,18.6,16.4,1.81,0.29,34.4,0.00,0.00,,0.00,0.00,16.8,86.7,36.5,0.80,0.00,0.00,0.07,0.00,16.2,15.9,98.2,0.14,Matches
308,Arthur Masuaku\Arthur-Masuaku,cd COD,MFDF,West Ham,23,1993,20.8,56.6,3.85,15.8,24.0,23.3,1.30,51.6,2.21,3.56,62.2,2.36,0.05,42.1,268.8,166.9,6.63,1.97,0.67,2.26,2.60,37.2,34.3,92.4,2.84,Matches
309,Juan Mata\Juan-Mata,es ESP,FWMF,Manchester Utd,29,1988,21.4,68.9,0.84,6.17,30.9,35.5,4.72,64.2,0.89,1.17,76.0,0.98,0.23,49.6,258.3,117.9,6.45,1.96,0.61,0.84,0.89,60.0,52.2,87.0,8.46,Matches
310,Nemanja Matić\Nemanja-Matic,rs SRB,MF,Manchester Utd,28,1988,34.6,84.6,3.50,24.0,52.1,16.0,1.01,82.6,0.95,1.30,73.3,1.01,0.00,58.2,364.6,196.9,7.37,2.20,0.09,0.92,0.92,59.3,57.7,97.4,1.18,Matches
311,Joël Matip\Joel-Matip,cm CMR,DF,Liverpool,25,1991,22.2,82.5,5.95,39.5,45.3,3.47,1.17,81.9,0.14,0.27,50.0,0.18,0.05,55.5,316.6,210.2,6.80,0.90,0.05,0.14,0.23,59.2,58.4,98.6,0.68,Matches
312,Konstantinos Mavropanos\Konstantinos-Mavropanos,gr GRE,DFMF,Arsenal,19,1997,2.2,54.5,7.27,29.1,25.9,1.36,0.45,54.5,0.00,0.00,,0.00,0.00,34.1,236.8,120.0,5.00,0.45,0.00,0.45,0.00,35.5,35.0,98.7,0.45,Matches
313,Alfie Mawson\Alfie-Mawson,eng ENG,DF,Swansea City,23,1994,38.0,54.9,8.24,33.8,22.6,2.53,0.95,53.9,0.39,0.53,75.0,0.42,0.00,33.7,227.8,122.3,2.66,0.66,0.00,0.11,0.29,31.8,31.2,98.3,0.74,Matches
314,Eric Maxim Choupo-Moting\Eric-Maxim-Choupo-Moting,cm CMR,FWMF,Stoke City,28,1989,25.7,41.7,1.44,7.04,17.6,21.0,4.20,41.3,2.26,3.97,56.9,2.57,0.08,30.5,171.9,86.4,4.28,1.17,0.78,2.68,2.22,41.1,28.5,69.5,8.44,Matches
315,Chancel Mbemba\Chancel-Mbemba,cd COD,DF,Newcastle Utd,22,1994,7.5,47.5,4.40,21.2,21.6,6.80,0.40,40.9,1.60,1.60,100.0,1.60,0.00,23.7,121.6,65.9,2.27,0.80,0.00,0.27,0.67,20.9,20.1,96.2,0.27,Matches
316,James McArthur\James-McArthur,sco SCO,MFFW,Crystal Palace,29,1987,27.0,52.3,2.04,11.3,28.0,16.2,2.81,51.6,0.70,1.04,67.9,0.70,0.00,34.0,165.0,63.3,2.96,0.93,0.22,1.67,1.26,36.9,31.6,85.8,5.56,Matches
317,Gareth McAuley\Gareth-McAuley,nir NIR,DF,West Brom,37,1979,5.1,33.9,6.08,20.0,14.5,1.57,0.39,32.9,0.20,0.20,100.0,0.20,0.00,16.7,118.8,64.7,1.57,0.78,0.00,0.00,0.00,12.5,12.0,95.3,0.20,Matches
318,Oliver McBurnie\Oliver-McBurnie,sco SCO,FW,Swansea City,21,1996,3.1,44.5,0.97,2.58,23.9,21.0,4.19,42.6,0.65,0.65,100.0,0.65,0.00,21.6,93.9,31.3,2.26,0.65,0.00,3.87,2.90,49.0,33.9,69.1,13.2,Matches
319,Alex McCarthy\Alex-McCarthy,eng ENG,GK,Southampton,27,1989,18.0,24.3,20.8,24.2,0.11,0.00,0.00,16.1,0.00,0.00,,0.00,0.00,9.50,56.8,35.3,0.00,0.00,0.00,0.00,0.00,6.50,6.50,100.0,0.00,Matches
320,James McCarthy\James-McCarthy,ie IRL,MF,Everton,26,1990,2.3,57.4,2.17,9.57,34.8,16.1,0.43,57.0,1.30,1.30,100.0,1.30,0.00,30.0,164.3,63.5,3.91,0.00,0.00,1.30,0.43,28.7,27.0,93.9,2.17,Matches
321,James McClean\James-McClean,ie IRL,MFFW,West Brom,28,1989,15.6,43.2,1.47,10.8,16.0,20.2,1.92,41.9,1.28,2.63,48.8,1.47,0.19,29.1,206.3,104.9,4.62,1.60,0.64,1.73,1.79,34.7,26.2,75.5,4.81,Matches
322,Sam McQueen\Sam-McQueen,eng ENG,DFFW,Southampton,22,1995,1.6,60.0,2.50,17.5,30.0,18.1,3.13,53.8,1.25,1.88,66.7,1.25,0.00,35.0,228.8,148.8,4.38,1.88,0.63,1.25,1.88,36.9,33.1,89.8,1.25,Matches
323,Scott McTominay\Scott-McTominay,sco SCO,MF,Manchester Utd,20,1996,7.0,59.3,1.29,11.7,38.3,13.0,0.71,59.0,0.43,0.57,75.0,0.43,0.00,44.6,264.4,110.6,4.29,1.14,0.14,0.71,1.00,46.0,42.7,92.9,1.86,Matches
324,Ben Mee\Ben-Mee,eng ENG,DF,Burnley,27,1989,29.0,49.8,7.41,29.7,20.5,2.28,1.48,49.2,0.21,0.21,100.0,0.21,0.00,24.4,137.1,68.1,1.17,0.17,0.00,0.24,0.03,24.8,24.1,97.4,1.41,Matches
325,Benjamin Mendy\Benjamin-Mendy,fr FRA,DF,Manchester City,23,1994,4.0,74.8,2.00,10.8,30.8,38.0,2.00,67.0,0.50,1.50,33.3,0.50,0.00,49.3,261.3,166.0,9.25,3.00,0.50,1.00,1.00,53.5,49.0,91.6,3.25,Matches
326,Mikel Merino\Mikel-Merino,es ESP,MF,Newcastle Utd,21,1996,15.0,69.1,1.87,17.0,43.3,14.8,1.07,68.9,1.80,2.53,71.1,1.87,0.13,48.3,245.1,128.5,4.53,1.47,0.20,2.00,1.60,42.3,39.3,92.8,2.27,Matches
327,Per Mertesacker\Per-Mertesacker,de GER,DF,Arsenal,32,1984,4.1,69.5,7.56,36.8,32.9,2.20,1.46,69.0,0.00,0.00,,0.00,0.00,39.3,144.1,68.8,0.98,0.00,0.00,0.24,0.24,43.9,42.9,97.8,0.98,Matches
328,Roque Mesa\Roque-Mesa,es ESP,MF,Swansea City,28,1989,8.4,62.7,1.79,20.6,38.6,9.05,0.00,61.4,0.83,0.83,100.0,0.83,0.00,45.4,297.0,134.2,4.64,1.19,0.00,0.36,0.24,42.3,41.2,97.5,0.71,Matches
329,Simon Mignolet\Simon-Mignolet,be BEL,GK,Liverpool,29,1988,19.0,30.9,25.2,30.7,0.26,0.00,0.00,26.3,0.11,0.11,100.0,0.11,0.00,19.0,92.5,44.7,0.00,0.00,0.00,0.00,0.00,15.6,15.5,99.3,0.00,Matches
330,Luka Milivojević\Luka-Milivojevic,rs SRB,MF,Crystal Palace,26,1991,34.2,60.0,3.07,17.0,35.3,11.2,0.70,57.5,0.79,1.08,73.0,0.88,0.00,36.8,204.7,96.3,3.86,0.91,0.03,0.61,0.56,35.4,33.8,95.5,0.94,Matches
331,James Milner\James-Milner,eng ENG,MF,Liverpool,31,1986,19.7,92.6,2.28,13.2,52.3,32.7,2.79,86.9,0.66,1.02,65.0,0.66,0.05,64.2,310.6,165.3,8.02,2.49,0.56,0.91,0.96,73.5,67.9,92.4,5.99,Matches
332,Tyrone Mings\Tyrone-Mings,eng ENG,DF,Bournemouth,24,1993,2.2,62.3,10.0,39.5,23.2,2.27,0.45,60.9,0.00,0.00,,0.00,0.00,39.5,181.4,70.0,1.36,0.45,0.00,1.36,0.00,35.0,34.1,97.4,0.45,Matches
333,Kevin Mirallas\Kevin-Mirallas,be BEL,FWMF,Everton,29,1987,1.5,50.7,1.33,9.33,22.7,25.3,4.67,46.0,2.67,2.67,100.0,2.67,0.00,33.3,271.3,150.7,4.00,0.67,0.67,2.00,2.00,42.0,34.7,82.5,6.67,Matches
334,Aleksandar Mitrović\Aleksandar-Mitrovic,rs SRB,FW,Newcastle Utd,22,1994,1.1,66.4,1.82,1.82,28.2,40.0,12.7,65.5,0.91,2.73,33.3,0.91,0.00,49.1,269.1,107.3,7.27,2.73,0.91,2.73,0.91,64.5,51.8,80.3,20.0,Matches
335,Henrikh Mkhitaryan\Henrikh-Mkhitaryan,am ARM,FWMF,Arsenal,28,1989,8.8,70.0,0.68,10.0,32.3,34.3,4.20,67.5,1.70,2.84,60.0,1.82,0.00,54.1,326.1,184.8,10.2,4.09,0.91,2.05,2.61,58.7,53.0,90.1,9.32,Matches
336,Henrikh Mkhitaryan\Henrikh-Mkhitaryan,am ARM,MFFW,Manchester Utd,28,1989,10.2,68.0,0.20,7.55,30.5,35.4,2.65,64.3,1.18,2.94,40.0,1.37,0.20,46.7,258.1,144.6,7.94,3.24,0.49,2.06,2.55,57.1,50.3,88.1,8.82,Matches
337,Nacho Monreal\Nacho-Monreal,es ESP,DF,Arsenal,31,1986,24.9,80.5,3.21,28.4,43.0,14.7,1.61,78.0,0.12,0.32,37.5,0.12,0.00,53.0,290.3,146.4,5.38,2.25,0.12,0.28,0.20,55.7,54.1,97.1,1.37,Matches
338,Aaron Mooy\Aaron-Mooy,au AUS,MF,Huddersfield,26,1990,34.1,71.4,1.44,12.9,38.5,24.8,1.06,66.6,0.47,0.82,57.1,0.50,0.00,45.6,240.0,96.2,4.46,1.79,0.26,1.09,1.61,47.9,44.0,91.8,3.02,Matches
339,Álvaro Morata\Alvaro-Morata,es ESP,FW,Chelsea,24,1992,22.9,40.6,0.96,1.88,17.3,23.9,6.99,39.2,1.31,2.75,47.6,1.66,0.13,26.1,127.2,63.4,3.76,1.22,1.05,3.19,2.66,51.0,31.7,62.1,14.1,Matches
340,Alberto Moreno\Alberto-Moreno,es ESP,DF,Liverpool,25,1992,14.1,75.7,2.13,22.6,35.8,21.8,1.63,67.2,0.50,0.64,77.8,0.50,0.00,47.3,214.0,114.8,4.61,1.70,0.07,0.43,0.28,50.7,47.5,93.7,2.84,Matches
341,Wes Morgan\Wes-Morgan,jm JAM,DF,Leicester City,33,1984,31.3,38.5,5.59,22.7,16.1,2.01,1.09,38.2,0.19,0.26,75.0,0.19,0.00,20.1,118.6,48.5,0.80,0.10,0.00,0.22,0.13,20.7,19.3,93.4,0.83,Matches
342,James Morrison\James-Morrison,sco SCO,MF,West Brom,31,1986,2.3,47.0,1.30,6.96,23.5,19.1,2.17,47.0,0.43,0.87,50.0,0.43,0.00,32.6,153.9,60.9,2.17,0.43,0.00,0.00,0.87,43.0,34.3,79.8,6.52,Matches
343,Victor Moses\Victor-Moses,ng NGA,DFMF,Chelsea,26,1990,23.4,56.5,2.39,16.2,18.1,25.0,3.76,50.0,1.24,1.84,67.4,1.41,0.00,36.1,191.9,122.4,7.05,1.15,1.15,1.07,0.73,37.4,33.2,88.9,4.10,Matches
344,Steve Mounié\Steve-Mounie,bj BEN,FW,Huddersfield,22,1994,20.6,38.5,1.46,3.35,17.8,19.6,4.08,37.7,0.68,1.12,60.9,0.78,0.00,19.6,84.5,31.1,1.36,0.58,0.24,3.11,2.91,48.9,27.6,56.4,10.6,Matches
345,Lucas Moura\Lucas-Moura,br BRA,FW,Tottenham,24,1992,2.3,65.2,0.43,6.09,31.7,36.5,2.61,65.2,2.17,5.22,41.7,2.61,0.00,56.1,371.3,230.0,13.0,4.78,0.87,2.61,2.61,63.5,54.3,85.6,10.0,Matches
346,Lys Mousset\Lys-Mousset,fr FRA,FWMF,Bournemouth,21,1996,6.6,44.8,1.06,5.30,19.1,24.2,4.70,44.1,2.88,5.00,57.6,3.18,0.30,33.9,178.5,92.4,4.70,1.52,0.91,3.94,3.48,42.3,31.1,73.5,10.3,Matches
347,Jacob Murphy\Jacob-Murphy,eng ENG,FWMF,Newcastle Utd,22,1995,12.8,38.7,1.09,8.83,15.3,19.3,2.58,38.3,1.95,3.67,53.2,2.42,0.08,30.5,206.6,135.3,5.78,2.27,0.78,2.58,2.73,33.8,25.2,74.4,6.48,Matches
348,Jamie Murphy\Jamie-Murphy,sco SCO,MF,Brighton,27,1989,1.9,33.2,0.00,8.42,14.2,14.7,2.11,33.2,1.58,2.63,60.0,1.58,0.00,25.3,222.1,137.9,7.89,2.63,0.53,1.58,0.53,32.1,24.2,75.4,3.68,Matches
349,Glenn Murray\Glenn-Murray,eng ENG,FW,Brighton,33,1983,24.4,38.0,1.60,3.28,19.7,16.5,4.39,37.3,0.12,0.57,21.4,0.25,0.04,19.4,75.7,22.3,1.23,0.41,0.33,2.70,1.76,47.6,28.7,60.4,9.63,Matches
350,Charly Musonda Jr.\Charly-Musonda-Jr,be BEL,FW,Chelsea,20,1996,0.4,62.5,2.50,7.50,35.0,25.0,5.00,62.5,2.50,2.50,100.0,2.50,0.00,50.0,282.5,187.5,12.5,0.00,0.00,5.00,5.00,55.0,55.0,100.0,7.50,Matches
351,Shkodran Mustafi\Shkodran-Mustafi,de GER,DF,Arsenal,25,1992,25.3,80.6,8.50,41.2,39.8,4.03,1.03,79.6,0.04,0.08,50.0,0.04,0.00,50.6,288.7,126.4,3.79,0.51,0.00,0.20,0.12,51.1,50.1,98.1,0.95,Matches
352,Boaz Myhill\Boaz-Myhill,wal WAL,GK,West Brom,34,1982,1.0,18.0,17.0,18.0,0.00,0.00,0.00,12.0,0.00,0.00,,0.00,0.00,8.00,69.0,41.0,0.00,0.00,0.00,0.00,0.00,6.00,5.00,83.3,0.00,Matches
353,Georges-Kévin N'Koudou\Georges-Kevin-NKoudou,fr FRA,MF,Tottenham,22,1995,0.0,2,1,1,0,1,1,2,0,0,,0,0,1,2,0,0,0,0,0,0,1,1,100.0,1,Matches
354,Georges-Kévin N'Koudou\Georges-Kevin-NKoudou,fr FRA,MF,Burnley,22,1995,2.5,55.6,0.40,9.60,24.0,30.4,3.60,53.6,3.20,8.00,40.0,4.80,0.00,48.0,312.8,161.2,9.20,2.80,1.20,2.80,3.60,38.4,34.4,89.6,6.00,Matches
355,Luciano Narsingh\Luciano-Narsingh,nl NED,FWMF,Swansea City,26,1990,6.9,44.3,1.01,6.09,17.2,24.8,4.64,44.2,2.17,3.62,60.0,2.17,0.14,34.6,195.9,126.4,8.41,1.01,2.90,2.75,1.88,41.7,32.3,77.4,5.07,Matches
356,Kyle Naughton\Kyle-Naughton,eng ENG,DF,Swansea City,28,1988,33.7,72.6,4.42,22.8,36.2,18.2,0.77,62.3,1.13,1.63,69.1,1.13,0.06,40.2,209.0,102.3,4.07,1.10,0.18,0.62,0.71,42.7,39.0,91.4,2.14,Matches
357,Badou Ndiaye\Badou-Ndiaye,sn SEN,MF,Stoke City,26,1990,12.6,40.3,2.22,10.6,23.0,10.3,0.79,39.5,0.79,1.51,52.6,0.95,0.00,25.6,143.5,77.7,3.33,1.51,0.16,0.95,1.11,23.9,21.1,88.4,2.22,Matches
358,Wilfred Ndidi\Wilfred-Ndidi,ng NGA,MF,Leicester City,20,1996,32.2,66.1,3.51,19.9,38.4,11.4,0.90,65.9,0.75,1.27,58.5,0.78,0.03,37.1,177.1,70.1,2.73,1.15,0.03,0.75,1.09,38.7,35.7,92.4,2.39,Matches
359,Reiss Nelson\Reiss-Nelson,eng ENG,MFFW,Arsenal,17,1999,1.6,64.4,1.88,10.6,27.5,34.4,1.88,64.4,1.88,3.13,60.0,1.88,0.00,54.4,211.3,113.1,4.38,4.38,0.00,1.88,1.25,61.9,49.4,79.8,7.50,Matches
360,Julien Ngoy\Julien-Ngoy,be BEL,FWMF,Stoke City,19,1997,0.2,35.0,0.00,0.00,20.0,15.0,0.00,35.0,0.00,0.00,,0.00,0.00,25.0,165.0,65.0,5.00,0.00,0.00,0.00,0.00,25.0,25.0,100.0,10.0,Matches
361,Oumar Niasse\Oumar-Niasse,sn SEN,FW,Everton,27,1990,12.1,36.4,0.74,2.23,11.7,24.4,7.11,35.5,1.32,2.31,57.1,1.74,0.00,25.0,108.0,53.3,3.55,0.50,1.07,4.79,2.40,52.1,27.2,52.2,11.8,Matches
362,Eddie Nketiah\Eddie-Nketiah,eng ENG,FWMF,Arsenal,18,1999,0.2,45.0,0.00,0.00,25.0,20.0,5.00,45.0,0.00,0.00,,0.00,0.00,35.0,110.0,30.0,0.00,0.00,0.00,0.00,0.00,50.0,30.0,60.0,5.00,Matches
363,Lukas Nmecha\Lukas-Nmecha,de GER,FW,Manchester City,18,1998,0.2,35.0,0.00,0.00,5.00,30.0,0.00,35.0,0.00,5.00,0.0,0.00,0.00,30.0,65.0,55.0,5.00,0.00,0.00,0.00,5.00,65.0,35.0,53.8,5.00,Matches
364,Mark Noble\Mark-Noble,eng ENG,MF,West Ham,30,1987,26.7,58.5,2.43,15.7,35.4,11.1,0.67,55.6,0.60,0.86,69.6,0.64,0.00,37.1,192.7,85.6,3.22,1.16,0.15,0.71,0.67,37.9,35.0,92.5,1.35,Matches
365,Allan Nyom\Allan-Nyom,cm CMR,DF,West Brom,29,1988,25.7,51.2,4.32,19.4,20.4,14.6,0.23,42.7,0.51,1.17,43.3,0.66,0.16,28.4,157.9,77.5,2.88,0.97,0.08,0.78,0.62,26.2,24.1,91.8,1.21,Matches
366,Aiden O'Neill\Aiden-ONeill,au AUS,MF,Burnley,19,1998,0.0,,,,,,,,,,,,,,,,,,,,,,,,,Matches
367,Michael Obafemi\Michael-Obafemi,ie IRL,FW,Southampton,17,2000,0.1,20.0,0.00,0.00,0.00,20.0,10.0,20.0,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,90.0,20.0,22.2,10.0,Matches
