Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
338,James McCarthy\James-McCarthy,ie IRL,MF,Everton,27,1990,1,15,15,0.4,0.2,0.00,,0.00,5.00,14,30.0,3.00,0.00,0.00,0.00,0.00,-0.21,0.00,0.00,0.00,+0.08,+0.04,Matches
339,Kevin McDonald\Kevin-McDonald,sco SCO,MF,Fulham,29,1988,15,841,56,24.6,9.3,1.08,78,0.54,0.54,12,0.43,0.40,1.08,2.80,-1.72,-1.71,-0.63,0.85,2.26,-1.41,-1.40,-0.97,Matches
340,Dwight McNeil\Dwight-McNeil,eng ENG,MFFW,Burnley,18,1999,21,1591,76,46.5,17.7,1.07,81,0.51,0.11,24,0.23,1.33,1.24,1.41,-0.17,-0.17,+0.81,1.13,1.39,-0.26,-0.26,+0.55,Matches
341,Scott McTominay\Scott-McTominay,sco SCO,MFDF,Manchester Utd,21,1996,16,867,54,25.4,9.6,0.94,86,0.83,0.73,14,0.73,1.75,1.25,1.88,-0.63,-0.62,-1.22,1.25,1.27,-0.02,-0.02,-0.44,Matches
342,Zechariah Medley\Zechariah-Medley,eng ENG,DF,Arsenal,18,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
343,Ben Mee\Ben-Mee,eng ENG,DF,Burnley,28,1989,38,3420,90,100.0,38.0,1.00,90,1.00,0.00,,0.00,1.05,1.18,1.79,-0.61,-0.61,,1.10,1.66,-0.56,-0.56,,Matches
344,Nathaniel Mendez-Laing\Nathaniel-Mendez-Laing,eng ENG,MFFW,Cardiff City,26,1992,20,985,49,28.8,10.9,1.01,72,0.28,0.83,21,0.55,0.60,1.01,1.65,-0.64,-0.64,+0.40,1.06,1.84,-0.79,-0.79,-0.29,Matches
345,Benjamin Mendy\Benjamin-Mendy,fr FRA,DF,Manchester City,24,1994,10,900,90,26.3,10.0,1.00,90,1.00,0.00,,0.10,2.60,2.90,0.60,2.30,+2.30,+0.55,2.07,0.74,1.32,+1.32,-0.22,Matches
346,Nampalys Mendy\Nampalys-Mendy,fr FRA,MF,Leicester City,26,1992,31,2092,67,61.2,23.2,0.99,87,0.82,0.34,12,0.17,1.52,1.34,1.25,0.09,+0.09,+0.02,1.23,1.11,0.12,+0.12,-0.16,Matches
347,Chris Mepham\Chris-Mepham,wal WAL,DF,Bournemouth,20,1997,13,850,65,24.9,9.4,1.06,82,0.85,0.32,10,0.21,0.92,1.49,1.81,-0.32,-0.32,+0.07,1.50,1.56,-0.06,-0.06,0.00,Matches
348,Max Meyer\Max-Meyer,de GER,MFFW,Crystal Palace,22,1995,29,1416,49,41.4,15.7,0.96,79,0.19,0.89,17,0.38,1.14,1.72,1.53,0.19,+0.19,+0.42,1.41,1.16,0.26,+0.26,+0.37,Matches
349,Simon Mignolet\Simon-Mignolet,be BEL,GK,Liverpool,30,1988,0,,,,,0,,0,0,,37,,,,,,,,,,,,Matches
350,Luka Milivojević\Luka-Milivojevic,rs SRB,MF,Crystal Palace,27,1991,38,3420,90,100.0,38.0,1.00,90,1.00,0.00,,0.00,1.29,1.34,1.39,-0.05,-0.05,,1.32,1.28,0.04,+0.04,,Matches
351,James Milner\James-Milner,eng ENG,MFDF,Liverpool,32,1986,31,1789,58,52.3,19.9,0.95,81,0.55,0.60,20,0.10,2.52,2.11,0.60,1.51,+1.51,-0.53,1.80,0.81,0.99,+0.99,-0.33,Matches
352,Yerry Mina\Yerry-Mina,co COL,DF,Everton,23,1994,13,892,69,26.1,9.9,1.01,88,0.91,0.30,5,0.61,1.46,1.52,1.31,0.20,+0.20,-0.01,1.44,1.34,0.10,+0.10,+0.08,Matches
353,Tyrone Mings\Tyrone-Mings,eng ENG,DF,Bournemouth,25,1993,5,143,29,4.2,1.6,1.25,64,0.63,1.88,5,5.00,0.60,0.63,2.50,-1.88,-1.89,-1.59,0.56,1.88,-1.31,-1.33,-1.32,Matches
354,Aleksandar Mitrović\Aleksandar-Mitrovic,rs SRB,FW,Fulham,23,1994,37,3280,89,95.9,36.4,1.02,89,0.96,0.00,,0.00,0.70,0.91,2.14,-1.24,-1.23,+0.05,1.05,1.67,-0.62,-0.62,+1.36,Matches
355,Henrikh Mkhitaryan\Henrikh-Mkhitaryan,am ARM,FWMF,Arsenal,29,1989,25,1641,66,48.0,18.2,1.04,79,0.60,0.33,22,0.16,1.88,1.81,1.43,0.38,+0.38,-0.37,1.70,1.35,0.35,+0.35,+0.54,Matches
356,Jayson Molumby\Jayson-Molumby,ie IRL,MF,Brighton,18,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
357,Nacho Monreal\Nacho-Monreal,es ESP,DF,Arsenal,32,1986,22,1861,85,54.4,20.7,1.01,87,0.97,0.05,24,0.19,2.14,2.13,1.16,0.97,+0.97,+0.85,1.58,1.33,0.26,+0.26,+0.42,Matches
358,Martín Montoya\Martin-Montoya,es ESP,DF,Brighton,27,1991,25,2167,87,63.4,24.1,1.00,90,1.00,0.04,6,0.00,0.80,1.04,1.70,-0.66,-0.66,-0.02,1.00,1.52,-0.51,-0.52,+0.17,Matches
359,Aaron Mooy\Aaron-Mooy,au AUS,MFFW,Huddersfield,27,1990,29,2330,80,68.1,25.9,0.97,89,0.93,0.15,26,0.00,0.52,0.69,1.85,-1.16,-1.16,+0.82,0.84,1.60,-0.76,-0.76,+0.46,Matches
360,Álvaro Morata\Alvaro-Morata,es ESP,FW,Chelsea,25,1992,16,941,59,27.5,10.5,1.05,76,0.38,0.48,21,0.10,2.00,1.43,1.05,0.38,+0.38,-0.34,1.53,0.95,0.58,+0.58,-0.04,Matches
361,Alberto Moreno\Alberto-Moreno,es ESP,DF,Liverpool,26,1992,2,154,77,4.5,1.7,1.18,77,0.59,0.00,,9.41,3.00,2.94,1.18,1.76,+1.75,-0.01,1.59,0.82,0.76,+0.78,-0.39,Matches
362,Wes Morgan\Wes-Morgan,jm JAM,DF,Leicester City,34,1984,22,1925,88,56.3,21.4,0.98,88,0.89,0.05,84,0.42,1.36,1.31,1.21,0.09,+0.09,+0.03,1.28,1.10,0.18,+0.18,-0.01,Matches
363,Sean Morrison\Sean-Morrison,eng ENG,DF,Cardiff City,27,1991,34,3039,89,88.9,33.8,1.01,89,0.98,0.00,,0.00,0.82,0.83,1.86,-1.04,-1.04,-1.04,1.03,1.64,-0.62,-0.62,-0.31,Matches
364,Victor Moses\Victor-Moses,ng NGA,FW,Chelsea,27,1990,2,28,14,0.8,0.3,0.00,,0.00,6.67,13,6.67,2.00,0.00,3.33,-3.33,-3.21,-3.88,1.67,0.33,1.33,+1.25,+0.64,Matches
365,Steve Mounié\Steve-Mounie,bj BEN,FW,Huddersfield,23,1994,31,1778,57,52.0,19.8,0.96,79,0.40,0.61,24,0.10,0.48,0.61,1.87,-1.26,-1.27,+0.32,0.72,1.40,-0.69,-0.69,+0.46,Matches
366,Lucas Moura\Lucas-Moura,br BRA,FWMF,Tottenham,25,1992,32,2121,66,62.0,23.6,1.06,81,0.51,0.30,15,0.17,1.81,1.69,0.76,0.93,+0.93,+0.52,1.43,1.15,0.28,+0.28,+0.04,Matches
367,Lys Mousset\Lys-Mousset,fr FRA,FWMF,Bournemouth,22,1996,24,368,15,10.8,4.1,0.24,113,0.24,5.61,11,2.44,1.00,0.73,3.66,-2.93,-2.93,-2.88,1.34,2.41,-1.05,-1.06,-1.11,Matches
368,João Moutinho\Joao-Moutinho,pt POR,MF,Wolves,31,1986,38,3032,80,88.7,33.7,1.04,85,0.71,0.09,21,0.00,1.50,1.22,1.16,0.06,+0.06,+0.29,1.26,1.01,0.25,+0.25,-0.40,Matches
369,Arijanet Muric\Arijanet-Muric,xk KVX,GK,Manchester City,19,1998,0,,,,,0,,0,0,,36,,,,,,,,,,,,Matches
370,Brian Murphy\Brian-Murphy,ie IRL,GK,Cardiff City,35,1983,0,,,,,0,,0,0,,12,,,,,,,,,,,,Matches
371,Jacob Murphy\Jacob-Murphy,eng ENG,MFFW,Newcastle Utd,23,1995,9,302,34,8.8,3.4,0.88,70,0.00,1.76,16,2.06,0.22,0.29,2.35,-2.06,-2.09,-2.11,0.85,1.41,-0.56,-0.57,-0.23,Matches
372,Josh Murphy\Josh-Murphy,eng ENG,FWMF,Cardiff City,23,1995,29,1817,63,53.1,20.2,1.09,77,0.35,0.35,18,0.20,0.90,0.84,1.58,-0.74,-0.74,+0.38,1.20,1.32,-0.12,-0.12,+0.99,Matches
373,Glenn Murray\Glenn-Murray,eng ENG,FW,Brighton,34,1983,38,2508,66,73.3,27.9,1.08,78,0.57,0.29,20,0.00,0.95,0.97,1.61,-0.65,-0.65,+0.04,0.94,1.46,-0.52,-0.52,+0.23,Matches
374,Shkodran Mustafi\Shkodran-Mustafi,de GER,DF,Arsenal,26,1992,31,2611,84,76.3,29.0,1.07,84,0.86,0.00,,0.14,1.84,1.76,1.38,0.38,+0.38,-0.84,1.47,1.50,-0.03,-0.03,-0.41,Matches
375,Yoshinori Mutō\Yoshinori-Muto,jp JPN,FW,Newcastle Utd,26,1992,17,524,31,15.3,5.8,0.86,75,0.17,2.07,12,1.72,0.65,1.03,1.72,-0.69,-0.69,-0.62,1.19,1.76,-0.57,-0.56,-0.24,Matches
376,Georges-Kévin N'Koudou\Georges-Kevin-NKoudou,fr FRA,FW,Tottenham,23,1995,1,5,5,0.1,0.1,0.00,,0.00,10.0,4,20.0,3.00,10.0,0.00,10.0,+18.00,+17.29,3.00,0.00,3.00,+4.74,+4.48,Matches
377,Samir Nasri\Samir-Nasri,fr FRA,MF,West Ham,31,1987,5,245,49,7.2,2.7,1.11,61,0.00,0.74,32,1.48,1.20,1.48,0.74,0.74,+0.73,+0.88,1.19,1.59,-0.41,-0.41,-0.11,Matches
378,Marc Navarro\Marc-Navarro,es ESP,DF,Watford,23,1995,2,84,42,2.5,0.9,1.11,84,0.00,1.11,0,5.56,1.50,0.00,3.33,-3.33,-3.21,-3.11,1.67,1.56,0.11,+0.15,+0.33,Matches
379,Wilfred Ndidi\Wilfred-Ndidi,ng NGA,MF,Leicester City,21,1996,38,3296,87,96.4,36.6,1.01,88,0.90,0.03,58,0.00,1.37,1.31,1.28,0.03,+0.03,-1.42,1.27,1.14,0.13,+0.13,-1.30,Matches
380,Rúben Neves\Ruben-Neves,pt POR,MF,Wolves,21,1997,35,3007,86,87.9,33.4,1.02,88,0.93,0.03,17,0.06,1.43,1.23,1.29,-0.06,-0.06,-0.71,1.30,1.00,0.30,+0.30,+0.02,Matches
381,Oumar Niasse\Oumar-Niasse,sn SEN,FW,Cardiff City,28,1990,13,931,72,27.2,10.3,1.17,77,0.19,0.10,12,0.00,0.92,0.78,1.26,-0.49,-0.48,+0.60,0.94,1.56,-0.62,-0.62,-0.05,Matches
382,Oumar Niasse\Oumar-Niasse,sn SEN,FWMF,Everton,28,1990,5,63,13,1.8,0.7,0.00,,0.00,7.14,12,4.29,1.00,0.00,0.00,0.00,0.00,-0.21,1.29,0.43,1.00,+0.93,+0.91,Matches
383,Eddie Nketiah\Eddie-Nketiah,eng ENG,MFFW,Arsenal,19,1999,5,67,13,2.0,0.7,0.00,,0.00,7.14,12,20.0,1.80,4.29,4.29,0.00,0.00,-0.59,2.43,4.00,-1.57,-1.42,-1.52,Matches
384,Mark Noble\Mark-Noble,eng ENG,MF,West Ham,31,1987,31,2291,74,67.0,25.5,1.14,78,0.39,0.08,20,0.16,1.55,1.57,1.18,0.39,+0.39,+1.43,1.31,1.54,-0.24,-0.24,+0.23,Matches
385,Håvard Nordtveit\Havard-Nordtveit,no NOR,DF,Fulham,28,1990,5,362,72,10.6,4.0,1.00,90,1.00,0.25,1,0.25,0.60,0.75,2.50,-1.75,-1.74,-0.56,0.78,1.65,-0.88,-0.88,-0.23,Matches
386,Will Norris\Will-Norris,eng ENG,GK,Wolves,24,1993,1,1,1,0.0,0.0,0,,0,1,0,1,3.00,0,0,0,0.00,-0.03,0.0,0.0,0.0,0.00,-0.30,Matches
387,Michael Obafemi\Michael-Obafemi,ie IRL,FW,Southampton,18,2000,6,137,23,4.0,1.5,0.67,66,0.00,3.33,14,0.00,0.83,2.00,2.00,0.00,0.00,+0.55,1.73,1.80,0.00,-0.03,+0.23,Matches
388,Pedro Obiang\Pedro-Obiang,gq EQG,MF,West Ham,26,1992,24,1128,47,33.0,12.5,0.96,78,0.56,0.96,16,0.80,1.63,1.12,1.68,-0.56,-0.56,-0.72,1.16,1.54,-0.38,-0.38,-0.10,Matches
389,Denis Odoi\Denis-Odoi,be BEL,DF,Fulham,30,1988,31,2594,84,75.8,28.8,1.01,88,0.97,0.07,23,0.10,0.84,0.97,2.15,-1.18,-1.18,+0.24,1.06,1.67,-0.61,-0.61,+0.24,Matches
390,Nnamdi Ofoborh\Nnamdi-Ofoborh,ng NGA,MF,Bournemouth,18,1999,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
391,Angelo Ogbonna\Angelo-Ogbonna,it ITA,DF,West Ham,30,1988,24,1874,78,54.8,20.8,0.96,90,0.96,0.19,18,0.58,1.21,1.15,1.73,-0.58,-0.58,-1.10,1.16,1.84,-0.68,-0.68,-0.80,Matches
392,Stefano Okaka\Stefano-Okaka,it ITA,FW,Watford,28,1989,2,24,12,0.7,0.3,0.00,,0.00,6.67,11,16.7,1.50,0.00,3.33,-3.33,-3.75,-3.59,2.33,1.67,0.67,+0.80,+0.98,Matches
393,Shinji Okazaki\Shinji-Okazaki,jp JPN,FWMF,Leicester City,32,1986,21,288,14,8.4,3.2,0.31,89,0.00,6.25,10,2.50,1.14,2.19,1.25,0.94,+0.94,+0.94,1.31,1.44,-0.09,-0.10,-0.31,Matches
394,Divock Origi\Divock-Origi,be BEL,FW,Liverpool,23,1995,12,371,31,10.8,4.1,0.98,72,0.24,1.95,10,3.17,2.50,2.68,0.49,2.20,+2.18,+0.47,1.78,0.90,0.88,+0.88,-0.30,Matches
395,Nicolás Otamendi\Nicolas-Otamendi,ar ARG,DF,Manchester City,30,1988,18,1236,69,36.1,13.7,1.02,87,0.95,0.29,3,1.24,2.83,2.63,0.51,2.12,+2.11,+0.34,2.52,0.53,1.99,+1.99,+0.79,Matches
396,Alex Oxlade-Chamberlain\Alex-Oxlade-Chamberlain,eng ENG,MFFW,Liverpool,24,1993,2,21,11,0.6,0.2,0.00,,0.00,10.0,10,5.00,3.00,5.00,0.00,5.00,+4.29,+2.54,6.50,0.00,6.50,+5.77,+4.65,Matches
397,Mesut Özil\Mesut-Ozil,de GER,MFFW,Arsenal,29,1988,24,1735,72,50.7,19.3,1.04,81,0.52,0.21,28,0.16,1.75,1.81,1.24,0.57,+0.57,-0.02,1.47,1.32,0.15,+0.15,+0.17,Matches
398,Emerson Palmieri\Emerson-Palmieri,it ITA,DF,Chelsea,23,1994,10,663,66,19.4,7.4,0.95,90,0.95,0.41,10,0.81,1.70,1.35,1.49,-0.14,-0.14,-0.95,1.38,0.96,0.41,+0.41,-0.25,Matches
399,Sokratis Papastathopoulos\Sokratis-Papastathopoulos,gr GRE,DF,Arsenal,30,1988,25,2198,88,64.3,24.4,1.02,88,0.98,0.00,,0.12,1.84,1.80,1.35,0.45,+0.45,-0.36,1.48,1.41,0.07,+0.07,+0.02,Matches
400,Callum Paterson\Callum-Paterson,sco SCO,FWMF,Cardiff City,23,1994,27,1998,74,58.4,22.2,0.95,87,0.77,0.27,27,0.09,1.00,0.95,1.85,-0.90,-0.90,+0.05,1.02,1.51,-0.49,-0.49,+0.22,Matches
401,Rui Patrício\Rui-Patricio,pt POR,GK,Wolves,30,1988,37,3329,90,97.3,37.0,1.00,90,0.97,0.00,,0.00,1.46,1.22,1.24,-0.03,-0.03,-2.01,1.28,1.03,0.25,+0.25,-1.74,Matches
402,Pedro\Pedro,es ESP,FW,Chelsea,31,1987,31,1778,57,52.0,19.8,1.06,75,0.45,0.51,21,0.10,1.94,1.57,0.96,0.61,+0.61,-0.05,1.45,0.96,0.49,+0.49,-0.25,Matches
403,Lee Peltier\Lee-Peltier,eng ENG,DF,Cardiff City,31,1986,20,1544,77,45.1,17.2,0.99,88,0.93,0.17,17,0.64,1.10,0.99,1.51,-0.52,-0.52,+0.72,1.10,1.79,-0.69,-0.69,-0.19,Matches
404,Adalberto Peñaranda\Adalberto-Penaranda,ve VEN,FW,Watford,21,1997,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
405,Andreas Pereira\Andreas-Pereira,br BRA,MF,Manchester Utd,22,1996,15,599,40,17.5,6.7,0.90,72,0.15,1.34,19,1.34,1.47,1.19,1.94,-0.75,-0.75,-1.26,1.33,1.34,-0.01,-0.02,-0.40,Matches
406,Ricardo Pereira\Ricardo-Pereira,pt POR,DFFW,Leicester City,24,1993,35,3123,89,91.3,34.7,1.01,89,0.95,0.00,,0.09,1.34,1.33,1.30,0.03,+0.03,-0.58,1.27,1.08,0.18,+0.19,+0.06,Matches
407,Roberto Pereyra\Roberto-Pereyra,ar ARG,FWMF,Watford,27,1991,33,2815,85,82.3,31.3,1.05,85,0.73,0.00,,0.00,1.30,1.34,1.69,-0.35,-0.35,-0.95,1.29,1.41,-0.12,-0.13,+0.25,Matches
408,Ayoze Pérez\Ayoze-Perez,es ESP,FWMF,Newcastle Utd,25,1993,37,2917,79,85.3,32.4,1.05,83,0.59,0.09,29,0.03,1.22,1.23,1.08,0.15,+0.15,+2.12,1.07,1.26,-0.19,-0.19,+1.15,Matches
409,Lucas Pérez\Lucas-Perez,es ESP,FW,West Ham,29,1988,15,475,32,13.9,5.3,0.75,56,0.00,2.08,23,1.70,1.40,2.08,2.45,-0.38,-0.38,-0.35,1.28,1.85,-0.57,-0.56,-0.29,Matches
410,Jordan Pickford\Jordan-Pickford,eng ENG,GK,Everton,24,1994,38,3420,90,100.0,38.0,1.00,90,1.00,0.00,,0.00,1.42,1.42,1.21,0.21,+0.21,,1.22,1.18,0.04,+0.04,,Matches
411,Paul Pogba\Paul-Pogba,fr FRA,MF,Manchester Utd,25,1993,35,3006,86,87.9,33.4,1.02,88,0.84,0.03,15,0.06,1.80,1.68,1.29,0.39,+0.39,+0.82,1.61,1.18,0.43,+0.43,+1.03,Matches
412,Joe Powell\Joe-Powell,eng ENG,MF,West Ham,19,1998,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
413,Alex Pritchard\Alex-Pritchard,eng ENG,MFFW,Huddersfield,25,1993,30,2081,69,60.8,23.1,1.13,78,0.48,0.17,15,0.30,0.47,0.74,1.73,-1.00,-0.99,+1.09,0.88,1.51,-0.63,-0.63,+0.70,Matches
414,Sebastian Prödl\Sebastian-Prodl,at AUT,DF,Watford,31,1987,1,13,13,0.4,0.1,0.00,,0.00,10.0,13,30.0,3.00,0.00,0.00,0.00,0.00,+0.18,0.00,3.00,-3.00,-1.99,-1.83,Matches
415,Davy Pröpper\Davy-Propper,nl NED,MF,Brighton,26,1991,30,2546,85,74.4,28.3,1.06,85,0.88,0.00,,0.00,0.93,0.95,1.59,-0.64,-0.64,+0.08,0.98,1.40,-0.43,-0.43,+0.59,Matches
416,Marc Pugh\Marc-Pugh,eng ENG,FWMF,Bournemouth,31,1987,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
417,Jason Puncheon\Jason-Puncheon,eng ENG,MFFW,Huddersfield,32,1986,6,382,64,11.2,4.2,1.19,72,0.71,0.24,23,0.48,0.17,0.00,2.14,-2.14,-2.12,-0.79,0.74,1.64,-0.90,-0.90,+0.01,Matches
418,Jason Puncheon\Jason-Puncheon,eng ENG,MF,Crystal Palace,32,1986,5,13,3,0.4,0.1,0.00,,0.00,50.0,2,110.0,2.00,0.00,0.00,0.00,0.00,+0.05,1.00,0.00,0.00,+0.32,+0.28,Matches
419,Collin Quaner\Collin-Quaner,de GER,FWMF,Huddersfield,27,1991,2,39,20,1.1,0.4,0.00,,0.00,5.00,19,5.00,0.00,2.50,5.00,-2.50,-2.31,-0.90,1.25,1.50,-0.25,-0.20,+0.72,Matches
420,Domingos Quina\Domingos-Quina,pt POR,MF,Watford,18,1999,8,338,42,9.9,3.8,0.79,79,0.26,1.32,20,2.89,1.50,2.11,1.32,0.79,+0.80,+1.09,1.79,1.58,0.21,+0.21,+0.42,Matches
421,Joe Ralls\Joe-Ralls,eng ENG,MF,Cardiff City,24,1993,28,1959,70,57.3,21.8,1.01,85,0.73,0.28,16,0.14,0.89,0.64,1.83,-1.19,-1.19,-0.64,0.94,1.76,-0.82,-0.82,-0.55,Matches
422,Sandro Ramírez\Sandro-Ramirez,es ESP,FW,Everton,23,1995,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
423,Aaron Ramsey\Aaron-Ramsey,wal WAL,MFFW,Arsenal,27,1990,28,1331,48,38.9,14.8,0.95,73,0.27,0.95,22,0.20,1.93,2.09,0.88,1.22,+1.22,+1.04,1.35,1.37,-0.02,-0.02,-0.15,Matches
424,Kayne Ramsey\Kayne-Ramsey,eng ENG,DF,Southampton,17,2000,1,90,90,2.6,1.0,1.00,90,1.00,0.00,,10.0,0.00,1.00,3.00,-2.00,-2.00,-1.51,0.40,2.60,-2.20,-2.23,-2.03,Matches
425,Marcus Rashford\Marcus-Rashford,eng ENG,FW,Manchester Utd,20,1997,33,2334,71,68.2,25.9,1.00,82,0.42,0.27,28,0.08,1.79,1.74,1.35,0.39,+0.39,+0.30,1.58,1.11,0.47,+0.47,+0.51,Matches
426,Tim Ream\Tim-Ream,us USA,DF,Fulham,30,1987,26,2047,79,59.9,22.7,1.10,82,0.88,0.04,6,0.22,0.69,0.79,2.16,-1.37,-1.36,-0.31,1.04,1.56,-0.53,-0.53,+0.36,Matches
427,Nathan Redmond\Nathan-Redmond,eng ENG,FWMF,Southampton,24,1994,38,3270,86,95.6,36.3,0.99,88,0.77,0.06,45,0.00,1.03,1.18,1.60,-0.41,-0.41,+2.59,1.22,1.38,-0.15,-0.15,+2.19,Matches
428,Bobby Reid\Bobby-Reid,jm JAM,FWMF,Cardiff City,25,1993,27,1424,53,41.6,15.8,1.01,81,0.44,0.70,12,0.70,0.89,1.20,1.90,-0.70,-0.70,+0.39,1.20,1.72,-0.51,-0.51,+0.12,Matches
429,Declan Rice\Declan-Rice,eng ENG,MF,West Ham,19,1999,34,3003,88,87.8,33.4,1.02,88,0.96,0.00,,0.06,1.44,1.41,1.41,0.00,0.00,+0.65,1.28,1.63,-0.34,-0.35,-0.26,Matches
430,Jazz Richards\Jazz-Richards,wal WAL,DFMF,Cardiff City,27,1991,4,132,33,3.9,1.5,0.00,,0.00,2.67,32,4.00,1.50,0.67,2.67,-2.00,-2.05,-1.17,0.67,2.53,-1.87,-1.93,-1.40,Matches
431,Richarlison\Richarlison,br BRA,FWMF,Everton,21,1997,35,2665,76,77.9,29.6,1.08,81,0.51,0.10,24,0.00,1.49,1.28,1.15,0.14,+0.14,-0.34,1.27,1.23,0.04,+0.04,-0.02,Matches
432,Diego Rico\Diego-Rico,es ESP,DFMF,Bournemouth,25,1993,12,612,51,17.9,6.8,0.74,80,0.44,1.03,30,2.21,0.25,0.74,2.79,-2.06,-2.06,-2.06,0.85,1.78,-0.93,-0.92,-1.04,Matches
433,Sergio Rico\Sergio-Rico,es ESP,GK,Fulham,24,1993,29,2610,90,76.3,29.0,1.00,90,1.00,0.00,,0.21,0.72,0.79,1.93,-1.14,-1.14,+0.42,1.03,1.57,-0.54,-0.55,+0.53,Matches
434,Jaïro Riedewald\Jairo-Riedewald,nl NED,DFMF,Crystal Palace,21,1996,0,,,,,0,,0,0,,17,,,,,,,,,,,,Matches
435,Matt Ritchie\Matt-Ritchie,sco SCO,DFMF,Newcastle Utd,28,1989,36,2928,81,85.6,32.5,1.08,83,0.65,0.03,9,0.00,1.22,1.08,1.23,-0.15,-0.15,+0.03,0.97,1.32,-0.35,-0.35,+0.09,Matches
436,Cal Roberts\Cal-Roberts,eng ENG,FWMF,Newcastle Utd,21,1997,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
437,Andrew Robertson\Andrew-Robertson,sco SCO,DF,Liverpool,24,1994,36,3216,89,94.0,35.7,1.01,89,0.92,0.00,,0.03,2.53,2.27,0.56,1.71,+1.71,-0.94,1.91,0.79,1.12,+1.12,-0.46,Matches
438,Marcos Rojo\Marcos-Rojo,ar ARG,DF,Manchester Utd,28,1990,5,212,42,6.2,2.4,0.83,74,0.00,1.25,21,2.50,2.20,1.67,2.08,-0.42,-0.42,-0.76,1.50,1.50,0.00,+0.01,-0.32,Matches
439,Sergio Romero\Sergio-Romero,ar ARG,GK,Manchester Utd,31,1987,0,,,,,0,,0,0,,29,,,,,,,,,,,,Matches
440,Oriol Romeu\Oriol-Romeu,es ESP,MF,Southampton,26,1991,31,2136,69,62.5,23.7,1.05,81,0.63,0.25,19,0.08,1.13,1.22,1.56,-0.34,-0.34,+0.50,1.18,1.44,-0.26,-0.26,-0.03,Matches
441,Salomón Rondón\Salomon-Rondon,ve VEN,FW,Newcastle Utd,28,1989,32,2603,81,76.1,28.9,1.04,85,0.76,0.07,26,0.10,1.38,1.28,1.07,0.21,+0.21,+1.53,1.07,1.30,-0.24,-0.24,+0.51,Matches
442,Danny Rose\Danny-Rose,eng ENG,DFMF,Tottenham,28,1990,26,1798,69,52.6,20.0,1.00,87,0.70,0.30,9,0.25,1.77,1.75,0.80,0.95,+0.95,+0.45,1.43,1.19,0.24,+0.23,-0.07,Matches
443,Aaron Rowe\Aaron-Rowe,eng ENG,FW,Huddersfield,17,2000,2,69,35,2.0,0.8,1.25,55,0.00,1.25,14,2.50,0.00,2.50,1.25,1.25,+1.30,+2.78,0.50,2.25,-1.63,-1.75,-0.86,Matches
444,John Ruddy\John-Ruddy,eng ENG,GK,Wolves,31,1986,1,90,90,2.6,1.0,1.00,90,1.00,0.00,,36.0,3.00,2.00,0.00,2.00,+2.00,+2.03,2.60,0.60,2.00,+2.01,+1.76,Matches
445,Antonio Rüdiger\Antonio-Rudiger,de GER,DF,Chelsea,25,1993,33,2871,87,83.9,31.9,1.03,87,0.94,0.00,,0.06,1.85,1.57,1.10,0.47,+0.47,-1.01,1.49,0.95,0.54,+0.54,-0.45,Matches
446,Mathew Ryan\Mathew-Ryan,au AUS,GK,Brighton,26,1992,34,3060,90,89.5,34.0,1.00,90,1.00,0.00,,0.00,0.94,0.91,1.62,-0.71,-0.71,-0.46,0.94,1.48,-0.54,-0.54,+0.34,Matches
447,Abdelhamid Sabiri\Abdelhamid-Sabiri,de GER,FW,Huddersfield,21,1996,2,48,24,1.4,0.5,2.00,45,0.00,2.00,3,0.00,0.00,2.00,6.00,-4.00,-3.75,-2.36,1.00,3.40,-2.40,-2.31,-1.43,Matches
448,Romain Saïss\Romain-Saiss,ma MAR,MFDF,Wolves,28,1990,19,1149,60,33.6,12.8,0.94,87,0.78,0.55,16,1.17,1.63,1.41,1.33,0.08,+0.08,+0.08,1.18,1.01,0.18,+0.18,-0.18,Matches
449,Bukayo Saka\Bukayo-Saka,eng ENG,FW,Arsenal,16,2001,1,8,8,0.2,0.1,0.00,,0.00,10.0,7,20.0,3.00,0.00,0.00,0.00,0.00,-0.58,1.00,0.00,1.00,+0.86,+0.80,Matches
450,Mamadou Sakho\Mamadou-Sakho,fr FRA,DF,Crystal Palace,28,1990,27,2416,89,70.6,26.8,1.01,89,0.97,0.00,,0.00,1.11,1.08,1.31,-0.22,-0.22,-0.58,1.25,1.22,0.03,+0.03,-0.05,Matches
