Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Cmp,Off,Out,Int,Blocks,Matches
277,Jonas Lössl\Jonas-Lossl,dk DEN,GK,Huddersfield,29,1989,30.9,35.5,25.4,10.1,3.14,0.03,2.56,1.23,0.03,0.00,0.00,0.00,0.00,11.2,1.62,22.7,1.26,28.1,0.00,0.00,3.14,22.4,0.06,1.04,0.10,0.10,Matches
278,Dejan Lovren\Dejan-Lovren,hr CRO,DF,Liverpool,29,1989,11.0,73.5,71.6,1.91,1.64,0.09,7.09,1.45,0.27,0.00,0.00,0.00,0.00,56.5,4.55,12.5,15.5,50.5,4.91,0.27,0.18,65.1,0.18,0.73,0.18,0.64,Matches
279,Chris Löwe\Chris-Lowe,de GER,DFMF,Huddersfield,29,1989,22.9,47.2,39.1,8.08,1.48,0.04,8.86,1.75,3.32,1.40,0.17,0.09,0.04,23.8,7.42,16.0,32.8,5.68,2.53,5.20,0.22,32.6,0.22,1.48,0.92,2.23,Matches
280,Matthew Lowton\Matthew-Lowton,eng ENG,DF,Burnley,29,1989,19.4,46.9,35.9,11.0,0.31,0.00,5.88,1.03,2.16,0.00,0.00,0.00,0.00,20.8,8.81,17.3,4.12,28.6,2.78,10.7,0.15,32.1,0.31,1.96,1.03,1.39,Matches
281,David Luiz\David-Luiz,br BRA,DF,Chelsea,31,1987,36.0,72.8,69.9,2.86,2.61,0.25,9.39,3.14,0.14,0.00,0.00,0.00,0.00,52.9,7.53,12.4,15.5,52.6,3.19,0.25,0.53,63.7,0.22,1.81,0.44,0.53,Matches
282,Romelu Lukaku\Romelu-Lukaku,be BEL,FW,Manchester Utd,25,1993,23.7,24.6,23.4,1.22,0.00,0.13,6.88,0.59,1.98,0.00,0.00,0.00,0.00,14.3,4.47,5.86,13.8,5.61,2.07,0.00,0.46,16.0,0.04,0.38,0.68,1.05,Matches
283,James Maddison\James-Maddison,eng ENG,MFFW,Leicester City,21,1996,31.5,51.3,43.4,7.90,2.35,0.35,8.95,3.49,1.65,4.95,0.38,0.67,0.35,34.4,5.81,11.1,5.33,44.3,1.14,0.03,0.25,39.5,0.38,0.76,1.17,1.14,Matches
284,Gary Madine\Gary-Madine,eng ENG,FWMF,Cardiff City,27,1990,0.4,32.5,27.5,5.00,0.00,0.00,7.50,0.00,0.00,0.00,0.00,0.00,0.00,22.5,7.50,2.50,2.50,20.0,7.50,0.00,0.00,30.0,0.00,0.00,0.00,0.00,Matches
285,Harry Maguire\Harry-Maguire,eng ENG,DF,Leicester City,25,1993,28.8,60.7,58.4,2.33,2.19,0.07,9.44,2.78,0.17,0.00,0.00,0.00,0.00,40.4,7.92,12.4,6.94,46.4,5.35,0.14,0.28,51.9,0.03,1.35,0.59,0.59,Matches
286,Riyad Mahrez\Riyad-Mahrez,dz ALG,FWMF,Manchester City,27,1991,14.9,59.3,55.0,4.30,0.60,0.54,11.4,2.35,3.29,2.95,0.34,0.07,0.00,44.4,5.77,9.19,51.8,4.70,1.61,0.74,0.13,48.1,0.13,1.07,0.81,1.95,Matches
287,Ainsley Maitland-Niles\Ainsley-Maitland-Niles,eng ENG,DF,Arsenal,20,1997,11.0,51.9,42.3,9.64,0.27,0.09,7.09,0.82,1.73,0.00,0.00,0.00,0.00,32.2,12.2,7.55,8.09,32.4,1.64,9.36,0.09,41.3,0.18,1.09,1.00,2.36,Matches
288,Sadio Mané\Sadio-Mane,sn SEN,FW,Liverpool,26,1992,34.2,35.5,34.9,0.58,0.09,0.29,7.60,0.82,1.32,0.09,0.00,0.00,0.00,25.8,4.85,4.85,8.45,24.2,1.58,0.41,0.44,27.3,0.15,0.58,0.99,1.73,Matches
289,Javier Manquillo\Javier-Manquillo,es ESP,DF,Newcastle Utd,24,1994,12.2,42.4,32.0,10.3,0.16,0.16,5.98,0.49,1.72,0.00,0.00,0.00,0.00,19.7,8.11,14.6,3.28,25.4,2.79,10.2,0.00,28.9,0.08,1.07,1.64,1.72,Matches
290,Solly March\Solly-March,eng ENG,FWMF,Brighton,24,1994,27.4,33.7,30.8,2.96,0.80,0.04,7.01,2.48,3.36,1.28,0.07,0.00,0.00,19.5,5.22,8.98,27.2,3.14,2.15,0.80,0.07,21.8,0.33,1.06,0.58,2.74,Matches
291,Adrian Mariappa\Adrian-Mariappa,jm JAM,DF,Watford,31,1986,21.4,41.1,40.0,1.07,0.89,0.00,6.68,0.61,0.14,0.00,0.00,0.00,0.00,28.6,4.16,8.27,3.83,33.3,2.48,0.19,0.05,34.4,0.09,0.61,0.56,0.42,Matches
292,Lazar Marković\Lazar-Markovic,rs SRB,FW,Fulham,24,1994,0.5,60.0,60.0,0.00,0.00,0.00,10.0,0.00,0.00,0.00,0.00,0.00,0.00,58.0,2.00,0.00,0.00,60.0,0.00,0.00,0.00,58.0,0.00,0.00,2.00,0.00,Matches
293,Anthony Martial\Anthony-Martial,fr FRA,FW,Manchester Utd,22,1995,18.0,41.8,40.9,0.89,0.00,0.17,12.2,0.33,2.11,0.11,0.00,0.00,0.00,33.3,4.44,4.00,5.67,33.6,0.94,0.61,0.11,31.9,0.17,0.83,1.78,1.72,Matches
294,Adam Masina\Adam-Masina,it ITA,DF,Watford,24,1994,11.2,50.4,39.1,11.3,1.16,0.00,7.50,0.89,0.80,1.43,0.18,0.09,0.09,27.7,9.73,13.0,32.1,5.00,3.30,8.75,0.09,38.9,0.00,1.25,1.16,1.79,Matches
295,Arthur Masuaku\Arthur-Masuaku,cd COD,DF,West Ham,24,1993,19.5,56.0,46.6,9.38,0.77,0.15,7.95,1.85,1.85,0.00,0.00,0.00,0.00,37.0,8.51,10.5,42.5,2.56,1.74,8.62,0.10,45.0,0.21,1.64,0.72,1.90,Matches
296,Juan Mata\Juan-Mata,es ESP,FWMF,Manchester Utd,30,1988,14.3,53.6,48.9,4.69,1.26,0.07,9.23,3.36,2.38,2.45,0.14,0.28,0.14,36.8,6.01,10.8,45.4,7.27,0.35,0.28,0.28,43.2,0.07,0.70,0.63,0.98,Matches
297,Nemanja Matić\Nemanja-Matic,rs SRB,MF,Manchester Utd,29,1988,27.1,66.3,64.2,2.10,1.92,0.07,11.5,2.51,0.41,0.00,0.00,0.00,0.00,51.8,6.01,8.52,52.8,8.60,3.51,0.15,0.30,58.3,0.26,0.85,0.66,0.89,Matches
298,Joël Matip\Joel-Matip,cm CMR,DF,Liverpool,26,1991,17.1,77.2,75.4,1.75,1.17,0.06,9.59,1.81,0.00,0.00,0.00,0.00,0.00,60.9,6.49,9.77,9.36,61.0,3.57,0.58,0.18,67.7,0.23,0.99,0.64,0.76,Matches
299,Konstantinos Mavropanos\Konstantinos-Mavropanos,gr GRE,DF,Arsenal,20,1997,1.6,83.1,82.5,0.63,0.63,0.00,9.38,6.25,0.00,0.00,0.00,0.00,0.00,66.3,8.75,8.13,15.6,61.3,3.75,0.00,0.63,78.1,0.00,0.00,0.63,0.63,Matches
300,Alfie Mawson\Alfie-Mawson,eng ENG,DF,Fulham,24,1994,12.6,38.7,37.4,1.27,1.19,0.00,4.37,1.19,0.08,0.00,0.00,0.00,0.00,26.5,1.83,10.3,6.43,27.3,3.33,0.08,0.16,31.5,0.16,1.11,0.16,0.48,Matches
301,Isaac Mbenza\Isaac-Mbenza,be BEL,FWMF,Huddersfield,22,1996,11.0,25.6,24.5,1.18,0.09,0.09,4.18,1.00,2.27,0.45,0.09,0.00,0.00,18.0,3.18,4.45,2.45,21.5,1.00,0.45,0.18,17.1,0.09,0.82,0.91,1.45,Matches
302,James McArthur\James-McArthur,sco SCO,MF,Crystal Palace,30,1987,34.0,42.8,41.1,1.68,0.41,0.18,9.32,0.79,0.65,0.06,0.00,0.00,0.00,30.4,5.29,7.09,9.65,29.7,1.76,0.62,0.18,33.9,0.21,0.82,0.88,1.41,Matches
303,Alex McCarthy\Alex-McCarthy,eng ENG,GK,Southampton,28,1989,25.0,25.5,15.5,9.96,2.88,0.00,2.08,0.84,0.00,0.00,0.00,0.00,0.00,7.08,1.00,17.4,2.00,18.0,0.04,0.00,3.08,12.7,0.00,1.12,0.12,0.12,Matches
304,James McCarthy\James-McCarthy,ie IRL,MF,Everton,27,1990,0.2,40.0,35.0,5.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.0,5.00,0.00,10.0,30.0,0.00,0.00,0.00,35.0,0.00,0.00,5.00,0.00,Matches
305,Kevin McDonald\Kevin-McDonald,sco SCO,MF,Fulham,29,1988,9.3,61.0,58.6,2.37,2.37,0.00,9.89,1.94,0.11,0.00,0.00,0.00,0.00,47.3,4.52,9.14,6.88,50.1,3.01,0.00,0.00,52.0,0.32,1.72,0.97,0.22,Matches
306,Dwight McNeil\Dwight-McNeil,eng ENG,MFFW,Burnley,18,1999,17.7,33.0,30.1,2.88,1.30,0.00,8.36,2.32,4.29,1.19,0.62,0.00,0.00,19.8,4.63,8.53,29.3,1.47,1.13,0.40,0.00,21.6,0.40,0.68,0.68,2.03,Matches
307,Scott McTominay\Scott-McTominay,sco SCO,MFDF,Manchester Utd,21,1996,9.6,47.4,46.7,0.73,0.42,0.00,8.02,1.15,0.31,0.00,0.00,0.00,0.00,35.2,6.04,6.15,2.19,40.3,2.60,0.21,0.10,40.3,0.31,0.63,1.04,0.21,Matches
308,Ben Mee\Ben-Mee,eng ENG,DF,Burnley,28,1989,38.0,39.1,38.2,0.89,0.68,0.00,6.71,1.26,0.11,0.00,0.00,0.00,0.00,21.2,4.71,13.2,27.8,5.11,3.89,0.21,0.11,29.4,0.18,0.82,0.26,0.50,Matches
309,Nathaniel Mendez-Laing\Nathaniel-Mendez-Laing,eng ENG,MFFW,Cardiff City,26,1992,10.9,26.1,25.5,0.55,0.00,0.09,6.88,0.64,2.48,0.18,0.00,0.00,0.00,15.4,3.85,6.79,3.12,19.4,1.83,0.28,0.09,15.9,0.18,0.64,0.83,2.84,Matches
310,Benjamin Mendy\Benjamin-Mendy,fr FRA,DF,Manchester City,24,1994,10.0,79.1,69.2,9.90,0.60,0.00,7.30,1.10,4.40,0.00,0.00,0.00,0.00,56.5,13.0,9.60,63.2,3.80,2.10,9.30,0.20,66.8,0.00,0.80,1.20,1.70,Matches
311,Nampalys Mendy\Nampalys-Mendy,fr FRA,MF,Leicester City,26,1992,23.2,47.7,46.8,0.86,0.13,0.00,7.54,1.16,0.17,0.00,0.00,0.00,0.00,38.4,4.09,5.17,5.26,40.4,1.55,0.04,0.04,41.8,0.13,0.65,0.86,0.73,Matches
312,Chris Mepham\Chris-Mepham,wal WAL,DF,Bournemouth,20,1997,9.4,41.6,39.8,1.81,1.28,0.11,7.45,0.21,0.00,0.00,0.00,0.00,0.00,29.4,4.26,7.98,2.13,34.1,3.19,0.53,0.21,34.5,0.11,1.17,0.53,0.32,Matches
313,Max Meyer\Max-Meyer,de GER,MFFW,Crystal Palace,22,1995,15.7,44.4,42.8,1.59,0.13,0.06,7.39,0.51,0.51,1.27,0.00,0.00,0.00,36.0,4.08,4.33,13.8,28.7,1.59,0.19,0.00,36.1,0.45,0.70,1.53,1.21,Matches
314,Luka Milivojević\Luka-Milivojevic,rs SRB,MF,Crystal Palace,27,1991,38.0,56.3,49.6,6.71,2.82,0.11,7.61,3.66,1.34,3.58,0.39,0.47,0.21,35.6,6.47,14.3,7.32,44.3,3.18,0.24,0.39,42.9,0.24,1.13,1.26,1.13,Matches
315,James Milner\James-Milner,eng ENG,MFDF,Liverpool,32,1986,19.9,81.1,69.3,11.8,2.06,0.35,11.8,3.62,2.81,4.52,0.15,0.20,0.15,54.7,9.35,17.0,6.53,67.4,2.01,4.52,0.20,65.3,0.40,1.36,1.46,2.81,Matches
316,Yerry Mina\Yerry-Mina,co COL,DF,Everton,23,1994,9.9,49.3,47.5,1.82,1.62,0.00,9.90,1.31,0.10,0.00,0.00,0.00,0.00,35.9,4.24,9.19,6.97,37.0,3.43,0.20,0.10,41.7,0.20,0.61,0.40,0.51,Matches
317,Tyrone Mings\Tyrone-Mings,eng ENG,DF,Bournemouth,25,1993,1.6,56.9,51.9,5.00,0.63,0.00,11.3,0.00,0.00,0.00,0.00,0.00,0.00,42.5,5.63,8.75,43.8,4.38,3.13,4.38,0.00,46.3,0.00,0.63,1.88,1.25,Matches
318,Aleksandar Mitrović\Aleksandar-Mitrovic,rs SRB,FW,Fulham,23,1994,36.4,28.9,26.2,2.72,0.00,0.11,7.80,0.25,0.22,0.00,0.00,0.00,0.00,16.8,6.70,5.47,2.31,17.6,4.29,0.14,1.18,20.9,0.14,0.41,0.69,0.93,Matches
319,Henrikh Mkhitaryan\Henrikh-Mkhitaryan,am ARM,FWMF,Arsenal,29,1989,18.2,47.9,44.2,3.68,0.66,0.55,10.3,1.37,2.09,2.42,0.11,0.27,0.00,34.8,6.59,6.48,9.56,35.1,1.76,0.55,0.33,36.3,0.22,0.82,1.32,2.36,Matches
320,Nacho Monreal\Nacho-Monreal,es ESP,DF,Arsenal,32,1986,20.7,62.6,55.2,7.44,0.82,0.00,9.03,0.48,0.97,0.00,0.00,0.00,0.00,46.1,8.55,7.92,46.4,6.18,2.80,6.62,0.05,54.2,0.00,0.58,0.68,1.74,Matches
321,Martín Montoya\Martin-Montoya,es ESP,DF,Brighton,27,1991,24.1,47.5,37.2,10.3,0.29,0.04,6.93,0.83,1.24,0.00,0.00,0.00,0.00,25.1,8.92,13.5,4.69,29.4,2.95,10.0,0.04,37.1,0.04,0.58,0.75,1.24,Matches
322,Aaron Mooy\Aaron-Mooy,au AUS,MFFW,Huddersfield,27,1990,25.9,55.1,50.0,5.14,1.74,0.12,10.2,2.78,2.16,2.90,0.27,0.42,0.19,36.7,5.52,12.9,14.2,39.0,1.39,0.27,0.04,41.6,0.42,1.08,1.47,1.78,Matches
323,Álvaro Morata\Alvaro-Morata,es ESP,FW,Chelsea,25,1992,10.5,20.9,20.5,0.38,0.00,0.10,3.14,0.48,0.67,0.00,0.00,0.00,0.00,15.4,2.95,2.48,2.95,16.2,1.14,0.00,0.19,16.3,0.00,0.10,0.38,0.57,Matches
324,Alberto Moreno\Alberto-Moreno,es ESP,DF,Liverpool,26,1992,1.7,74.1,66.5,7.65,0.00,0.59,10.0,1.76,1.76,0.00,0.00,0.00,0.00,50.6,5.29,18.2,62.4,1.76,1.76,7.65,0.00,64.7,0.00,1.76,1.76,1.18,Matches
325,Wes Morgan\Wes-Morgan,jm JAM,DF,Leicester City,34,1984,21.4,41.9,40.9,0.98,0.79,0.00,5.70,0.56,0.05,0.00,0.00,0.00,0.00,29.4,4.35,8.13,5.33,29.8,5.09,0.19,0.33,34.5,0.05,0.75,0.75,0.28,Matches
326,Sean Morrison\Sean-Morrison,eng ENG,DF,Cardiff City,27,1991,33.8,26.9,22.5,4.44,0.27,0.00,5.62,0.41,0.47,0.00,0.00,0.00,0.00,9.14,4.64,13.1,1.89,12.4,4.70,4.17,0.12,15.5,0.06,1.07,0.38,0.44,Matches
327,Victor Moses\Victor-Moses,ng NGA,FW,Chelsea,27,1990,0.3,46.7,46.7,0.00,0.00,0.00,13.3,0.00,0.00,0.00,0.00,0.00,0.00,43.3,3.33,0.00,10.0,33.3,0.00,0.00,0.00,36.7,0.00,0.00,3.33,3.33,Matches
328,Steve Mounié\Steve-Mounie,bj BEN,FW,Huddersfield,23,1994,19.8,28.1,26.8,1.36,0.05,0.05,12.2,0.05,0.45,0.00,0.00,0.00,0.00,14.7,5.66,7.78,2.68,14.5,3.94,0.15,0.30,18.3,0.15,0.76,0.35,1.16,Matches
329,Lucas Moura\Lucas-Moura,br BRA,FWMF,Tottenham,25,1992,23.6,31.6,31.1,0.42,0.04,0.08,6.69,0.25,1.10,0.00,0.00,0.00,0.00,22.4,4.15,5.00,2.46,25.6,2.16,0.30,0.17,23.8,0.13,0.51,0.47,1.19,Matches
330,Lys Mousset\Lys-Mousset,fr FRA,FWMF,Bournemouth,22,1996,4.1,29.5,28.3,1.22,0.00,0.24,6.59,0.00,0.24,0.00,0.00,0.00,0.00,21.7,5.37,2.44,3.17,22.4,1.46,0.00,1.22,21.0,0.00,1.22,1.46,0.98,Matches
331,João Moutinho\Joao-Moutinho,pt POR,MF,Wolves,31,1986,33.7,61.2,53.4,7.86,3.00,0.09,11.9,3.92,1.99,4.60,0.39,0.62,0.09,36.7,8.96,15.6,4.15,53.0,3.18,0.24,0.24,49.3,0.21,1.39,0.59,0.62,Matches
332,Jacob Murphy\Jacob-Murphy,eng ENG,MFFW,Newcastle Utd,23,1995,3.4,20.9,18.5,2.35,0.29,0.29,5.29,1.18,3.82,0.00,0.00,0.00,0.00,7.35,5.00,8.53,5.59,11.5,0.59,2.06,0.59,11.5,0.00,0.88,0.00,1.18,Matches
333,Josh Murphy\Josh-Murphy,eng ENG,FWMF,Cardiff City,23,1995,20.2,19.0,17.8,1.24,0.30,0.20,5.05,0.99,2.43,0.64,0.10,0.25,0.00,10.0,3.37,5.59,5.05,12.2,1.14,0.30,0.10,10.3,0.15,0.84,0.50,1.58,Matches
334,Glenn Murray\Glenn-Murray,eng ENG,FW,Brighton,34,1983,27.9,22.7,21.6,1.11,0.07,0.11,6.02,0.11,0.32,0.00,0.00,0.00,0.00,10.5,5.95,6.27,2.29,12.1,4.62,0.04,0.39,13.8,0.14,0.93,0.75,0.90,Matches
335,Shkodran Mustafi\Shkodran-Mustafi,de GER,DF,Arsenal,26,1992,29.0,60.2,58.0,2.28,1.28,0.21,8.28,1.59,0.34,0.00,0.00,0.00,0.00,43.1,5.83,11.3,1.52,51.5,4.48,1.00,0.38,49.6,0.28,1.21,0.72,0.62,Matches
336,Yoshinori Mutō\Yoshinori-Muto,jp JPN,FW,Newcastle Utd,26,1992,5.8,21.9,21.2,0.69,0.00,0.00,3.62,0.52,0.86,0.00,0.00,0.00,0.00,15.7,3.10,3.10,6.03,11.6,2.93,0.17,0.17,15.3,0.00,0.17,0.69,1.38,Matches
337,Georges-Kévin N'Koudou\Georges-Kevin-NKoudou,fr FRA,FW,Tottenham,23,1995,0.1,40.0,40.0,0.00,0.00,0.00,10.0,10.0,20.0,0.00,0.00,0.00,0.00,20.0,0.00,20.0,0.00,40.0,0.00,0.00,0.00,30.0,0.00,10.0,0.00,0.00,Matches
338,Samir Nasri\Samir-Nasri,fr FRA,MF,West Ham,31,1987,2.7,57.4,55.2,2.22,0.37,0.00,14.1,2.22,0.74,0.37,0.37,0.00,0.00,44.4,5.93,7.04,3.70,53.0,0.00,0.74,0.00,50.0,0.00,0.74,1.11,0.37,Matches
339,Marc Navarro\Marc-Navarro,es ESP,DF,Watford,23,1995,0.9,37.8,31.1,6.67,0.00,0.00,4.44,2.22,4.44,0.00,0.00,0.00,0.00,14.4,7.78,15.6,2.22,22.2,5.56,6.67,1.11,24.4,0.00,1.11,2.22,1.11,Matches
340,Wilfred Ndidi\Wilfred-Ndidi,ng NGA,MF,Leicester City,21,1996,36.6,55.6,55.0,0.60,0.46,0.03,9.62,1.37,0.36,0.00,0.00,0.00,0.00,38.9,7.27,9.45,7.10,41.9,4.54,0.08,0.14,44.6,0.16,1.50,1.12,1.12,Matches
341,Rúben Neves\Ruben-Neves,pt POR,MF,Wolves,21,1997,33.4,58.3,56.1,2.16,1.89,0.12,10.2,4.25,0.42,0.12,0.00,0.00,0.00,37.5,7.46,13.3,4.52,49.3,3.74,0.06,0.09,47.0,0.27,1.20,0.87,1.32,Matches
342,Oumar Niasse\Oumar-Niasse,sn SEN,FW,Cardiff City,28,1990,10.3,16.4,15.9,0.49,0.00,0.10,5.92,0.29,0.49,0.00,0.00,0.00,0.00,10.9,2.72,2.82,2.52,11.1,1.17,0.00,0.19,11.2,0.19,0.58,0.10,1.26,Matches
343,Oumar Niasse\Oumar-Niasse,sn SEN,FWMF,Everton,28,1990,0.7,31.4,30.0,1.43,0.00,1.43,7.14,0.00,2.86,0.00,0.00,0.00,0.00,21.4,5.71,4.29,1.43,25.7,1.43,1.43,0.00,18.6,0.00,2.86,2.86,0.00,Matches
344,Eddie Nketiah\Eddie-Nketiah,eng ENG,MFFW,Arsenal,19,1999,0.7,28.6,27.1,1.43,0.00,0.00,2.86,0.00,1.43,0.00,0.00,0.00,0.00,24.3,2.86,1.43,5.71,22.9,0.00,0.00,0.00,27.1,0.00,0.00,0.00,0.00,Matches
345,Mark Noble\Mark-Noble,eng ENG,MF,West Ham,31,1987,25.5,60.1,56.9,3.25,2.47,0.27,8.24,2.86,0.63,0.04,0.04,0.00,0.00,40.9,7.61,11.6,4.20,53.2,1.61,0.55,0.27,50.7,0.20,0.98,1.06,1.02,Matches
346,Håvard Nordtveit\Havard-Nordtveit,no NOR,DF,Fulham,28,1990,4.0,57.0,54.5,2.50,2.50,0.00,6.00,2.25,0.00,0.00,0.00,0.00,0.00,40.5,4.25,12.3,5.00,48.0,3.25,0.00,0.50,47.8,0.25,0.25,0.75,0.25,Matches
347,Will Norris\Will-Norris,eng ENG,GK,Wolves,24,1993,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
348,Michael Obafemi\Michael-Obafemi,ie IRL,FW,Southampton,18,2000,1.5,15.3,14.7,0.67,0.00,0.00,3.33,0.00,1.33,0.00,0.00,0.00,0.00,10.0,4.00,1.33,2.00,10.0,2.67,0.67,0.00,11.3,0.00,0.00,0.67,0.00,Matches
349,Pedro Obiang\Pedro-Obiang,gq EQG,MF,West Ham,26,1992,12.5,43.9,43.0,0.96,0.88,0.00,6.96,2.08,0.40,0.00,0.00,0.00,0.00,30.2,6.00,7.76,6.32,34.6,1.76,0.08,0.32,34.7,0.16,0.96,0.96,0.96,Matches
350,Denis Odoi\Denis-Odoi,be BEL,DF,Fulham,30,1988,28.8,49.2,45.2,3.99,1.15,0.03,7.88,0.83,0.42,0.03,0.00,0.00,0.00,33.8,5.14,10.3,3.30,38.8,3.06,2.81,0.45,40.5,0.24,1.01,0.73,0.69,Matches
351,Angelo Ogbonna\Angelo-Ogbonna,it ITA,DF,West Ham,30,1988,20.8,37.8,36.9,0.91,0.87,0.05,6.30,0.77,0.05,0.00,0.00,0.00,0.00,27.6,3.61,6.59,24.0,9.33,2.69,0.05,0.24,31.7,0.10,0.67,0.53,0.24,Matches
352,Stefano Okaka\Stefano-Okaka,it ITA,FW,Watford,28,1989,0.3,43.3,40.0,3.33,0.00,0.00,13.3,0.00,6.67,0.00,0.00,0.00,0.00,26.7,13.3,3.33,0.00,30.0,6.67,0.00,3.33,30.0,0.00,0.00,0.00,0.00,Matches
353,Shinji Okazaki\Shinji-Okazaki,jp JPN,FWMF,Leicester City,32,1986,3.2,30.9,30.9,0.00,0.00,0.00,7.19,0.00,0.31,0.00,0.00,0.00,0.00,22.2,3.75,5.00,7.19,19.1,2.50,0.00,0.94,23.4,0.63,0.00,1.25,0.94,Matches
354,Divock Origi\Divock-Origi,be BEL,FW,Liverpool,23,1995,4.1,28.0,27.6,0.49,0.00,0.73,8.05,1.46,1.71,0.00,0.00,0.00,0.00,18.5,3.41,6.10,4.88,20.2,0.98,0.49,0.49,18.8,0.00,0.98,0.73,2.20,Matches
355,Nicolás Otamendi\Nicolas-Otamendi,ar ARG,DF,Manchester City,30,1988,13.7,90.7,89.3,1.46,1.17,0.00,8.54,1.61,0.07,0.00,0.00,0.00,0.00,76.9,5.33,8.47,5.18,80.3,3.58,0.29,0.15,84.4,0.07,0.88,0.51,0.58,Matches
356,Alex Oxlade-Chamberlain\Alex-Oxlade-Chamberlain,eng ENG,MFFW,Liverpool,24,1993,0.2,70.0,70.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.0,5.00,15.0,5.00,65.0,0.00,0.00,0.00,60.0,0.00,0.00,0.00,10.0,Matches
357,Mesut Özil\Mesut-Ozil,de GER,MFFW,Arsenal,29,1988,19.3,61.1,57.2,3.94,1.24,0.26,10.6,1.45,1.71,2.02,0.16,0.41,0.10,49.4,6.79,4.92,52.9,6.63,0.57,0.36,0.57,53.3,0.47,0.31,1.35,1.14,Matches
358,Emerson Palmieri\Emerson-Palmieri,it ITA,DF,Chelsea,23,1994,7.4,70.0,61.2,8.78,0.54,0.14,7.97,1.08,3.11,0.00,0.00,0.00,0.00,49.3,9.19,11.5,56.1,3.65,1.49,8.24,0.00,60.9,0.00,0.95,1.22,1.76,Matches
359,Sokratis Papastathopoulos\Sokratis-Papastathopoulos,gr GRE,DF,Arsenal,30,1988,24.4,55.5,53.7,1.76,1.68,0.08,7.13,1.60,0.00,0.00,0.00,0.00,0.00,45.8,3.36,6.27,3.48,48.9,1.89,0.08,0.16,49.8,0.16,0.82,0.25,0.29,Matches
360,Callum Paterson\Callum-Paterson,sco SCO,FWMF,Cardiff City,23,1994,22.2,26.3,25.7,0.59,0.00,0.23,8.24,0.32,0.95,0.00,0.00,0.00,0.00,7.75,8.20,10.4,2.43,10.2,7.07,0.00,0.59,12.7,0.23,0.81,0.50,1.44,Matches
361,Rui Patrício\Rui-Patricio,pt POR,GK,Wolves,30,1988,37.0,22.6,13.6,9.00,1.54,0.00,1.51,1.32,0.00,0.00,0.00,0.00,0.00,6.22,1.24,15.1,14.5,3.81,0.00,0.03,2.89,13.3,0.03,1.35,0.00,0.05,Matches
362,Pedro\Pedro,es ESP,FW,Chelsea,31,1987,19.8,57.3,56.0,1.36,0.61,0.20,9.55,1.77,2.58,0.25,0.00,0.00,0.00,45.2,5.81,6.36,15.3,40.7,0.66,0.40,0.20,48.0,0.20,0.91,1.21,1.41,Matches
363,Lee Peltier\Lee-Peltier,eng ENG,DF,Cardiff City,31,1986,17.2,25.7,19.6,6.10,0.52,0.00,4.65,0.35,0.47,0.00,0.00,0.00,0.00,10.0,4.36,11.3,0.87,15.2,2.67,5.58,0.06,16.2,0.29,1.16,0.41,0.81,Matches
364,Andreas Pereira\Andreas-Pereira,br BRA,MF,Manchester Utd,22,1996,6.7,53.7,51.9,1.79,0.60,0.45,9.55,2.09,0.60,0.90,0.15,0.00,0.00,40.1,4.93,8.66,6.12,45.1,1.94,0.15,0.15,44.3,0.00,1.04,0.75,1.34,Matches
365,Ricardo Pereira\Ricardo-Pereira,pt POR,DFFW,Leicester City,24,1993,34.7,56.4,47.3,9.02,0.26,0.09,11.2,0.63,1.82,0.03,0.00,0.00,0.00,32.4,10.5,13.5,6.28,37.6,2.65,8.73,0.09,43.1,0.09,0.98,1.82,2.10,Matches
366,Roberto Pereyra\Roberto-Pereyra,ar ARG,FWMF,Watford,27,1991,31.3,37.9,35.2,2.68,0.86,0.10,7.99,1.09,1.05,0.54,0.03,0.10,0.00,27.6,5.21,5.08,5.05,30.5,1.37,0.73,0.16,30.9,0.16,0.32,0.86,1.69,Matches
367,Ayoze Pérez\Ayoze-Perez,es ESP,FWMF,Newcastle Utd,25,1993,32.4,25.1,24.5,0.59,0.00,0.15,7.25,0.40,0.68,0.00,0.00,0.00,0.00,16.9,4.48,3.67,2.90,20.3,1.05,0.00,0.46,18.8,0.12,0.49,0.62,1.36,Matches
368,Lucas Pérez\Lucas-Perez,es ESP,FW,West Ham,29,1988,5.3,27.9,27.0,0.94,0.00,0.38,4.91,0.38,0.75,0.00,0.00,0.00,0.00,22.3,3.21,2.45,24.7,2.08,0.94,0.00,0.00,19.2,0.38,0.94,0.57,1.89,Matches
369,Jordan Pickford\Jordan-Pickford,eng ENG,GK,Everton,24,1994,38.0,32.9,21.7,11.2,3.82,0.05,2.47,1.87,0.00,0.00,0.00,0.00,0.00,11.9,1.11,19.9,20.9,5.74,0.00,0.00,3.95,19.7,0.13,1.95,0.24,0.05,Matches
