Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive,PassDead,Drib,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,Drib,Sh,Fld,Def,OG,Matches
237,Beram Kayal\Beram-Kayal,il ISR,MF,Brighton,30,1988,10.4,0.77,0.77,0.67,0.00,0.00,0.00,0.00,0.10,0.19,0.19,0.19,0.00,0.00,0.00,0.00,0.00,0.00,Matches
238,Michael Keane\Michael-Keane,eng ENG,DF,Everton,25,1993,33.0,0.58,0.58,0.48,0.00,0.00,0.06,0.00,0.03,0.03,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00,Matches
239,Neeskens Kebano\Neeskens-Kebano,cd COD,FWMF,Fulham,26,1992,1.2,1.67,1.67,1.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
240,Naby Keïta\Naby-Keita,gn GUI,MF,Liverpool,23,1995,15.4,2.53,2.53,2.01,0.06,0.06,0.26,0.06,0.06,0.39,0.39,0.32,0.00,0.00,0.00,0.00,0.06,0.00,Matches
241,Martin Kelly\Martin-Kelly,eng ENG,DF,Crystal Palace,28,1990,12.3,0.41,0.41,0.16,0.16,0.00,0.00,0.00,0.08,0.16,0.16,0.00,0.08,0.00,0.00,0.00,0.08,0.00,Matches
242,Kenedy\Kenedy,br BRA,MFFW,Newcastle Utd,22,1996,15.0,2.60,2.60,1.47,0.13,0.47,0.07,0.40,0.07,0.13,0.13,0.13,0.00,0.00,0.00,0.00,0.00,0.00,Matches
243,Jonjoe Kenny\Jonjoe-Kenny,eng ENG,DF,Everton,21,1997,8.8,1.70,1.71,1.70,0.00,0.00,0.00,0.00,0.00,0.23,0.23,0.23,0.00,0.00,0.00,0.00,0.00,0.00,Matches
244,Max Kilman\Max-Kilman,eng ENG,DF,Wolves,21,1997,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
245,Joshua King\Joshua-King,no NOR,FW,Bournemouth,26,1992,32.9,2.34,2.34,1.73,0.00,0.27,0.09,0.24,0.00,0.36,0.36,0.27,0.00,0.00,0.00,0.09,0.00,0.00,Matches
246,Anthony Knockaert\Anthony-Knockaert,fr FRA,FWMF,Brighton,26,1991,20.4,3.24,3.23,1.37,1.27,0.05,0.25,0.20,0.10,0.44,0.44,0.20,0.15,0.00,0.05,0.00,0.05,0.00,Matches
247,Sead Kolašinac\Sead-Kolasinac,ba BIH,DF,Arsenal,25,1993,21.0,2.19,2.19,2.00,0.00,0.14,0.00,0.05,0.00,0.43,0.43,0.38,0.00,0.00,0.00,0.05,0.00,0.00,Matches
248,Vincent Kompany\Vincent-Kompany,be BEL,DF,Manchester City,32,1986,13.6,0.74,0.74,0.74,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.07,0.00,0.00,0.00,0.00,0.00,0.00,Matches
249,Terence Kongolo\Terence-Kongolo,nl NED,DF,Huddersfield,24,1994,30.2,0.66,0.66,0.43,0.03,0.03,0.07,0.03,0.07,0.07,0.07,0.07,0.00,0.00,0.00,0.00,0.00,0.00,Matches
250,Laurent Koscielny\Laurent-Koscielny,fr FRA,DF,Arsenal,32,1985,14.8,0.41,0.41,0.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
251,Cheikhou Kouyaté\Cheikhou-Kouyate,sn SEN,MF,Crystal Palace,28,1989,21.1,1.61,1.61,1.09,0.00,0.14,0.24,0.09,0.05,0.24,0.24,0.19,0.00,0.00,0.00,0.05,0.00,0.00,Matches
252,Mateo Kovačić\Mateo-Kovacic,hr CRO,MF,Chelsea,24,1994,19.3,2.80,2.80,2.28,0.00,0.16,0.16,0.21,0.00,0.16,0.16,0.16,0.00,0.00,0.00,0.00,0.00,0.00,Matches
253,Rajiv van La Parra\Rajiv-van-La-Parra,nl NED,MFFW,Huddersfield,27,1991,4.5,2.00,2.00,1.56,0.22,0.00,0.00,0.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
254,Alexandre Lacazette\Alexandre-Lacazette,fr FRA,FW,Arsenal,27,1991,27.8,3.02,3.02,1.91,0.00,0.58,0.22,0.18,0.11,0.65,0.65,0.40,0.00,0.11,0.04,0.04,0.04,0.04,Matches
255,Adam Lallana\Adam-Lallana,eng ENG,MFFW,Liverpool,30,1988,5.2,3.85,3.85,2.88,0.58,0.19,0.00,0.19,0.00,0.38,0.38,0.19,0.00,0.00,0.00,0.19,0.00,0.00,Matches
256,Érik Lamela\Erik-Lamela,ar ARG,FWMF,Tottenham,26,1992,10.8,4.72,4.71,2.69,0.74,0.65,0.37,0.28,0.00,0.56,0.55,0.28,0.09,0.00,0.00,0.19,0.00,0.00,Matches
257,Manuel Lanzini\Manuel-Lanzini,ar ARG,MF,West Ham,25,1993,7.6,2.24,2.23,1.32,0.13,0.26,0.26,0.26,0.00,0.39,0.39,0.13,0.00,0.00,0.13,0.13,0.00,0.00,Matches
258,Aymeric Laporte\Aymeric-Laporte,fr FRA,DF,Manchester City,24,1994,34.0,1.15,1.15,1.03,0.00,0.00,0.06,0.00,0.06,0.21,0.21,0.18,0.00,0.00,0.00,0.00,0.03,0.00,Matches
259,Jamaal Lascelles\Jamaal-Lascelles,eng ENG,DF,Newcastle Utd,24,1993,30.5,0.23,0.23,0.20,0.00,0.00,0.03,0.00,0.00,0.03,0.03,0.00,0.00,0.00,0.03,0.00,0.00,0.00,Matches
260,Maxime Le Marchand\Maxime-Le-Marchand,fr FRA,DF,Fulham,28,1989,25.0,0.92,0.92,0.88,0.00,0.00,0.00,0.04,0.00,0.12,0.12,0.12,0.00,0.00,0.00,0.00,0.00,0.00,Matches
261,Florian Lejeune\Florian-Lejeune,fr FRA,DF,Newcastle Utd,27,1991,11.7,0.68,0.68,0.60,0.00,0.00,0.09,0.00,0.00,0.09,0.09,0.09,0.00,0.00,0.00,0.00,0.00,0.00,Matches
262,Mario Lemina\Mario-Lemina,ga GAB,MF,Southampton,24,1993,17.9,2.01,2.01,1.56,0.00,0.17,0.06,0.22,0.00,0.11,0.11,0.00,0.00,0.00,0.06,0.06,0.00,0.00,Matches
263,Aaron Lennon\Aaron-Lennon,eng ENG,FWMF,Burnley,31,1987,13.5,1.41,1.41,0.74,0.00,0.15,0.00,0.52,0.00,0.07,0.07,0.07,0.00,0.00,0.00,0.00,0.00,0.00,Matches
264,Bernd Leno\Bernd-Leno,de GER,GK,Arsenal,26,1992,31.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
265,Jefferson Lerma\Jefferson-Lerma,co COL,MF,Bournemouth,23,1994,27.8,1.51,1.51,1.04,0.04,0.11,0.07,0.11,0.14,0.14,0.14,0.04,0.00,0.00,0.00,0.07,0.04,0.00,Matches
266,Stephan Lichtsteiner\Stephan-Lichtsteiner,ch SUI,DF,Arsenal,34,1984,10.4,0.38,0.38,0.19,0.10,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
267,Victor Lindelöf\Victor-Lindelof,se SWE,DF,Manchester Utd,24,1994,28.9,0.28,0.28,0.24,0.00,0.00,0.00,0.00,0.03,0.03,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00,Matches
268,Jesse Lingard\Jesse-Lingard,eng ENG,FWMF,Manchester Utd,25,1992,18.5,3.24,3.25,2.54,0.05,0.32,0.11,0.16,0.05,0.59,0.60,0.32,0.00,0.11,0.05,0.11,0.00,0.00,Matches
269,Fernando Llorente\Fernando-Llorente,es ESP,FW,Tottenham,33,1985,7.7,2.47,2.46,1.95,0.00,0.26,0.26,0.00,0.00,0.26,0.26,0.26,0.00,0.00,0.00,0.00,0.00,0.00,Matches
270,Hugo Lloris\Hugo-Lloris,fr FRA,GK,Tottenham,31,1986,33.0,0.03,0.03,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
271,Jürgen Locadia\Jurgen-Locadia,nl NED,FWMF,Brighton,24,1993,13.7,2.48,2.48,1.75,0.00,0.29,0.29,0.00,0.15,0.22,0.22,0.07,0.00,0.07,0.07,0.00,0.00,0.00,Matches
272,Ruben Loftus-Cheek\Ruben-Loftus-Cheek,eng ENG,MFFW,Chelsea,22,1996,11.1,3.96,3.97,2.97,0.09,0.27,0.18,0.36,0.09,0.45,0.45,0.36,0.09,0.00,0.00,0.00,0.00,0.00,Matches
273,Kevin Long\Kevin-Long,ie IRL,DF,Burnley,27,1990,5.7,0.18,0.18,0.18,0.00,0.00,0.00,0.00,0.00,0.18,0.18,0.18,0.00,0.00,0.00,0.00,0.00,0.00,Matches
274,Shane Long\Shane-Long,ie IRL,FWMF,Southampton,31,1987,14.1,2.06,2.05,1.42,0.00,0.07,0.21,0.28,0.07,0.14,0.14,0.07,0.00,0.00,0.00,0.07,0.00,0.00,Matches
275,Sean Longstaff\Sean-Longstaff,eng ENG,MF,Newcastle Utd,20,1997,7.6,1.71,1.70,1.05,0.00,0.39,0.00,0.13,0.13,0.26,0.26,0.00,0.00,0.00,0.00,0.13,0.13,0.00,Matches
276,Ademola Lookman\Ademola-Lookman,eng ENG,FWMF,Everton,20,1997,6.9,3.48,3.50,2.32,0.00,0.87,0.29,0.00,0.00,0.58,0.58,0.43,0.00,0.00,0.14,0.00,0.00,0.00,Matches
277,Jonas Lössl\Jonas-Lossl,dk DEN,GK,Huddersfield,29,1989,30.9,0.29,0.29,0.19,0.10,0.00,0.00,0.00,0.00,0.03,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00,Matches
278,Dejan Lovren\Dejan-Lovren,hr CRO,DF,Liverpool,29,1989,11.0,0.45,0.46,0.36,0.00,0.00,0.00,0.09,0.00,0.09,0.09,0.00,0.00,0.00,0.00,0.09,0.00,0.00,Matches
279,Chris Löwe\Chris-Lowe,de GER,DFMF,Huddersfield,29,1989,22.9,1.22,1.23,0.83,0.31,0.04,0.04,0.00,0.00,0.17,0.18,0.17,0.00,0.00,0.00,0.00,0.00,0.00,Matches
280,Matthew Lowton\Matthew-Lowton,eng ENG,DF,Burnley,29,1989,19.4,0.88,0.87,0.67,0.10,0.05,0.05,0.00,0.00,0.05,0.05,0.05,0.00,0.00,0.00,0.00,0.00,0.00,Matches
281,David Luiz\David-Luiz,br BRA,DF,Chelsea,31,1987,36.0,1.11,1.11,0.97,0.00,0.00,0.11,0.03,0.00,0.06,0.06,0.06,0.00,0.00,0.00,0.00,0.00,0.00,Matches
282,Romelu Lukaku\Romelu-Lukaku,be BEL,FW,Manchester Utd,25,1993,23.7,2.32,2.32,1.90,0.00,0.21,0.13,0.04,0.04,0.30,0.29,0.25,0.00,0.00,0.00,0.04,0.00,0.00,Matches
283,James Maddison\James-Maddison,eng ENG,MFFW,Leicester City,21,1996,31.5,5.14,5.15,2.35,1.59,0.25,0.29,0.60,0.06,0.38,0.38,0.25,0.06,0.03,0.00,0.03,0.00,0.00,Matches
284,Gary Madine\Gary-Madine,eng ENG,FWMF,Cardiff City,27,1990,0.4,10.0,9.73,10.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
285,Harry Maguire\Harry-Maguire,eng ENG,DF,Leicester City,25,1993,28.8,1.35,1.35,1.08,0.03,0.07,0.10,0.03,0.03,0.07,0.07,0.03,0.00,0.00,0.03,0.00,0.00,0.00,Matches
286,Riyad Mahrez\Riyad-Mahrez,dz ALG,FWMF,Manchester City,27,1991,14.9,3.69,3.69,2.21,0.47,0.40,0.40,0.13,0.07,0.67,0.67,0.40,0.07,0.07,0.07,0.00,0.07,0.00,Matches
287,Ainsley Maitland-Niles\Ainsley-Maitland-Niles,eng ENG,DF,Arsenal,20,1997,11.0,1.45,1.46,1.27,0.00,0.09,0.09,0.00,0.00,0.18,0.18,0.18,0.00,0.00,0.00,0.00,0.00,0.00,Matches
288,Sadio Mané\Sadio-Mane,sn SEN,FW,Liverpool,26,1992,34.2,3.13,3.13,2.28,0.00,0.32,0.20,0.23,0.06,0.44,0.44,0.23,0.00,0.12,0.03,0.03,0.00,0.03,Matches
289,Javier Manquillo\Javier-Manquillo,es ESP,DF,Newcastle Utd,24,1994,12.2,1.72,1.72,1.31,0.25,0.00,0.00,0.16,0.00,0.25,0.25,0.25,0.00,0.00,0.00,0.00,0.00,0.00,Matches
290,Solly March\Solly-March,eng ENG,FWMF,Brighton,24,1994,27.4,2.74,2.74,1.61,0.36,0.26,0.26,0.22,0.04,0.26,0.26,0.15,0.04,0.00,0.00,0.07,0.00,0.00,Matches
291,Adrian Mariappa\Adrian-Mariappa,jm JAM,DF,Watford,31,1986,21.4,0.51,0.51,0.33,0.05,0.00,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
292,Lazar Marković\Lazar-Markovic,rs SRB,FW,Fulham,24,1994,0.5,2.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
293,Anthony Martial\Anthony-Martial,fr FRA,FW,Manchester Utd,22,1995,18.0,3.83,3.83,2.83,0.00,0.39,0.06,0.44,0.11,0.61,0.61,0.33,0.00,0.11,0.06,0.11,0.00,0.00,Matches
294,Adam Masina\Adam-Masina,it ITA,DF,Watford,24,1994,11.2,0.45,0.45,0.18,0.18,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
295,Arthur Masuaku\Arthur-Masuaku,cd COD,DF,West Ham,24,1993,19.5,1.49,1.48,1.33,0.00,0.00,0.00,0.00,0.15,0.05,0.05,0.05,0.00,0.00,0.00,0.00,0.00,0.00,Matches
296,Juan Mata\Juan-Mata,es ESP,FWMF,Manchester Utd,30,1988,14.3,3.50,3.49,2.59,0.56,0.07,0.00,0.28,0.00,0.49,0.49,0.35,0.00,0.00,0.00,0.14,0.00,0.00,Matches
297,Nemanja Matić\Nemanja-Matic,rs SRB,MF,Manchester Utd,29,1988,27.1,1.73,1.74,1.55,0.00,0.04,0.04,0.00,0.11,0.11,0.11,0.11,0.00,0.00,0.00,0.00,0.00,0.00,Matches
298,Joël Matip\Joel-Matip,cm CMR,DF,Liverpool,26,1991,17.1,0.53,0.53,0.35,0.00,0.06,0.00,0.06,0.06,0.06,0.06,0.00,0.00,0.00,0.00,0.00,0.06,0.00,Matches
299,Konstantinos Mavropanos\Konstantinos-Mavropanos,gr GRE,DF,Arsenal,20,1997,1.6,1.25,1.22,0.63,0.00,0.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
300,Alfie Mawson\Alfie-Mawson,eng ENG,DF,Fulham,24,1994,12.6,0.24,0.24,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
301,Isaac Mbenza\Isaac-Mbenza,be BEL,FWMF,Huddersfield,22,1996,11.0,1.55,1.55,1.00,0.00,0.18,0.18,0.18,0.00,0.09,0.09,0.09,0.00,0.00,0.00,0.00,0.00,0.00,Matches
302,James McArthur\James-McArthur,sco SCO,MF,Crystal Palace,30,1987,34.0,1.88,1.88,1.53,0.12,0.09,0.06,0.06,0.03,0.32,0.32,0.21,0.03,0.03,0.03,0.03,0.00,0.00,Matches
303,Alex McCarthy\Alex-McCarthy,eng ENG,GK,Southampton,28,1989,25.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
304,James McCarthy\James-McCarthy,ie IRL,MF,Everton,27,1990,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
305,Kevin McDonald\Kevin-McDonald,sco SCO,MF,Fulham,29,1988,9.3,1.08,1.07,0.97,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
306,Dwight McNeil\Dwight-McNeil,eng ENG,MFFW,Burnley,18,1999,17.7,2.43,2.43,1.02,1.19,0.11,0.00,0.11,0.00,0.56,0.57,0.34,0.17,0.06,0.00,0.00,0.00,0.00,Matches
307,Scott McTominay\Scott-McTominay,sco SCO,MFDF,Manchester Utd,21,1996,9.6,0.52,0.52,0.31,0.00,0.10,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
308,Ben Mee\Ben-Mee,eng ENG,DF,Burnley,28,1989,38.0,0.50,0.50,0.45,0.00,0.03,0.03,0.00,0.00,0.08,0.08,0.08,0.00,0.00,0.00,0.00,0.00,0.00,Matches
309,Nathaniel Mendez-Laing\Nathaniel-Mendez-Laing,eng ENG,MFFW,Cardiff City,26,1992,10.9,3.76,3.75,2.48,0.09,0.92,0.09,0.09,0.09,0.46,0.46,0.18,0.00,0.18,0.00,0.09,0.00,0.00,Matches
310,Benjamin Mendy\Benjamin-Mendy,fr FRA,DF,Manchester City,24,1994,10.0,2.10,2.10,1.80,0.10,0.10,0.10,0.00,0.00,0.50,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,Matches
311,Nampalys Mendy\Nampalys-Mendy,fr FRA,MF,Leicester City,26,1992,23.2,0.99,0.99,0.86,0.00,0.00,0.00,0.09,0.04,0.09,0.09,0.00,0.00,0.00,0.00,0.09,0.00,0.00,Matches
312,Chris Mepham\Chris-Mepham,wal WAL,DF,Bournemouth,20,1997,9.4,0.21,0.21,0.00,0.00,0.00,0.11,0.00,0.11,0.11,0.11,0.00,0.00,0.00,0.11,0.00,0.00,0.00,Matches
313,Max Meyer\Max-Meyer,de GER,MFFW,Crystal Palace,22,1995,15.7,2.87,2.86,2.29,0.13,0.00,0.19,0.25,0.00,0.19,0.19,0.13,0.00,0.00,0.00,0.06,0.00,0.00,Matches
314,Luka Milivojević\Luka-Milivojevic,rs SRB,MF,Crystal Palace,27,1991,38.0,2.68,2.68,1.39,0.97,0.00,0.11,0.08,0.08,0.16,0.16,0.05,0.05,0.00,0.00,0.00,0.00,0.05,Matches
315,James Milner\James-Milner,eng ENG,MFDF,Liverpool,32,1986,19.9,3.87,3.87,1.96,1.26,0.30,0.20,0.10,0.05,0.35,0.35,0.30,0.05,0.00,0.00,0.00,0.00,0.00,Matches
316,Yerry Mina\Yerry-Mina,co COL,DF,Everton,23,1994,9.9,0.61,0.61,0.51,0.00,0.00,0.00,0.10,0.00,0.10,0.10,0.10,0.00,0.00,0.00,0.00,0.00,0.00,Matches
317,Tyrone Mings\Tyrone-Mings,eng ENG,DF,Bournemouth,25,1993,1.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
318,Aleksandar Mitrović\Aleksandar-Mitrovic,rs SRB,FW,Fulham,23,1994,36.4,2.34,2.33,1.54,0.00,0.30,0.33,0.14,0.00,0.27,0.27,0.11,0.00,0.03,0.05,0.05,0.00,0.03,Matches
319,Henrikh Mkhitaryan\Henrikh-Mkhitaryan,am ARM,FWMF,Arsenal,29,1989,18.2,3.74,3.73,2.97,0.38,0.00,0.22,0.00,0.11,0.71,0.71,0.60,0.00,0.00,0.05,0.00,0.00,0.05,Matches
320,Nacho Monreal\Nacho-Monreal,es ESP,DF,Arsenal,32,1986,20.7,1.50,1.50,1.30,0.10,0.00,0.05,0.05,0.00,0.39,0.39,0.34,0.00,0.00,0.00,0.05,0.00,0.00,Matches
321,Martín Montoya\Martin-Montoya,es ESP,DF,Brighton,27,1991,24.1,1.37,1.37,1.20,0.04,0.00,0.00,0.12,0.00,0.08,0.08,0.04,0.00,0.00,0.00,0.04,0.00,0.00,Matches
322,Aaron Mooy\Aaron-Mooy,au AUS,MFFW,Huddersfield,27,1990,25.9,3.01,3.01,1.74,0.97,0.08,0.15,0.00,0.08,0.12,0.12,0.08,0.04,0.00,0.00,0.00,0.00,0.00,Matches
323,Álvaro Morata\Alvaro-Morata,es ESP,FW,Chelsea,25,1992,10.5,2.48,2.49,1.71,0.00,0.29,0.19,0.29,0.00,0.10,0.10,0.10,0.00,0.00,0.00,0.00,0.00,0.00,Matches
324,Alberto Moreno\Alberto-Moreno,es ESP,DF,Liverpool,26,1992,1.7,3.53,3.51,2.94,0.00,0.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
325,Wes Morgan\Wes-Morgan,jm JAM,DF,Leicester City,34,1984,21.4,0.23,0.23,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
326,Sean Morrison\Sean-Morrison,eng ENG,DF,Cardiff City,27,1991,33.8,0.80,0.80,0.68,0.06,0.03,0.03,0.00,0.00,0.12,0.12,0.09,0.00,0.00,0.03,0.00,0.00,0.00,Matches
327,Victor Moses\Victor-Moses,ng NGA,FW,Chelsea,27,1990,0.3,6.67,6.43,3.33,0.00,0.00,0.00,3.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
328,Steve Mounié\Steve-Mounie,bj BEN,FW,Huddersfield,23,1994,19.8,1.62,1.62,1.16,0.00,0.05,0.20,0.15,0.05,0.20,0.20,0.15,0.00,0.00,0.00,0.05,0.00,0.00,Matches
329,Lucas Moura\Lucas-Moura,br BRA,FWMF,Tottenham,25,1992,23.6,3.09,3.10,2.16,0.04,0.34,0.13,0.34,0.08,0.25,0.25,0.13,0.00,0.04,0.08,0.00,0.00,0.00,Matches
330,Lys Mousset\Lys-Mousset,fr FRA,FWMF,Bournemouth,22,1996,4.1,2.68,2.69,1.95,0.00,0.49,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
331,João Moutinho\Joao-Moutinho,pt POR,MF,Wolves,31,1986,33.7,3.53,3.53,2.14,1.25,0.00,0.03,0.03,0.09,0.45,0.45,0.27,0.18,0.00,0.00,0.00,0.00,0.00,Matches
332,Jacob Murphy\Jacob-Murphy,eng ENG,MFFW,Newcastle Utd,23,1995,3.4,0.59,0.60,0.59,0.00,0.00,0.00,0.00,0.00,0.29,0.30,0.29,0.00,0.00,0.00,0.00,0.00,0.00,Matches
333,Josh Murphy\Josh-Murphy,eng ENG,FWMF,Cardiff City,23,1995,20.2,2.52,2.53,1.29,0.20,0.30,0.35,0.40,0.00,0.15,0.15,0.15,0.00,0.00,0.00,0.00,0.00,0.00,Matches
334,Glenn Murray\Glenn-Murray,eng ENG,FW,Brighton,34,1983,27.9,1.08,1.08,0.75,0.00,0.04,0.11,0.18,0.00,0.04,0.04,0.04,0.00,0.00,0.00,0.00,0.00,0.00,Matches
335,Shkodran Mustafi\Shkodran-Mustafi,de GER,DF,Arsenal,26,1992,29.0,0.31,0.31,0.28,0.00,0.00,0.03,0.00,0.00,0.03,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00,Matches
336,Yoshinori Mutō\Yoshinori-Muto,jp JPN,FW,Newcastle Utd,26,1992,5.8,1.38,1.37,0.86,0.00,0.17,0.00,0.17,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
337,Georges-Kévin N'Koudou\Georges-Kevin-NKoudou,fr FRA,FW,Tottenham,23,1995,0.1,10.0,18.00,10.0,0.00,0.00,0.00,0.00,0.00,10.0,18.00,10.0,0.00,0.00,0.00,0.00,0.00,0.00,Matches
338,Samir Nasri\Samir-Nasri,fr FRA,MF,West Ham,31,1987,2.7,4.44,4.41,3.70,0.00,0.37,0.00,0.37,0.00,1.11,1.10,0.74,0.00,0.37,0.00,0.00,0.00,0.00,Matches
339,Marc Navarro\Marc-Navarro,es ESP,DF,Watford,23,1995,0.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
340,Wilfred Ndidi\Wilfred-Ndidi,ng NGA,MF,Leicester City,21,1996,36.6,1.64,1.64,1.39,0.00,0.08,0.08,0.00,0.08,0.19,0.19,0.14,0.00,0.03,0.03,0.00,0.00,0.00,Matches
341,Rúben Neves\Ruben-Neves,pt POR,MF,Wolves,21,1997,33.4,1.62,1.62,1.32,0.03,0.03,0.15,0.00,0.09,0.18,0.18,0.18,0.00,0.00,0.00,0.00,0.00,0.00,Matches
342,Oumar Niasse\Oumar-Niasse,sn SEN,FW,Cardiff City,28,1990,10.3,1.75,1.74,0.97,0.00,0.39,0.10,0.19,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
343,Oumar Niasse\Oumar-Niasse,sn SEN,FWMF,Everton,28,1990,0.7,1.43,1.43,1.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
344,Eddie Nketiah\Eddie-Nketiah,eng ENG,MFFW,Arsenal,19,1999,0.7,5.71,5.37,2.86,0.00,1.43,1.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
345,Mark Noble\Mark-Noble,eng ENG,MF,West Ham,31,1987,25.5,2.04,2.04,1.73,0.04,0.04,0.04,0.12,0.08,0.39,0.39,0.27,0.00,0.04,0.00,0.04,0.04,0.00,Matches
346,Håvard Nordtveit\Havard-Nordtveit,no NOR,DF,Fulham,28,1990,4.0,1.00,0.99,1.00,0.00,0.00,0.00,0.00,0.00,0.25,0.25,0.25,0.00,0.00,0.00,0.00,0.00,0.00,Matches
347,Will Norris\Will-Norris,eng ENG,GK,Wolves,24,1993,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
348,Michael Obafemi\Michael-Obafemi,ie IRL,FW,Southampton,18,2000,1.5,4.67,4.60,2.67,0.00,0.00,0.67,1.33,0.00,0.67,0.66,0.67,0.00,0.00,0.00,0.00,0.00,0.00,Matches
349,Pedro Obiang\Pedro-Obiang,gq EQG,MF,West Ham,26,1992,12.5,1.28,1.28,1.20,0.00,0.00,0.08,0.00,0.00,0.24,0.24,0.16,0.00,0.00,0.08,0.00,0.00,0.00,Matches
350,Denis Odoi\Denis-Odoi,be BEL,DF,Fulham,30,1988,28.8,0.83,0.83,0.66,0.07,0.00,0.03,0.03,0.03,0.07,0.07,0.03,0.00,0.00,0.03,0.00,0.00,0.00,Matches
351,Angelo Ogbonna\Angelo-Ogbonna,it ITA,DF,West Ham,30,1988,20.8,0.58,0.58,0.43,0.00,0.00,0.10,0.05,0.00,0.05,0.05,0.05,0.00,0.00,0.00,0.00,0.00,0.00,Matches
352,Stefano Okaka\Stefano-Okaka,it ITA,FW,Watford,28,1989,0.3,6.67,7.50,6.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
353,Shinji Okazaki\Shinji-Okazaki,jp JPN,FWMF,Leicester City,32,1986,3.2,3.13,3.12,2.50,0.00,0.31,0.31,0.00,0.00,0.31,0.31,0.31,0.00,0.00,0.00,0.00,0.00,0.00,Matches
354,Divock Origi\Divock-Origi,be BEL,FW,Liverpool,23,1995,4.1,1.95,1.94,1.71,0.00,0.00,0.24,0.00,0.00,0.24,0.24,0.24,0.00,0.00,0.00,0.00,0.00,0.00,Matches
355,Nicolás Otamendi\Nicolas-Otamendi,ar ARG,DF,Manchester City,30,1988,13.7,0.73,0.73,0.73,0.00,0.00,0.00,0.00,0.00,0.15,0.15,0.15,0.00,0.00,0.00,0.00,0.00,0.00,Matches
