Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Past,Press,Succ,%,Def 3rd,Mid 3rd,Att 3rd,Blocks,Sh,ShSv,Pass,Int,Tkl+Int,Clr,Err,Matches
233,Elias Kachunga\Elias-Kachunga,cd COD,FWMF,Huddersfield,26,1992,13.1,1.68,0.69,0.76,0.69,0.23,0.69,1.91,36.0,1.22,26.0,5.34,20.6,8.17,12.0,5.80,1.15,0.00,0.00,1.15,0.61,2.29,0.99,0.00,Matches
234,Aboubakar Kamara\Aboubakar-Kamara,fr FRA,FWMF,Fulham,23,1995,7.7,1.30,1.04,0.39,0.91,0.00,0.39,1.17,33.3,0.78,26.1,6.10,23.4,7.40,11.3,7.40,1.56,0.00,0.00,1.56,0.26,1.56,0.65,0.00,Matches
235,Harry Kane\Harry-Kane,eng ENG,FW,Tottenham,25,1993,26.9,0.41,0.26,0.07,0.26,0.07,0.07,0.37,20.0,0.30,13.3,3.46,26.1,0.67,5.50,7.10,0.67,0.26,0.00,0.41,0.15,0.56,0.48,0.00,Matches
236,N'Golo Kanté\NGolo-Kante,fr FRA,MF,Chelsea,27,1991,34.4,2.27,1.77,0.70,1.19,0.38,0.58,1.77,32.8,1.19,26.1,8.31,31.8,6.60,12.5,7.03,2.09,0.23,0.00,1.86,1.25,3.52,0.76,0.00,Matches
237,Beram Kayal\Beram-Kayal,il ISR,MF,Brighton,30,1988,10.4,3.17,2.60,1.54,1.54,0.10,0.38,2.69,14.3,2.31,30.3,7.88,26.0,15.8,12.1,2.40,2.21,0.87,0.00,1.35,0.77,3.94,2.69,0.00,Matches
238,Michael Keane\Michael-Keane,eng ENG,DF,Everton,25,1993,33.0,1.12,0.82,0.76,0.30,0.06,0.39,0.94,41.9,0.55,7.06,2.36,33.5,4.36,2.55,0.15,1.61,0.73,0.03,0.88,1.03,2.15,6.73,0.09,Matches
239,Neeskens Kebano\Neeskens-Kebano,cd COD,FWMF,Fulham,26,1992,1.2,2.50,1.67,0.83,1.67,0.00,0.83,0.83,100.0,0.00,25.0,4.17,16.7,5.83,13.3,5.83,2.50,0.00,0.00,2.50,0.83,3.33,2.50,0.00,Matches
240,Naby Keïta\Naby-Keita,gn GUI,MF,Liverpool,23,1995,15.4,2.53,1.30,0.84,1.10,0.58,0.65,2.79,23.3,2.14,25.8,8.12,31.4,6.82,13.1,5.91,2.34,0.26,0.00,2.08,0.58,3.12,0.84,0.00,Matches
241,Martin Kelly\Martin-Kelly,eng ENG,DF,Crystal Palace,28,1990,12.3,1.71,1.14,1.46,0.24,0.00,0.98,1.46,66.7,0.49,8.21,2.52,30.7,6.26,1.79,0.16,2.03,1.22,0.00,0.81,0.81,2.52,8.37,0.24,Matches
242,Kenedy\Kenedy,br BRA,MFFW,Newcastle Utd,22,1996,15.0,2.20,1.53,0.80,1.20,0.20,0.60,2.07,29.0,1.47,18.9,5.73,30.4,5.60,9.60,3.67,2.07,0.00,0.00,2.07,1.47,3.67,1.33,0.00,Matches
243,Jonjoe Kenny\Jonjoe-Kenny,eng ENG,DF,Everton,21,1997,8.8,2.50,1.36,1.70,0.57,0.23,0.45,1.59,28.6,1.14,15.5,3.98,25.7,10.5,3.64,1.36,2.27,0.23,0.00,2.05,0.80,3.30,2.84,0.00,Matches
244,Max Kilman\Max-Kilman,eng ENG,DF,Wolves,21,1997,0.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Matches
245,Joshua King\Joshua-King,no NOR,FW,Bournemouth,26,1992,32.9,0.97,0.76,0.21,0.58,0.18,0.21,0.76,28.0,0.55,24.7,4.80,19.5,3.04,13.4,8.18,1.37,0.15,0.00,1.22,0.21,1.19,0.36,0.00,Matches
246,Anthony Knockaert\Anthony-Knockaert,fr FRA,FWMF,Brighton,26,1991,20.4,1.37,0.83,0.54,0.64,0.20,0.54,1.81,29.7,1.27,21.6,4.71,21.8,8.04,10.1,3.43,1.18,0.05,0.00,1.13,0.98,2.35,0.49,0.00,Matches
247,Sead Kolašinac\Sead-Kolasinac,ba BIH,DF,Arsenal,25,1993,21.0,1.52,0.86,0.90,0.52,0.10,0.57,1.38,41.4,0.81,13.6,4.19,30.8,5.67,5.29,2.67,0.86,0.14,0.00,0.71,0.76,2.29,1.90,0.10,Matches
248,Vincent Kompany\Vincent-Kompany,be BEL,DF,Manchester City,32,1986,13.6,0.96,0.66,0.59,0.29,0.07,0.37,0.51,71.4,0.15,3.97,1.62,40.7,2.06,1.54,0.37,1.03,0.66,0.00,0.37,0.66,1.62,4.49,0.00,Matches
249,Terence Kongolo\Terence-Kongolo,nl NED,DF,Huddersfield,24,1994,30.2,2.75,1.49,1.82,0.79,0.13,0.96,1.92,50.0,0.96,11.4,3.41,29.9,7.25,3.61,0.53,1.89,0.50,0.00,1.39,1.89,4.64,3.41,0.00,Matches
250,Laurent Koscielny\Laurent-Koscielny,fr FRA,DF,Arsenal,32,1985,14.8,1.28,0.68,0.68,0.54,0.07,0.47,0.81,58.3,0.34,7.50,2.16,28.8,4.66,2.50,0.34,1.82,1.01,0.00,0.81,1.42,2.70,6.42,0.07,Matches
251,Cheikhou Kouyaté\Cheikhou-Kouyate,sn SEN,MF,Crystal Palace,28,1989,21.1,2.56,1.61,1.23,1.09,0.24,0.47,1.61,29.4,1.14,21.2,5.31,25.0,10.1,8.82,2.32,2.18,0.62,0.00,1.56,0.85,3.41,2.04,0.05,Matches
252,Mateo Kovačić\Mateo-Kovacic,hr CRO,MF,Chelsea,24,1994,19.3,2.54,1.76,1.14,1.09,0.31,0.36,1.45,25.0,1.09,26.4,6.74,25.5,6.42,13.2,6.84,0.93,0.10,0.00,0.83,0.52,3.06,0.73,0.00,Matches
253,Rajiv van La Parra\Rajiv-van-La-Parra,nl NED,MFFW,Huddersfield,27,1991,4.5,1.78,1.33,0.89,0.89,0.00,0.22,1.56,14.3,1.33,15.6,4.44,28.6,5.11,8.22,2.22,0.67,0.00,0.00,0.67,0.44,2.22,0.00,0.00,Matches
254,Alexandre Lacazette\Alexandre-Lacazette,fr FRA,FW,Arsenal,27,1991,27.8,1.26,1.01,0.29,0.54,0.43,0.14,0.72,20.0,0.58,19.6,4.86,24.8,1.94,9.24,8.42,1.08,0.14,0.00,0.94,0.40,1.65,0.79,0.00,Matches
255,Adam Lallana\Adam-Lallana,eng ENG,MFFW,Liverpool,30,1988,5.2,3.08,2.12,1.35,1.15,0.58,0.96,2.50,38.5,1.54,26.9,10.2,37.9,6.15,12.9,7.88,3.08,0.00,0.00,3.08,0.77,3.85,0.77,0.00,Matches
256,Érik Lamela\Erik-Lamela,ar ARG,FWMF,Tottenham,26,1992,10.8,1.94,1.39,0.46,0.74,0.74,0.56,1.20,46.2,0.65,20.8,5.74,27.6,2.59,10.8,7.41,1.39,0.00,0.00,1.39,0.46,2.41,0.19,0.00,Matches
257,Manuel Lanzini\Manuel-Lanzini,ar ARG,MF,West Ham,25,1993,7.6,1.32,1.18,0.53,0.66,0.13,0.66,2.50,26.3,1.84,23.6,4.21,17.9,4.87,13.7,5.00,0.92,0.13,0.00,0.79,0.66,1.97,0.39,0.00,Matches
258,Aymeric Laporte\Aymeric-Laporte,fr FRA,DF,Manchester City,24,1994,34.0,1.29,0.79,0.85,0.38,0.06,0.59,1.06,55.6,0.47,6.35,2.09,32.9,3.44,2.56,0.35,0.85,0.29,0.00,0.56,0.68,1.97,3.65,0.00,Matches
259,Jamaal Lascelles\Jamaal-Lascelles,eng ENG,DF,Newcastle Utd,24,1993,30.5,1.15,0.52,0.92,0.16,0.07,0.33,0.59,55.6,0.26,6.52,1.74,26.6,5.15,1.21,0.16,2.13,0.82,0.00,1.31,0.98,2.13,6.52,0.03,Matches
260,Maxime Le Marchand\Maxime-Le-Marchand,fr FRA,DF,Fulham,28,1989,25.0,2.32,1.20,1.72,0.52,0.08,0.44,1.36,32.4,0.92,12.3,3.72,30.3,8.28,3.48,0.52,1.92,0.72,0.00,1.20,1.52,3.84,5.52,0.04,Matches
261,Florian Lejeune\Florian-Lejeune,fr FRA,DF,Newcastle Utd,27,1991,11.7,2.48,1.20,1.62,0.77,0.09,1.11,2.48,44.8,1.37,14.8,4.36,29.5,9.66,4.62,0.51,2.48,0.60,0.09,1.88,1.45,3.93,4.96,0.09,Matches
262,Mario Lemina\Mario-Lemina,ga GAB,MF,Southampton,24,1993,17.9,2.85,2.23,1.51,1.12,0.22,0.67,1.62,41.4,0.95,18.2,5.03,27.6,6.20,9.22,2.79,1.40,0.22,0.06,1.17,1.56,4.41,1.28,0.00,Matches
263,Aaron Lennon\Aaron-Lennon,eng ENG,FWMF,Burnley,31,1987,13.5,2.44,1.48,1.11,1.11,0.22,0.67,1.56,42.9,0.89,17.3,4.15,23.9,7.04,7.04,3.26,2.15,0.07,0.00,2.07,0.67,3.11,0.59,0.00,Matches
264,Bernd Leno\Bernd-Leno,de GER,GK,Arsenal,26,1992,31.5,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.0,0.10,0.13,0.03,25.0,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,Matches
265,Jefferson Lerma\Jefferson-Lerma,co COL,MF,Bournemouth,23,1994,27.8,1.65,1.26,0.86,0.65,0.14,0.40,1.58,25.0,1.19,18.9,4.71,24.9,7.73,9.32,1.87,1.83,0.65,0.00,1.19,1.37,3.02,3.02,0.00,Matches
266,Stephan Lichtsteiner\Stephan-Lichtsteiner,ch SUI,DF,Arsenal,34,1984,10.4,1.15,0.48,0.58,0.29,0.29,0.67,2.02,33.3,1.35,11.8,2.88,24.4,5.96,4.23,1.63,1.83,0.67,0.00,1.15,0.10,1.25,2.79,0.10,Matches
267,Victor Lindelöf\Victor-Lindelof,se SWE,DF,Manchester Utd,24,1994,28.9,1.18,0.73,0.76,0.42,0.00,0.42,0.69,60.0,0.28,8.37,2.32,27.7,5.26,2.94,0.17,1.21,0.48,0.00,0.73,0.87,2.04,4.81,0.00,Matches
268,Jesse Lingard\Jesse-Lingard,eng ENG,FWMF,Manchester Utd,25,1992,18.5,1.08,0.54,0.32,0.38,0.38,0.22,1.78,12.1,1.57,28.9,7.57,26.2,4.22,13.9,10.8,1.24,0.16,0.00,1.08,0.54,1.62,0.32,0.00,Matches
269,Fernando Llorente\Fernando-Llorente,es ESP,FW,Tottenham,33,1985,7.7,0.52,0.39,0.26,0.26,0.00,0.26,0.65,40.0,0.39,14.7,3.51,23.9,2.21,5.97,6.49,1.04,0.39,0.00,0.65,0.13,0.65,1.82,0.00,Matches
270,Hugo Lloris\Hugo-Lloris,fr FRA,GK,Tottenham,31,1986,33.0,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.0,0.09,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.00,Matches
271,Jürgen Locadia\Jurgen-Locadia,nl NED,FWMF,Brighton,24,1993,13.7,1.61,1.02,0.73,0.51,0.36,0.22,0.66,33.3,0.44,20.9,4.31,20.6,5.91,9.85,5.18,1.17,0.07,0.00,1.09,0.58,2.19,0.80,0.00,Matches
272,Ruben Loftus-Cheek\Ruben-Loftus-Cheek,eng ENG,MFFW,Chelsea,22,1996,11.1,1.62,1.35,0.63,0.54,0.45,0.27,0.99,27.3,0.72,17.2,5.68,33.0,3.96,8.47,4.77,1.53,0.36,0.00,1.17,0.54,2.16,0.54,0.00,Matches
273,Kevin Long\Kevin-Long,ie IRL,DF,Burnley,27,1990,5.7,3.68,2.28,2.11,1.58,0.00,1.40,2.81,50.0,1.40,9.30,2.46,26.4,5.61,3.33,0.35,2.11,1.23,0.00,0.88,0.88,4.56,4.74,0.00,Matches
274,Shane Long\Shane-Long,ie IRL,FWMF,Southampton,31,1987,14.1,0.78,0.35,0.28,0.28,0.21,0.07,0.78,9.1,0.71,20.4,4.82,23.7,2.13,10.0,8.23,0.92,0.21,0.00,0.71,0.43,1.21,1.13,0.00,Matches
275,Sean Longstaff\Sean-Longstaff,eng ENG,MF,Newcastle Utd,20,1997,7.6,3.29,2.50,1.45,1.58,0.26,1.45,3.55,40.7,2.11,30.8,9.74,31.6,9.34,18.8,2.63,2.50,0.53,0.00,1.97,1.32,4.61,1.58,0.00,Matches
276,Ademola Lookman\Ademola-Lookman,eng ENG,FWMF,Everton,20,1997,6.9,2.17,1.16,1.01,0.87,0.29,1.01,1.16,87.5,0.14,20.0,5.80,29.0,7.39,7.97,4.64,1.59,0.14,0.00,1.45,1.16,3.33,0.29,0.00,Matches
277,Jonas Lössl\Jonas-Lossl,dk DEN,GK,Huddersfield,29,1989,30.9,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.0,0.06,0.00,0.00,,0.00,0.00,0.00,0.03,0.00,0.00,0.03,0.00,0.00,0.06,0.03,Matches
278,Dejan Lovren\Dejan-Lovren,hr CRO,DF,Liverpool,29,1989,11.0,1.55,0.91,1.09,0.36,0.09,0.45,1.36,33.3,0.91,7.45,2.45,32.9,4.73,2.64,0.09,1.64,0.82,0.00,0.82,0.91,2.45,6.36,0.27,Matches
279,Chris Löwe\Chris-Lowe,de GER,DFMF,Huddersfield,29,1989,22.9,1.66,0.44,0.87,0.48,0.31,0.66,1.92,34.1,1.27,13.3,2.88,21.6,6.20,4.59,2.53,1.70,0.13,0.00,1.57,0.74,2.40,2.27,0.00,Matches
280,Matthew Lowton\Matthew-Lowton,eng ENG,DF,Burnley,29,1989,19.4,2.99,1.75,1.34,1.34,0.31,1.34,2.99,44.8,1.65,11.4,2.58,22.5,6.34,3.71,1.39,2.58,0.41,0.05,2.16,1.39,4.38,3.76,0.00,Matches
281,David Luiz\David-Luiz,br BRA,DF,Chelsea,31,1987,36.0,1.44,0.94,1.00,0.39,0.06,0.42,0.83,50.0,0.42,5.72,1.75,30.6,3.64,1.86,0.22,1.25,0.50,0.03,0.75,0.83,2.28,3.86,0.00,Matches
282,Romelu Lukaku\Romelu-Lukaku,be BEL,FW,Manchester Utd,25,1993,23.7,0.46,0.34,0.04,0.17,0.25,0.13,0.42,30.0,0.30,14.7,4.18,28.4,0.84,7.30,6.54,0.51,0.13,0.00,0.38,0.17,0.63,0.97,0.00,Matches
283,James Maddison\James-Maddison,eng ENG,MFFW,Leicester City,21,1996,31.5,1.87,1.08,0.79,0.83,0.25,0.48,1.90,25.0,1.43,24.3,5.02,20.6,5.21,12.0,7.14,0.98,0.10,0.00,0.89,0.38,2.25,0.19,0.00,Matches
284,Gary Madine\Gary-Madine,eng ENG,FWMF,Cardiff City,27,1990,0.4,2.50,2.50,0.00,0.00,2.50,0.00,0.00,,0.00,30.0,2.50,8.3,2.50,17.5,10.0,0.00,0.00,0.00,0.00,0.00,2.50,0.00,0.00,Matches
285,Harry Maguire\Harry-Maguire,eng ENG,DF,Leicester City,25,1993,28.8,1.15,0.66,0.83,0.28,0.03,0.28,0.52,53.3,0.24,6.04,1.91,31.6,3.68,2.08,0.28,1.70,0.73,0.00,0.97,1.11,2.26,5.28,0.03,Matches
286,Riyad Mahrez\Riyad-Mahrez,dz ALG,FWMF,Manchester City,27,1991,14.9,0.94,0.67,0.34,0.54,0.07,0.20,1.07,18.8,0.87,17.5,4.56,26.1,3.62,8.19,5.70,1.34,0.00,0.00,1.34,0.94,1.88,0.34,0.00,Matches
287,Ainsley Maitland-Niles\Ainsley-Maitland-Niles,eng ENG,DF,Arsenal,20,1997,11.0,3.18,2.09,1.55,1.45,0.18,1.18,2.73,43.3,1.55,21.8,7.09,32.5,8.82,8.45,4.55,2.64,0.36,0.09,2.27,1.27,4.45,1.64,0.00,Matches
288,Sadio Mané\Sadio-Mane,sn SEN,FW,Liverpool,26,1992,34.2,1.35,0.91,0.47,0.50,0.38,0.20,1.23,16.7,1.02,20.1,5.91,29.3,3.68,8.71,7.75,1.05,0.20,0.00,0.85,0.58,1.93,0.18,0.00,Matches
289,Javier Manquillo\Javier-Manquillo,es ESP,DF,Newcastle Utd,24,1994,12.2,2.70,1.23,1.31,1.15,0.25,0.98,1.89,52.2,0.90,17.6,4.67,26.5,9.02,5.90,2.70,2.30,0.08,0.00,2.21,1.31,4.02,2.79,0.00,Matches
290,Solly March\Solly-March,eng ENG,FWMF,Brighton,24,1994,27.4,1.72,0.88,0.95,0.29,0.47,0.55,1.79,30.6,1.24,23.2,4.74,20.4,8.76,9.89,4.60,2.30,0.18,0.00,2.12,0.62,2.34,0.88,0.00,Matches
291,Adrian Mariappa\Adrian-Mariappa,jm JAM,DF,Watford,31,1986,21.4,1.87,0.65,1.50,0.37,0.00,0.47,1.31,35.7,0.84,7.80,2.38,30.5,5.56,2.15,0.09,1.31,0.65,0.00,0.65,0.75,2.62,6.26,0.09,Matches
292,Lazar Marković\Lazar-Markovic,rs SRB,FW,Fulham,24,1994,0.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,16.0,8.00,50.0,2.00,6.00,8.00,0.00,0.00,0.00,0.00,2.00,2.00,2.00,0.00,Matches
293,Anthony Martial\Anthony-Martial,fr FRA,FW,Manchester Utd,22,1995,18.0,1.06,0.89,0.39,0.50,0.17,0.22,0.89,25.0,0.67,11.5,2.94,25.6,2.50,5.06,3.94,1.00,0.00,0.00,1.00,0.33,1.39,0.33,0.00,Matches
294,Adam Masina\Adam-Masina,it ITA,DF,Watford,24,1994,11.2,2.32,1.25,1.43,0.80,0.09,0.63,1.96,31.8,1.34,16.7,5.63,33.7,9.11,5.89,1.70,2.41,0.36,0.00,2.05,0.89,3.21,3.04,0.00,Matches
295,Arthur Masuaku\Arthur-Masuaku,cd COD,DF,West Ham,24,1993,19.5,2.72,1.85,1.95,0.51,0.26,1.13,2.77,40.7,1.64,16.9,4.51,26.7,11.8,4.31,0.82,2.46,0.31,0.00,2.15,1.54,4.26,2.72,0.00,Matches
296,Juan Mata\Juan-Mata,es ESP,FWMF,Manchester Utd,30,1988,14.3,0.42,0.21,0.28,0.14,0.00,0.21,1.61,13.0,1.40,15.5,3.08,19.9,3.01,7.76,4.69,0.91,0.07,0.00,0.84,0.42,0.84,0.49,0.00,Matches
297,Nemanja Matić\Nemanja-Matic,rs SRB,MF,Manchester Utd,29,1988,27.1,1.81,1.07,1.00,0.74,0.07,0.96,2.51,38.2,1.55,19.1,5.09,26.6,9.26,8.27,1.59,2.03,0.66,0.00,1.37,1.29,3.10,2.47,0.00,Matches
298,Joël Matip\Joel-Matip,cm CMR,DF,Liverpool,26,1991,17.1,1.87,1.35,1.17,0.47,0.23,0.47,1.23,38.1,0.76,9.06,3.16,34.8,5.09,3.45,0.53,0.99,0.41,0.00,0.58,1.11,2.98,5.20,0.12,Matches
299,Konstantinos Mavropanos\Konstantinos-Mavropanos,gr GRE,DF,Arsenal,20,1997,1.6,2.50,1.25,1.25,1.25,0.00,0.63,0.63,100.0,0.00,6.88,1.25,18.2,3.13,3.75,0.00,0.63,0.63,0.00,0.00,1.88,4.38,4.38,0.00,Matches
300,Alfie Mawson\Alfie-Mawson,eng ENG,DF,Fulham,24,1994,12.6,0.87,0.48,0.56,0.32,0.00,0.32,0.71,44.4,0.40,4.92,0.95,19.4,3.25,1.43,0.24,1.90,1.11,0.00,0.79,1.03,1.90,6.03,0.16,Matches
301,Isaac Mbenza\Isaac-Mbenza,be BEL,FWMF,Huddersfield,22,1996,11.0,1.27,0.64,0.45,0.73,0.09,0.18,0.82,22.2,0.64,16.3,3.91,24.0,4.82,7.45,4.00,0.55,0.00,0.00,0.55,0.45,1.73,0.27,0.00,Matches
302,James McArthur\James-McArthur,sco SCO,MF,Crystal Palace,30,1987,34.0,2.62,1.65,1.26,0.94,0.41,0.91,2.82,32.3,1.91,29.4,7.15,24.3,12.6,13.3,3.59,2.79,0.76,0.03,2.03,1.09,3.71,1.18,0.00,Matches
303,Alex McCarthy\Alex-McCarthy,eng ENG,GK,Southampton,28,1989,25.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.04,0.04,100.0,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,Matches
304,James McCarthy\James-McCarthy,ie IRL,MF,Everton,27,1990,0.2,5.00,0.00,5.00,0.00,0.00,0.00,0.00,,0.00,25.0,5.00,20.0,20.0,5.00,0.00,5.00,0.00,0.00,5.00,0.00,5.00,0.00,0.00,Matches
305,Kevin McDonald\Kevin-McDonald,sco SCO,MF,Fulham,29,1988,9.3,1.08,1.08,0.32,0.75,0.00,0.11,0.97,11.1,0.86,10.9,3.12,28.7,4.73,5.16,0.97,0.97,0.22,0.00,0.75,0.86,1.94,1.72,0.00,Matches
306,Dwight McNeil\Dwight-McNeil,eng ENG,MFFW,Burnley,18,1999,17.7,1.41,0.62,0.73,0.51,0.17,0.62,2.66,23.4,2.03,28.1,5.71,20.3,9.77,12.4,5.93,1.98,0.17,0.00,1.81,0.96,2.37,1.69,0.00,Matches
307,Scott McTominay\Scott-McTominay,sco SCO,MFDF,Manchester Utd,21,1996,9.6,1.67,1.35,0.52,1.15,0.00,0.73,1.25,58.3,0.52,13.9,3.02,21.8,5.52,6.46,1.88,1.25,0.52,0.00,0.73,0.52,2.19,2.19,0.00,Matches
308,Ben Mee\Ben-Mee,eng ENG,DF,Burnley,28,1989,38.0,1.42,0.63,1.08,0.34,0.00,0.63,1.11,57.1,0.47,6.11,2.03,33.2,4.37,1.63,0.11,2.18,1.42,0.08,0.76,0.82,2.24,7.34,0.16,Matches
309,Nathaniel Mendez-Laing\Nathaniel-Mendez-Laing,eng ENG,MFFW,Cardiff City,26,1992,10.9,3.21,2.11,1.65,1.19,0.37,1.38,2.39,57.7,1.01,20.4,5.50,27.0,8.72,8.35,3.30,2.84,0.09,0.00,2.75,1.01,4.22,1.47,0.00,Matches
310,Benjamin Mendy\Benjamin-Mendy,fr FRA,DF,Manchester City,24,1994,10.0,1.50,0.80,0.70,0.80,0.00,0.70,1.80,38.9,1.10,10.3,3.30,32.0,4.40,3.90,2.00,1.60,0.40,0.00,1.20,0.90,2.40,1.40,0.10,Matches
311,Nampalys Mendy\Nampalys-Mendy,fr FRA,MF,Leicester City,26,1992,23.2,1.72,0.99,1.03,0.56,0.13,0.17,1.16,14.8,0.99,20.1,5.13,25.5,7.80,10.4,1.90,1.72,0.47,0.00,1.25,1.08,2.80,0.95,0.00,Matches
312,Chris Mepham\Chris-Mepham,wal WAL,DF,Bournemouth,20,1997,9.4,1.06,0.43,1.06,0.00,0.00,0.43,0.64,66.7,0.21,11.4,3.09,27.1,8.40,2.55,0.43,1.91,0.64,0.00,1.28,1.17,2.23,6.81,0.11,Matches
313,Max Meyer\Max-Meyer,de GER,MFFW,Crystal Palace,22,1995,15.7,2.17,1.02,1.02,0.96,0.19,0.57,1.46,39.1,0.89,19.4,4.97,25.6,7.64,8.92,2.87,1.08,0.06,0.00,1.02,0.64,2.80,0.96,0.00,Matches
314,Luka Milivojević\Luka-Milivojevic,rs SRB,MF,Crystal Palace,27,1991,38.0,2.45,1.76,0.92,1.29,0.24,0.89,2.66,33.7,1.76,22.1,5.21,23.6,10.0,10.4,1.63,2.11,0.45,0.00,1.66,1.47,3.92,1.97,0.05,Matches
315,James Milner\James-Milner,eng ENG,MFDF,Liverpool,32,1986,19.9,2.21,1.31,0.65,1.21,0.35,0.65,2.31,28.3,1.66,22.3,6.13,27.5,6.33,9.95,6.03,2.51,0.30,0.00,2.21,0.95,3.17,0.95,0.05,Matches
316,Yerry Mina\Yerry-Mina,co COL,DF,Everton,23,1994,9.9,1.72,1.21,1.11,0.40,0.20,0.40,1.01,40.0,0.61,9.60,3.23,33.7,6.87,2.22,0.51,1.62,0.61,0.00,1.01,0.81,2.53,6.16,0.00,Matches
317,Tyrone Mings\Tyrone-Mings,eng ENG,DF,Bournemouth,25,1993,1.6,1.88,1.25,1.88,0.00,0.00,0.63,1.25,50.0,0.63,10.6,1.88,17.6,7.50,3.13,0.00,1.88,1.25,0.00,0.63,3.13,5.00,4.38,0.00,Matches
318,Aleksandar Mitrović\Aleksandar-Mitrovic,rs SRB,FW,Fulham,23,1994,36.4,0.44,0.27,0.14,0.22,0.08,0.11,0.36,30.8,0.25,16.1,3.85,23.9,0.69,6.51,8.87,0.99,0.47,0.00,0.52,0.22,0.66,1.35,0.00,Matches
319,Henrikh Mkhitaryan\Henrikh-Mkhitaryan,am ARM,FWMF,Arsenal,29,1989,18.2,1.54,0.99,0.55,0.71,0.27,0.38,1.70,22.6,1.32,22.4,4.95,22.1,5.27,12.6,4.51,1.76,0.05,0.00,1.70,1.04,2.58,0.60,0.00,Matches
320,Nacho Monreal\Nacho-Monreal,es ESP,DF,Arsenal,32,1986,20.7,1.74,1.30,1.01,0.48,0.24,0.53,1.35,39.3,0.82,13.5,3.38,25.0,6.67,4.98,1.88,1.79,0.39,0.05,1.40,1.11,2.85,3.91,0.00,Matches
321,Martín Montoya\Martin-Montoya,es ESP,DF,Brighton,27,1991,24.1,2.32,1.08,1.20,0.83,0.29,0.83,2.03,40.8,1.20,16.6,3.82,23.0,10.3,4.98,1.33,1.91,0.33,0.00,1.58,1.62,3.94,2.57,0.04,Matches
322,Aaron Mooy\Aaron-Mooy,au AUS,MFFW,Huddersfield,27,1990,25.9,2.55,1.66,0.93,1.24,0.39,0.73,2.36,31.1,1.62,23.6,6.56,27.9,6.22,12.7,4.63,1.93,0.31,0.04,1.62,0.77,3.32,0.93,0.00,Matches
323,Álvaro Morata\Alvaro-Morata,es ESP,FW,Chelsea,25,1992,10.5,0.86,0.57,0.00,0.48,0.38,0.00,0.19,0.0,0.19,15.8,5.05,31.9,0.57,5.52,9.71,0.57,0.19,0.00,0.38,0.19,1.05,0.67,0.00,Matches
324,Alberto Moreno\Alberto-Moreno,es ESP,DF,Liverpool,26,1992,1.7,2.35,1.18,1.76,0.59,0.00,0.00,0.00,,0.00,7.06,1.76,25.0,3.53,2.35,1.18,1.18,0.00,0.00,1.18,0.00,2.35,0.59,0.00,Matches
325,Wes Morgan\Wes-Morgan,jm JAM,DF,Leicester City,34,1984,21.4,1.36,0.75,0.70,0.61,0.05,0.33,0.42,77.8,0.09,6.12,2.10,34.4,4.30,1.59,0.23,1.92,0.56,0.00,1.36,0.98,2.34,5.14,0.14,Matches
326,Sean Morrison\Sean-Morrison,eng ENG,DF,Cardiff City,27,1991,33.8,1.33,0.89,1.01,0.30,0.03,0.47,0.92,51.6,0.44,9.26,3.25,35.1,6.09,3.05,0.12,1.75,0.89,0.06,0.86,1.04,2.37,5.86,0.09,Matches
327,Victor Moses\Victor-Moses,ng NGA,FW,Chelsea,27,1990,0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,30.0,6.67,22.2,10.0,16.7,3.33,3.33,0.00,0.00,3.33,0.00,0.00,0.00,0.00,Matches
328,Steve Mounié\Steve-Mounie,bj BEN,FW,Huddersfield,23,1994,19.8,0.71,0.40,0.05,0.30,0.35,0.15,0.71,21.4,0.56,22.8,5.15,22.6,2.02,11.1,9.70,0.81,0.05,0.00,0.76,0.15,0.86,0.71,0.05,Matches
329,Lucas Moura\Lucas-Moura,br BRA,FWMF,Tottenham,25,1992,23.6,1.40,0.97,0.42,0.55,0.42,0.30,1.06,28.0,0.76,18.7,4.75,25.4,2.88,8.69,7.12,0.81,0.04,0.00,0.76,0.93,2.33,1.02,0.00,Matches
330,Lys Mousset\Lys-Mousset,fr FRA,FWMF,Bournemouth,22,1996,4.1,1.22,0.98,0.24,0.73,0.24,0.24,0.98,25.0,0.73,26.3,3.66,13.9,2.44,11.2,12.7,0.98,0.00,0.00,0.98,0.49,1.71,0.49,0.00,Matches
