Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog,Matches
1,Patrick van Aanholt\Patrick-van-Aanholt,nl NED,DF,Crystal Palace,27,1990,35.5,44.7,55.3,80.9,756.4,334.0,22.3,25.7,86.8,17.5,21.2,82.8,4.20,6.99,60.1,0.06,0.11,-0.05,0.96,3.24,1.77,0.25,6.31,Matches
2,Sergio Agüero\Sergio-Aguero,ar ARG,FW,Manchester City,30,1988,27.3,24.4,28.8,84.7,338.6,61.8,14.4,16.3,88.3,8.24,9.60,85.9,0.73,1.21,60.6,0.29,0.20,0.09,1.25,1.36,1.61,0.04,2.34,Matches
3,Nathan Aké\Nathan-Ake,nl NED,DF,Bournemouth,23,1995,37.9,38.8,44.9,86.4,795.3,288.0,12.0,13.5,88.8,21.0,23.0,91.3,5.59,7.81,71.6,0.00,0.02,-0.02,0.13,2.43,0.18,0.08,1.87,Matches
4,Marc Albrighton\Marc-Albrighton,eng ENG,FWMF,Leicester City,28,1989,18.1,25.4,42.9,59.1,493.5,199.1,12.4,15.7,78.6,7.96,12.3,64.9,4.42,11.4,38.6,0.11,0.17,-0.06,1.66,2.65,1.60,0.66,4.59,Matches
5,Toby Alderweireld\Toby-Alderweireld,be BEL,DF,Tottenham,29,1989,32.5,63.6,72.1,88.3,1551.6,461.1,13.3,14.2,93.1,34.6,36.6,94.4,15.7,20.8,75.5,0.00,0.02,-0.02,0.22,5.94,0.71,0.03,3.91,Matches
6,Trent Alexander-Arnold\Trent-Alexander-Arnold,eng ENG,DF,Liverpool,19,1998,27.4,60.0,80.8,74.3,1275.1,498.5,21.0,24.1,87.0,27.8,34.2,81.5,10.7,20.4,52.3,0.44,0.23,0.21,1.75,4.71,2.15,0.91,7.19,Matches
7,Alisson\Alisson,br BRA,GK,Liverpool,25,1992,38.0,27.3,33.2,82.3,797.8,441.1,2.89,2.95,98.2,15.0,15.3,97.9,9.39,14.9,63.2,0.00,0.00,0.00,0.00,0.32,0.00,0.00,0.00,Matches
8,Dele Alli\Dele-Alli,eng ENG,MFFW,Tottenham,22,1996,20.3,41.5,51.7,80.3,685.4,165.4,20.3,23.8,85.5,17.0,20.1,84.6,3.05,4.93,62.0,0.15,0.12,0.03,1.38,3.99,1.58,0.10,4.73,Matches
9,Miguel Almirón\Miguel-Almiron,py PAR,FWMF,Newcastle Utd,24,1994,8.4,22.4,31.0,72.3,395.2,102.7,10.8,13.0,83.5,7.98,10.4,77.0,3.10,4.76,65.0,0.00,0.10,-0.10,1.43,1.90,1.67,1.07,2.26,Matches
10,Marcos Alonso\Marcos-Alonso,es ESP,DF,Chelsea,27,1990,30.7,59.9,72.5,82.6,955.2,321.6,32.1,34.9,91.9,23.2,27.9,83.1,3.71,7.30,50.9,0.13,0.13,0.00,1.01,3.71,0.75,0.29,4.20,Matches
11,Daniel Amartey\Daniel-Amartey,gh GHA,DF,Leicester City,23,1994,7.1,49.9,61.0,81.8,938.7,414.5,20.7,22.8,90.7,22.8,26.9,84.8,6.06,10.6,57.3,0.00,0.03,-0.03,0.42,4.37,0.00,0.00,4.37,Matches
12,Luke Amos\Luke-Amos,eng ENG,MF,Tottenham,21,1997,0.0,1,2,50.0,13,3,1,2,50.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,Matches
13,Felipe Anderson\Felipe-Anderson,br BRA,FWMF,West Ham,25,1993,33.8,39.3,53.8,73.0,676.0,229.3,19.9,23.9,82.9,13.1,17.0,76.9,4.82,9.17,52.6,0.12,0.20,-0.08,1.78,3.22,2.63,0.38,5.53,Matches
14,Florin Andone\Florin-Andone,ro ROU,FW,Brighton,25,1993,9.8,12.4,18.4,67.8,170.1,22.0,6.53,9.29,70.3,4.49,6.22,72.1,0.41,0.92,44.4,0.00,0.01,-0.01,0.20,0.41,0.20,0.10,0.51,Matches
15,Michail Antonio\Michail-Antonio,eng ENG,FWMF,West Ham,28,1990,23.4,21.9,33.2,66.0,349.4,98.6,12.2,15.3,80.1,7.35,11.3,64.9,1.75,4.53,38.7,0.17,0.15,0.03,0.85,1.84,0.81,0.34,2.52,Matches
16,Stuart Armstrong\Stuart-Armstrong,sco SCO,MFFW,Southampton,26,1992,15.9,31.3,41.0,76.4,529.6,136.0,15.1,18.6,81.4,12.5,14.6,85.8,2.96,4.65,63.5,0.13,0.09,0.04,1.76,2.45,1.64,0.13,4.09,Matches
17,Marko Arnautović\Marko-Arnautovic,at AUT,FW,West Ham,29,1989,22.1,22.4,29.6,75.7,344.0,61.5,13.3,16.6,80.4,6.56,8.51,77.1,1.63,2.22,73.5,0.18,0.16,0.02,1.49,0.95,0.77,0.09,1.90,Matches
18,Kepa Arrizabalaga\Kepa-Arrizabalaga,es ESP,GK,Chelsea,23,1994,36.0,27.1,31.6,85.7,754.3,414.5,4.06,4.11,98.6,13.9,14.2,98.2,9.00,13.2,68.2,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.03,Matches
19,Harry Arter\Harry-Arter,ie IRL,MF,Cardiff City,28,1989,22.2,24.1,31.0,77.5,440.1,126.6,10.8,12.9,83.6,9.77,11.6,84.1,3.02,5.36,56.3,0.05,0.03,0.01,0.54,2.61,0.90,0.18,3.29,Matches
20,Christian Atsu\Christian-Atsu,gh GHA,MFFW,Newcastle Utd,26,1992,16.6,20.2,27.3,73.8,312.8,69.9,11.4,13.3,85.9,6.02,8.55,70.4,2.05,3.61,56.7,0.00,0.07,-0.07,0.84,1.39,1.02,0.30,1.57,Matches
21,Pierre-Emerick Aubameyang\Pierre-Emerick-Aubameyang,ga GAB,FW,Arsenal,29,1989,30.3,17.4,24.5,70.9,241.7,62.2,10.8,13.9,77.4,5.18,7.46,69.5,0.83,1.58,52.1,0.17,0.14,0.03,1.09,0.92,1.09,0.13,2.05,Matches
22,Serge Aurier\Serge-Aurier,ci CIV,DFMF,Tottenham,25,1992,6.3,40.2,54.4,73.8,692.2,283.8,19.7,23.5,83.8,15.6,21.6,72.1,3.81,6.51,58.5,0.32,0.08,0.24,0.79,1.43,1.75,1.11,3.97,Matches
23,Charlie Austin\Charlie-Austin,eng ENG,FW,Southampton,29,1989,10.9,11.7,19.1,61.1,188.2,26.3,5.87,8.62,68.1,4.04,6.51,62.0,1.28,2.48,51.9,0.18,0.04,0.15,0.83,0.37,0.37,0.00,0.64,Matches
24,Jordan Ayew\Jordan-Ayew,gh GHA,FW,Crystal Palace,26,1991,13.1,15.3,20.8,73.6,215.5,40.2,9.39,11.0,85.4,4.35,5.88,74.0,0.92,1.60,57.1,0.15,0.08,0.07,0.99,0.84,0.46,0.00,1.22,Matches
25,Floyd Ayité\Floyd-Ayite,tg TOG,FWMF,Fulham,29,1988,5.3,30.0,39.4,76.1,468.5,136.8,17.5,21.1,83.0,9.06,12.1,75.0,2.45,3.77,65.0,0.00,0.06,-0.06,1.51,2.08,1.32,0.19,3.58,Matches
26,César Azpilicueta\Cesar-Azpilicueta,es ESP,DF,Chelsea,28,1989,37.8,65.4,76.5,85.4,1072.0,377.1,32.7,36.0,90.9,27.5,31.1,88.2,4.44,6.98,63.6,0.13,0.06,0.07,0.66,4.23,1.24,0.50,4.23,Matches
27,Ryan Babel\Ryan-Babel,nl NED,FW,Fulham,31,1986,13.9,29.5,37.1,79.6,463.3,121.4,16.7,18.8,88.5,9.42,11.2,84.5,2.37,4.60,51.6,0.22,0.17,0.05,1.65,1.94,0.72,0.22,2.09,Matches
28,Juninho Bacuna\Juninho-Bacuna,cw CUW,MFDF,Huddersfield,20,1997,15.7,35.6,48.6,73.3,715.3,241.3,14.3,17.3,83.0,14.7,17.7,83.1,5.99,11.5,51.9,0.00,0.10,-0.10,1.08,5.41,0.76,0.00,5.22,Matches
29,Leandro Bacuna\Leandro-Bacuna,cw CUW,MFDF,Cardiff City,26,1991,6.2,18.4,27.1,67.9,347.3,138.4,9.19,11.5,80.3,6.13,8.87,69.1,2.90,5.97,48.6,0.00,0.00,0.00,0.16,1.77,0.81,0.32,2.42,Matches
30,Eric Bailly\Eric-Bailly,ci CIV,DF,Manchester Utd,24,1994,7.1,37.6,43.7,86.1,773.1,237.9,12.3,13.2,92.6,19.4,21.3,91.4,5.77,8.31,69.5,0.00,0.00,0.00,0.00,1.13,0.00,0.00,1.13,Matches
31,Leighton Baines\Leighton-Baines,eng ENG,DF,Everton,33,1984,4.2,49.0,62.1,78.9,842.1,370.7,22.9,26.9,85.0,21.7,26.2,82.7,3.57,7.38,48.4,0.00,0.05,-0.05,0.95,3.81,0.48,0.24,5.24,Matches
32,Fabián Balbuena\Fabian-Balbuena,py PAR,DF,West Ham,26,1991,22.4,29.2,37.4,78.2,621.7,254.6,8.97,10.4,86.6,14.9,17.2,86.3,5.18,9.24,56.0,0.00,0.00,-0.00,0.13,1.47,0.00,0.00,1.74,Matches
33,Leon Balogun\Leon-Balogun,ng NGA,DF,Brighton,30,1988,6.6,26.4,33.0,79.8,597.7,134.5,4.70,5.45,86.1,14.1,16.4,86.1,6.21,9.39,66.1,0.00,0.00,0.00,0.00,0.30,0.00,0.00,0.61,Matches
34,Sol Bamba\Sol-Bamba,ci CIV,DF,Cardiff City,33,1985,27.5,14.4,21.1,68.4,328.3,125.9,3.75,5.71,65.6,7.45,9.27,80.4,3.16,5.64,56.1,0.04,0.01,0.02,0.15,1.56,0.11,0.00,1.42,Matches
35,Phil Bardsley\Phil-Bardsley,sco SCO,DF,Burnley,33,1985,18.6,28.1,41.4,67.9,546.8,260.6,11.6,13.7,84.6,12.2,16.2,74.8,4.09,10.7,38.2,0.00,0.04,-0.04,0.32,3.28,1.08,0.32,3.12,Matches
36,Ross Barkley\Ross-Barkley,eng ENG,MF,Chelsea,24,1993,13.8,63.8,70.5,90.5,1129.6,194.0,30.4,32.6,93.1,25.3,28.0,90.2,7.25,8.12,89.3,0.36,0.15,0.21,1.52,4.49,1.23,0.14,4.64,Matches
37,Ashley Barnes\Ashley-Barnes,eng ENG,FW,Burnley,28,1989,26.5,13.1,21.1,61.9,189.4,41.2,8.08,11.1,72.8,3.62,6.30,57.5,0.87,2.26,38.3,0.08,0.14,-0.06,0.75,0.87,0.49,0.08,1.58,Matches
38,Harvey Barnes\Harvey-Barnes,eng ENG,FWMF,Leicester City,20,1997,11.2,22.9,30.7,74.7,316.6,84.3,15.0,18.1,82.8,6.34,8.39,75.5,0.98,1.79,55.0,0.18,0.13,0.05,1.43,1.43,1.16,0.36,2.59,Matches
39,Antonio Barreca\Antonio-Barreca,it ITA,DF,Newcastle Utd,23,1995,0.1,10.0,30.0,33.3,160.0,160.0,0.00,0.00,,10.0,10.0,100.0,0.00,10.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,Matches
40,Michy Batshuayi\Michy-Batshuayi,be BEL,FW,Crystal Palace,24,1993,8.3,13.4,19.5,68.5,194.5,36.3,8.19,10.5,78.2,3.25,4.94,65.9,1.33,2.29,57.9,0.00,0.01,-0.01,0.12,0.60,0.24,0.00,0.84,Matches
41,Jan Bednarek\Jan-Bednarek,pl POL,DF,Southampton,22,1996,23.9,24.7,35.5,69.6,506.3,232.6,8.12,10.2,79.5,12.6,16.4,76.6,3.77,8.24,45.7,0.04,0.02,0.03,0.29,2.22,0.08,0.00,2.55,Matches
42,Asmir Begović\Asmir-Begovic,ba BIH,GK,Bournemouth,31,1987,24.0,18.0,26.4,68.1,620.9,419.8,1.63,1.63,100.0,8.67,8.71,99.5,7.67,16.0,47.8,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.00,Matches
43,Héctor Bellerín\Hector-Bellerin,es ESP,DF,Arsenal,23,1995,17.0,46.7,55.7,83.8,794.7,263.4,21.8,24.1,90.5,20.7,24.1,85.9,3.53,5.53,63.8,0.29,0.12,0.17,0.53,2.82,1.59,0.29,5.12,Matches
44,Joe Bennett\Joe-Bennett,eng ENG,DF,Cardiff City,28,1990,29.3,21.8,32.3,67.6,398.2,206.6,9.80,11.8,82.9,9.01,12.7,71.0,2.70,6.48,41.6,0.03,0.04,-0.00,0.44,2.56,0.48,0.31,2.39,Matches
45,Ryan Bennett\Ryan-Bennett,eng ENG,DF,Wolves,28,1990,34.0,32.2,40.8,78.9,680.3,215.4,10.1,11.6,87.8,16.1,18.7,86.0,5.59,9.94,56.2,0.00,0.01,-0.01,0.15,2.85,0.06,0.00,2.50,Matches
46,Christian Benteke\Christian-Benteke,be BEL,FW,Crystal Palace,27,1990,9.0,15.4,27.0,57.2,234.7,41.9,9.11,14.7,62.1,4.22,8.22,51.4,1.33,2.22,60.0,0.11,0.14,-0.03,0.89,0.89,0.22,0.00,1.44,Matches
47,Jóhann Berg Guðmundsson\Johann-Berg-Gudmundsson,is ISL,MFFW,Burnley,27,1990,19.5,20.9,31.3,66.7,383.2,135.8,10.2,12.7,80.2,6.92,9.38,73.8,3.38,7.90,42.9,0.31,0.19,0.11,2.05,1.13,1.13,0.82,2.15,Matches
48,Bernard\Bernard,br BRA,FWMF,Everton,25,1992,23.5,26.9,36.9,73.0,451.7,138.3,13.7,16.2,84.3,10.6,14.1,75.3,2.34,4.68,50.0,0.13,0.14,-0.01,1.70,1.91,1.45,0.38,3.45,Matches
49,Bernardo\Bernardo,br BRA,DF,Brighton,23,1995,19.5,37.7,52.0,72.5,658.5,280.6,17.0,19.7,86.2,16.9,22.6,74.6,3.08,7.44,41.4,0.05,0.05,0.01,0.46,2.77,0.51,0.15,4.41,Matches
50,Ryan Bertrand\Ryan-Bertrand,eng ENG,DF,Southampton,28,1989,24.0,33.1,45.6,72.7,554.5,253.3,17.9,20.3,88.1,11.9,16.3,72.9,2.92,7.13,40.9,0.00,0.08,-0.08,0.96,2.83,1.21,0.54,3.50,Matches
51,Marcus Bettinelli\Marcus-Bettinelli,eng ENG,GK,Fulham,26,1992,7.0,22.0,33.9,65.0,806.6,616.4,3.29,3.29,100.0,8.86,8.86,100.0,9.86,21.7,45.4,0.00,0.00,0.00,0.00,0.71,0.14,0.00,0.00,Matches
52,Philip Billing\Philip-Billing,dk DEN,MF,Huddersfield,22,1996,24.3,37.5,51.5,72.9,765.1,220.6,14.3,17.7,80.7,16.3,20.3,80.2,6.50,11.9,54.9,0.00,0.05,-0.05,0.70,2.76,0.86,0.41,3.29,Matches
53,Yves Bissouma\Yves-Bissouma,ml MLI,MF,Brighton,21,1996,19.7,30.3,36.9,82.0,521.9,115.6,14.4,16.4,87.9,11.6,13.9,83.9,3.30,5.08,65.0,0.00,0.06,-0.06,0.71,2.64,0.36,0.05,2.49,Matches
54,Willy Boly\Willy-Boly,ci CIV,DF,Wolves,27,1991,35.2,39.5,48.2,82.1,778.8,316.3,14.9,16.5,90.5,19.2,21.7,88.4,5.20,9.20,56.5,0.00,0.03,-0.03,0.28,3.47,0.20,0.00,3.52,Matches
55,Léo Bonatini\Leo-Bonatini,br BRA,FW,Wolves,24,1994,1.5,27.3,36.7,74.5,470.7,106.0,18.7,20.7,90.3,4.00,8.00,50.0,4.67,6.00,77.8,0.67,0.20,0.47,1.33,3.33,2.00,0.67,2.67,Matches
56,Gaëtan Bong\Gaetan-Bong,cm CMR,DF,Brighton,30,1988,20.1,29.8,43.7,68.0,541.6,280.2,12.7,14.9,85.0,13.3,19.1,70.0,3.43,8.41,40.8,0.00,0.03,-0.03,0.40,2.29,0.90,0.50,2.84,Matches
57,Artur Boruc\Artur-Boruc,pl POL,GK,Bournemouth,38,1980,12.0,18.8,29.2,64.3,647.3,450.3,1.83,1.83,100.0,8.17,8.25,99.0,8.75,19.1,45.9,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,Matches
58,Robbie Brady\Robbie-Brady,ie IRL,MFFW,Burnley,26,1992,8.0,20.3,35.9,56.4,377.1,136.8,9.50,12.3,77.6,7.13,11.1,64.0,2.88,10.1,28.4,0.13,0.17,-0.05,1.63,1.88,1.38,0.75,2.38,Matches
59,Miguel Britos\Miguel-Britos,uy URU,DF,Watford,33,1985,2.1,22.9,26.7,85.7,497.6,199.0,7.62,8.10,94.1,11.0,12.9,85.2,3.81,5.24,72.7,0.00,0.00,0.00,0.00,1.43,0.00,0.00,2.38,Matches
60,David Brooks\David-Brooks,wal WAL,MFFW,Bournemouth,21,1997,25.1,25.9,35.0,73.8,426.6,136.7,13.6,16.9,80.7,9.40,12.0,78.4,2.23,4.10,54.4,0.20,0.15,0.05,1.16,2.23,1.59,0.12,3.94,Matches
61,Bruno\Bruno,es ESP,DF,Brighton,37,1980,12.6,40.2,50.3,79.8,783.3,362.8,15.6,16.8,92.9,18.7,21.9,85.1,5.56,10.5,53.0,0.08,0.02,0.06,0.48,2.70,0.71,0.24,3.65,Matches
62,Joe Bryan\Joe-Bryan,eng ENG,DF,Fulham,24,1993,26.1,34.8,49.5,70.3,628.9,291.1,15.6,18.3,85.3,15.2,20.1,76.0,3.68,9.50,38.7,0.04,0.10,-0.06,0.88,3.03,0.92,0.54,3.98,Matches
63,David Button\David-Button,eng ENG,GK,Brighton,29,1989,4.0,12.0,27.0,44.4,566.5,462.0,0.25,0.25,100.0,3.50,3.50,100.0,8.25,23.3,35.5,0.00,0.00,0.00,0.00,0.75,0.00,0.00,0.00,Matches
64,Willy Caballero\Willy-Caballero,ar ARG,GK,Chelsea,36,1981,2.0,25.5,31.5,81.0,752.5,419.5,5.50,5.50,100.0,11.0,11.0,100.0,9.00,15.0,60.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
65,Gary Cahill\Gary-Cahill,eng ENG,DF,Chelsea,32,1985,0.3,60.0,66.7,90.0,1130.0,650.0,10.0,10.0,100.0,46.7,53.3,87.5,3.33,3.33,100.0,0.00,0.00,0.00,0.00,3.33,0.00,0.00,20.0,Matches
66,Tom Cairney\Tom-Cairney,sco SCO,MFFW,Fulham,27,1991,24.4,51.5,57.9,89.0,890.0,164.4,25.4,27.1,93.7,20.2,22.3,90.3,5.29,7.21,73.3,0.04,0.12,-0.08,1.52,4.47,1.27,0.08,4.67,Matches
67,Dominic Calvert-Lewin\Dominic-Calvert-Lewin,eng ENG,FW,Everton,21,1997,19.8,14.3,22.3,64.2,204.9,36.8,8.99,12.4,72.7,3.59,6.57,54.6,1.01,1.82,55.6,0.10,0.06,0.05,0.51,1.11,0.35,0.05,1.01,Matches
68,Rafael Camacho\Rafael-Camacho,pt POR,DF,Liverpool,18,2000,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,Matches
69,Víctor Camarasa\Victor-Camarasa,es ESP,MF,Cardiff City,24,1994,28.5,24.6,35.3,69.8,466.5,124.8,11.4,14.1,80.6,8.53,11.1,77.1,4.25,8.42,50.4,0.14,0.12,0.02,1.65,2.14,0.88,0.25,2.42,Matches
70,Étienne Capoue\Etienne-Capoue,fr FRA,MF,Watford,30,1988,32.7,45.3,54.4,83.4,893.3,244.7,18.5,20.8,88.7,19.2,22.5,85.3,6.94,9.88,70.3,0.09,0.03,0.06,0.28,4.65,0.55,0.03,4.74,Matches
71,Andy Carroll\Andy-Carroll,eng ENG,FW,West Ham,29,1989,5.1,16.9,25.7,65.6,265.5,49.4,9.22,12.9,71.2,4.71,7.25,64.9,1.96,3.73,52.6,0.00,0.04,-0.04,0.59,0.78,0.00,0.00,0.78,Matches
72,Jonny Castro\Jonny-Castro,es ESP,DFMF,Wolves,24,1994,30.8,36.5,45.3,80.6,553.8,179.8,22.1,24.8,89.0,11.7,14.4,81.7,2.18,4.19,51.9,0.03,0.05,-0.02,0.81,1.23,0.71,0.16,1.85,Matches
73,Craig Cathcart\Craig-Cathcart,nir NIR,DF,Watford,29,1989,34.4,30.4,37.2,81.8,662.3,223.9,9.19,10.5,87.3,14.3,15.7,90.9,6.54,10.2,64.1,0.00,0.01,-0.01,0.03,1.77,0.09,0.03,1.74,Matches
74,Ivan Cavaleiro\Ivan-Cavaleiro,pt POR,FWMF,Wolves,24,1993,7.7,32.7,46.2,70.8,505.3,125.7,19.0,22.5,84.4,8.57,13.1,65.3,3.77,7.53,50.0,0.13,0.19,-0.06,2.21,1.69,1.56,1.04,2.34,Matches
75,Petr Čech\Petr-Cech,cz CZE,GK,Arsenal,36,1982,6.5,25.8,37.2,69.4,746.5,423.5,1.69,1.85,91.7,16.6,17.1,97.3,7.54,18.3,41.2,0.00,0.00,0.00,0.00,0.15,0.00,0.00,0.00,Matches
76,Nathaniel Chalobah\Nathaniel-Chalobah,eng ENG,MFFW,Watford,23,1994,3.0,31.0,40.3,76.9,578.0,195.0,12.7,15.3,82.6,13.3,16.7,80.0,4.33,6.67,65.0,0.00,0.00,0.00,0.00,3.33,0.33,0.00,3.67,Matches
77,Calum Chambers\Calum-Chambers,eng ENG,MFDF,Fulham,23,1995,28.8,41.3,52.7,78.4,790.1,232.7,16.8,19.5,86.1,18.8,22.2,84.5,5.21,9.76,53.4,0.00,0.02,-0.02,0.52,4.27,0.56,0.00,4.41,Matches
78,Ben Chilwell\Ben-Chilwell,eng ENG,DF,Leicester City,21,1996,36.0,43.8,62.2,70.3,723.4,268.4,22.5,26.6,84.6,17.7,24.8,71.4,3.19,8.94,35.7,0.11,0.08,0.03,1.11,2.75,1.00,0.44,3.75,Matches
79,Tahith Chong\Tahith-Chong,nl NED,FW,Manchester Utd,18,1999,0.4,32.5,37.5,86.7,577.5,147.5,17.5,17.5,100.0,10.0,12.5,80.0,5.00,5.00,100.0,0.00,0.00,0.00,0.00,2.50,2.50,0.00,5.00,Matches
80,Hamza Choudhury\Hamza-Choudhury,eng ENG,MF,Leicester City,20,1997,6.6,31.4,36.1,87.0,585.5,109.8,13.3,15.3,87.1,12.6,13.2,95.4,5.00,6.21,80.5,0.00,0.06,-0.06,0.61,2.58,0.45,0.15,2.42,Matches
81,Andreas Christensen\Andreas-Christensen,dk DEN,DF,Chelsea,22,1996,6.9,60.3,64.6,93.3,1171.4,372.0,19.1,20.0,95.7,32.9,35.2,93.4,7.39,7.97,92.7,0.00,0.00,0.00,0.00,3.19,0.00,0.00,4.64,Matches
82,Cyrus Christie\Cyrus-Christie,ie IRL,DF,Fulham,25,1992,21.6,40.6,55.3,73.4,698.4,250.2,18.7,21.3,87.6,18.5,24.2,76.4,3.10,8.19,37.9,0.05,0.06,-0.02,0.97,1.57,1.11,0.56,3.29,Matches
83,Ibrahima Cissé\Ibrahima-Cisse,gn GUI,MFFW,Fulham,24,1994,1.0,28.0,33.0,84.8,431.0,201.0,14.0,14.0,100.0,11.0,14.0,78.6,2.00,4.00,50.0,0.00,0.00,0.00,0.00,3.00,0.00,0.00,3.00,Matches
84,Ciaran Clark\Ciaran-Clark,ie IRL,DF,Newcastle Utd,28,1989,9.5,23.7,31.8,74.5,480.7,191.5,7.89,9.26,85.2,12.0,14.5,82.6,3.68,7.26,50.7,0.00,0.04,-0.04,0.32,1.58,0.32,0.00,2.00,Matches
85,Tom Cleverley\Tom-Cleverley,eng ENG,MFFW,Watford,28,1989,5.3,33.0,43.2,76.4,575.5,159.4,16.0,19.2,83.3,11.9,15.1,78.8,4.53,6.42,70.6,0.00,0.00,0.00,0.00,2.83,0.94,0.00,3.21,Matches
86,Nathaniel Clyne\Nathaniel-Clyne,eng ENG,DF,Bournemouth,27,1991,12.7,35.7,46.3,77.2,593.5,256.1,17.7,20.0,88.6,14.7,18.6,79.2,2.83,5.43,52.2,0.08,0.02,0.06,0.39,1.65,0.79,0.24,3.70,Matches
87,Nathaniel Clyne\Nathaniel-Clyne,eng ENG,DF,Liverpool,27,1991,1.2,56.7,70.0,81.0,803.3,345.8,32.5,35.8,90.7,18.3,23.3,78.6,2.50,6.67,37.5,0.00,0.00,0.00,0.00,1.67,0.83,0.00,3.33,Matches
88,Conor Coady\Conor-Coady,eng ENG,DF,Wolves,25,1993,38.0,37.2,44.1,84.2,1032.3,332.3,5.32,5.71,93.1,17.6,19.1,92.1,14.1,19.1,74.0,0.00,0.00,0.00,0.00,3.13,0.13,0.00,1.58,Matches
89,Joel Coleman\Joel-Coleman,eng ENG,GK,Huddersfield,22,1995,1.0,12.0,37.0,32.4,517.0,326.0,1.00,1.00,100.0,3.00,3.00,100.0,8.00,32.0,25.0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,Matches
90,Séamus Coleman\Seamus-Coleman,ie IRL,DF,Everton,29,1988,28.4,42.9,55.7,76.9,742.4,318.2,21.3,24.4,87.6,17.2,21.7,79.3,4.12,8.17,50.4,0.07,0.08,-0.01,0.77,3.42,0.88,0.49,4.26,Matches
91,Lewis Cook\Lewis-Cook,eng ENG,MF,Bournemouth,21,1997,8.0,41.0,50.0,82.0,847.9,207.5,13.3,15.4,86.2,20.1,23.5,85.6,7.13,9.75,73.1,0.00,0.01,-0.01,0.25,3.75,0.88,0.13,4.63,Matches
92,Steve Cook\Steve-Cook,eng ENG,DF,Bournemouth,27,1991,31.0,39.4,50.7,77.7,938.2,353.1,8.68,10.0,86.8,21.1,24.7,85.4,9.55,15.4,61.9,0.03,0.04,-0.01,0.39,2.84,0.16,0.03,2.74,Matches
93,Jack Cork\Jack-Cork,eng ENG,MF,Burnley,29,1989,36.8,29.4,36.7,80.1,526.2,113.9,13.5,15.7,86.2,11.4,13.5,84.5,3.75,6.17,60.8,0.05,0.04,0.01,0.46,2.77,0.43,0.05,2.47,Matches
94,Hélder Costa\Helder-Costa,pt POR,FWMF,Wolves,24,1994,14.9,25.0,33.1,75.5,380.7,81.7,14.0,16.6,84.3,9.19,11.9,77.4,1.48,3.02,48.9,0.13,0.11,0.03,1.14,1.21,1.34,0.13,2.35,Matches
95,Aaron Cresswell\Aaron-Cresswell,eng ENG,DF,West Ham,28,1989,17.7,47.2,59.9,78.7,769.8,317.7,24.7,27.6,89.5,18.0,21.8,82.6,3.45,7.63,45.2,0.06,0.06,-0.01,0.90,3.56,1.02,0.34,4.18,Matches
96,Peter Crouch\Peter-Crouch,eng ENG,FW,Burnley,37,1981,1.0,11.0,25.0,44.0,140.0,49.0,7.00,17.0,41.2,4.00,7.00,57.1,0.00,0.00,,0.00,0.00,0.00,0.00,1.00,1.00,0.00,2.00,Matches
97,Greg Cunningham\Greg-Cunningham,ie IRL,DF,Cardiff City,27,1991,7.0,23.9,32.7,72.9,433.7,210.4,10.6,12.9,82.2,9.71,12.9,75.6,3.00,6.14,48.8,0.00,0.03,-0.03,0.71,2.71,0.71,0.57,1.86,Matches
98,Diogo Dalot\Diogo-Dalot,pt POR,DFMF,Manchester Utd,19,1999,11.3,35.0,49.2,71.0,635.8,232.3,16.1,19.8,81.3,14.3,19.8,72.3,4.16,7.79,53.4,0.18,0.15,0.03,1.50,2.04,1.24,0.62,3.81,Matches
99,Matty Daly\Matty-Daly,eng ENG,MF,Huddersfield,17,2001,0.8,8.75,16.3,53.8,90.0,17.5,6.25,7.50,83.3,1.25,6.25,20.0,0.00,0.00,,0.00,0.00,0.00,0.00,1.25,0.00,0.00,0.00,Matches
100,Loïc Damour\Loic-Damour,fr FRA,MF,Cardiff City,27,1991,0.3,26.7,36.7,72.7,776.7,83.3,10.0,13.3,75.0,6.67,10.0,66.7,10.0,13.3,75.0,0.00,0.00,0.00,0.00,3.33,0.00,0.00,0.00,Matches
101,Charlie Daniels\Charlie-Daniels,eng ENG,DF,Bournemouth,31,1986,17.6,44.6,57.9,77.0,794.4,332.3,20.5,23.9,85.7,19.0,23.0,82.9,4.66,9.49,49.1,0.00,0.06,-0.06,0.63,3.52,1.25,0.34,4.38,Matches
